Date,f_flow
2017-09-15,0
2017-09-18,0
2017-09-19,0
2017-09-20,0
2017-09-21,0
2017-09-22,0
2017-09-25,0
2017-09-26,0
2017-09-27,-2.592
2017-09-28,0
2017-09-29,0
2017-10-02,0
2017-10-03,0
2017-10-04,0
2017-10-05,0
2017-10-06,0
2017-10-09,0
2017-10-10,0
2017-10-11,0
2017-10-12,0
2017-10-13,0
2017-10-16,0
2017-10-17,0
2017-10-18,0
2017-10-19,0
2017-10-20,0
2017-10-23,0
2017-10-24,0
2017-10-25,0
2017-10-26,0
2017-10-27,-9.2785
2017-10-30,0
2017-10-31,-2.711
2017-11-01,0
2017-11-02,0
2017-11-03,-2.668
2017-11-06,0
2017-11-07,0
2017-11-08,0
2017-11-09,-2.672
2017-11-10,0
2017-11-13,0
2017-11-14,0
2017-11-15,0
2017-11-16,0
2017-11-17,0
2017-11-20,0
2017-11-21,5.41
2017-11-22,0
2017-11-23,0
2017-11-24,0
2017-11-27,0
2017-11-28,0
2017-11-29,0
2017-11-30,0
2017-12-01,3.9555
2017-12-04,0
2017-12-05,0
2017-12-06,0
2017-12-07,0
2017-12-08,0
2017-12-11,2.618
2017-12-12,1.3125
2017-12-13,0
2017-12-14,0
2017-12-15,0
2017-12-18,0
2017-12-19,5.294
2017-12-20,1.3315000000000001
2017-12-21,2.669
2017-12-22,0
2017-12-25,0
2017-12-26,0
2017-12-27,4.0545
2017-12-28,0
2017-12-29,1.3605
2018-01-01,1.3605
2018-01-02,0
2018-01-03,0
2018-01-04,0
2018-01-05,0
2018-01-08,0
2018-01-09,0
2018-01-10,0
2018-01-11,0
2018-01-12,0
2018-01-15,0
2018-01-16,0
2018-01-17,0
2018-01-18,5.846
2018-01-19,0
2018-01-22,0
2018-01-23,0
2018-01-24,0
2018-01-25,0
2018-01-26,2.993
2018-01-29,0
2018-01-30,0
2018-01-31,0
2018-02-01,0
2018-02-02,-5.754
2018-02-05,-1.4365
2018-02-06,2.738
2018-02-07,9.688
2018-02-08,0
2018-02-09,0
2018-02-12,-5.444
2018-02-13,0
2018-02-14,0
2018-02-15,2.789
2018-02-16,0
2018-02-19,0
2018-02-20,0
2018-02-21,2.7279999999999998
2018-02-22,0
2018-02-23,0
2018-02-26,0
2018-02-27,0
2018-02-28,0
2018-03-01,0
2018-03-02,-3.9105
2018-03-05,0
2018-03-06,0
2018-03-07,0
2018-03-08,0
2018-03-09,0
2018-03-12,4.0275
2018-03-13,0
2018-03-14,0
2018-03-15,0
2018-03-16,0
2018-03-19,0
2018-03-20,0
2018-03-21,0
2018-03-22,-3.834
2018-03-23,-6.36
2018-03-26,-3.8145
2018-03-27,0
2018-03-28,0
2018-03-29,0
2018-03-30,0
2018-04-02,0
2018-04-03,0
2018-04-04,0
2018-04-05,0
2018-04-06,0
2018-04-09,0
2018-04-10,-6.46
2018-04-11,0
2018-04-12,-5.234
2018-04-13,0
2018-04-16,0
2018-04-17,0
2018-04-18,0
2018-04-19,0
2018-04-20,0
2018-04-23,0
2018-04-24,-3.7995
2018-04-25,-3.7439999999999998
2018-04-26,0
2018-04-27,0
2018-04-30,0
2018-05-01,0
2018-05-02,0
2018-05-03,-6.155
2018-05-04,-4.828
2018-05-07,0
2018-05-08,-8.3335
2018-05-09,-1.217
2018-05-10,3.705
2018-05-11,0
2018-05-14,0
2018-05-15,0
2018-05-16,0
2018-05-17,-5.9525
2018-05-18,0
2018-05-21,0
2018-05-22,0
2018-05-23,-3.4485
2018-05-24,0
2018-05-25,0
2018-05-28,0
2018-05-29,0
2018-05-30,-3.363
2018-05-31,0
2018-06-01,0
2018-06-04,0
2018-06-05,0
2018-06-06,-8.3615
2018-06-07,0
2018-06-08,14.238
2018-06-11,0
2018-06-12,0
2018-06-13,-8.267
2018-06-14,0
2018-06-15,0
2018-06-18,0
2018-06-19,0
2018-06-20,0
2018-06-21,-3.312
2018-06-22,0
2018-06-25,0
2018-06-26,0
2018-06-27,0
2018-06-28,0
2018-06-29,0
2018-07-02,0
2018-07-03,0
2018-07-04,0
2018-07-05,0
2018-07-06,0
2018-07-09,0
2018-07-10,2.276
2018-07-11,0
2018-07-12,0
2018-07-13,0
2018-07-16,0
2018-07-17,0
2018-07-18,0
2018-07-19,0
2018-07-20,0
2018-07-23,0
2018-07-24,0
2018-07-25,0
2018-07-26,4.822
2018-07-27,0
2018-07-30,6.1325
2018-07-31,0
2018-08-01,2.443
2018-08-02,0
2018-08-03,0
2018-08-06,0
2018-08-07,-2.419
2018-08-08,-8.477
2018-08-09,0
2018-08-10,-17.355
2018-08-13,-2.303
2018-08-14,0
2018-08-15,0
2018-08-16,-1.1505
2018-08-17,0
2018-08-20,0
2018-08-21,0
2018-08-22,0
2018-08-23,0
2018-08-24,0
2018-08-27,0
2018-08-28,0
2018-08-29,0
2018-08-30,0
2018-08-31,0
2018-09-03,0
2018-09-04,0
2018-09-05,0
2018-09-06,0
2018-09-07,0
2018-09-10,0
2018-09-11,0
2018-09-12,0
2018-09-13,9.292
2018-09-14,0
2018-09-17,0
2018-09-18,0
2018-09-19,0
2018-09-20,0
2018-09-21,0
2018-09-24,13.244
2018-09-25,0
2018-09-26,4.884
2018-09-27,3.6585
2018-09-28,0
2018-10-01,0
2018-10-02,0
2018-10-03,0
2018-10-04,-2.35
2018-10-05,-6.987
2018-10-08,0
2018-10-09,0
2018-10-10,0
2018-10-11,-3.354
2018-10-12,-14.729
2018-10-15,0
2018-10-16,0
2018-10-17,0
2018-10-18,0
2018-10-19,0
2018-10-22,0
2018-10-23,0
2018-10-24,0
2018-10-25,1.091
2018-10-26,0
2018-10-29,0
2018-10-30,0
2018-10-31,0
2018-11-01,0
2018-11-02,0
2018-11-05,0
2018-11-06,0
2018-11-07,0
2018-11-08,0
2018-11-09,-2.2720000000000002
2018-11-12,0
2018-11-13,0
2018-11-14,0
2018-11-15,0
2018-11-16,0
2018-11-19,3.351
2018-11-20,0
2018-11-21,0
2018-11-22,0
2018-11-23,0
2018-11-26,0
2018-11-27,0
2018-11-28,0
2018-11-29,3.5324999999999998
2018-11-30,0
2018-12-03,0
2018-12-04,7.2
2018-12-05,7.2
2018-12-06,0
2018-12-07,0
2018-12-10,0
2018-12-11,0
2018-12-12,2.325
2018-12-13,0
2018-12-14,5.8575
2018-12-17,0
2018-12-18,3.504
2018-12-19,0
2018-12-20,0
2018-12-21,0
2018-12-24,0
2018-12-25,0
2018-12-26,0
2018-12-27,0
2018-12-28,0
2018-12-31,0
2019-01-01,0
2019-01-02,0
2019-01-03,0
2019-01-04,0
2019-01-07,0
2019-01-08,0
2019-01-09,0
2019-01-10,0
2019-01-11,0
2019-01-14,0
2019-01-15,0
2019-01-16,0
2019-01-17,0
2019-01-18,1.195
2019-01-21,1.195
2019-01-22,0
2019-01-23,0
2019-01-24,0
2019-01-25,7.233
2019-01-28,0
2019-01-29,0
2019-01-30,-4.754
2019-01-31,0
2019-02-01,0
2019-02-04,0
2019-02-05,1.2125
2019-02-06,7.272
2019-02-07,0
2019-02-08,4.696
2019-02-11,0
2019-02-12,0
2019-02-13,0
2019-02-14,0
2019-02-15,0
2019-02-18,0
2019-02-19,0
2019-02-20,2.348
2019-02-21,0
2019-02-22,0
2019-02-25,0
2019-02-26,0
2019-02-27,0
2019-02-28,-2.344
2019-03-01,0
2019-03-04,0
2019-03-05,0
2019-03-06,0
2019-03-07,0
2019-03-08,-4.574
2019-03-11,-2.285
2019-03-12,-2.304
2019-03-13,0
2019-03-14,0
2019-03-15,0
2019-03-18,0
2019-03-19,0
2019-03-20,0
2019-03-21,0
2019-03-22,-9.272
2019-03-25,-3.477
2019-03-26,0
2019-03-27,0
2019-03-28,0
2019-03-29,0
2019-04-01,0
2019-04-02,0
2019-04-03,0
2019-04-04,0
2019-04-05,1.167
2019-04-08,0
2019-04-09,2.363
2019-04-10,2.382
2019-04-11,0
2019-04-12,0
2019-04-15,5.915
2019-04-16,0
2019-04-17,1.192
2019-04-18,0
2019-04-19,0
2019-04-22,0
2019-04-23,0
2019-04-24,0
2019-04-25,4.638
2019-04-26,0
2019-04-29,0
2019-04-30,0
2019-05-01,0
2019-05-02,0
2019-05-03,0
2019-05-06,0
2019-05-07,0
2019-05-08,-6.585
2019-05-09,-4.318
2019-05-10,-1.0875
2019-05-13,-4.306
2019-05-14,-4.272
2019-05-15,-2.143
2019-05-16,0
2019-05-17,-5.3575
2019-05-20,0
2019-05-21,6.48
2019-05-22,0
2019-05-23,0
2019-05-24,0
2019-05-27,0
2019-05-28,0
2019-05-29,0
2019-05-30,0
2019-05-31,0
2019-06-03,3.3449999999999998
2019-06-04,0
2019-06-05,-2.231
2019-06-06,0
2019-06-07,2.309
2019-06-10,0
2019-06-11,0
2019-06-12,0
2019-06-13,0
2019-06-14,-2.294
2019-06-17,0
2019-06-18,4.64
2019-06-19,0
2019-06-20,0
2019-06-21,0
2019-06-24,0
2019-06-25,0
2019-06-26,0
2019-06-27,9.48
2019-06-28,2.371
