Date,f_flow
2011-08-12,-3.843
2011-08-15,0
2011-08-16,0
2011-08-17,0
2011-08-18,0
2011-08-19,0
2011-08-22,0
2011-08-23,0
2011-08-24,0
2011-08-25,0
2011-08-26,0
2011-08-29,0
2011-08-30,0
2011-08-31,3.915
2011-09-01,-6.475
2011-09-02,0
2011-09-05,0
2011-09-06,0
2011-09-07,0
2011-09-08,0
2011-09-09,-5.0121
2011-09-12,0
2011-09-13,4.8034
2011-09-14,0
2011-09-15,0
2011-09-16,0
2011-09-19,-11.9
2011-09-20,0
2011-09-21,0
2011-09-22,0
2011-09-23,-3.429
2011-09-26,-4.4719
2011-09-27,0
2011-09-28,0
2011-09-29,0
2011-09-30,-7.8751
2011-10-03,-4.3719
2011-10-04,0
2011-10-05,-8.504
2011-10-06,4.376
2011-10-07,0
2011-10-10,0
2011-10-11,0
2011-10-12,0
2011-10-13,-4.656
2011-10-14,0
2011-10-17,0
2011-10-18,0
2011-10-19,-4.6998999999999995
2011-10-20,0
2011-10-21,-9.304
2011-10-24,0
2011-10-25,0
2011-10-26,0
2011-10-27,0
2011-10-28,0
2011-10-31,0
2011-11-01,0
2011-11-02,0
2011-11-03,0
2011-11-04,0
2011-11-07,0
2011-11-08,0
2011-11-09,0
2011-11-10,0
2011-11-11,0
2011-11-14,0
2011-11-15,0
2011-11-16,0
2011-11-17,-4.664
2011-11-18,0
2011-11-21,0
2011-11-22,-10.17
2011-11-23,-4.4279
2011-11-24,-4.4279
2011-11-25,0
2011-11-28,0
2011-11-29,-5.61
2011-11-30,-3.426
2011-12-01,0
2011-12-02,0
2011-12-05,0
2011-12-06,0
2011-12-07,0
2011-12-08,0
2011-12-09,-2.254
2011-12-12,0
2011-12-13,-4.476
2011-12-14,-9.972
2011-12-15,-8.76
2011-12-16,0
2011-12-19,-19.638
2011-12-20,-4.292
2011-12-21,0
2011-12-22,0
2011-12-23,-5.51
2011-12-26,-5.51
2011-12-27,0
2011-12-28,-3.276
2011-12-29,0
2011-12-30,-5.425
2012-01-02,-5.425
2012-01-03,0
2012-01-04,-7.8469999999999995
2012-01-05,0
2012-01-06,-3.336
2012-01-09,0
2012-01-10,0
2012-01-11,0
2012-01-12,0
2012-01-13,10.359
2012-01-16,10.359
2012-01-17,0
2012-01-18,0
2012-01-19,0
2012-01-20,0
2012-01-23,0
2012-01-24,0
2012-01-25,0
2012-01-26,0
2012-01-27,0
2012-01-30,0
2012-01-31,0
2012-02-01,0
2012-02-02,0
2012-02-03,0
2012-02-06,0
2012-02-07,0
2012-02-08,0
2012-02-09,0
2012-02-10,0
2012-02-13,0
2012-02-14,0
2012-02-15,0
2012-02-16,0
2012-02-17,0
2012-02-20,0
2012-02-21,0
2012-02-22,0
2012-02-23,25.58
2012-02-24,0
2012-02-27,0
2012-02-28,0
2012-02-29,3.894
2012-03-01,0
2012-03-02,0
2012-03-05,0
2012-03-06,0
2012-03-07,0
2012-03-08,0
2012-03-09,0
2012-03-12,0
2012-03-13,0
2012-03-14,0
2012-03-15,0
2012-03-16,0
2012-03-19,0
2012-03-20,0
2012-03-21,0
2012-03-22,0
2012-03-23,0
2012-03-26,0
2012-03-27,0
2012-03-28,0
2012-03-29,0
2012-03-30,-6.45
2012-04-02,0
2012-04-03,0
2012-04-04,0
2012-04-05,0
2012-04-06,0
2012-04-09,0
2012-04-10,0
2012-04-11,0
2012-04-12,0
2012-04-13,0
2012-04-16,0
2012-04-17,0
2012-04-18,0
2012-04-19,0
2012-04-20,0
2012-04-23,0
2012-04-24,0
2012-04-25,0
2012-04-26,0
2012-04-27,0
2012-04-30,0
2012-05-01,0
2012-05-02,-13.09
2012-05-03,0
2012-05-04,0
2012-05-07,0
2012-05-08,0
2012-05-09,0
2012-05-10,0
2012-05-11,0
2012-05-14,0
2012-05-15,0
2012-05-16,0
2012-05-17,0
2012-05-18,0
2012-05-21,0
2012-05-22,0
2012-05-23,0
2012-05-24,0
2012-05-25,0
2012-05-28,0
2012-05-29,0
2012-05-30,0
2012-05-31,-4.676
2012-06-01,-10.35
2012-06-04,0
2012-06-05,-12.595
2012-06-06,0
2012-06-07,0
2012-06-08,0
2012-06-11,0
2012-06-12,-1.181
2012-06-13,-11.86
2012-06-14,-12.947
2012-06-15,0
2012-06-18,0
2012-06-19,0
2012-06-20,-9.832
2012-06-21,0
2012-06-22,0
2012-06-25,0
2012-06-26,0
2012-06-27,0
2012-06-28,-3.582
2012-06-29,-8.547
2012-07-02,0
2012-07-03,0
2012-07-04,0
