Date,f_flow
2011-08-12,5.4858
2011-08-15,0.125
2011-08-16,0.0112
2011-08-17,8.2772
2011-08-18,0
2011-08-19,12.92
2011-08-22,-100.464
2011-08-23,-4.7813
2011-08-24,-2.6996
2011-08-25,0.1518
2011-08-26,0.0252
2011-08-29,-8.3103
2011-08-30,-2.6773
2011-08-31,-2.7663
2011-09-01,-2.7631
2011-09-02,0.0334
2011-09-05,0.0334
2011-09-06,-2.6734
2011-09-07,0.1325
2011-09-08,-0.0001
2011-09-09,0.0559
2011-09-12,8.0025
2011-09-13,0.0278
2011-09-14,5.4579
2011-09-15,30.5795
2011-09-16,0.1767
2011-09-19,1.2572
2011-09-20,0
2011-09-21,21.436
2011-09-22,0.0094
2011-09-23,-0.0001
2011-09-26,-45.152
2011-09-27,64.428
2011-09-28,29.0467
2011-09-29,0.4432
2011-09-30,0.0456
2011-10-03,0
2011-10-04,0.0043
2011-10-05,0.0493
2011-10-06,-0.0001
2011-10-07,37.0536
2011-10-10,21.9264
2011-10-11,0.0365
2011-10-12,44.1903
2011-10-13,46.8302
2011-10-14,25.2178
2011-10-17,-41.1976
2011-10-18,3.0496
2011-10-19,39.2328
2011-10-20,0.0181
2011-10-21,0.0983
2011-10-24,0.2552
2011-10-25,0.1016
2011-10-26,3.2229
2011-10-27,199.968
2011-10-28,0
2011-10-31,14.7772
2011-11-01,0.0128
2011-11-02,-8.4976
2011-11-03,0
2011-11-04,0.2273
2011-11-07,14.4323
2011-11-08,0.0754
2011-11-09,0
2011-11-10,17.0409
2011-11-11,0
2011-11-14,0.0208
2011-11-15,37.4692
2011-11-16,31.231
2011-11-17,0
2011-11-18,27.865
2011-11-21,41.0175
2011-11-22,8.1704
2011-11-23,13.4077
2011-11-24,13.4077
2011-11-25,0.0308
2011-11-28,10.9398
2011-11-29,0.2029
2011-11-30,2.8609999999999998
2011-12-01,11.422
2011-12-02,0.1011
2011-12-05,0.0132
2011-12-06,5.7889
2011-12-07,0.0344
2011-12-08,-2.5511
