Date,f_flow
2018-03-02,0
2018-03-05,0
2018-03-06,0
2018-03-07,0
2018-03-08,0
2018-03-09,0
2018-03-12,0
2018-03-13,0
2018-03-14,0
2018-03-15,32.3725
2018-03-16,0
2018-03-19,0
2018-03-20,0
2018-03-21,0
2018-03-22,5.688
2018-03-23,0
2018-03-26,15.7905
2018-03-27,2.907
2018-03-28,0
2018-03-29,2.8810000000000002
2018-03-30,2.8810000000000002
2018-04-02,0
2018-04-03,5.708
2018-04-04,2.882
2018-04-05,0
2018-04-06,0
2018-04-09,0
2018-04-10,0
2018-04-11,0
2018-04-12,2.876
2018-04-13,0
2018-04-16,0
2018-04-17,0
2018-04-18,0
2018-04-19,13.752
2018-04-20,0
2018-04-23,0
2018-04-24,4.608
2018-04-25,0
2018-04-26,15.22
2018-04-27,0
2018-04-30,10.5735
2018-05-01,1.5030000000000001
2018-05-02,0
2018-05-03,7.4675
2018-05-04,0
2018-05-07,0
2018-05-08,0
2018-05-09,0
2018-05-10,8.805
2018-05-11,0
2018-05-14,0
2018-05-15,0
2018-05-16,0
2018-05-17,0
2018-05-18,0
2018-05-21,0
2018-05-22,0
2018-05-23,6.006
2018-05-24,0
2018-05-25,0
2018-05-28,0
2018-05-29,0
2018-05-30,0
2018-05-31,16.8685
2018-06-01,0
2018-06-04,6.272
2018-06-05,3.164
2018-06-06,3.149
2018-06-07,4.701
2018-06-08,0
2018-06-11,0
2018-06-12,0
2018-06-13,0
2018-06-14,0
2018-06-15,0
2018-06-18,0
2018-06-19,3.074
2018-06-20,0
2018-06-21,0
2018-06-22,0
2018-06-25,3.108
2018-06-26,0
2018-06-27,6.202
2018-06-28,0
2018-06-29,0
2018-07-02,0
2018-07-03,0
2018-07-04,0
2018-07-05,0
2018-07-06,0
2018-07-09,0
2018-07-10,0
2018-07-11,0
2018-07-12,0
2018-07-13,0
2018-07-16,0
2018-07-17,0
2018-07-18,0
2018-07-19,0
2018-07-20,0
2018-07-23,0
2018-07-24,0
2018-07-25,0
2018-07-26,0
2018-07-27,0
2018-07-30,0
2018-07-31,0
2018-08-01,0
2018-08-02,0
2018-08-03,0
2018-08-06,0
2018-08-07,0
2018-08-08,0
2018-08-09,0
2018-08-10,0
2018-08-13,0
2018-08-14,0
2018-08-15,0
2018-08-16,-8.808
2018-08-17,0
2018-08-20,0
2018-08-21,0
2018-08-22,0
2018-08-23,0
2018-08-24,0
2018-08-27,0
2018-08-28,0
2018-08-29,0
2018-08-30,0
2018-08-31,0
2018-09-03,0
2018-09-04,0
2018-09-05,0
2018-09-06,-7.1675
2018-09-07,0
2018-09-10,0
