Date,mkt_cap
2014-04-25,7.447
2014-04-28,7.4029
2014-04-29,7.4995
2014-04-30,7.4656
2014-05-01,7.4883
2014-05-02,7.5445
2014-05-05,7.5969999999999995
2014-05-06,7.507
2014-05-07,7.5408
2014-05-08,7.5379000000000005
2014-05-09,7.5145
2014-05-12,7.4658
2014-05-13,7.4619
2014-05-14,7.4451
2014-05-15,8.2022
2014-05-16,8.2085
2014-05-19,8.2275
2014-05-20,8.1595
2014-05-21,8.1893
2014-05-22,8.287
2014-05-23,8.3423
2014-05-26,8.3423
2014-05-27,8.2615
2014-05-28,8.2743
2014-05-29,8.457
2014-05-30,8.4358
2014-06-02,8.5037
2014-06-03,9.547
2014-06-04,9.6515
2014-06-05,9.8272
2014-06-06,9.8833
2014-06-09,10.1455
2014-06-10,10.1407
2014-06-11,10.0647
2014-06-12,10.1122
2014-06-13,10.0237
2014-06-16,9.6515
2014-06-17,9.6895
2014-06-18,9.993500000000001
2014-06-19,9.9982
2014-06-20,10.3022
2014-06-23,10.6632
2014-06-24,10.4779
2014-06-25,10.5587
2014-06-26,10.4874
2014-06-27,10.4447
2014-06-30,11.6387
2014-07-01,11.7122
2014-07-02,11.848700000000001
2014-07-03,11.9222
2014-07-04,11.9222
2014-07-07,11.8854
2014-07-08,11.8891
2014-07-09,12.3054
2014-07-10,12.3264
2014-07-11,12.4787
2014-07-14,13.3739
2014-07-15,12.9657
2014-07-16,13.0289
2014-07-17,12.8909
2014-07-18,16.7759
2014-07-21,18.5454
2014-07-22,29.5469
2014-07-23,32.42
2014-07-24,32.7444
2014-07-25,32.4937
2014-07-28,33.0918
2014-07-29,33.7172
2014-07-30,35.3794
2014-07-31,33.9307
2014-08-01,33.6409
2014-08-04,35.7007
2014-08-05,34.3845
2014-08-06,34.742
2014-08-07,34.4495
2014-08-08,35.2782
2014-08-11,35.002
2014-08-12,34.7095
2014-08-13,34.8557
2014-08-14,34.1893
2014-08-15,34.303
2014-08-18,34.807
2014-08-19,34.612
2014-08-20,34.0918
2014-08-21,33.8807
2014-08-22,33.9945
2014-08-25,34.1732
2014-08-26,33.962
2014-08-27,34.0757
2014-08-28,33.8807
2014-08-29,33.8482
2014-09-01,33.8482
2014-09-02,34.1895
2014-09-03,35.2782
2014-09-04,34.5307
2014-09-05,35.0507
2014-09-08,34.677
2014-09-09,36.673
2014-09-10,37.018
2014-09-11,37.3457
2014-09-12,37.708
2014-09-15,39.1822
2014-09-16,40.2589
2014-09-17,39.9305
2014-09-18,39.8027
2014-09-19,39.2917
2014-09-22,39.1275
2014-09-23,39.0727
2014-09-24,30.4661
2014-09-25,30.01
2014-09-26,28.4075
2014-09-29,23.8337
2014-09-30,23.7595
2014-10-01,23.2645
2014-10-02,22.7132
2014-10-03,22.612
2014-10-06,20.7045
2014-10-07,20.3355
2014-10-08,20.4892
2014-10-09,19.987
2014-10-10,19.5873
2014-10-13,19.454
2014-10-14,19.5871
2014-10-15,19.4335
2014-10-16,18.5245
2014-10-17,18.6805
2014-10-20,18.9145
2014-10-21,19.2948
2014-10-22,19.012
2014-10-23,19.2632
2014-10-24,19.4423
2014-10-27,19.2558
2014-10-28,19.6067
2014-10-29,19.246
2014-10-30,19.6383
2014-10-31,20.5915
2014-11-03,20.7328
2014-11-04,20.3185
2014-11-05,20.3672
2014-11-06,20.221
2014-11-07,20.3887
2014-11-10,20.1917
2014-11-11,20.2055
2014-11-12,20.182
2014-11-13,20.1526
2014-11-14,20.2502
2014-11-17,20.2178
2014-11-18,20.4745
2014-11-19,20.299
2014-11-20,20.4062
2014-11-21,20.7933
2014-11-24,20.7182
2014-11-25,20.7182
2014-11-26,21.0068
2014-11-27,21.0068
2014-11-28,20.2405
2014-12-01,19.8602
2014-12-02,19.714
2014-12-03,19.909
2014-12-04,19.9187
2014-12-05,19.87
2014-12-08,19.597
