Date,mkt_cap
2018-03-02,1900-03-11 22:55:12
2018-03-05,1900-03-12 05:24:00
2018-03-06,1900-03-12 05:24:00
2018-03-07,1900-03-12 18:21:36
2018-03-08,1900-03-13 20:16:48
2018-03-09,1900-03-16 05:57:07.200000
2018-03-12,1900-03-17 15:00:00
2018-03-13,1900-03-17 07:52:19.200000
2018-03-14,1900-03-17 04:37:55.200000
2018-03-15,1900-04-19 04:29:16.800000
2018-03-16,1900-04-18 17:24:00
2018-03-19,1900-04-17 14:35:31.200000
2018-03-20,1900-04-18 04:27:50.400000
2018-03-21,1900-04-18 22:00:28.800000
2018-03-22,1900-04-25 00:47:31.200000
2018-03-23,1900-04-25 00:46:04.800000
2018-03-26,1900-05-13 14:18:14.400000
2018-03-27,1900-05-17 08:49:55.200000
2018-03-28,1900-05-15 06:04:19.200000
2018-03-29,1900-05-19 14:12:28.800000
2018-03-30,1900-05-19 14:12:28.800000
2018-04-02,1900-05-17 02:18:14.400000
2018-04-03,1900-05-23 14:24:00
2018-04-04,1900-05-28 04:12:00
2018-04-05,1900-05-30 07:36:28.800000
2018-04-06,1900-05-28 20:06:43.200000
2018-04-09,1900-05-30 18:37:26.400000
2018-04-10,1900-05-30 06:23:02.400000
2018-04-11,1900-05-27 15:57:36
2018-04-12,1900-05-30 02:41:16.800000
2018-04-13,1900-05-29 20:26:52.800000
2018-04-16,1900-06-02 20:32:38.400000
2018-04-17,1900-06-06 05:39:50.400000
2018-04-18,1900-06-08 16:19:12
2018-04-19,1900-06-22 23:32:38.400000
2018-04-20,1900-06-21 13:37:55.200000
2018-04-23,1900-06-24 04:00:28.800000
2018-04-24,1900-06-27 02:29:45.600000
2018-04-25,1900-06-26 16:45:07.200000
2018-04-26,1900-07-12 02:28:19.200000
2018-04-27,1900-07-12 17:35:31.200000
2018-04-30,1900-07-21 08:34:04.800000
2018-05-01,1900-07-22 00:21:36
2018-05-02,1900-07-20 09:46:04.800000
2018-05-03,1900-07-25 02:38:24
2018-05-04,1900-07-27 04:40:48
2018-05-07,1900-07-26 22:00:28.800000
2018-05-08,1900-07-25 20:58:33.600000
2018-05-09,1900-07-22 11:15:21.600000
2018-05-10,1900-08-02 06:02:52.800000
2018-05-11,1900-08-02 14:45:36
2018-05-14,1900-08-06 05:45:36
2018-05-15,1900-08-05 21:02:52.800000
2018-05-16,1900-08-05 03:40:19.200000
2018-05-17,1900-08-05 05:24:00
2018-05-18,1900-08-04 22:26:24
2018-05-21,1900-08-05 08:52:48
2018-05-22,1900-08-05 22:48:00
2018-05-23,1900-08-13 07:56:38.400000
2018-05-24,1900-08-12 12:15:50.400000
2018-05-25,1900-08-11 16:36:28.800000
2018-05-28,1900-08-11 16:36:28.800000
2018-05-29,1900-08-13 04:22:04.800000
2018-05-30,1900-08-15 08:12:28.800000
2018-05-31,1900-09-04 05:45:36
2018-06-01,1900-09-06 03:50:24
2018-06-04,1900-09-16 06:25:55.200000
2018-06-05,1900-09-21 06:25:55.200000
2018-06-06,1900-09-23 08:55:40.800000
2018-06-07,1900-09-24 05:08:09.600000
2018-06-08,1900-09-21 21:43:12
2018-06-11,1900-09-20 19:03:21.600000
2018-06-12,1900-09-21 13:30:43.200000
2018-06-13,1900-09-21 01:12:00
2018-06-14,1900-09-21 05:18:14.400000
2018-06-15,1900-09-16 14:29:45.600000
2018-06-18,1900-09-18 03:25:55.200000
2018-06-19,1900-09-18 20:57:07.200000
2018-06-20,1900-09-19 15:38:52.800000
2018-06-21,1900-09-23 10:59:31.200000
2018-06-22,1900-09-23 15:08:38.400000
2018-06-25,1900-09-28 21:54:43.200000
2018-06-26,1900-09-30 03:17:16.800000
2018-06-27,1900-10-05 07:53:45.600000
2018-06-28,1900-10-03 23:41:16.800000
2018-06-29,1900-10-06 18:17:16.800000
2018-07-02,1900-10-02 02:34:04.800000
2018-07-03,1900-09-29 16:35:02.400000
2018-07-04,1900-09-29 16:35:02.400000
2018-07-05,1900-09-27 17:19:40.800000
2018-07-06,1900-09-27 17:19:40.800000
2018-07-09,1900-10-03 06:30:14.400000
2018-07-10,1900-10-07 17:54:14.400000
2018-07-11,1900-10-01 20:08:09.600000
2018-07-12,1900-10-02 11:09:36
2018-07-13,1900-10-04 10:24:57.600000
2018-07-16,1900-10-07 07:09:07.200000
2018-07-17,1900-10-09 08:34:04.800000
2018-07-18,1900-10-06 05:22:33.600000
2018-07-19,1900-10-08 08:55:40.800000
2018-07-20,1900-10-09 10:43:40.800000
2018-07-23,1900-10-05 10:03:21.600000
2018-07-24,1900-10-06 07:32:09.600000
2018-07-25,1900-10-08 13:13:26.400000
2018-07-26,1900-10-06 01:04:48
2018-07-27,1900-10-05 03:36:00
2018-07-30,1900-10-02 17:36:57.600000
2018-07-31,1900-10-05 10:03:21.600000
2018-08-01,1900-10-04 16:52:19.200000
2018-08-02,1900-10-05 22:56:38.400000
2018-08-03,1900-10-05 07:53:45.600000
2018-08-06,1900-10-03 19:23:31.200000
2018-08-07,1900-10-03 02:12:28.800000
2018-08-08,1900-10-01 00:47:31.200000
2018-08-09,1900-09-28 19:06:14.400000
2018-08-10,1900-09-27 23:45:36
2018-08-13,1900-09-16 17:06:43.200000
2018-08-14,1900-09-14 22:09:07.200000
2018-08-15,1900-09-15 00:18:43.200000
2018-08-16,1900-09-08 13:55:12
2018-08-17,1900-09-10 17:49:55.200000
2018-08-20,1900-09-11 08:21:07.200000
2018-08-21,1900-09-13 16:23:31.200000
2018-08-22,1900-09-13 18:28:48
2018-08-23,1900-09-13 08:05:16.800000
2018-08-24,1900-09-12 23:48:28.800000
2018-08-27,1900-09-13 14:19:40.800000
2018-08-28,1900-09-14 02:47:02.400000
2018-08-29,1900-09-15 12:00:00
2018-08-30,1900-09-11 06:15:50.400000
2018-08-31,1900-09-11 04:12:00
2018-09-03,1900-09-11 04:12:00
2018-09-04,1900-09-09 14:49:55.200000
2018-09-05,1900-09-01 15:50:24
2018-09-06,1900-08-23 19:06:14.400000
2018-09-07,1900-08-23 04:59:31.200000
2018-09-10,1900-08-25 03:21:36
2018-09-11,1900-08-27 07:46:33.600000
2018-09-12,1900-08-24 17:16:48
2018-09-13,1900-08-22 04:59:31.200000
2018-09-14,1900-08-21 02:35:31.200000
2018-09-17,1900-08-11 22:00:28.800000
2018-09-18,1900-08-15 18:44:38.400000
2018-09-19,1900-08-18 14:22:33.600000
2018-09-20,1900-08-19 05:49:55.200000
2018-09-21,1900-08-20 12:44:38.400000
2018-09-24,1900-08-21 02:15:21.600000
2018-09-25,1900-08-25 20:15:21.600000
2018-09-26,1900-08-27 16:40:48
2018-09-27,1900-08-27 07:01:55.200000
2018-09-28,1900-08-27 05:16:48
2018-10-01,1900-08-31 03:46:04.800000
2018-10-02,1900-08-29 16:59:31.200000
2018-10-03,1900-08-29 13:07:40.800000
2018-10-04,1900-08-27 21:44:38.400000
2018-10-05,1900-08-26 17:29:45.600000
2018-10-08,1900-08-28 13:56:38.400000
2018-10-09,1900-08-28 02:21:07.200000
2018-10-10,1900-08-17 15:11:31.200000
2018-10-11,1900-08-14 19:33:36
2018-10-12,1900-08-10 22:49:26.400000
2018-10-15,1900-08-06 20:18:14.400000
2018-10-16,1900-08-05 02:52:48
2018-10-17,1900-08-04 08:38:24
2018-10-18,1900-07-31 22:33:36
2018-10-19,1900-08-01 22:16:19.200000
2018-10-22,1900-07-27 07:48:00
2018-10-23,1900-07-24 07:32:09.600000
2018-10-24,1900-07-21 14:16:48
2018-10-25,1900-08-01 16:37:55.200000
2018-10-26,1900-08-01 07:49:26.400000
2018-10-29,1900-08-01 20:09:36
2018-10-30,1900-08-04 20:29:45.600000
2018-10-31,1900-08-05 10:36:28.800000
2018-11-01,1900-08-05 01:46:33.600000
2018-11-02,1900-08-06 02:28:19.200000
2018-11-05,1900-08-03 16:16:19.200000
2018-11-06,1900-08-01 21:56:09.600000
2018-11-07,1900-08-01 20:09:36
2018-11-08,1900-07-28 19:09:07.200000
2018-11-09,1900-07-27 02:34:04.800000
2018-11-12,1900-07-28 15:37:26.400000
2018-11-13,1900-07-29 16:19:12
2018-11-14,1900-07-28 19:09:07.200000
2018-11-15,1900-07-29 05:44:09.600000
2018-11-16,1900-07-28 15:37:26.400000
2018-11-19,1900-07-25 13:32:09.600000
2018-11-20,1900-07-22 00:51:50.400000
2018-11-21,1900-07-22 06:08:38.400000
2018-11-22,1900-07-22 06:08:38.400000
2018-11-23,1900-07-24 07:32:09.600000
2018-11-26,1900-07-16 18:28:48
2018-11-27,1900-07-17 16:48:00
2018-11-28,1900-07-20 16:52:19.200000
2018-11-29,1900-07-21 04:52:19.200000
2018-11-30,1900-07-22 01:27:50.400000
2018-12-03,1900-07-29 06:47:31.200000
2018-12-04,1900-07-25 11:49:55.200000
2018-12-05,1900-07-25 11:49:55.200000
2018-12-06,1900-07-25 13:33:36
2018-12-07,1900-07-26 01:33:36
2018-12-10,1900-07-23 16:56:38.400000
2018-12-11,1900-07-25 08:24:00
2018-12-12,1900-07-27 10:10:33.600000
2018-12-13,1900-07-29 11:55:40.800000
2018-12-14,1900-07-27 20:28:19.200000
2018-12-17,1900-07-28 23:32:38.400000
