Date,mkt_cap
2012-07-26,1901-06-03 17:57:07.200000
2012-07-27,1901-06-13 12:43:12
2012-07-30,1901-06-10 19:12:00
2012-07-31,1901-06-12 14:52:48
2012-08-01,1901-06-10 08:16:48
2012-08-02,1901-06-07 20:12:28.800000
2012-08-03,1901-06-22 04:12:00
2012-08-06,1901-06-22 20:34:04.800000
2012-08-07,1901-06-23 23:52:48
2012-08-08,1901-06-22 09:40:19.200000
2012-08-09,1901-06-22 09:40:19.200000
2012-08-10,1901-06-20 19:26:24
2012-08-13,1901-06-24 10:49:26.400000
2012-08-14,1901-06-25 19:46:33.600000
2012-08-15,1901-06-24 16:19:12
2012-08-16,1901-06-29 00:37:26.400000
2012-08-17,1901-06-29 00:37:26.400000
2012-08-20,1901-06-27 10:12:00
2012-08-21,1901-07-12 08:44:09.600000
2012-08-22,1901-07-14 05:36:57.600000
2012-08-23,1901-07-13 12:47:31.200000
2012-08-24,1901-07-13 01:33:36
2012-08-27,1901-07-13 01:33:36
2012-08-28,1901-07-11 04:40:48
2012-08-29,1901-07-09 13:24:57.600000
2012-08-30,1901-06-30 18:28:48
2012-08-31,1901-07-05 15:40:19.200000
2012-09-03,1901-07-05 15:40:19.200000
2012-09-04,1901-07-04 22:55:12
2012-09-05,1901-07-07 17:52:48
2012-09-06,1901-07-19 08:52:48
2012-09-07,1901-07-25 09:57:36
2012-09-10,1901-07-20 18:21:36
2012-09-11,1901-07-26 13:50:52.800000
2012-09-12,1901-07-27 06:36:00
2012-09-13,1901-08-02 18:50:24
2012-09-14,1901-08-07 21:36:00
2012-09-17,1901-08-06 23:16:48
2012-09-18,1901-08-04 15:28:48
2012-09-19,1901-08-07 16:01:55.200000
2012-09-20,1901-08-04 04:19:12
2012-09-21,1901-07-28 01:50:52.800000
2012-09-24,1901-07-25 18:57:36
2012-09-25,1901-07-23 17:32:38.400000
2012-09-26,1901-07-28 04:55:12
2012-09-27,1901-07-31 16:36:28.800000
2012-09-28,1901-07-24 17:12:28.800000
2012-10-01,1901-08-01 14:55:40.800000
2012-10-02,1901-08-31 15:28:48
2012-10-03,1901-08-28 11:49:55.200000
2012-10-04,1901-09-05 23:31:12
2012-10-05,1901-09-07 10:26:24
2012-10-08,1901-09-05 17:42:43.200000
2012-10-09,1901-08-29 11:05:16.800000
2012-10-10,1901-08-28 17:38:24
2012-10-11,1901-09-02 02:24:00
2012-10-12,1901-09-04 00:57:36
2012-10-15,1901-09-11 01:43:40.800000
2012-10-16,1901-09-21 00:21:36
2012-10-17,1901-09-25 09:07:12
2012-10-18,1901-09-21 23:38:24
2012-10-19,1901-09-15 04:40:48
2012-10-22,1901-09-18 02:31:12
2012-10-23,1901-09-02 14:02:24
2012-10-24,1901-09-07 10:04:48
2012-10-25,1901-09-07 21:50:24
2012-10-26,1901-09-22 09:23:02.400000
2012-10-29,1901-09-22 09:23:02.400000
2012-10-30,1901-09-22 09:23:02.400000
2012-10-31,1901-09-23 21:34:33.600000
2012-11-01,1901-09-30 08:39:50.400000
2012-11-02,1901-09-26 09:51:50.400000
2012-11-05,1901-10-18 06:43:12
2012-11-06,1901-10-24 18:43:12
2012-11-07,1901-10-17 12:00:00
2012-11-08,1901-10-15 10:04:48
2012-11-09,1901-10-13 14:24:00
2012-11-12,1901-10-26 03:36:00
2012-11-13,1901-10-25 14:52:48
2012-11-14,1901-10-21 02:45:36
2012-11-15,1901-10-15 13:12:00
2012-11-16,1901-10-11 01:04:48
2012-11-19,1901-10-26 03:36:00
2012-11-20,1901-10-25 21:14:24
2012-11-21,1901-10-28 06:28:48
2012-11-22,1901-10-28 06:28:48
2012-11-23,1901-11-12 02:38:24
2012-11-26,1901-11-10 12:28:48
2012-11-27,1901-11-08 15:57:36
2012-11-28,1901-11-16 02:06:43.200000
2012-11-29,1901-11-21 09:14:24
2012-11-30,1901-11-23 12:07:12
2012-12-03,1901-11-26 03:43:12
2012-12-04,1901-11-26 03:43:12
2012-12-05,1901-11-26 16:26:24
2012-12-06,1901-11-27 05:09:36
2012-12-07,1901-11-28 00:14:24
2012-12-10,1901-11-30 09:28:48
2012-12-11,1901-12-03 07:26:24
2012-12-12,1901-12-05 04:16:19.200000
2012-12-13,1901-12-04 08:52:48
2012-12-14,1901-12-05 16:40:48
2012-12-17,1901-12-04 05:05:16.800000
2012-12-18,1901-12-09 11:41:16.800000
2012-12-19,1901-12-11 14:19:40.800000
2012-12-20,1901-12-10 19:20:38.400000
2012-12-21,1901-12-06 14:03:50.400000
2012-12-24,1901-12-04 05:05:16.800000
2012-12-25,1901-12-04 05:05:16.800000
2012-12-26,1901-12-06 01:24:57.600000
2012-12-27,1901-12-05 12:44:38.400000
2012-12-28,1901-11-29 17:29:45.600000
2012-12-31,1901-12-06 20:24:00
2013-01-01,1901-12-06 20:24:00
2013-01-02,1901-12-18 04:35:02.400000
2013-01-03,1901-11-26 13:19:12
2013-01-04,1901-12-04 07:36:28.800000
2013-01-07,1901-12-04 07:36:28.800000
2013-01-08,1901-12-04 01:24:57.600000
2013-01-09,1901-12-10 06:27:21.600000
2013-01-10,1901-12-09 09:50:24
2013-01-11,1901-12-12 11:16:48
2013-01-14,1901-12-09 03:43:12
2013-01-15,1901-12-08 15:28:48
2013-01-16,1901-12-08 21:36:00
2013-01-17,1901-12-18 14:09:36
2013-01-18,1901-12-14 06:07:12
2013-01-21,1901-12-14 06:07:12
2013-01-22,1901-12-12 11:16:48
2013-01-23,1901-12-19 20:45:36
2013-01-24,1902-01-04 02:36:57.600000
2013-01-25,1902-01-08 05:58:33.600000
2013-01-28,1902-01-22 19:07:40.800000
2013-01-29,1902-02-01 01:43:40.800000
2013-01-30,1902-02-05 10:58:04.800000
2013-01-31,1902-02-05 17:24:00
2013-02-01,1902-02-13 11:34:04.800000
2013-02-04,1902-02-03 20:26:52.800000
2013-02-05,1902-02-08 09:36:00
2013-02-06,1902-02-10 18:20:09.600000
2013-02-07,1902-01-27 15:07:12
2013-02-08,1902-02-02 05:57:07.200000
2013-02-11,1902-01-19 05:24:00
2013-02-12,1902-01-21 20:24:00
2013-02-13,1902-01-28 03:36:00
2013-02-14,1902-01-26 13:48:00
2013-02-15,1902-01-26 08:08:09.600000
2013-02-18,1902-01-26 08:08:09.600000
2013-02-19,1902-01-29 11:58:33.600000
2013-02-20,1902-01-27 03:33:07.200000
2013-02-21,1902-01-16 10:27:50.400000
2013-02-22,1902-01-23 11:45:36
2013-02-25,1902-01-10 16:32:09.600000
2013-02-26,1902-01-13 00:57:36
2013-02-27,1902-01-20 02:15:21.600000
2013-02-28,1902-01-20 08:31:12
2013-03-01,1902-01-17 11:32:38.400000
2013-03-04,1902-01-20 08:31:12
2013-03-05,1902-02-05 12:18:43.200000
2013-03-06,1902-02-01 19:40:48
2013-03-07,1902-02-07 14:55:40.800000
2013-03-08,1902-02-04 17:18:14.400000
2013-03-11,1902-02-08 22:35:02.400000
2013-03-12,1902-02-11 13:53:45.600000
2013-03-13,1902-02-06 13:36:28.800000
2013-03-14,1902-02-16 14:09:36
2013-03-15,1902-02-25 00:43:12
2013-03-18,1902-02-14 11:31:12
2013-03-19,1902-02-11 07:33:36
2013-03-20,1902-03-02 20:52:48
2013-03-21,1902-02-17 05:26:52.800000
2013-03-22,1902-02-22 13:50:52.800000
2013-03-25,1902-02-14 19:40:48
2013-03-26,1902-02-20 23:19:40.800000
2013-03-27,1902-02-15 02:05:16.800000
2013-03-28,1902-02-23 09:07:12
2013-03-29,1902-02-23 09:07:12
2013-04-01,1902-02-20 04:04:48
2013-04-02,1902-02-28 23:57:07.200000
2013-04-03,1902-04-18 14:47:02.400000
2013-04-04,1902-04-13 12:12:57.600000
2013-04-05,1902-04-11 04:48:00
2013-04-08,1902-04-16 01:04:48
2013-04-09,1902-04-27 19:55:12
2013-04-10,1902-06-01 06:40:19.200000
2013-04-11,1902-06-07 19:43:40.800000
2013-04-12,1902-06-06 22:19:12
2013-04-15,1902-05-29 21:33:07.200000
2013-04-16,1902-06-10 04:50:52.800000
2013-04-17,1902-05-10 20:34:04.800000
2013-04-18,1902-05-15 00:33:07.200000
2013-04-19,1902-05-20 01:55:12
2013-04-22,1902-05-18 14:12:28.800000
2013-04-23,1902-05-29 21:33:07.200000
2013-04-24,1902-07-03 02:52:48
2013-04-25,1902-07-08 00:57:36
2013-04-26,1902-07-08 08:19:40.800000
2013-04-29,1902-07-21 21:04:19.200000
2013-04-30,1902-07-25 21:00:00
2013-05-01,1902-07-21 21:04:19.200000
2013-05-02,1902-07-21 13:40:48
2013-05-03,1902-08-06 07:29:16.800000
2013-05-06,1902-08-05 01:36:28.800000
2013-05-07,1902-08-10 01:09:07.200000
2013-05-08,1902-08-26 20:31:12
2013-05-09,1902-08-14 09:43:12
2013-05-10,1902-08-13 11:18:14.400000
2013-05-13,1902-08-10 23:32:38.400000
2013-05-14,1902-08-07 05:54:14.400000
2013-05-15,1902-08-18 10:49:26.400000
2013-05-16,1902-08-20 05:05:16.800000
2013-05-17,1902-08-20 20:09:36
2013-05-20,1902-08-24 06:59:02.400000
2013-05-21,1902-09-14 19:23:31.200000
2013-05-22,1902-09-08 01:27:50.400000
2013-05-23,1902-08-31 23:51:21.600000
2013-05-24,1902-09-07 10:03:21.600000
2013-05-27,1902-09-07 10:03:21.600000
2013-05-28,1902-08-28 03:20:09.600000
2013-05-29,1902-08-23 23:06:43.200000
2013-05-30,1902-08-30 17:00:57.600000
2013-05-31,1902-08-12 01:49:26.400000
2013-06-03,1902-08-11 02:41:16.800000
2013-06-04,1902-08-14 23:12:28.800000
2013-06-05,1902-08-04 01:04:48
2013-06-06,1902-06-26 00:44:38.400000
2013-06-07,1902-07-07 16:03:21.600000
2013-06-10,1902-07-08 21:27:21.600000
2013-06-11,1902-06-30 07:39:21.600000
2013-06-12,1902-07-01 05:41:16.800000
2013-06-13,1902-07-05 12:36:00
2013-06-14,1902-07-02 11:05:16.800000
2013-06-17,1902-07-11 15:36:00
2013-06-18,1902-07-16 05:51:21.600000
2013-06-19,1902-07-04 14:32:38.400000
2013-06-20,1902-06-15 20:16:48
2013-06-21,1902-06-03 19:17:45.600000
2013-06-24,1902-05-21 12:40:19.200000
2013-06-25,1902-06-20 18:57:36
2013-06-26,1902-06-29 14:38:24
2013-06-27,1902-06-18 21:36:00
2013-06-28,1902-06-20 11:24:00
2013-07-01,1902-06-25 19:55:12
2013-07-02,1902-06-21 02:31:12
2013-07-03,1902-06-23 15:00:00
2013-07-04,1902-06-23 15:00:00
2013-07-05,1902-06-22 23:52:48
2013-07-08,1902-06-28 15:57:36
2013-07-09,1902-06-27 17:16:48
2013-07-10,1902-06-22 21:21:36
2013-07-11,1902-07-14 14:09:36
2013-07-12,1902-07-29 19:01:55.200000
2013-07-15,1902-08-01 00:08:38.400000
2013-07-16,1902-08-01 00:08:38.400000
2013-07-17,1902-07-29 11:25:26.400000
2013-07-18,1902-07-28 05:03:50.400000
2013-07-19,1902-08-01 00:08:38.400000
2013-07-22,1902-08-06 01:35:02.400000
2013-07-23,1902-08-01 07:43:40.800000
2013-07-24,1902-08-01 22:55:12
2013-07-25,1902-08-05 10:24:57.600000
2013-07-26,1902-07-30 02:36:57.600000
2013-07-29,1902-07-27 06:17:16.800000
2013-07-30,1902-07-25 08:45:36
2013-07-31,1902-08-01 00:08:38.400000
2013-08-01,1902-08-07 15:31:40.800000
2013-08-02,1902-08-16 12:02:52.800000
2013-08-05,1902-08-18 02:00:57.600000
2013-08-06,1902-08-15 12:08:38.400000
2013-08-07,1902-08-14 04:30:43.200000
2013-08-08,1902-08-17 15:00:00
2013-08-09,1902-08-16 16:30:43.200000
2013-08-12,1902-08-13 13:29:16.800000
2013-08-13,1902-08-13 06:00:00
2013-08-14,1902-08-12 22:30:43.200000
2013-08-15,1902-08-08 06:00:00
2013-08-16,1902-07-23 02:34:04.800000
2013-08-19,1902-07-19 10:01:55.200000
2013-08-20,1902-07-29 13:33:36
2013-08-21,1902-07-18 04:30:43.200000
2013-08-22,1902-07-29 20:55:40.800000
2013-08-23,1902-08-03 04:16:19.200000
2013-08-26,1902-07-30 11:41:16.800000
2013-08-27,1902-07-15 17:28:19.200000
2013-08-28,1902-07-02 19:29:16.800000
2013-08-29,1902-06-23 06:43:12
2013-08-30,1902-06-20 12:18:43.200000
2013-09-02,1902-06-20 12:18:43.200000
2013-09-03,1902-07-01 13:58:04.800000
2013-09-04,1902-07-02 12:07:12
2013-09-05,1902-07-01 06:36:00
2013-09-06,1902-07-08 23:05:16.800000
2013-09-09,1902-07-16 15:36:00
2013-09-10,1902-07-23 17:19:40.800000
2013-09-11,1902-07-30 08:00:57.600000
2013-09-12,1902-07-23 17:19:40.800000
2013-09-13,1902-07-26 11:45:36
2013-09-16,1902-07-28 00:40:19.200000
2013-09-17,1902-07-29 20:55:40.800000
2013-09-18,1902-08-24 09:28:48
2013-09-19,1902-08-25 07:36:28.800000
2013-09-20,1902-08-21 07:40:48
2013-09-23,1902-08-19 11:24:00
2013-09-24,1902-08-15 11:28:19.200000
2013-09-25,1902-08-17 07:43:40.800000
2013-09-26,1902-08-17 22:30:43.200000
2013-09-27,1902-08-22 13:12:00
2013-09-30,1902-08-18 20:38:24
2013-10-01,1902-08-23 18:43:12
2013-10-02,1902-08-19 04:01:55.200000
2013-10-03,1902-08-15 04:04:48
2013-10-04,1902-08-11 04:09:07.200000
2013-10-07,1902-08-03 19:01:55.200000
2013-10-08,1902-07-16 17:24:00
2013-10-09,1902-07-10 00:21:36
2013-10-10,1902-07-24 15:43:12
2013-10-11,1902-08-01 06:43:12
2013-10-14,1902-08-03 02:38:24
2013-10-15,1902-07-28 00:14:24
2013-10-16,1902-07-31 16:04:48
2013-10-17,1902-08-21 09:50:24
