Date,mkt_cap
2011-08-12,1557.63
2011-08-15,1578.53
2011-08-16,1565.74
2011-08-17,1573.96
2011-08-18,1534.68
2011-08-19,1509.1
2011-08-22,1509.1
2011-08-23,1557.52
2011-08-24,1562.08
2011-08-25,1544.73
2011-08-26,1554.23
2011-08-29,1583.48
2011-08-30,1588.05
2011-08-31,1613.65
2011-09-01,1600.85
2011-09-02,1562.45
2011-09-05,1562.45
2011-09-06,1564.08
2011-09-07,1592.62
2011-09-08,1565.2
2011-09-09,1527.71
2011-09-12,1515.83
2011-09-13,1522.23
2011-09-14,1502.11
2011-09-15,1523.14
2011-09-16,1524.47
2011-09-19,1481.36
2011-09-20,1475.86
2011-09-21,1428.16
2011-09-22,1371.29
2011-09-23,1403.39
2011-09-26,1399.48
2011-09-27,1432.15
2011-09-28,1369.53
2011-09-29,1385.18
2011-09-30,1319.79
2011-10-03,1284
2011-10-04,1277.55
2011-10-05,1326.04
2011-10-06,1498.46
2011-10-07,1519.9
2011-10-10,1604.38
2011-10-11,1611.63
2011-10-12,1698.14
2011-10-13,1688.84
2011-10-14,1706.92
2011-10-17,1665.77
2011-10-18,1663.53
2011-10-19,1641.25
2011-10-20,1627.48
2011-10-21,1677.83
2011-10-24,1762.95
2011-10-25,1737.04
2011-10-26,1780.96
2011-10-27,1855.18
2011-10-28,1875.25
2011-10-31,1800.73
2011-11-01,1856.54
2011-11-02,2057.74
2011-11-03,2074.09
2011-11-04,2101.2
2011-11-07,2149.44
2011-11-08,2167.37
2011-11-09,2112.96
2011-11-10,2010.4
2011-11-11,2014.31
2011-11-14,1982.23
2011-11-15,2000.86
2011-11-16,1946.01
2011-11-17,1906.65
2011-11-18,1915.57
2011-11-21,1879.84
2011-11-22,1899.46
2011-11-23,1866.49
2011-11-24,1866.49
2011-11-25,1863.12
2011-11-28,1916.32
2011-11-29,1900.8
2011-11-30,1967.97
2011-12-01,1958.29
2011-12-02,1937.43
2011-12-05,1965.54
2011-12-06,1945.82
2011-12-07,1947.25
2011-12-08,1898.76
2011-12-09,1882.88
2011-12-12,1839.55
2011-12-13,1812.97
2011-12-14,1793.26
2011-12-15,1766.7
2011-12-16,1785.42
2011-12-19,1756.17
2011-12-20,1797.08
2011-12-21,1788.83
2011-12-22,1809.9
2011-12-23,1816.95
2011-12-26,1816.95
2011-12-27,1807.56
2011-12-28,1796.98
2011-12-29,1812.25
2011-12-30,1816.95
2012-01-02,1816.95
2012-01-03,1874.67
2012-01-04,1865.18
2012-01-05,1866.35
2012-01-06,1847.34
2012-01-09,1857.96
2012-01-10,1899.57
2012-01-11,1898.29
2012-01-12,1913.89
2012-01-13,1904.12
2012-01-16,1904.12
2012-01-17,1933.17
2012-01-18,1964.64
2012-01-19,2015.62
2012-01-20,2038.68
2012-01-23,2048.39
2012-01-24,2059.31
2012-01-25,2075.41
2012-01-26,2121.45
2012-01-27,2167.39
2012-01-30,2147.13
2012-01-31,2158.55
2012-02-01,2184.08
2012-02-02,1885.56
2012-02-03,1908.84
2012-02-06,1897.75
2012-02-07,1895.71
2012-02-08,1919.34
2012-02-09,1920.45
2012-02-10,1887.27
2012-02-13,1897.15
2012-02-14,1892
2012-02-15,1922.82
2012-02-16,1940.71
2012-02-17,1947.76
2012-02-20,1947.76
2012-02-21,1943.72
2012-02-22,1944.8
2012-02-23,1937.23
2012-02-24,1949.13
2012-02-27,1943.72
2012-02-28,1968.61
2012-02-29,1974.57
2012-03-01,1986.01
2012-03-02,1978.41
2012-03-05,1952.36
2012-03-06,1894.85
2012-03-07,1911.13
2012-03-08,1934.24
2012-03-09,1931.56
2012-03-12,1930.48
2012-03-13,1976.98
2012-03-14,1941.23
2012-03-15,1944.44
2012-03-16,1949.81
2012-03-19,1936.93
2012-03-20,1905.05
2012-03-21,1890.62
2012-03-22,1844.58
