Date,mkt_cap
2015-09-18,249.565
2015-09-21,251.411
2015-09-22,246.015
2015-09-23,239.54
2015-09-24,232.694
2015-09-25,233.585
2015-09-28,229.132
2015-09-29,234.407
2015-09-30,235.571
2015-10-01,234.064
2015-10-02,239.27
2015-10-05,245.709
2015-10-06,250.95
2015-10-07,255.57
2015-10-08,258.02
2015-10-09,262.763
2015-10-12,260.475
2015-10-13,254.54
2015-10-14,253.754
2015-10-15,261.619
2015-10-16,261.792
2015-10-19,260.347
2015-10-20,259.405
2015-10-21,262.395
2015-10-22,267.76
2015-10-23,272.244
2015-10-26,275.948
2015-10-27,272.819
2015-10-28,266.635
2015-10-29,263.432
2015-10-30,260.554
2015-11-02,268.176
2015-11-03,270.36
2015-11-04,264.922
2015-11-05,262.538
2015-11-06,261.122
2015-11-09,253.97
2015-11-10,249.973
2015-11-11,246.24
2015-11-12,242.208
2015-11-13,239.74
2015-11-16,240.617
2015-11-17,238.502
2015-11-18,241.11
2015-11-19,241.886
2015-11-20,243.366
2015-11-23,243.225
2015-11-24,244.988
2015-11-25,246.398
2015-11-26,246.398
2015-11-27,241.392
2015-11-30,242.168
2015-12-01,247.173
2015-12-02,244.212
2015-12-03,241.956
2015-12-04,245.129
2015-12-07,243.815
2015-12-08,241.742
2015-12-09,240.455
2015-12-10,241.098
2015-12-11,232.447
2015-12-14,237.166
2015-12-15,240.026
2015-12-16,243.243
2015-12-17,243.528
2015-12-18,244.424
2015-12-21,248.062
2015-12-22,251.076
2015-12-23,258.75
2015-12-24,258.75
2015-12-25,258.75
2015-12-28,256.012
2015-12-29,256.425
2015-12-30,254.4
2015-12-31,253.05
2016-01-01,253.05
2016-01-04,250.35
2016-01-05,251.85
2016-01-06,246.297
2016-01-07,235.494
2016-01-08,230.275
2016-01-11,225.498
2016-01-12,226.453
2016-01-13,223.38
2016-01-14,214.268
2016-01-15,200.165
2016-01-18,200.165
2016-01-19,198.396
2016-01-20,196.482
2016-01-21,193.512
2016-01-22,197.076
2016-01-25,197.868
2016-01-26,200.508
2016-01-27,202.356
2016-01-28,206.184
2016-01-29,213.114
2016-02-01,211.464
