Date,mkt_cap
2017-09-18,599.691
2017-09-19,598.959
2017-09-20,600.057
2017-09-21,603.168
2017-09-22,601.887
2017-09-25,614.331
2017-09-26,611.22
2017-09-27,609.024
2017-09-28,609.756
2017-09-29,615.429
2017-10-02,610.122
2017-10-03,611.22
2017-10-04,613.782
2017-10-05,617.442
2017-10-06,627.572
2017-10-09,626.637
2017-10-10,630.19
2017-10-11,640.328
2017-10-12,637.32
2017-10-13,644.464
2017-10-16,645.404
2017-10-17,641.268
2017-10-18,640.328
2017-10-19,633.936
2017-10-20,633.372
2017-10-23,630.176
2017-10-24,630.364
2017-10-25,622.468
2017-10-26,621.716
2017-10-27,626.98
2017-10-30,627.356
2017-10-31,622.092
2017-11-01,626.792
2017-11-02,628.672
2017-11-03,624.348
2017-11-06,636.756
2017-11-07,649.795
2017-11-08,656.463
2017-11-09,660.463
2017-11-10,658.94
2017-11-13,656.272
2017-11-14,645.414
2017-11-15,636.46
2017-11-16,643.699
2017-11-17,652.653
2017-11-20,647.128
2017-11-21,658.368
2017-11-22,668.845
2017-11-23,668.845
2017-11-24,667.322
2017-11-27,660.082
2017-11-28,662.749
2017-11-29,650.176
2017-11-30,645.604
2017-12-01,636.841
2017-12-04,647.319
2017-12-05,646.747
2017-12-06,651.761
2017-12-07,650.024
2017-12-08,651.375
2017-12-11,664.306
2017-12-12,662.955
2017-12-13,665.271
2017-12-14,668.359
2017-12-15,665.85
2017-12-18,664.692
2017-12-19,657.098
2017-12-20,656.7
2017-12-21,655.108
2017-12-22,662.67
2017-12-25,662.67
2017-12-26,667.446
2017-12-27,667.645
2017-12-28,666.053
2017-12-29,667.048
2018-01-01,667.048
2018-01-02,677.595
2018-01-03,690.928
2018-01-04,711.624
2018-01-05,711.823
2018-01-08,718.191
2018-01-09,737.868
2018-01-10,742.715
2018-01-11,751.12
2018-01-12,759.935
2018-01-15,759.935
2018-01-16,747.43
2018-01-17,766.935
2018-01-18,784.586
2018-01-19,777.914
2018-01-22,792.958
2018-01-23,790.234
2018-01-24,811.514
2018-01-25,821.232
2018-01-26,811.944
2018-01-29,802.44
2018-01-30,801.36
2018-01-31,811.512
2018-02-01,816.048
2018-02-02,797.904
2018-02-05,772.416
2018-02-06,793.152
2018-02-07,770.04
2018-02-08,745.2
2018-02-09,746.928
2018-02-12,765.504
2018-02-13,778.248
2018-02-14,798.984
2018-02-15,807.624
2018-02-16,795.96
2018-02-19,795.96
2018-02-20,798.336
2018-02-21,809.784
