Date,mkt_cap
2011-08-12,180.401
2011-08-15,187.025
2011-08-16,182.419
2011-08-17,183.868
2011-08-18,175.381
2011-08-19,167.031
2011-08-22,169.594
2011-08-23,175.322
2011-08-24,175.222
2011-08-25,170.448
2011-08-26,171.152
2011-08-29,176.729
2011-08-30,175.473
2011-08-31,180.548
2011-09-01,181.591
2011-09-02,163.104
2011-09-05,163.104
2011-09-06,156.336
2011-09-07,159.36
2011-09-08,156.768
2011-09-09,147.84
2011-09-12,145.488
2011-09-13,149.136
2011-09-14,153.984
2011-09-15,160.032
2011-09-16,161.947
2011-09-19,157.658
2011-09-20,157.462
2011-09-21,151.71
2011-09-22,144.432
2011-09-23,148.56
2011-09-26,153.744
2011-09-27,157.056
2011-09-28,154.368
2011-09-29,159.696
2011-09-30,155.184
2011-10-03,148.512
2011-10-04,154.464
2011-10-05,157.008
2011-10-06,161.616
2011-10-07,161.04
2011-10-10,166.8
2011-10-11,167.328
2011-10-12,172.673
2011-10-13,167.076
2011-10-14,168.871
2011-10-17,176.46
2011-10-18,179.877
2011-10-19,180.705
2011-10-20,179.55
2011-10-21,184.537
2011-10-24,186.9
2011-10-25,183.277
2011-10-26,185.43
2011-10-27,199.448
2011-10-28,195.615
2011-10-31,185.01
2011-11-01,170.391
2011-11-02,156.426
2011-11-03,161.727
2011-11-04,157.031
2011-11-07,148.03
2011-11-08,149.814
2011-11-09,139.156
2011-11-10,131.868
2011-11-11,139.013
2011-11-14,134.021
2011-11-15,130.451
2011-11-16,119.25
2011-11-17,118.575
2011-11-18,115.632
2011-11-21,107.985
2011-11-22,103.883
2011-11-23,100.204
2011-11-24,100.204
2011-11-25,99.0225
2011-11-28,104.76
2011-11-29,104.591
2011-11-30,108.537
2011-12-01,107.613
2011-12-02,108.537
2011-12-05,110.616
2011-12-06,111.705
2011-12-07,111.21
2011-12-08,107.283
2011-12-09,110.319
2011-12-12,105.699
2011-12-13,102.102
2011-12-14,101.244
2011-12-15,101.673
2011-12-16,101.541
2011-12-19,101.838
2011-12-20,99.462
2011-12-21,98.076
2011-12-22,99.66
2011-12-23,99.957
2011-12-26,99.957
2011-12-27,99.66
2011-12-28,96.855
2011-12-29,99.528
2011-12-30,99.891
2012-01-02,99.891
2012-01-03,102.069
2012-01-04,99.792
2012-01-05,96.195
2012-01-06,94.446
2012-01-09,95.007
2012-01-10,97.449
2012-01-11,96.954
2012-01-12,89.13
2012-01-13,87.84
2012-01-16,87.84
2012-01-17,89.01
2012-01-18,89.73
2012-01-19,91.92
2012-01-20,92.19
2012-01-23,92.64
2012-01-24,92.76
2012-01-25,93.66
2012-01-26,96.309
2012-01-27,97.0778
2012-01-30,94.8638
2012-01-31,99.7815
2012-02-01,101.91
2012-02-02,102.91
2012-02-03,104.264
2012-02-06,117.563
2012-02-07,118.849
2012-02-08,120.099
2012-02-09,120.797
2012-02-10,117.637
2012-02-13,118.298
2012-02-14,116.681
2012-02-15,112.824
2012-02-16,112.86
2012-02-17,113.76
2012-02-20,113.76
2012-02-21,114.444
2012-02-22,113.22
2012-02-23,113.256
2012-02-24,113.796
2012-02-27,113.616
2012-02-28,114.012
2012-02-29,112.248
2012-03-01,113.364
2012-03-02,112.176
2012-03-05,111.24
2012-03-06,105.804
2012-03-07,106.452
2012-03-08,109.44
2012-03-09,107.784
2012-03-12,106.884
2012-03-13,109.728
2012-03-14,108.936
2012-03-15,109.944
2012-03-16,110.772
2012-03-19,112.932
2012-03-20,112.536
2012-03-21,110.628
2012-03-22,108.9
2012-03-23,108.576
2012-03-26,108.864
2012-03-27,93.5235
2012-03-28,100.05
2012-03-29,99.912
2012-03-30,101.085
2012-04-02,101.637
2012-04-03,97.911
2012-04-04,95.3235
2012-04-05,94.1505
2012-04-06,94.1505
2012-04-09,93.1155
2012-04-10,76.986
2012-04-11,109.917
2012-04-12,109.998
2012-04-13,105.867
2012-04-16,105.705
2012-04-17,100.275
2012-04-18,96.8625
2012-04-19,94.5375
2012-04-20,96.525
2012-04-23,102.141
2012-04-24,104.045
