Date,mkt_cap
2011-08-12,4910.18
2011-08-15,5023.55
2011-08-16,4950.79
2011-08-17,4981.25
2011-08-18,4776.52
2011-08-19,4703.76
2011-08-22,4720.68
2011-08-23,4842.5
2011-08-24,4866.19
2011-08-25,4825.58
2011-08-26,4856.04
2011-08-29,4955.87
2011-08-30,4999.86
2011-08-31,5093.26
2011-09-01,5086.44
2011-09-02,4996.13
2011-09-05,4996.13
2011-09-06,4945.18
2011-09-07,5042.48
2011-09-08,5002.47
2011-09-09,4840.49
2011-09-12,4755.5
2011-09-13,4801.37
2011-09-14,4788.91
2011-09-15,4885.3
2011-09-16,4841.18
2011-09-19,4743.28
2011-09-20,4787.64
2011-09-21,4906.9
2011-09-22,4610.07
2011-09-23,4572.31
2011-09-26,4680.19
2011-09-27,4768.3
2011-09-28,4634.22
2011-09-29,4663.01
2011-09-30,4585.65
2011-10-03,4403.61
2011-10-04,4336.08
2011-10-05,4514.59
2011-10-06,4651.34
2011-10-07,4573.2
2011-10-10,4756.13
2011-10-11,4735.68
2011-10-12,4852.48
2011-10-13,4786.47
2011-10-14,4907.78
2011-10-17,4782.9
2011-10-18,4861.4
2011-10-19,4757.93
2011-10-20,4762.39
2011-10-21,4860.56
2011-10-24,4969.44
2011-10-25,4881.98
2011-10-26,4964.65
2011-10-27,5158.89
2011-10-28,5151.52
2011-10-31,4975.89
2011-11-01,4821.98
2011-11-02,4866.14
2011-11-03,4976.77
2011-11-04,4894.73
2011-11-07,4919.41
2011-11-08,4931.98
2011-11-09,4729.36
2011-11-10,4732.82
2011-11-11,4831.6
2011-11-14,4765.82
2011-11-15,4738.18
2011-11-16,4713.98
2011-11-17,4589.57
2011-11-18,4596.48
2011-11-21,4491.07
2011-11-22,4494.53
2011-11-23,4349.77
2011-11-24,4349.77
2011-11-25,4285.63
2011-11-28,4398.97
2011-11-29,4472.55
2011-11-30,4728.61
2011-12-01,4704.58
2011-12-02,4668.52
2011-12-05,4706.3
2011-12-06,4708.01
2011-12-07,4752.03
2011-12-08,4609.03
2011-12-09,4671.05
2011-12-12,4574.57
2011-12-13,4432.91
2011-12-14,4330.73
2011-12-15,4332.43
2011-12-16,4363.74
2011-12-19,4302.76
2011-12-20,4340.03
2011-12-21,4367.75
2011-12-22,4438.69
2011-12-23,4432.56
2011-12-26,4432.56
2011-12-27,4417.45
2011-12-28,4340.84
2011-12-29,4402.54
2011-12-30,4471.46
2012-01-02,4471.46
2012-01-03,4630.6
2012-01-04,4622.15
2012-01-05,4593.42
2012-01-06,4546.1
2012-01-09,4559.62
2012-01-10,4629.7
2012-01-11,4607.68
2012-01-12,4631.4
2012-01-13,4595.82
2012-01-16,4595.82
2012-01-17,4622.93
2012-01-18,4680.52
2012-01-19,4707.63
2012-01-20,4700.85
2012-01-23,4783.86
2012-01-24,4719.48
2012-01-25,4802.49
2012-01-26,4775.39
2012-01-27,4764.64
2012-01-30,4718.57
2012-01-31,4716.86
2012-02-01,4744.63
2012-02-02,4738.59
2012-02-03,4803.38
2012-02-06,4775.01
2012-02-07,4756.65
2012-02-08,4758.32
2012-02-09,4746.64
2012-02-10,4673.2
2012-02-13,4696.57
2012-02-14,4678.21
2012-02-15,4688.22
2012-02-16,4753.31
2012-02-17,4736.62
2012-02-20,4736.62
2012-02-21,4778.25
2012-02-22,4798.19
2012-02-23,4819.8
2012-02-24,4803.18
2012-02-27,4794.87
2012-02-28,4836.42
2012-02-29,4794.1
2012-03-01,4843.66
2012-03-02,4799.06
2012-03-05,4729.68
2012-03-06,4610.73
2012-03-07,4623.95
2012-03-08,4696.37
2012-03-09,4714.49
2012-03-12,4673.27
2012-03-13,4747.47
2012-03-14,4669.97
2012-03-15,4704.6
2012-03-16,4735.93
2012-03-19,4742.52
2012-03-20,4704.6
2012-03-21,4707.89
2012-03-22,4635.34
2012-03-23,4669.7
2012-03-26,4752
2012-03-27,4712.5
2012-03-28,4668.06
2012-03-29,4658.18
2012-03-30,4687.44
2012-04-02,4763.52
2012-04-03,4692.4
2012-04-04,4609.7
2012-04-05,4583.23
2012-04-06,4583.23
2012-04-09,4541.88
2012-04-10,4470.76
2012-04-11,4505.5
2012-04-12,4624.58
2012-04-13,4530.34
2012-04-16,4514.43
2012-04-17,4603.36
2012-04-18,4595.13
2012-04-19,4533.51
2012-04-20,4548.17
2012-04-23,4477.37
2012-04-24,4488.74
2012-04-25,4560.19
2012-04-26,4565.06
2012-04-27,4620.28
2012-04-30,4605.66
2012-05-01,4614.54
2012-05-02,4572.47
2012-05-03,4467.55
2012-05-04,4375.55
2012-05-07,4390.08
2012-05-08,4302.92
2012-05-09,4278.71
2012-05-10,4294.85
2012-05-11,4275.67
2012-05-14,4224.33
2012-05-15,4149.89
2012-05-16,4111.54
2012-05-17,4058.36
2012-05-18,4034.27
2012-05-21,4116.18
2012-05-22,4084.15
2012-05-23,4106.51
2012-05-24,4098.53
2012-05-25,4063.41
2012-05-28,4063.41
2012-05-29,4117.51
2012-05-30,4018.87
2012-05-31,4028.41
2012-06-01,3953.64
2012-06-04,3938.24
2012-06-05,3998.58
2012-06-06,4090.69
2012-06-07,4081.16
2012-06-08,4050.99
2012-06-11,3985.88
2012-06-12,4052.58
2012-06-13,4039.87
2012-06-14,4060.52
2012-06-15,4092.28
2012-06-18,4106.57
2012-06-19,4193.91
2012-06-20,4182.79
2012-06-21,3989.06
2012-06-22,4017.64
2012-06-25,3957.3
2012-06-26,3981.12
2012-06-27,4008.11
2012-06-28,3984.29
2012-06-29,4103.39
2012-07-02,4120.07
2012-07-03,4214.52
2012-07-04,4214.52
2012-07-05,4188.07
2012-07-06,4104.28
2012-07-09,4093.21
2012-07-10,4039.46
2012-07-11,4048.74
2012-07-12,4009.34
2012-07-13,4058.2
2012-07-16,4046.9
2012-07-17,4072.03
2012-07-18,4084.6
2012-07-19,4127.02
2012-07-20,4088.53
2012-07-23,4035.02
2012-07-24,3992.72
2012-07-25,4019.35
2012-07-26,4094.57
2012-07-27,4157.25
2012-07-30,4168.22
2012-07-31,4098.61
2012-08-01,4085.14
2012-08-02,4042.99
2012-08-03,4121.04
2012-08-06,4130.41
2012-08-07,4183.78
2012-08-08,4169.81
2012-08-09,4203.97
2012-08-10,4222.61
2012-08-13,4178.05
2012-08-14,4196.63
2012-08-15,4219.85
2012-08-16,4280.22
2012-08-17,4289.51
2012-08-20,4297.25
2012-08-21,4303.44
2012-08-22,4302.47
2012-08-23,4265.25
2012-08-24,4285.41
2012-08-27,4279.21
2012-08-28,4277.66
2012-08-29,4259.23
2012-08-30,4212.85
2012-08-31,4251.5
2012-09-03,4251.5
2012-09-04,4256.14
2012-09-05,4229.82
2012-09-06,4312.82
2012-09-07,4386.6
2012-09-10,4369.69
2012-09-11,4389.67
2012-09-12,4392.75
2012-09-13,4471.13
2012-09-14,4526.06
2012-09-17,4492.18
2012-09-18,4484.48
2012-09-19,4482.94
2012-09-20,4462.92
2012-09-21,4447.52
2012-09-24,4413.64
2012-09-25,4376.68
2012-09-26,4359.74
2012-09-27,4419.8
2012-09-28,4387.46
2012-10-01,4419.8
2012-10-02,4424.42
2012-10-03,4382.21
2012-10-04,4436.67
2012-10-05,4427.48
2012-10-08,4416.76
2012-10-09,4386.12
2012-10-10,4346.28
2012-10-11,4355
2012-10-12,4330.57
2012-10-15,4374.07
2012-10-16,4445.63
2012-10-17,4501.39
2012-10-18,4479.71
2012-10-19,4425.49
2012-10-22,4423.94
2012-10-23,4385.47
2012-10-24,4368.32
2012-10-25,4411.97
2012-10-26,4394.82
2012-10-29,4394.82
2012-10-30,4394.82
2012-10-31,4441.59
2012-11-01,4472.77
2012-11-02,4426
2012-11-05,4415.09
2012-11-06,4440.03
2012-11-07,4365.19
2012-11-08,4323.23
