Date,mkt_cap
2017-09-15,367.882
2017-09-18,365.173
2017-09-19,370.593
2017-09-20,366.121
2017-09-21,364.224
2017-09-22,367.341
2017-09-25,359.482
2017-09-26,355.823
2017-09-27,349.162
2017-09-28,351.717
2017-09-29,356.694
2017-10-02,353.869
2017-10-03,355.752
2017-10-04,352.255
2017-10-05,353.869
2017-10-06,355.618
2017-10-09,358.711
2017-10-10,364.629
2017-10-11,373.641
2017-10-12,370.144
2017-10-13,370.144
2017-10-16,370.682
2017-10-17,366.916
2017-10-18,365.571
2017-10-19,363.015
2017-10-20,360.46
2017-10-23,360.325
2017-10-24,354.676
2017-10-25,357.366
2017-10-26,350.843
2017-10-27,348.198
2017-10-30,351.735
2017-10-31,351.78
2017-11-01,352.04
2017-11-02,350.61
2017-11-03,344.559
2017-11-06,347.784
2017-11-07,349.59
2017-11-08,348.171
2017-11-09,342.912
2017-11-10,342.272
2017-11-13,338.432
2017-11-14,340.608
2017-11-15,334.464
2017-11-16,335.616
2017-11-17,340.608
2017-11-20,344.32
2017-11-21,352.3
2017-11-22,354.9
2017-11-23,354.9
2017-11-24,357.11
2017-11-27,357.11
2017-11-28,356.2
2017-11-29,348.66
2017-11-30,347.36
2017-12-01,346.897
2017-12-04,347.423
2017-12-05,346.634
2017-12-06,344.267
2017-12-07,345.582
2017-12-08,347.949
2017-12-11,346.752
2017-12-12,349.524
2017-12-13,351.918
2017-12-14,351.253
2017-12-15,351.652
2017-12-18,358.435
2017-12-19,359.37
2017-12-20,360.227
2017-12-21,363.772
2017-12-22,364.796
2017-12-25,364.796
2017-12-26,364.182
2017-12-27,372.186
2017-12-28,375.222
2017-12-29,375.197
2018-01-01,375.197
2018-01-02,379.213
2018-01-03,380.598
2018-01-04,391.124
2018-01-05,391.262
2018-01-08,388.493
2018-01-09,381.983
2018-01-10,380.875
2018-01-11,388.908
2018-01-12,394.517
2018-01-15,394.517
2018-01-16,400.681
2018-01-17,405.39
2018-01-18,411.946
2018-01-19,412.93
2018-01-22,416.864
2018-01-23,417.707
2018-01-24,421.43
2018-01-25,417.847
2018-01-26,424.358
2018-01-29,419.406
2018-01-30,415.019
2018-01-31,415.302
2018-02-01,411.906
2018-02-02,398.551
2018-02-05,383.362
2018-02-06,390.74
2018-02-07,391.899
2018-02-08,379.414
2018-02-09,386.015
2018-02-12,387.144
2018-02-13,391.247
2018-02-14,401.011
2018-02-15,402.705
2018-02-16,393.727
2018-02-19,393.727
2018-02-20,393.3
2018-02-21,386.159
2018-02-22,389.172
2018-02-23,391.611
2018-02-26,394.912
2018-02-27,387.594
2018-02-28,377.262
2018-03-01,373.244
2018-03-02,373.602
2018-03-05,375.022
2018-03-06,376.726
