Date,mkt_cap
2011-08-12,1384.18
2011-08-15,1412.68
2011-08-16,1400.65
2011-08-17,1410.46
2011-08-18,1351.95
2011-08-19,1339.08
2011-08-22,1239.71
2011-08-23,1277.79
2011-08-24,1292.6
2011-08-25,1273.36
2011-08-26,1290.15
2011-08-29,1319.43
2011-08-30,1319.13
2011-08-31,1323.02
2011-09-01,1307.46
2011-09-02,1273.68
2011-09-05,1273.68
2011-09-06,1262.26
2011-09-07,1298.02
2011-09-08,1284.34
2011-09-09,1250.65
2011-09-12,1267.62
2011-09-13,1278.1
2011-09-14,1301.61
2011-09-15,1354.6
2011-09-16,1362.82
2011-09-19,1351.39
2011-09-20,1349.2
2011-09-21,1329.83
2011-09-22,1288.14
2011-09-23,1286.9
2011-09-26,1273.04
2011-09-27,1352.12
2011-09-28,1354.26
2011-09-29,1364.48
2011-09-30,1332.09
2011-10-03,1291.17
2011-10-04,1319.49
2011-10-05,1345.79
2011-10-06,1371.78
2011-10-07,1398.32
2011-10-10,1467.59
2011-10-11,1467.09
2011-10-12,1524.65
2011-10-13,1569.28
2011-10-14,1620.42
2011-10-17,1548.83
2011-10-18,1582.89
2011-10-19,1602.34
2011-10-20,1609.6
2011-10-21,1640.68
2011-10-24,1661.78
2011-10-25,1629.73
2011-10-26,1648.6
2011-10-27,1905.41
2011-10-28,1907.35
2011-10-31,1873.17
2011-11-01,1823.51
2011-11-02,1843.76
2011-11-03,1877.92
2011-11-04,1867.35
2011-11-07,1892.58
2011-11-08,1915.28
2011-11-09,1846.1
2011-11-10,1879.87
2011-11-11,1916.66
2011-11-14,1898.09
2011-11-15,1945.5
2011-11-16,1945.38
2011-11-17,1914.18
2011-11-18,1939.31
2011-11-21,1945.59
2011-11-22,1943.45
2011-11-23,1915.83
2011-11-24,1915.83
2011-11-25,1910.11
2011-11-28,1978.2
2011-11-29,1984.19
2011-11-30,2068.36
2011-12-01,2078.34
2011-12-02,2077.35
2011-12-05,2099.93
2011-12-06,2107.53
2011-12-07,2114.5
2011-12-08,2066.33
2011-12-09,2101.35
2011-12-12,2122.25
2011-12-13,2102.42
2011-12-14,2120.67
2011-12-15,2190.12
2011-12-16,2191.8
2011-12-19,2141.79
2011-12-20,2194.26
2011-12-21,2200.82
2011-12-22,2221.62
2011-12-23,2358.79
2011-12-26,2358.79
2011-12-27,2361.24
2011-12-28,2332.27
2011-12-29,2353.84
2011-12-30,2364.97
2012-01-02,2364.97
2012-01-03,2400.13
2012-01-04,2413.01
2012-01-05,2420.88
2012-01-06,2415.94
2012-01-09,2463.58
2012-01-10,2490.52
2012-01-11,2493.09
2012-01-12,2498.76
2012-01-13,2497.16
2012-01-16,2497.16
2012-01-17,2503.93
2012-01-18,2558.92
2012-01-19,2572.62
2012-01-20,2581.9
2012-01-23,2596.86
2012-01-24,2593.4
2012-01-25,2622.34
2012-01-26,2614.98
2012-01-27,2611.51
2012-01-30,2605.88
2012-01-31,2604.96
2012-02-01,2675.14
2012-02-02,2680.79
2012-02-03,2718.87
2012-02-06,2715.39
2012-02-07,2723.88
2012-02-08,2732.71
2012-02-09,2735.85
2012-02-10,2735.76
2012-02-13,2778.36
2012-02-14,2774.57
2012-02-15,2780.79
2012-02-16,2811.28
2012-02-17,2843.81
2012-02-20,2843.81
2012-02-21,2855.14
2012-02-22,2812.54
2012-02-23,2826.14
2012-02-24,2742.57
2012-02-27,2747.39
2012-02-28,2757.03
2012-02-29,2755.23
2012-03-01,2773.52
2012-03-02,2766.04
2012-03-05,2754.79
2012-03-06,2711.64
2012-03-07,2745.63
2012-03-08,2772.18
2012-03-09,2782.82
2012-03-12,2784.21
2012-03-13,2834.76
2012-03-14,2832.62
2012-03-15,2847.27
2012-03-16,2873.82
2012-03-19,2886.22
2012-03-20,2878.2
2012-03-21,2963.94
2012-03-22,2966.51
2012-03-23,3010.22
2012-03-26,3037.43
2012-03-27,3028.99
2012-03-28,3040.15
2012-03-29,3087.75
2012-03-30,3413.27
2012-04-02,3441.28
2012-04-03,3463.65
2012-04-04,3427.28
2012-04-05,3452.11
2012-04-06,3452.11
2012-04-09,3515.03
2012-04-10,3453.91
2012-04-11,3507.32
2012-04-12,3555.48
2012-04-13,3512.92
2012-04-16,3728.37
2012-04-17,3861.86
2012-04-18,3924.6
2012-04-19,3899.25
2012-04-20,3927.56
2012-04-23,3893.95
2012-04-24,3908.65
2012-04-25,3966.77
2012-04-26,4026.24
2012-04-27,4033.2
2012-04-30,4016.91
2012-05-01,4043.32
2012-05-02,4082.44
2012-05-03,4074.85
2012-05-04,4014.61
2012-05-07,4024.09
2012-05-08,4081.76
2012-05-09,4096.27
2012-05-10,4103.76
2012-05-11,4109.19
2012-05-14,4065.45
2012-05-15,4131.54
2012-05-16,4180.8
2012-05-17,4117.51
2012-05-18,4132.65
2012-05-21,4184.38
2012-05-22,4241.78
2012-05-23,4260.05
2012-05-24,4298.09
2012-05-25,4288.18
2012-05-28,4288.18
2012-05-29,4337.16
2012-05-30,4338.03
2012-05-31,4408.39
2012-06-01,4300.6
2012-06-04,4299.17
2012-06-05,4318.29
2012-06-06,4427.7
2012-06-07,4427.6
2012-06-08,4464.28
2012-06-11,4410.01
2012-06-12,4467.6
2012-06-13,4426.17
2012-06-14,4475.5
2012-06-15,4558.2
2012-06-18,4672.95
2012-06-19,4720.61
2012-06-20,4703.71
2012-06-21,4600.27
2012-06-22,4633.49
2012-06-25,4536.09
2012-06-26,4557.99
2012-06-27,4598.76
2012-06-28,4628.6
2012-06-29,4743.62
2012-07-02,4794.06
2012-07-03,4825.53
2012-07-04,4825.53
2012-07-05,4804.82
2012-07-06,4760.78
2012-07-09,4798
2012-07-10,4753.97
2012-07-11,4754.88
2012-07-12,4730.09
2012-07-13,4798.39
2012-07-16,4787.58
2012-07-17,4821.61
2012-07-18,4856.39
2012-07-19,4869
2012-07-20,4824.18
2012-07-23,4776.26
2012-07-24,4738.4
2012-07-25,4729.27
2012-07-26,4806.45
2012-07-27,4899.09
2012-07-30,4938.51
2012-07-31,4906.59
2012-08-01,4910.59
2012-08-02,4885.65
2012-08-03,4981.3
2012-08-06,4994.59
2012-08-07,5055.8
2012-08-08,5093.59
2012-08-09,5099.16
2012-08-10,5107.12
2012-08-13,5103.2
2012-08-14,5182.9
2012-08-15,5188.85
2012-08-16,5224.3
2012-08-17,5291.69
2012-08-20,5290.36
2012-08-21,5274.22
2012-08-22,5249.5
2012-08-23,5208.24
2012-08-24,5240.61
2012-08-27,5311.85
2012-08-28,5306.94
2012-08-29,5315.15
2012-08-30,5249.22
2012-08-31,5277.02
2012-09-03,5277.02
2012-09-04,5308.55
2012-09-05,5315.09
2012-09-06,5465.25
2012-09-07,5487.68
2012-09-10,5455.28
2012-09-11,5513.12
2012-09-12,5543.91
2012-09-13,5632.04
2012-09-14,5656.11
2012-09-17,5723.43
2012-09-18,5687.27
2012-09-19,5704.95
2012-09-20,5704.22
2012-09-21,5700.88
2012-09-24,5664.35
2012-09-25,5606.59
2012-09-26,5538.12
2012-09-27,5544.44
2012-09-28,5521.24
2012-10-01,5541.23
2012-10-02,5618.25
2012-10-03,5641.33
2012-10-04,5686.34
2012-10-05,5684.64
2012-10-08,5667.66
2012-10-09,5612.47
2012-10-10,5574.23
2012-10-11,5604.31
2012-10-12,5584.9
2012-10-15,5661.79
2012-10-16,5719.33
2012-10-17,5799.48
2012-10-18,5801.44
2012-10-19,5702.53
2012-10-22,5706.02
2012-10-23,5622.76
2012-10-24,5620.29
2012-10-25,5668.33
2012-10-26,5663.95
2012-10-29,5663.95
2012-10-30,5663.95
2012-10-31,5636.1
2012-11-01,5703.6
2012-11-02,5652.31
2012-11-05,5665.43
2012-11-06,5772.9
2012-11-07,5659.58
2012-11-08,5584.51
2012-11-09,5622.32
2012-11-12,5699.98
2012-11-13,5691.89
2012-11-14,5669.71
2012-11-15,5648.55
2012-11-16,5683.23
2012-11-19,5814.83
2012-11-20,5821.24
2012-11-21,5834.05
2012-11-22,5834.05
2012-11-23,5927.47
2012-11-26,5945.98
2012-11-27,5917.75
2012-11-28,5971.74
2012-11-29,6026.81
2012-11-30,6021.41
2012-12-03,6000.11
2012-12-04,5989.14
2012-12-05,6047.71
2012-12-06,6066.49
2012-12-07,6085.46
2012-12-10,6089.55
2012-12-11,6128.76
2012-12-12,6196.58
2012-12-13,6161.37
2012-12-14,6142.73
2012-12-17,6216.4
2012-12-18,6279.63
2012-12-19,6296.14
2012-12-20,6458.26
2012-12-21,6516.52
2012-12-24,6575.04
2012-12-25,6575.04
2012-12-26,6559.99
2012-12-27,6518.27
2012-12-28,6446.05
2012-12-31,6599.24
2013-01-01,6599.24
2013-01-02,6792.32
2013-01-03,6787.03
2013-01-04,6815.81
2013-01-07,6994.73
2013-01-08,6974.12
2013-01-09,7008.53
2013-01-10,7043.07
2013-01-11,6955.29
2013-01-14,7023.13
2013-01-15,7093.6
2013-01-16,7093.77
2013-01-17,7153.49
2013-01-18,7174.32
2013-01-21,7174.32
2013-01-22,7328.87
2013-01-23,7389.03
2013-01-24,7345.51
2013-01-25,7468.87
2013-01-28,7460.18
2013-01-29,7580.66
2013-01-30,7643.93
2013-01-31,7632.99
2013-02-01,7734.21
2013-02-04,7666.42
2013-02-05,7682.96
2013-02-06,7717
2013-02-07,7690.01
2013-02-08,7732.35
2013-02-11,7744.19
2013-02-12,7756.88
2013-02-13,7843.7
2013-02-14,7977.21
2013-02-15,7967.04
2013-02-18,7967.04
2013-02-19,8021.99
2013-02-20,7905.71
2013-02-21,7868.09
2013-02-22,8041.09
2013-02-25,7899.99
2013-02-26,7987.61
2013-02-27,8205.97
2013-02-28,8196.79
2013-03-01,8475.87
2013-03-04,8523.4
2013-03-05,8568.16
2013-03-06,8632
2013-03-07,8750.88
2013-03-08,8824.63
2013-03-11,8868.06
2013-03-12,8848.57
2013-03-13,8871.89
2013-03-14,8919.25
2013-03-15,8907.07
2013-03-18,8858.66
2013-03-19,8915.92
2013-03-20,8991.52
2013-03-21,8833.51
2013-03-22,8880.82
2013-03-25,8838.12
2013-03-26,8904.11
