Date,mkt_cap
2011-08-12,113.314
2011-08-15,117.936
2011-08-16,121.068
2011-08-17,128.712
2011-08-18,126.165
2011-08-19,122.46
2011-08-22,125.678
2011-08-23,128.505
2011-08-24,140.367
2011-08-25,137.598
2011-08-26,138.877
2011-08-29,142.816
2011-08-30,141.538
2011-08-31,144.946
2011-09-01,142.603
2011-09-02,119.412
2011-09-05,119.412
2011-09-06,113.181
2011-09-07,117.552
2011-09-08,115.134
2011-09-09,107.787
2011-09-12,105.555
2011-09-13,107.88
2011-09-14,111.507
2011-09-15,115.938
2011-09-16,126.891
2011-09-19,122.544
2011-09-20,122.648
2011-09-21,118.922
2011-09-22,114.989
2011-09-23,111.771
2011-09-26,115.929
2011-09-27,119.592
2011-09-28,118.008
2011-09-29,122.364
2011-09-30,117.612
2011-10-03,113.85
2011-10-04,117.216
2011-10-05,119.79
2011-10-06,124.047
2011-10-07,123.75
2011-10-10,121.969
2011-10-11,123.616
2011-10-12,125.995
2011-10-13,113.064
2011-10-14,116.76
2011-10-17,111.216
2011-10-18,118.929
2011-10-19,117.798
2011-10-20,116.058
2011-10-21,121.511
2011-10-24,122.75
2011-10-25,120.537
2011-10-26,126.27
2011-10-27,135.877
2011-10-28,132.309
2011-10-31,117.45
2011-11-01,103.62
2011-11-02,99.84
2011-11-03,105.3
2011-11-04,101.478
2011-11-07,103.35
2011-11-08,105.924
2011-11-09,95.94
2011-11-10,99.138
2011-11-11,103.272
2011-11-14,99.762
2011-11-15,99.528
2011-11-16,97.812
2011-11-17,96.33
2011-11-18,97.578
2011-11-21,94.38
2011-11-22,100.38
2011-11-23,95.844
2011-11-24,95.844
2011-11-25,94.92
2011-11-28,100.8
2011-11-29,100.8
2011-11-30,107.1
2011-12-01,106.596
2011-12-02,107.184
2011-12-05,110.208
2011-12-06,110.46
2011-12-07,110.124
2011-12-08,103.404
2011-12-09,107.688
2011-12-12,102.396
2011-12-13,99.792
2011-12-14,97.692
2011-12-15,98.448
2011-12-16,98.028
2011-12-19,97.692
2011-12-20,100.8
2011-12-21,100.044
2011-12-22,101.808
2011-12-23,101.64
2011-12-26,101.64
2011-12-27,100.632
2011-12-28,98.532
2011-12-29,100.8
2011-12-30,100.716
2012-01-02,100.716
2012-01-03,105
2012-01-04,102.732
2012-01-05,98.112
2012-01-06,95.424
2012-01-09,94.836
2012-01-10,95.6175
2012-01-11,95.865
2012-01-12,98.2575
2012-01-13,95.9475
2012-01-16,95.9475
2012-01-17,97.9275
2012-01-18,99.495
2012-01-19,102.63
2012-01-20,102.96
2012-01-23,104.61
2012-01-24,105.6
