Date,mom_21
2000-08-14,0.029438822447102053
2000-08-15,0.0
2000-08-16,0.002613240418118501
2000-08-17,0.04468275245755149
2000-08-18,-0.006118881118881148
2000-08-21,-0.012163336229365829
2000-08-22,-0.012163336229365829
2000-08-23,-0.012163336229365829
2000-08-24,-0.019113814074717683
2000-08-25,0.012313104661389573
2000-08-28,0.03587443946188351
2000-08-29,0.008968609865470878
2000-08-30,0.01534296028880866
2000-08-31,0.058500914076782484
2000-09-01,0.06531738730450787
2000-09-05,0.018584070796460184
2000-09-06,0.051327433628318486
2000-09-07,0.05398230088495559
2000-09-08,0.012389380530973382
2000-09-11,0.07221206581352835
2000-09-12,0.03217158176943702
2000-09-13,0.008936550491510209
2000-09-14,-0.03214596003475234
2000-09-15,-0.051259774109470024
2000-09-18,-0.0872540633019675
2000-09-19,-0.06860158311345643
2000-09-20,-0.08795074758135446
2000-09-21,-0.07124010554089699
2000-09-22,-0.06860158311345643
2000-09-25,-0.04251550044286967
2000-09-26,-0.07037358818418771
2000-09-27,-0.08917748917748924
2000-09-28,-0.06488888888888888
2000-09-29,-0.055111111111111
2000-10-02,-0.09758203799654586
2000-10-03,-0.11053540587219335
2000-10-04,-0.08253692441355343
2000-10-05,-0.10185185185185197
2000-10-06,-0.11335012594458438
2000-10-09,-0.11888111888111885
2000-10-10,-0.1253196930946292
2000-10-11,-0.10216450216450224
2000-10-12,-0.11337466784765271
2000-10-13,-0.09156193895870746
2000-10-16,-0.06318681318681318
2000-10-17,-0.06560449859418926
2000-10-18,-0.05854579792256842
2000-10-19,-0.027965284474445462
2000-10-20,-0.05965909090909094
2000-10-23,-0.10670443814919728
2000-10-24,-0.12488436632747457
2000-10-25,-0.17102803738317762
2000-10-26,-0.15304182509505704
2000-10-27,-0.15304182509505704
2000-10-30,-0.16180620884289754
2000-10-31,-0.09473684210526301
2000-11-01,-0.060194174757281615
2000-11-02,-0.08333333333333337
2000-11-03,-0.1208997188378631
2000-11-06,-0.1117424242424242
2000-11-07,-0.06944444444444442
2000-11-08,-0.0857699805068225
2000-11-09,-0.1234329797492767
2000-11-10,-0.0919080919080919
2000-11-13,-0.11264822134387342
2000-11-14,-0.08602150537634412
2000-11-15,-0.06218655967903719
2000-11-16,-0.07021063189568721
2000-11-17,-0.10515873015873023
2000-11-20,-0.09164149043303127
2000-11-21,-0.04651162790697683
2000-11-22,-0.04651162790697683
2000-11-24,0.016910935738444266
2000-11-27,0.007856341189674598
2000-11-28,-0.03367003367003374
2000-11-29,-0.03367003367003374
2000-11-30,-0.10465116279069764
2000-12-01,-0.12499999999999989
2000-12-04,-0.12913223140495866
2000-12-05,-0.1012793176972282
2000-12-06,-0.05437100213219637
2000-12-07,-0.04264392324093824
2000-12-08,-0.007462686567164201
2000-12-11,0.044004400440043945
2000-12-12,0.04840484048404825
2000-12-13,0.04454342984409809
2000-12-14,0.019251336898395754
2000-12-15,0.007486631016042855
2000-12-18,0.03559870550161803
2000-12-19,0.06430155210643007
2000-12-20,0.02882483370288247
2000-12-21,0.02882483370288247
2000-12-22,0.0077605321507761005
2000-12-26,0.0077605321507761005
2000-12-27,0.03674832962138086
2000-12-28,0.11614401858304291
2000-12-29,0.12427409988385607
2001-01-02,0.15584415584415567
2001-01-03,0.24675324675324672
2001-01-04,0.23487544483985778
2001-01-05,0.20877817319098457
2001-01-08,0.14881623449830905
2001-01-09,0.16815144766146983
2001-01-10,0.11815252416756161
2001-01-11,0.10115911485774487
2001-01-12,0.09653725078698838
2001-01-16,0.0906183368869935
2001-01-17,0.12381951731374619
2001-01-18,0.14861995753715496
2001-01-19,0.13854166666666679
2001-01-22,0.11875000000000013
2001-01-23,0.17780172413793105
2001-01-24,0.17780172413793105
2001-01-25,0.1980198019801982
2001-01-26,0.19361936193619367
2001-01-29,0.17830290010741146
2001-01-30,0.11758584807492212
2001-01-31,0.13636363636363646
2001-02-01,0.07660878447395292
2001-02-02,-0.027462121212121327
2001-02-05,-0.02785782901056688
2001-02-06,0.02060843964671255
2001-02-07,0.007850834151128527
2001-02-08,0.006673021925643452
2001-02-09,0.014409221902017322
2001-02-12,0.004784688995215447
2001-02-13,0.004784688995215447
2001-02-14,0.047898338220918824
2001-02-15,-0.008403361344538007
2001-02-16,-0.060073937153419577
2001-02-20,-0.09057639524245198
2001-02-21,-0.09310986964618251
2001-02-22,-0.11710887465690756
2001-02-23,-0.10064043915827992
2001-02-26,-0.0762167125803489
2001-02-27,-0.11336405529953919
2001-02-28,-0.11759343664539657
2001-03-01,-0.09869646182495351
2001-03-02,-0.06909090909090909
2001-03-05,-0.028462998102466663
2001-03-06,-0.027263875365141077
2001-03-07,0.005928853754940677
2001-03-08,-0.02692307692307705
2001-03-09,-0.02921129503407971
2001-03-12,-0.08617424242424243
2001-03-13,-0.08617424242424243
2001-03-14,-0.12190476190476185
2001-03-15,-0.13142857142857145
2001-03-16,-0.14085820895522383
2001-03-19,-0.13276836158192074
2001-03-20,-0.10914454277286134
2001-03-21,-0.11066398390342047
2001-03-22,-0.13552361396303902
2001-03-23,-0.13056994818652845
2001-03-26,-0.09257375381485256
2001-03-27,-0.0904572564612326
2001-03-28,-0.079002079002079
2001-03-29,-0.07851239669421484
2001-03-30,-0.09194214876033069
2001-04-02,-0.177734375
2001-04-03,-0.177734375
2001-04-04,-0.14814814814814814
2001-04-05,-0.13654223968565826
2001-04-06,-0.14624505928853748
2001-04-09,-0.1143430290872618
2001-04-10,-0.049740932642487135
2001-04-11,-0.07357512953367884
2001-04-12,-0.030368763557483858
