Date,div_yield
2017-06-14,2.9
2017-06-15,2.92
2017-06-16,2.91
2017-06-19,2.89
2017-06-20,2.93
2017-06-21,2.93
2017-06-22,2.91
2017-06-23,2.91
2017-06-26,2.9
2017-06-27,2.9
2017-06-28,2.87
2017-06-29,2.88
2017-06-30,2.89
2017-07-03,2.89
2017-07-04,2.89
2017-07-05,2.92
2017-07-06,2.92
2017-07-07,2.94
2017-07-10,2.92
2017-07-11,2.93
2017-07-12,2.92
2017-07-13,2.91
2017-07-14,2.89
2017-07-17,2.9
2017-07-18,2.9
2017-07-19,2.89
2017-07-20,2.88
2017-07-21,2.9
2017-07-24,2.91
2017-07-25,2.9
2017-07-26,2.92
2017-07-27,2.91
2017-07-28,2.9
2017-07-31,2.92
2017-08-01,2.9
2017-08-02,2.9
2017-08-03,2.91
2017-08-04,2.9
2017-08-07,2.91
2017-08-08,2.91
2017-08-09,2.91
2017-08-10,2.94
2017-08-11,2.95
2017-08-14,2.92
2017-08-15,2.95
2017-08-16,2.94
2017-08-17,2.94
2017-08-18,2.95
2017-08-21,2.96
2017-08-22,2.94
2017-08-23,2.93
2017-08-24,2.92
2017-08-25,2.92
2017-08-28,2.92
2017-08-29,2.93
2017-08-30,2.94
2017-08-31,2.91
2017-09-01,2.87
2017-09-04,2.88
2017-09-05,2.89
2017-09-06,2.87
2017-09-07,2.88
2017-09-08,2.89
2017-09-11,2.88
2017-09-12,2.87
2017-09-13,2.89
2017-09-14,2.88
2017-09-15,2.88
2017-09-18,2.88
2017-09-19,2.88
2017-09-20,2.85
2017-09-21,2.85
2017-09-22,2.85
2017-09-25,2.84
2017-09-26,2.85
2017-09-27,2.81
2017-09-28,2.83
2017-09-29,2.83
2017-10-02,2.81
2017-10-03,2.81
2017-10-04,2.81
2017-10-05,2.8
2017-10-06,2.81
2017-10-09,2.82
2017-10-10,2.8
2017-10-11,2.8
2017-10-12,2.8
2017-10-13,2.79
2017-10-16,2.8
2017-10-17,2.8
2017-10-18,2.79
2017-10-19,2.7800000000000002
2017-10-20,2.8
2017-10-23,2.8
2017-10-24,2.76
2017-10-25,2.79
2017-10-26,2.79
2017-10-27,2.7800000000000002
2017-10-30,2.76
2017-10-31,2.77
2017-11-01,2.84
2017-11-02,2.82
2017-11-03,2.81
2017-11-06,2.8
2017-11-07,2.8
2017-11-08,2.79
2017-11-09,2.79
2017-11-10,2.79
2017-11-13,2.82
2017-11-14,2.85
2017-11-15,2.86
2017-11-16,2.84
2017-11-17,2.84
2017-11-20,2.84
2017-11-21,2.82
2017-11-22,2.81
2017-11-23,2.82
2017-11-24,2.81
2017-11-27,2.82
2017-11-28,2.84
2017-11-29,2.85
2017-11-30,2.83
2017-12-01,2.8
2017-12-04,2.82
2017-12-05,2.82
2017-12-06,2.84
2017-12-07,2.83
2017-12-08,2.82
2017-12-11,2.81
2017-12-12,2.81
2017-12-13,2.8
2017-12-14,2.83
2017-12-15,2.82
2017-12-18,2.81
2017-12-19,2.82
2017-12-20,2.8
2017-12-21,2.7800000000000002
2017-12-22,2.79
2017-12-25,2.79
2017-12-26,2.7800000000000002
2017-12-27,2.7800000000000002
2017-12-28,2.74
2017-12-29,2.74
2018-01-01,2.84
2018-01-02,2.82
2018-01-03,2.84
2018-01-04,2.83
2018-01-05,2.83
2018-01-08,2.85
2018-01-09,2.86
2018-01-10,2.88
2018-01-11,2.87
2018-01-12,2.86
2018-01-15,2.83
2018-01-16,2.85
2018-01-17,2.86
2018-01-18,2.87
2018-01-19,2.85
2018-01-22,2.85
2018-01-23,2.85
2018-01-24,2.86
2018-01-25,2.87
2018-01-26,2.87
2018-01-29,2.9
2018-01-30,2.92
2018-01-31,2.91
2018-02-01,2.94
2018-02-02,3.01
2018-02-05,3.07
2018-02-06,3.08
2018-02-07,3.08
2018-02-08,3.16
2018-02-09,3.16
2018-02-12,3.12
2018-02-13,3.12
2018-02-14,3.09
2018-02-15,3.07
2018-02-16,3.06
2018-02-19,3.07
2018-02-20,3.07
2018-02-21,3.06
2018-02-22,3.07
2018-02-23,3.03
2018-02-26,3.03
2018-02-27,3.05
2018-02-28,3.1
2018-03-01,3.13
2018-03-02,3.14
2018-03-05,3.12
2018-03-06,3.11
2018-03-07,3.13
2018-03-08,3.11
2018-03-09,3.08
2018-03-12,3.08
2018-03-13,3.09
2018-03-14,3.09
2018-03-15,3.1
2018-03-16,3.1
2018-03-19,3.12
2018-03-20,3.11
2018-03-21,3.07
2018-03-22,3.13
2018-03-23,3.14
2018-03-26,3.14
2018-03-27,3.15
2018-03-28,3.16
2018-03-29,3.11
2018-03-30,3.12
2018-04-02,3.15
2018-04-03,3.14
2018-04-04,3.14
2018-04-05,3.1
2018-04-06,3.14
2018-04-09,3.13
2018-04-10,3.11
2018-04-11,3.1
2018-04-12,3.11
2018-04-13,3.11
2018-04-16,3.12
2018-04-17,3.11
2018-04-18,3.07
2018-04-19,3.09
2018-04-20,3.11
2018-04-23,3.11
2018-04-24,3.12
2018-04-25,3.1
2018-04-26,3.07
2018-04-27,3.06
2018-04-30,3.07
2018-05-01,3.08
2018-05-02,3.07
2018-05-03,3.08
2018-05-04,3.05
2018-05-07,3.04
2018-05-08,3.05
2018-05-09,3.01
2018-05-10,3
2018-05-11,2.9699999999999998
2018-05-14,2.95
2018-05-15,2.99
2018-05-16,2.9699999999999998
2018-05-17,2.96
2018-05-18,2.98
2018-05-21,2.9699999999999998
2018-05-22,2.96
2018-05-23,2.98
2018-05-24,2.98
2018-05-25,3
2018-05-28,3.01
2018-05-29,3.03
2018-05-30,2.98
2018-05-31,2.99
2018-06-01,2.99
2018-06-04,2.98
2018-06-05,2.99
2018-06-06,2.95
2018-06-07,2.96
2018-06-08,2.96
2018-06-11,2.95
2018-06-12,2.95
2018-06-13,2.95
2018-06-14,2.94
2018-06-15,2.9699999999999998
2018-06-18,2.95
2018-06-19,2.98
