Date,div_yield
2019-03-28,0.37
2019-03-29,0.36
2019-04-01,0.35
2019-04-02,0.36
2019-04-03,0.36
2019-04-04,0.34
2019-04-05,0.34
2019-04-08,0.35
2019-04-09,0.35
2019-04-10,0.35
2019-04-11,0.36
2019-04-12,0.36
2019-04-15,0.36
2019-04-16,0.36
2019-04-17,0.35
2019-04-18,0.35
2019-04-19,0.35
2019-04-22,0.35
2019-04-23,0.35
2019-04-24,0.34
2019-04-25,0.34
2019-04-26,0.33
2019-04-29,0.33
2019-04-30,0.33
2019-05-01,4.14
2019-05-02,4.21
2019-05-03,4.23
2019-05-06,4.28
2019-05-07,4.4
2019-05-08,4.42
2019-05-09,4.43
2019-05-10,4.36
2019-05-13,4.42
2019-05-14,4.38
2019-05-15,4.44
2019-05-16,4.46
2019-05-17,4.48
2019-05-20,4.44
2019-05-21,4.54
2019-05-22,4.66
2019-05-23,4.6
2019-05-24,4.49
2019-05-27,4.47
2019-05-28,4.38
2019-05-29,4.46
2019-05-30,4.27
2019-05-31,4.19
2019-06-03,4.24
2019-06-04,4.18
2019-06-05,4.22
2019-06-06,4.27
2019-06-07,4.12
2019-06-10,4.1
2019-06-11,4.22
2019-06-12,4.19
2019-06-13,4.35
2019-06-14,4.34
2019-06-17,4.26
2019-06-18,4.13
2019-06-19,4.1
2019-06-20,4.09
2019-06-21,4.08
2019-06-24,4.05
2019-06-25,4.02
2019-06-26,4.06
2019-06-27,4.03
2019-06-28,3.98
2019-07-01,3.8
2019-07-02,3.7800000000000002
2019-07-03,3.82
2019-07-04,3.82
2019-07-05,3.83
2019-07-08,3.9
2019-07-09,3.96
2019-07-10,3.88
2019-07-11,3.82
2019-07-12,3.96
2019-07-15,3.93
2019-07-16,4.01
2019-07-17,3.93
2019-07-18,3.86
2019-07-19,3.83
2019-07-22,3.87
2019-07-23,3.8
2019-07-24,3.84
2019-07-25,3.81
2019-07-26,3.7800000000000002
2019-07-29,3.7199999999999998
2019-07-30,3.76
2019-07-31,3.76
2019-08-01,3.76
2019-08-02,3.81
2019-08-05,3.86
2019-08-06,3.83
2019-08-07,3.86
2019-08-08,3.81
2019-08-09,3.84
2019-08-12,3.85
2019-08-13,3.84
2019-08-14,3.86
2019-08-15,3.94
2019-08-16,3.9699999999999998
2019-08-19,4.04
2019-08-20,4.01
2019-08-21,4.03
2019-08-22,4.05
2019-08-23,3.94
2019-08-26,3.98
2019-08-27,4.05
2019-08-28,4.18
2019-08-29,4.15
2019-08-30,4.14
2019-09-02,4.01
2019-09-03,3.98
2019-09-04,3.88
2019-09-05,3.9
2019-09-06,3.9699999999999998
2019-09-09,3.92
2019-09-10,3.91
2019-09-11,3.38
2019-09-12,3.33
2019-09-13,3.32
2019-09-16,3.49
2019-09-17,3.51
2019-09-18,3.48
2019-09-19,3.57
2019-09-20,3.6
2019-09-23,3.6
2019-09-24,3.55
2019-09-25,3.5
2019-09-26,3.5300000000000002
2019-09-27,3.42
2019-09-30,3.42
2019-10-01,3.5
2019-10-02,3.5300000000000002
2019-10-03,3.55
2019-10-04,3.5300000000000002
2019-10-07,3.61
2019-10-08,3.63
2019-10-09,3.82
2019-10-10,3.66
2019-10-11,3.68
2019-10-14,3.89
2019-10-15,3.82
2019-10-16,3.81
2019-10-17,3.76
2019-10-18,3.59
2019-10-21,3.7
2019-10-22,3.66
2019-10-23,3.46
2019-10-24,3.44
2019-10-25,3.5
2019-10-28,3.55
2019-10-29,3.55
2019-10-30,3.59
2019-10-31,3.49
2019-11-01,3.5
2019-11-04,3.55
2019-11-05,3.54
2019-11-06,3.52
2019-11-07,3.43
2019-11-08,3.2800000000000002
2019-11-11,3.2800000000000002
2019-11-12,3.24
2019-11-13,3.19
2019-11-14,3.24
2019-11-15,3.17
2019-11-18,3.12
2019-11-19,3.17
2019-11-20,3.08
2019-11-21,3.16
2019-11-22,3.17
2019-11-25,3.2
2019-11-26,3.24
2019-11-27,3.2800000000000002
2019-11-28,3.23
2019-11-29,3.23
2019-12-02,3.11
2019-12-03,3.2
2019-12-04,3.17
2019-12-05,3.13
2019-12-06,3.13
2019-12-09,3.21
2019-12-10,3.26
2019-12-11,3.27
2019-12-12,3.21
2019-12-13,3.21
2019-12-16,3.32
2019-12-17,3.35
2019-12-18,3.39
2019-12-19,3.39
2019-12-20,3.38
2019-12-23,3.32
2019-12-24,3.32
2019-12-25,3.32
2019-12-26,3.3
2019-12-27,3.31
2019-12-30,3.25
2019-12-31,3.26
2020-01-01,4.02
2020-01-02,3.9699999999999998
2020-01-03,4.05
2020-01-06,4.13
2020-01-07,4.07
2020-01-08,4.04
2020-01-09,3.83
2020-01-10,3.88
2020-01-13,3.83
2020-01-14,3.89
2020-01-15,3.91
2020-01-16,3.67
2020-01-17,3.68
2020-01-20,3.65
2020-01-21,3.62
2020-01-22,3.65
2020-01-23,3.66
2020-01-24,3.69
2020-01-27,3.75
2020-01-28,3.68
2020-01-29,3.66
2020-01-30,3.66
2020-01-31,3.69
2020-02-03,3.68
2020-02-04,3.59
2020-02-05,3.59
2020-02-06,3.59
2020-02-07,3.65
2020-02-10,3.69
2020-02-11,3.64
2020-02-12,3.63
2020-02-13,3.61
2020-02-14,3.63
2020-02-17,3.59
2020-02-18,3.63
2020-02-19,3.65
2020-02-20,3.76
2020-02-21,3.7199999999999998
2020-02-24,3.8
2020-02-25,3.82
2020-02-26,3.79
2020-02-27,3.91
2020-02-28,4.1
2020-03-02,4.09
2020-03-03,3.87
2020-03-04,3.89
2020-03-05,3.89
2020-03-06,3.95
2020-03-09,4.2
2020-03-10,4.92
2020-03-11,4.95
2020-03-12,5.42
2020-03-13,5.25
2020-03-16,5.9
