Date,div_yield
2005-07-12,3.54483
2005-07-13,3.56098
2005-07-14,3.53419
2005-07-15,3.62156
2005-07-18,3.5667999999999997
2005-07-19,3.55311
2005-07-20,3.52379
2005-07-21,3.531
2005-07-22,3.44879
2005-07-25,3.44422
2005-07-26,3.46533
2005-07-27,3.47819
2005-07-28,3.48774
2005-07-29,3.49047
2005-08-01,3.517
2005-08-02,3.49294
2005-08-03,3.4515000000000002
2005-08-04,3.47189
2005-08-05,3.47465
2005-08-08,3.46176
2005-08-09,3.38346
2005-08-10,3.39981
2005-08-11,3.41308
2005-08-12,3.41902
2005-08-15,3.44816
2005-08-16,3.4925100000000002
2005-08-17,3.51775
2005-08-18,3.57751
2005-08-19,3.55742
2005-08-22,3.5636900000000002
2005-08-23,3.54849
2005-08-24,3.49121
2005-08-25,3.5113
2005-08-26,4.80449
2005-08-29,4.40593
2005-08-30,4.39987
2005-08-31,4.39987
2005-09-01,4.45128
2005-09-02,4.45535
2005-09-05,4.46863
2005-09-06,4.45927
2005-09-07,4.42411
2005-09-08,4.42411
2005-09-09,4.42411
2005-09-12,4.42411
2005-09-13,4.42411
2005-09-14,4.42411
2005-09-15,4.42411
2005-09-16,4.42411
2005-09-19,4.42411
2005-09-20,4.42411
2005-09-21,4.42411
2005-09-22,4.42411
2005-09-23,4.42411
2005-09-26,4.42411
2005-09-27,4.42411
2005-09-28,4.42411
2005-09-29,4.42411
2005-09-30,4.42411
2005-10-03,4.42411
2005-10-04,4.42411
2005-10-05,4.42411
2005-10-06,4.42411
2005-10-07,4.42411
2005-10-10,4.42411
2005-10-11,4.42411
2005-10-12,4.42411
2005-10-13,4.42411
2005-10-14,4.42411
2005-10-17,4.42411
2005-10-18,4.42411
2005-10-19,4.42411
2005-10-20,4.42411
2005-10-21,4.42411
2005-10-24,4.42411
2005-10-25,4.42411
2005-10-26,4.42411
2005-10-27,4.42411
2005-10-28,4.42411
2005-10-31,4.42411
2005-11-01,4.42411
2005-11-02,4.42411
2005-11-03,4.42411
2005-11-04,4.42411
2005-11-07,4.42411
2005-11-08,4.42411
2005-11-09,4.42411
2005-11-10,4.42411
2005-11-11,4.42411
2005-11-14,4.42411
2005-11-15,4.42411
2005-11-16,4.42411
2005-11-17,4.42411
2005-11-18,4.42411
2005-11-21,4.42411
2005-11-22,3.42706
2005-11-23,3.44528
2005-11-24,3.45634
2005-11-25,3.44142
2005-11-28,3.46189
2005-11-29,3.45261
2005-11-30,3.45053
2005-12-01,3.49981
2005-12-02,3.53673
2005-12-05,3.55525
2005-12-06,3.54123
2005-12-07,3.5196
2005-12-08,3.50487
2005-12-09,3.52916
2005-12-12,3.53605
2005-12-13,3.53262
2005-12-14,3.53306
2005-12-15,3.54144
2005-12-16,3.55259
2005-12-19,3.54026
2005-12-20,3.5489800000000002
2005-12-21,3.5431
2005-12-22,3.5381299999999998
2005-12-23,3.55165
2005-12-26,3.55165
2005-12-27,3.55424
2005-12-28,3.55947
2005-12-29,3.53797
2005-12-30,3.53761
2006-01-02,3.53761
2006-01-03,3.71197
2006-01-04,3.69186
2006-01-05,3.65522
2006-01-06,3.62508
2006-01-09,3.62508
2006-01-10,3.62508
2006-01-11,3.62508
2006-01-12,3.62508
2006-01-13,3.62508
2006-01-16,3.62508
2006-01-17,3.62508
2006-01-18,3.62508
2006-01-19,3.62508
2006-01-20,3.62508
2006-01-23,3.62508
2006-01-24,3.62508
2006-01-25,3.62508
2006-01-26,3.62508
2006-01-27,3.62508
2006-01-30,3.62508
2006-01-31,3.62508
2006-02-01,3.62508
2006-02-02,3.62508
2006-02-03,3.62508
2006-02-06,3.62508
2006-02-07,3.62508
2006-02-08,3.62508
2006-02-09,3.62508
2006-02-10,3.62508
2006-02-13,3.62508
2006-02-14,3.62508
2006-02-15,3.62508
2006-02-16,3.62508
2006-02-17,3.62508
2006-02-20,3.62508
2006-02-21,3.62508
2006-02-22,3.62508
2006-02-23,3.62508
2006-02-24,3.62508
2006-02-27,3.62508
2006-02-28,3.62508
2006-03-01,3.62508
2006-03-02,3.62508
2006-03-03,3.62508
2006-03-06,3.62508
2006-03-07,3.62508
2006-03-08,3.62508
2006-03-09,3.62508
2006-03-10,3.62508
2006-03-13,3.62508
2006-03-14,3.62508
2006-03-15,3.62508
2006-03-16,3.62508
2006-03-17,3.62508
2006-03-20,3.62508
2006-03-21,3.62508
2006-03-22,3.62508
2006-03-23,3.62508
2006-03-24,3.62508
2006-03-27,3.62508
2006-03-28,3.62508
2006-03-29,3.62508
2006-03-30,3.62508
2006-03-31,3.62508
2006-04-03,3.55476
2006-04-04,3.54685
2006-04-05,3.5085699999999997
2006-04-06,3.52298
2006-04-07,3.51327
2006-04-10,3.51601
2006-04-11,3.51601
2006-04-12,3.5184800000000003
2006-04-13,3.54157
2006-04-14,3.54237
2006-04-17,3.53272
2006-04-18,3.53272
2006-04-19,3.53272
2006-04-20,3.53272
2006-04-21,3.53272
2006-04-24,3.53272
2006-04-25,3.53272
2006-04-26,3.53272
2006-04-27,3.53272
2006-04-28,3.53272
2006-05-01,3.53272
2006-05-02,3.53272
2006-05-03,3.53272
2006-05-04,3.53272
2006-05-05,3.53272
2006-05-08,3.33161
2006-05-09,3.33161
2006-05-10,3.33161
2006-05-11,3.33795
2006-05-12,3.33795
2006-05-15,3.33795
2006-05-16,3.33795
2006-05-17,3.33795
2006-05-18,3.33795
2006-05-19,3.33795
2006-05-22,3.33795
2006-05-23,3.48094
2006-05-24,3.4786799999999998
2006-05-25,3.4955
2006-05-26,3.45822
2006-05-29,3.46709
2006-05-30,3.46976
2006-05-31,3.47518
2006-06-01,3.45352
2006-06-02,3.46295
2006-06-05,3.47069
2006-06-06,3.49623
2006-06-07,3.52393
2006-06-08,3.55172
2006-06-09,3.56105
2006-06-12,3.54137
2006-06-13,3.60814
2006-06-14,3.65877
2006-06-15,3.68622
2006-06-16,3.63333
2006-06-19,3.63727
2006-06-20,3.6496399999999998
2006-06-21,3.61597
2006-06-22,3.59116
2006-06-23,3.57138
2006-06-26,3.58317
2006-06-27,3.56867
2006-06-28,3.58111
2006-06-29,3.56831
2006-06-30,3.55868
2006-07-03,3.58856
2006-07-04,3.57766
2006-07-05,3.58078
2006-07-06,3.60322
2006-07-07,3.58025
2006-07-10,3.57227
2006-07-11,3.57207
2006-07-12,3.56927
2006-07-13,3.5638
2006-07-14,3.6324
2006-07-17,3.67449
2006-07-18,3.64198
2006-07-19,3.62922
2006-07-20,3.62238
2006-07-21,3.59477
2006-07-24,3.6062
2006-07-25,3.57881
2006-07-26,3.55802
2006-07-27,3.54771
2006-07-28,3.54248
2006-07-31,3.53212
2006-08-01,3.55607
2006-08-02,3.56987
2006-08-03,3.56323
2006-08-04,3.53214
2006-08-07,3.53948
2006-08-08,3.5288399999999998
2006-08-09,3.53034
2006-08-10,3.51221
2006-08-11,3.5127
2006-08-14,3.5082
2006-08-15,3.50176
2006-08-16,3.51714
2006-08-17,3.48263
2006-08-18,3.4729200000000002
2006-08-21,3.48585
2006-08-22,3.47211
2006-08-23,3.39843
2006-08-24,3.46751
2006-08-25,3.47018
2006-08-28,3.40645
2006-08-29,3.3773
2006-08-30,3.35896
2006-08-31,3.35896
2006-09-01,3.39064
2006-09-04,3.36899
2006-09-05,3.36899
2006-09-06,3.36899
2006-09-07,3.36899
2006-09-08,3.36899
2006-09-11,3.36899
2006-09-12,3.36899
2006-09-13,3.36899
2006-09-14,3.36899
2006-09-15,3.36899
2006-09-18,3.36899
2006-09-19,3.36899
2006-09-20,3.36899
2006-09-21,3.36899
2006-09-22,3.36899
2006-09-25,3.36899
2006-09-26,3.36899
2006-09-27,3.36899
2006-09-28,3.36899
2006-09-29,3.36899
2006-10-02,3.36899
2006-10-03,3.36899
2006-10-04,3.36899
2006-10-05,3.36899
2006-10-06,3.36899
2006-10-09,3.36899
2006-10-10,3.36899
2006-10-11,3.36899
2006-10-12,3.36899
2006-10-13,3.36899
2006-10-16,3.36899
2006-10-17,3.36899
2006-10-18,3.36899
2006-10-19,3.36899
2006-10-20,3.36899
2006-10-23,3.36899
2006-10-24,3.36899
2006-10-25,3.36899
2006-10-26,3.36899
2006-10-27,3.36899
2006-10-30,3.36899
2006-10-31,3.36899
2006-11-01,3.36899
2006-11-02,3.36899
2006-11-03,3.36899
2006-11-06,3.36899
2006-11-07,3.36899
2006-11-08,3.36899
2006-11-09,3.36899
2006-11-10,3.36899
2006-11-13,3.1882099999999998
2006-11-14,3.1644
2006-11-15,3.17932
2006-11-16,3.15728
2006-11-17,3.14337
2006-11-20,3.13904
2006-11-21,3.13592
2006-11-22,3.12017
2006-11-23,3.11281
2006-11-24,3.062
2006-11-27,3.03513
2006-11-28,3.0695
2006-11-29,3.04548
2006-11-30,2.98871
2006-12-01,2.98571
2006-12-04,3.00143
2006-12-05,2.96212
2006-12-06,2.93829
2006-12-07,2.95518
2006-12-08,2.95592
2006-12-11,2.92741
2006-12-12,2.96335
2006-12-13,2.98077
2006-12-14,2.99944
2006-12-15,2.9656000000000002
2006-12-18,2.98667
2006-12-19,3.05645
2006-12-20,3.01041
2006-12-21,3.01101
2006-12-22,2.99834
2006-12-25,2.99834
2006-12-26,2.99915
2006-12-27,2.98441
2006-12-28,2.96967
2006-12-29,2.94718
2007-01-01,2.94718
2007-01-02,2.94718
2007-01-03,3.14324
2007-01-04,3.15744
2007-01-05,3.06214
2007-01-08,3.08815
2007-01-09,3.11475
2007-01-10,3.12939
2007-01-11,3.14851
2007-01-12,3.08704
2007-01-15,3.05362
2007-01-16,3.03793
2007-01-17,3.02507
2007-01-18,3.01292
2007-01-19,3.0134
2007-01-22,2.9891
2007-01-23,2.94252
2007-01-24,2.90314
2007-01-25,2.91982
2007-01-26,2.97555
2007-01-29,2.9671
2007-01-30,2.97082
2007-01-31,2.98924
2007-02-01,2.98924
2007-02-02,2.96288
2007-02-05,2.90998
2007-02-06,2.88664
2007-02-07,2.86648
2007-02-08,2.88422
2007-02-09,2.90957
2007-02-12,2.9491899999999998
2007-02-13,2.94686
2007-02-14,2.91449
2007-02-15,2.89191
2007-02-16,2.89643
2007-02-19,2.89643
2007-02-20,2.90388
2007-02-21,2.86734
2007-02-22,2.8817399999999997
2007-02-23,2.84567
2007-02-26,2.87344
2007-02-27,2.95268
2007-02-28,3.0827
2007-03-01,3.07266
2007-03-02,3.11832
2007-03-05,3.29643
2007-03-06,3.22673
2007-03-07,3.15518
2007-03-08,3.0599
2007-03-09,3.06807
2007-03-12,3.04416
2007-03-13,3.03725
2007-03-14,3.14678
2007-03-15,3.10519
2007-03-16,3.11276
2007-03-19,3.07296
2007-03-20,3.02979
2007-03-21,3.01814
2007-03-22,2.98183
2007-03-23,2.9782
2007-03-26,2.91786
2007-03-27,2.90045
2007-03-28,2.95073
2007-03-29,2.94871
2007-03-30,2.92322
2007-04-02,2.95412
2007-04-03,2.9241
2007-04-04,2.87708
2007-04-05,2.86206
2007-04-06,2.9528499999999998
2007-04-09,2.91715
2007-04-10,2.893
2007-04-11,2.79515
2007-04-12,2.81578
2007-04-13,2.81567
2007-04-16,2.7827
2007-04-17,2.77568
2007-04-18,2.78242
2007-04-19,2.84701
2007-04-20,2.82932
2007-04-23,2.81557
2007-04-24,2.83858
2007-04-25,2.87106
2007-04-26,2.87106
2007-04-27,2.85907
2007-04-30,2.88637
2007-05-01,2.88637
2007-05-02,2.88637
2007-05-03,2.81814
2007-05-04,2.76219
2007-05-07,2.73894
2007-05-08,2.77684
2007-05-09,2.79138
2007-05-10,2.76619
2007-05-11,2.82654
2007-05-14,2.80604
2007-05-15,2.87598
2007-05-16,2.95334
2007-05-17,2.89719
2007-05-18,2.90821
2007-05-21,2.92966
2007-05-22,2.86862
2007-05-23,2.93621
2007-05-24,2.98693
2007-05-25,3.01035
2007-05-28,2.99231
2007-05-29,2.99995
2007-05-30,3.01763
2007-05-31,3.02042
2007-06-01,2.95441
2007-06-04,2.96251
2007-06-05,2.93889
2007-06-06,2.9327
2007-06-07,2.94617
2007-06-08,2.98556
2007-06-11,2.98971
2007-06-12,2.9851799999999997
2007-06-13,3.008
2007-06-14,3.00601
2007-06-15,3.00581
2007-06-18,2.9668900000000002
2007-06-19,2.93036
2007-06-20,2.91729
2007-06-21,2.93034
2007-06-22,2.9313000000000002
2007-06-25,2.91329
2007-06-26,2.92741
2007-06-27,2.9503500000000003
2007-06-28,2.9681699999999998
2007-06-29,2.95426
2007-07-02,3.11731
2007-07-03,3.08811
2007-07-04,3.09587
2007-07-05,3.11171
2007-07-06,3.11097
2007-07-09,3.10529
