Date,div_yield
2005-08-01,1.23
2005-08-02,1.2
2005-08-03,1.21
2005-08-04,1.21
2005-08-05,1.2
2005-08-08,1.21
2005-08-09,1.22
2005-08-10,1.2
2005-08-11,1.2
2005-08-12,1.2
2005-08-15,1.3
2005-08-16,1.31
2005-08-17,1.29
2005-08-18,1.27
2005-08-19,1.29
2005-08-22,1.3
2005-08-23,1.27
2005-08-24,1.28
2005-08-25,1.29
2005-08-26,1.29
2005-08-29,1.3
2005-08-30,1.27
2005-08-31,1.27
2005-09-01,1.34
2005-09-02,1.34
2005-09-05,1.34
2005-09-06,1.32
2005-09-07,1.32
2005-09-08,1.32
2005-09-09,1.46
2005-09-12,1.47
2005-09-13,1.46
2005-09-14,1.45
2005-09-15,1.46
2005-09-16,1.46
2005-09-19,1.47
2005-09-20,1.44
2005-09-21,1.42
2005-09-22,1.43
2005-09-23,1.44
2005-09-26,1.43
2005-09-27,1.42
2005-09-28,1.41
2005-09-29,1.3900000000000001
2005-09-30,1.38
2005-10-03,1.38
2005-10-04,1.35
2005-10-05,1.3599999999999999
2005-10-06,1.34
2005-10-07,1.34
2005-10-10,1.33
2005-10-11,1.35
2005-10-12,1.3599999999999999
2005-10-13,1.3599999999999999
2005-10-14,1.35
2005-10-17,1.3599999999999999
2005-10-18,1.3599999999999999
2005-10-19,1.3599999999999999
2005-10-20,1.33
2005-10-21,1.32
2005-10-24,1.35
2005-10-25,1.34
2005-10-26,1.33
2005-10-27,1.34
2005-10-28,1.35
2005-10-31,1.35
2005-11-01,1.33
2005-11-02,1.33
2005-11-03,1.33
2005-11-04,1.32
2005-11-07,1.33
2005-11-08,1.33
2005-11-09,1.31
2005-11-10,1.31
2005-11-11,1.32
2005-11-14,1.31
2005-11-15,1.31
2005-11-16,1.31
2005-11-17,1.13
2005-11-18,1.11
2005-11-21,1.1400000000000001
2005-11-22,1.15
2005-11-23,1.13
2005-11-24,1.13
2005-11-25,1.15
2005-11-28,1.19
2005-11-29,1.19
2005-11-30,1.19
2005-12-01,1.2
2005-12-02,1.2
2005-12-05,1.29
2005-12-06,1.28
2005-12-07,1.28
2005-12-08,1.26
2005-12-09,1.26
2005-12-12,1.25
2005-12-13,1.26
2005-12-14,1.25
2005-12-15,1.24
2005-12-16,1.24
2005-12-19,1.26
2005-12-20,1.26
2005-12-21,1.24
2005-12-22,1.23
2005-12-23,1.23
2005-12-26,1.23
2005-12-27,1.24
2005-12-28,1.25
2005-12-29,1.25
2005-12-30,1.26
2006-01-02,1.52
2006-01-03,1.51
2006-01-04,1.51
2006-01-05,1.55
2006-01-06,1.55
2006-01-09,1.54
2006-01-10,1.54
2006-01-11,1.53
2006-01-12,1.51
2006-01-13,1.54
2006-01-16,1.53
2006-01-17,1.56
2006-01-18,1.56
2006-01-19,1.55
2006-01-20,1.55
2006-01-23,1.56
2006-01-24,1.56
2006-01-25,1.56
2006-01-26,1.56
2006-01-27,1.5
2006-01-30,1.52
2006-01-31,1.52
2006-02-01,1.51
2006-02-02,1.52
2006-02-03,1.53
2006-02-06,1.56
2006-02-07,1.5699999999999998
2006-02-08,1.58
2006-02-09,1.56
2006-02-10,1.56
2006-02-13,1.55
2006-02-14,1.5699999999999998
2006-02-15,1.56
2006-02-16,1.55
2006-02-17,1.55
2006-02-20,1.56
2006-02-21,1.5699999999999998
2006-02-22,1.5699999999999998
2006-02-23,1.55
2006-02-24,1.55
2006-02-27,1.52
2006-02-28,1.53
2006-03-01,1.51
