Date,div_yield
2005-07-12,4.25628
2005-07-13,4.25912
2005-07-14,4.253
2005-07-15,4.27179
2005-07-18,4.25664
2005-07-19,4.17809
2005-07-20,4.19779
2005-07-21,4.19779
2005-07-22,4.19025
2005-07-25,4.17131
2005-07-26,4.169
2005-07-27,4.16436
2005-07-28,4.1441
2005-07-29,4.04266
2005-08-01,4.02735
2005-08-02,3.99085
2005-08-03,4.00218
2005-08-04,4.04808
2005-08-05,4.06885
2005-08-08,3.97406
2005-08-09,3.9546
2005-08-10,3.9190300000000002
2005-08-11,3.92941
2005-08-12,3.94277
2005-08-15,3.94277
2005-08-16,3.96487
2005-08-17,3.98096
2005-08-18,4.01073
2005-08-19,3.95298
2005-08-22,3.95223
2005-08-23,3.98965
2005-08-24,3.8898099999999998
2005-08-25,3.9184799999999997
2005-08-26,24.1905
2005-08-29,32.16632
2005-08-30,31.40401
2005-08-31,27.04588
2005-09-01,26.8507
2005-09-02,26.65433
2005-09-05,26.87105
2005-09-06,26.52818
2005-09-07,26.49651
2005-09-08,25.75098
2005-09-09,10.58285
2005-09-12,10.58214
2005-09-13,10.64349
2005-09-14,10.56109
2005-09-15,10.56566
2005-09-16,10.46298
2005-09-19,10.47938
2005-09-20,10.45653
2005-09-21,10.47908
2005-09-22,10.54381
2005-09-23,10.56128
2005-09-26,10.4222
2005-09-27,10.43388
2005-09-28,10.35382
2005-09-29,10.38227
2005-09-30,10.39662
2005-10-03,10.41512
2005-10-04,9.64465
2005-10-05,5.22104
2005-10-06,5.25597
2005-10-07,5.29307
2005-10-10,5.34519
2005-10-11,5.42544
2005-10-12,5.45532
2005-10-13,5.5053
2005-10-14,5.48155
2005-10-17,5.4793
2005-10-18,5.53399
2005-10-19,5.64714
2005-10-20,5.63099
2005-10-21,5.65007
2005-10-24,5.61328
2005-10-25,5.63402
2005-10-26,5.58923
2005-10-27,5.76666
2005-10-28,5.6995000000000005
2005-10-31,5.63025
2005-11-01,5.63154
2005-11-02,5.6013
2005-11-03,5.47541
2005-11-04,5.47399
2005-11-07,5.45759
2005-11-08,5.48375
2005-11-09,5.46812
2005-11-10,5.43611
2005-11-11,5.37476
2005-11-14,5.38865
2005-11-15,5.38914
2005-11-16,5.36474
2005-11-17,5.33257
2005-11-18,5.31451
2005-11-21,5.32631
2005-11-22,5.31715
2005-11-23,5.29128
2005-11-24,5.31326
2005-11-25,5.3004
2005-11-28,5.32725
2005-11-29,5.3221
2005-11-30,5.37157
2005-12-01,5.30773
2005-12-02,5.28443
2005-12-05,5.29217
2005-12-06,5.27304
2005-12-07,5.275
2005-12-08,5.26753
2005-12-09,5.27465
2005-12-12,5.26337
2005-12-13,5.24257
2005-12-14,5.23515
2005-12-15,5.23171
2005-12-16,5.1963
2005-12-19,5.18523
2005-12-20,5.153
2005-12-21,5.11727
2005-12-22,5.11868
2005-12-23,5.13062
2005-12-26,5.13062
2005-12-27,5.1205
2005-12-28,5.11675
2005-12-29,5.10557
2005-12-30,5.14404
2006-01-02,5.28378
2006-01-03,5.27583
2006-01-04,5.24262
2006-01-05,5.27485
2006-01-06,5.2422
2006-01-09,5.27034
2006-01-10,5.28414
2006-01-11,5.23351
2006-01-12,5.21856
2006-01-13,5.27531
2006-01-16,5.22464
2006-01-17,5.26345
2006-01-18,5.30632
2006-01-19,5.29492
2006-01-20,5.36947
2006-01-23,5.35094
2006-01-24,5.33667
2006-01-25,5.29796
2006-01-26,5.22319
2006-01-27,5.19661
2006-01-30,5.20201
2006-01-31,5.20812
2006-02-01,5.1661
2006-02-02,5.25728
2006-02-03,5.2661
2006-02-06,5.21253
2006-02-07,5.21824
2006-02-08,5.22161
2006-02-09,5.16963
2006-02-10,5.21863
2006-02-13,5.18522
2006-02-14,5.18881
2006-02-15,5.18417
2006-02-16,5.14797
2006-02-17,5.12601
2006-02-20,5.11709
2006-02-21,5.12575
2006-02-22,5.07598
2006-02-23,5.09421
2006-02-24,5.07808
2006-02-27,5.06458
2006-02-28,5.14922
2006-03-01,5.12126
2006-03-02,5.20319
2006-03-03,5.19705
2006-03-06,5.15555
2006-03-07,5.18833
2006-03-08,5.222
2006-03-09,5.17255
2006-03-10,5.13932
2006-03-13,5.10918
2006-03-14,5.10528
2006-03-15,5.09697
2006-03-16,5.09376
2006-03-17,5.1109
2006-03-20,5.09583
2006-03-21,5.0843
2006-03-22,5.10408
2006-03-23,5.15084
2006-03-24,5.16148
2006-03-27,5.2262
2006-03-28,5.26542
2006-03-29,5.21927
2006-03-30,5.15388
2006-03-31,5.19467
2006-04-03,5.16068
2006-04-04,5.2015
2006-04-05,5.14903
2006-04-06,5.16316
2006-04-07,5.21931
2006-04-10,5.1525
2006-04-11,5.26722
2006-04-12,5.27362
2006-04-13,5.29267
2006-04-14,5.29267
2006-04-17,5.29267
2006-04-18,5.30877
2006-04-19,5.23366
2006-04-20,5.19717
2006-04-21,5.18114
2006-04-24,5.2646
2006-04-25,5.25704
2006-04-26,5.22012
2006-04-27,5.24554
2006-04-28,5.29607
2006-05-01,5.29607
2006-05-02,5.23523
2006-05-03,5.35518
2006-05-04,5.33048
2006-05-05,5.30767
2006-05-08,5.28156
2006-05-09,5.25528
2006-05-10,5.27369
2006-05-11,5.29376
2006-05-12,5.37388
2006-05-15,5.44246
2006-05-16,5.43129
2006-05-17,5.62486
2006-05-18,5.63325
2006-05-19,5.6111
2006-05-22,5.79736
2006-05-23,5.72195
2006-05-24,5.7514199999999995
2006-05-25,5.67309
2006-05-26,5.61758
2006-05-29,5.62669
2006-05-30,5.74109
2006-05-31,5.64558
2006-06-01,5.59535
2006-06-02,5.60357
2006-06-05,5.61812
2006-06-06,5.69832
2006-06-07,5.6515699999999995
2006-06-08,5.78059
2006-06-09,5.70849
2006-06-12,5.75992
2006-06-13,5.85545
2006-06-14,5.87325
2006-06-15,5.77513
2006-06-16,5.80237
2006-06-19,5.83185
2006-06-20,5.80947
2006-06-21,5.78925
2006-06-22,5.7619299999999996
2006-06-23,5.7575199999999995
2006-06-26,5.77937
2006-06-27,5.80933
2006-06-28,5.79351
2006-06-29,5.71513
2006-06-30,5.67149
2006-07-03,5.6622900000000005
2006-07-04,5.64657
2006-07-05,5.71524
2006-07-06,5.67787
2006-07-07,5.70155
2006-07-10,5.67465
2006-07-11,5.72324
2006-07-12,5.71775
2006-07-13,5.79533
2006-07-14,5.84378
2006-07-17,5.86893
2006-07-18,5.8870000000000005
2006-07-19,5.76482
2006-07-20,5.77966
2006-07-21,5.82171
2006-07-24,5.72395
2006-07-25,5.73398
2006-07-26,5.72152
2006-07-27,5.67147
2006-07-28,5.64314
2006-07-31,5.67868
2006-08-01,5.73963
2006-08-02,5.66979
2006-08-03,5.70653
2006-08-04,5.6489
2006-08-07,5.71475
2006-08-08,5.69296
2006-08-09,5.64225
2006-08-10,5.67775
2006-08-11,5.68645
2006-08-14,5.62777
2006-08-15,5.62777
2006-08-16,5.57021
2006-08-17,5.5488
2006-08-18,5.53781
2006-08-21,5.55483
2006-08-22,5.53179
2006-08-23,5.57392
2006-08-24,5.50321
2006-08-25,5.49935
2006-08-28,5.49002
2006-08-29,5.49003
2006-08-30,5.45982
2006-08-31,5.46223
2006-09-01,5.43773
2006-09-04,5.42391
2006-09-05,5.4408
2006-09-06,5.47562
2006-09-07,5.50858
2006-09-08,5.4893
