Date,div_yield
2005-09-02,7.69618
2005-09-05,7.6935400000000005
2005-09-06,7.60177
2005-09-07,7.61238
2005-09-08,7.61113
2005-09-09,7.10936
2005-09-12,7.14936
2005-09-13,2.89228
2005-09-14,2.90117
2005-09-15,2.90694
2005-09-16,6.76673
2005-09-19,5.89969
2005-09-20,5.86775
2005-09-21,5.93182
2005-09-22,5.98639
2005-09-23,5.91702
2005-09-26,5.86989
2005-09-27,5.81687
2005-09-28,5.78554
2005-09-29,5.78679
2005-09-30,5.69156
2005-10-03,5.6843
2005-10-04,5.60569
2005-10-05,5.62141
2005-10-06,5.66288
2005-10-07,5.67362
2005-10-10,5.69301
2005-10-11,5.6947
2005-10-12,5.74629
2005-10-13,5.80173
2005-10-14,5.83403
2005-10-17,5.84677
2005-10-18,5.88262
2005-10-19,6.02087
2005-10-20,6.01772
2005-10-21,6.10209
2005-10-24,6.00478
2005-10-25,5.94717
2005-10-26,5.91841
2005-10-27,6.01343
2005-10-28,5.98246
2005-10-31,5.84547
2005-11-01,5.77842
2005-11-02,5.73021
2005-11-03,5.68123
2005-11-04,5.75662
2005-11-07,5.71085
2005-11-08,11.80482
2005-11-09,11.7728
2005-11-10,11.20797
2005-11-11,11.16888
2005-11-14,11.16203
2005-11-15,11.15605
2005-11-16,11.22105
2005-11-17,11.2585
2005-11-18,11.15593
2005-11-21,11.15809
2005-11-22,11.09118
2005-11-23,11.0198
2005-11-24,11.07458
2005-11-25,11.07395
2005-11-28,11.06824
2005-11-29,11.08854
2005-11-30,11.1032
2005-12-01,10.93368
2005-12-02,10.85183
2005-12-05,10.80075
2005-12-06,10.7534
2005-12-07,10.76109
2005-12-08,8.29285
2005-12-09,8.25576
2005-12-12,8.22113
2005-12-13,2.4774599999999998
2005-12-14,2.47943
2005-12-15,2.46781
2005-12-16,2.43777
2005-12-19,2.44962
2005-12-20,2.46768
2005-12-21,4.50552
2005-12-22,4.5291
2005-12-23,4.45299
2005-12-26,4.45299
2005-12-27,4.45299
2005-12-28,4.43501
2005-12-29,4.41725
2005-12-30,4.41391
2006-01-02,4.41391
2006-01-03,4.92762
2006-01-04,4.90281
2006-01-05,4.90446
2006-01-06,4.89857
2006-01-09,4.88865
2006-01-10,4.9515
2006-01-11,4.88789
2006-01-12,4.84895
2006-01-13,4.85155
2006-01-16,4.83154
