Date,div_yield
2005-07-28,4.31734
2005-07-29,4.2961
2005-08-01,4.36969
2005-08-02,4.35626
2005-08-03,4.29335
2005-08-04,4.24561
2005-08-05,4.21503
2005-08-08,4.23198
2005-08-09,4.2404
2005-08-10,4.22753
2005-08-11,4.22605
2005-08-12,4.21645
2005-08-15,4.19623
2005-08-16,4.19286
2005-08-17,4.2073599999999995
2005-08-18,4.21734
2005-08-19,4.06827
2005-08-22,4.05534
2005-08-23,4.06551
2005-08-24,4.044
2005-08-25,4.07213
2005-08-26,4.13438
2005-08-29,4.12336
2005-08-30,4.1027
2005-08-31,4.06233
2005-09-01,4.06175
2005-09-02,7.96197
2005-09-05,7.88576
2005-09-06,7.86093
2005-09-07,7.88074
2005-09-08,7.13812
2005-09-09,7.11977
2005-09-12,7.16955
2005-09-13,6.26895
2005-09-14,6.26311
2005-09-15,6.22001
2005-09-16,6.23643
2005-09-19,6.23974
2005-09-20,6.19311
2005-09-21,6.2085
2005-09-22,6.23244
2005-09-23,5.91184
2005-09-26,5.89756
2005-09-27,5.8944600000000005
2005-09-28,5.87637
2005-09-29,5.84716
2005-09-30,5.82583
2005-10-03,5.85023
2005-10-04,5.85498
2005-10-05,5.79129
2005-10-06,5.81398
2005-10-07,5.86632
2005-10-10,5.82524
2005-10-11,5.82617
2005-10-12,5.84823
2005-10-13,5.89984
2005-10-14,5.87046
2005-10-17,5.90152
2005-10-18,6.45208
2005-10-19,6.00542
2005-10-20,5.99101
2005-10-21,6.00548
2005-10-24,5.97575
2005-10-25,5.95923
2005-10-26,5.99737
2005-10-27,7.16888
2005-10-28,6.96832
2005-10-31,6.89609
2005-11-01,6.873
2005-11-02,6.86105
2005-11-03,6.86268
2005-11-04,6.86268
2005-11-07,6.8181899999999995
2005-11-08,6.79558
2005-11-09,6.75557
2005-11-10,6.78096
2005-11-11,6.71171
2005-11-14,6.72233
2005-11-15,6.73862
2005-11-16,6.72889
2005-11-17,6.73066
2005-11-18,6.7131
2005-11-21,6.707
2005-11-22,6.71278
2005-11-23,6.67873
2005-11-24,6.63222
2005-11-25,6.61167
2005-11-28,6.62141
2005-11-29,6.6057500000000005
2005-11-30,6.66414
2005-12-01,6.63567
2005-12-02,6.63482
2005-12-05,6.60591
2005-12-06,6.54764
2005-12-07,6.5135
2005-12-08,6.52357
2005-12-09,6.519
2005-12-12,6.42328
2005-12-13,6.43886
2005-12-14,6.24393
2005-12-15,6.17092
2005-12-16,6.19021
2005-12-19,6.19959
2005-12-20,6.2285
2005-12-21,6.07298
2005-12-22,6.04056
2005-12-23,5.98235
2005-12-26,5.98235
2005-12-27,5.98118
2005-12-28,5.88556
2005-12-29,5.95847
2005-12-30,5.95267
2006-01-02,6.97548
2006-01-03,6.89138
2006-01-04,5.88691
2006-01-05,5.88638
2006-01-06,5.8711
2006-01-09,5.79094
2006-01-10,5.8204
2006-01-11,5.76043
2006-01-12,6.05962
2006-01-13,6.0367
2006-01-16,6.02604
2006-01-17,6.06028
2006-01-18,6.09913
2006-01-19,6.11517
2006-01-20,6.15983
2006-01-23,6.16094
2006-01-24,6.18544
2006-01-25,6.1786
2006-01-26,6.16577
2006-01-27,6.17818
2006-01-30,6.17294
2006-01-31,6.17072
2006-02-01,6.10939
2006-02-02,6.17854
2006-02-03,6.1604
2006-02-06,6.13022
2006-02-07,5.60337
2006-02-08,5.57485
2006-02-09,5.57874
2006-02-10,5.56624
2006-02-13,5.55188
2006-02-14,5.73549
2006-02-15,5.70624
2006-02-16,5.68653
2006-02-17,5.67956
2006-02-20,5.68463
2006-02-21,5.43775
2006-02-22,5.42575
2006-02-23,5.41618
2006-02-24,5.3936
2006-02-27,5.39133
2006-02-28,5.27162
2006-03-01,5.14503
2006-03-02,5.15001
2006-03-03,3.60277
2006-03-06,3.5539899999999998
2006-03-07,3.66169
2006-03-08,3.5901300000000003
2006-03-09,3.57878
2006-03-10,3.5624000000000002
2006-03-13,3.52622
2006-03-14,3.5011799999999997
2006-03-15,3.4362500000000002
2006-03-16,3.44529
2006-03-17,3.44538
2006-03-20,3.43734
2006-03-21,3.44707
2006-03-22,3.43451
2006-03-23,3.43702
2006-03-24,3.42524
2006-03-27,3.43051
2006-03-28,3.44685
2006-03-29,3.41443
2006-03-30,3.38947
2006-03-31,3.4018100000000002
2006-04-03,3.39152
2006-04-04,3.4076
2006-04-05,3.38752
2006-04-06,3.39333
2006-04-07,3.37528
2006-04-10,3.37908
2006-04-11,3.39507
2006-04-12,3.40277
2006-04-13,3.39228
2006-04-14,3.39228
2006-04-17,3.39228
2006-04-18,3.39961
2006-04-19,3.38151
2006-04-20,3.3971999999999998
2006-04-21,3.41162
2006-04-24,3.40736
2006-04-25,3.43839
2006-04-26,3.44055
2006-04-27,3.50466
2006-04-28,3.53638
2006-05-01,3.53638
2006-05-02,3.53884
2006-05-03,3.55188
2006-05-04,3.54181
2006-05-05,3.55471
2006-05-08,3.54196
2006-05-09,3.55919
2006-05-10,3.56953
2006-05-11,3.56747
2006-05-12,3.59713
2006-05-15,3.6230599999999997
2006-05-16,3.68122
2006-05-17,3.74176
2006-05-18,3.79566
2006-05-19,3.82511
2006-05-22,3.85023
2006-05-23,3.8297
2006-05-24,3.83401
2006-05-25,3.82282
2006-05-26,3.76825
2006-05-29,3.77243
2006-05-30,3.82979
2006-05-31,3.84101
2006-06-01,3.83918
2006-06-02,3.77028
2006-06-05,3.77405
2006-06-06,3.78076
2006-06-07,3.7499599999999997
2006-06-08,3.81111
2006-06-09,3.79205
2006-06-12,3.81751
2006-06-13,3.88842
2006-06-14,3.9105499999999997
2006-06-15,3.86976
2006-06-16,3.8667
2006-06-19,3.8414
2006-06-20,3.84968
2006-06-21,3.8180899999999998
2006-06-22,3.79845
2006-06-23,3.78979
2006-06-26,3.8038
2006-06-27,3.80125
2006-06-28,3.80252
2006-06-29,3.7881
2006-06-30,3.76918
2006-07-03,3.75346
2006-07-04,5.79482
2006-07-05,5.81872
2006-07-06,5.80126
2006-07-07,5.79843
2006-07-10,5.78559
2006-07-11,5.79907
2006-07-12,5.80874
2006-07-13,5.82493
2006-07-14,5.68484
2006-07-17,5.69761
2006-07-18,5.7112300000000005
2006-07-19,5.65016
2006-07-20,5.6565
2006-07-21,5.66217
2006-07-24,5.64829
2006-07-25,5.61258
2006-07-26,5.59345
2006-07-27,5.5661000000000005
2006-07-28,5.5494900000000005
2006-07-31,5.5530100000000004
2006-08-01,5.56487
2006-08-02,5.55991
2006-08-03,5.54362
2006-08-04,5.53712
2006-08-07,5.54133
2006-08-08,5.52097
2006-08-09,5.49061
2006-08-10,5.5072
2006-08-11,5.51273
2006-08-14,5.49258
2006-08-15,5.4979
2006-08-16,5.46087
2006-08-17,5.47375
2006-08-18,5.45899
2006-08-21,5.48124
2006-08-22,5.45899
2006-08-23,5.45582
2006-08-24,5.45188
2006-08-25,5.46063
2006-08-28,5.41322
2006-08-29,5.42227
2006-08-30,5.4119
2006-08-31,5.41766
2006-09-01,5.40432
2006-09-04,5.37009
2006-09-05,5.59751
2006-09-06,5.60938
2006-09-07,5.6344899999999996
2006-09-08,5.6111699999999995
2006-09-11,5.69589
2006-09-12,5.67712
2006-09-13,5.6519
2006-09-14,5.44971
2006-09-15,5.42668
2006-09-18,5.4324200000000005
2006-09-19,5.4249600000000004
2006-09-20,5.40556
2006-09-21,5.39137
2006-09-22,5.39194
2006-09-25,5.4052299999999995
2006-09-26,5.39218
2006-09-27,5.30946
2006-09-28,5.27403
2006-09-29,5.26321
2006-10-02,5.3621
2006-10-03,5.38351
2006-10-04,5.34195
2006-10-05,5.35937
2006-10-06,5.3561
2006-10-09,5.34358
2006-10-10,5.33599
2006-10-11,5.34026
2006-10-12,5.33038
2006-10-13,5.3266
2006-10-16,5.33958
2006-10-17,5.3461
2006-10-18,5.33122
2006-10-19,5.3388
2006-10-20,5.32723
2006-10-23,5.30967
2006-10-24,5.04203
2006-10-25,4.99548
2006-10-26,5.00616
2006-10-27,3.45212
2006-10-30,3.46149
2006-10-31,3.4711600000000002
2006-11-01,3.472
2006-11-02,3.4713
2006-11-03,3.46851
2006-11-06,3.43731
2006-11-07,3.43525
2006-11-08,3.43637
2006-11-09,3.45209
2006-11-10,3.45062
2006-11-13,3.45162
2006-11-14,3.45992
2006-11-15,3.44508
2006-11-16,3.44955
2006-11-17,3.45611
2006-11-20,3.47304
2006-11-21,3.45778
2006-11-22,3.46678
2006-11-23,3.46539
2006-11-24,3.4681699999999998
2006-11-27,3.46262
2006-11-28,3.47304
2006-11-29,3.46539
2006-11-30,3.45952
2006-12-01,3.46625
2006-12-04,3.45908
2006-12-05,3.44123
2006-12-06,3.40478
2006-12-07,3.40947
2006-12-08,3.40244
2006-12-11,3.40044
2006-12-12,3.3921200000000002
2006-12-13,3.37527
2006-12-14,3.35729
2006-12-15,3.3180899999999998
2006-12-18,3.30795
2006-12-19,3.30385
2006-12-20,3.32095
2006-12-21,3.31098
2006-12-22,3.32527
2006-12-25,3.32527
2006-12-26,3.32527
2006-12-27,3.31986
2006-12-28,3.30656
2006-12-29,3.28869
2007-01-01,3.28869
2007-01-02,3.57799
2007-01-03,3.57799
2007-01-04,3.5619899999999998
2007-01-05,3.57073
2007-01-08,3.55444
2007-01-09,3.5336
2007-01-10,3.5153
2007-01-11,3.4835
2007-01-12,3.45625
2007-01-15,3.45774
2007-01-16,3.46845
2007-01-17,3.46235
2007-01-18,3.44772
2007-01-19,3.46611
2007-01-22,3.48138
2007-01-23,3.48449
2007-01-24,3.47971
2007-01-25,3.481
2007-01-26,3.46595
2007-01-29,3.4737299999999998
2007-01-30,3.46954
2007-01-31,3.4768
2007-02-01,3.4577
2007-02-02,3.6859
2007-02-05,3.68194
2007-02-06,3.66752
2007-02-07,3.64298
2007-02-08,3.63326
2007-02-09,3.61015
2007-02-12,3.63935
2007-02-13,3.64192
2007-02-14,3.62936
2007-02-15,3.60763
2007-02-16,3.55489
2007-02-19,3.53295
2007-02-20,3.53138
2007-02-21,3.5624599999999997
2007-02-22,3.54437
2007-02-23,3.57821
2007-02-26,3.5855
2007-02-27,3.64319
2007-02-28,3.68643
2007-03-01,3.68661
2007-03-02,3.70555
2007-03-05,3.7415000000000003
2007-03-06,3.73086
2007-03-07,3.51636
2007-03-08,3.47386
2007-03-09,3.49356
2007-03-12,3.47203
2007-03-13,3.50044
2007-03-14,3.56391
2007-03-15,3.53159
2007-03-16,3.55903
2007-03-19,3.51559
2007-03-20,3.53979
2007-03-21,3.5178700000000003
2007-03-22,3.47962
2007-03-23,3.47248
2007-03-26,3.47018
