Date,div_yield
2014-12-23,1.6
2014-12-24,1.6
2014-12-25,1.6
2014-12-26,1.5899999999999999
2014-12-29,1.5899999999999999
2014-12-30,1.58
2014-12-31,1.5699999999999998
2015-01-01,1.85
2015-01-02,1.8399999999999999
2015-01-05,1.6600000000000001
2015-01-06,1.65
2015-01-07,1.6400000000000001
2015-01-08,1.6400000000000001
2015-01-09,1.63
2015-01-12,1.63
2015-01-13,1.67
2015-01-14,1.73
2015-01-15,1.72
2015-01-16,1.7
2015-01-19,1.69
2015-01-20,1.6800000000000002
2015-01-21,1.88
2015-01-22,1.8599999999999999
2015-01-23,1.88
2015-01-26,1.8599999999999999
2015-01-27,1.8599999999999999
2015-01-28,1.8900000000000001
2015-01-29,1.9100000000000001
2015-01-30,1.9
2015-02-02,1.87
2015-02-03,1.8399999999999999
2015-02-04,1.74
2015-02-05,1.73
2015-02-06,1.76
2015-02-09,1.73
2015-02-10,1.75
2015-02-11,1.76
2015-02-12,1.72
2015-02-13,1.7
2015-02-16,1.67
2015-02-17,1.6800000000000002
2015-02-18,1.6400000000000001
2015-02-19,1.65
2015-02-20,1.67
2015-02-23,1.6800000000000002
2015-02-24,1.6800000000000002
2015-02-25,1.6800000000000002
2015-02-26,1.69
2015-02-27,1.6800000000000002
2015-03-02,1.6600000000000001
2015-03-03,1.78
2015-03-04,1.79
2015-03-05,1.79
2015-03-06,1.9100000000000001
2015-03-09,1.95
2015-03-10,1.98
2015-03-11,1.97
2015-03-12,1.97
2015-03-13,2.01
2015-03-16,2.03
2015-03-17,2.03
2015-03-18,2
2015-03-19,1.99
2015-03-20,1.96
2015-03-23,1.97
2015-03-24,1.95
2015-03-25,1.97
2015-03-26,1.99
2015-03-27,2
2015-03-30,1.98
2015-03-31,1.97
2015-04-01,1.9300000000000002
2015-04-02,1.76
2015-04-03,1.76
2015-04-06,1.72
2015-04-07,1.73
2015-04-08,1.74
2015-04-09,1.73
2015-04-10,1.73
2015-04-13,1.74
2015-04-14,1.72
2015-04-15,1.71
2015-04-16,1.71
2015-04-17,1.72
2015-04-20,1.71
2015-04-21,1.69
2015-04-22,1.69
2015-04-23,1.6800000000000002
2015-04-24,1.67
2015-04-27,1.6400000000000001
2015-04-28,1.6099999999999999
2015-04-29,1.6099999999999999
2015-04-30,1.6
2015-05-01,1.62
2015-05-04,1.5699999999999998
2015-05-05,1.56
2015-05-06,1.56
2015-05-07,1.5699999999999998
2015-05-08,1.5899999999999999
2015-05-11,1.58
2015-05-12,1.5699999999999998
2015-05-13,1.55
2015-05-14,1.55
2015-05-15,1.55
2015-05-18,1.5899999999999999
2015-05-19,1.62
2015-05-20,1.6099999999999999
2015-05-21,1.62
2015-05-22,1.62
2015-05-25,1.62
2015-05-26,1.65
2015-05-27,1.6800000000000002
2015-05-28,1.7
2015-05-29,1.69
2015-06-01,1.72
2015-06-02,1.7
2015-06-03,1.7
2015-06-04,1.62
2015-06-05,1.63
2015-06-08,1.65
2015-06-09,1.65
2015-06-10,1.63
2015-06-11,1.6400000000000001
2015-06-12,1.63
2015-06-15,1.6400000000000001
2015-06-16,1.6400000000000001
2015-06-17,1.65
2015-06-18,1.63
2015-06-19,1.6400000000000001
2015-06-22,1.63
2015-06-23,1.63
2015-06-24,1.6099999999999999
2015-06-25,1.63
2015-06-26,1.62
2015-06-29,1.6400000000000001
2015-06-30,1.65
2015-07-01,1.6600000000000001
2015-07-02,1.6400000000000001
2015-07-03,1.6400000000000001
2015-07-06,1.63
2015-07-07,1.65
2015-07-08,1.67
2015-07-09,1.6600000000000001
2015-07-10,1.6600000000000001
2015-07-13,1.6400000000000001
2015-07-14,1.6400000000000001
2015-07-15,1.65
2015-07-16,1.65
2015-07-17,1.6800000000000002
2015-07-20,1.7
2015-07-21,1.69
2015-07-22,1.71
2015-07-23,1.74
2015-07-24,1.73
2015-07-27,1.75
2015-07-28,1.74
2015-07-29,1.72
2015-07-30,1.73
2015-07-31,1.73
2015-08-03,1.76
2015-08-04,1.75
2015-08-05,1.76
2015-08-06,1.77
2015-08-07,1.78
2015-08-10,1.76
2015-08-11,1.73
2015-08-12,1.85
2015-08-13,1.87
2015-08-14,1.95
2015-08-17,1.92
2015-08-18,1.9300000000000002
2015-08-19,1.95
2015-08-20,1.98
2015-08-21,2.04
2015-08-24,2.14
2015-08-25,2.15
2015-08-26,2.13
2015-08-27,2
2015-08-28,1.94
2015-08-31,1.95
2015-09-01,1.94
2015-09-02,1.92
2015-09-03,1.9
2015-09-04,1.9300000000000002
2015-09-07,1.94
2015-09-08,1.8900000000000001
2015-09-09,1.9
2015-09-10,1.88
2015-09-11,1.8399999999999999
2015-09-14,1.85
2015-09-15,1.8599999999999999
2015-09-16,1.8399999999999999
2015-09-17,1.83
2015-09-18,1.8399999999999999
2015-09-21,1.85
2015-09-22,1.8900000000000001
2015-09-23,1.9
2015-09-24,1.9
2015-09-25,1.9100000000000001
2015-09-28,1.94
2015-09-29,1.9300000000000002
2015-09-30,1.9
2015-10-01,1.88
2015-10-02,1.87
2015-10-05,1.81
2015-10-06,1.79
2015-10-07,1.76
2015-10-08,1.77
2015-10-09,1.73
2015-10-12,1.74
2015-10-13,1.76
2015-10-14,1.74
2015-10-15,1.74
2015-10-16,1.76
2015-10-19,1.78
2015-10-20,1.77
2015-10-21,1.77
2015-10-22,1.73
2015-10-23,1.71
2015-10-26,1.72
2015-10-27,1.73
2015-10-28,1.74
2015-10-29,1.79
2015-10-30,1.76
2015-11-02,1.76
2015-11-03,1.78
2015-11-04,1.79
2015-11-05,1.8
2015-11-06,1.87
2015-11-09,1.8
2015-11-10,1.8
2015-11-11,1.79
2015-11-12,1.8199999999999998
2015-11-13,1.8399999999999999
2015-11-16,1.83
2015-11-17,1.8399999999999999
2015-11-18,1.8199999999999998
2015-11-19,1.8199999999999998
2015-11-20,1.81
2015-11-23,1.83
2015-11-24,1.8199999999999998
2015-11-25,1.8399999999999999
2015-11-26,1.8399999999999999
2015-11-27,1.8599999999999999
2015-11-30,1.8599999999999999
2015-12-01,1.9100000000000001
2015-12-02,1.94
2015-12-03,1.94
2015-12-04,1.9
2015-12-07,1.95
2015-12-08,1.98
2015-12-09,1.96
2015-12-10,1.98
2015-12-11,2
2015-12-14,2.02
2015-12-15,2.06
2015-12-16,2.06
2015-12-17,2.08
2015-12-18,2.12
2015-12-21,2.12
2015-12-22,2.11
2015-12-23,2.07
2015-12-24,2.05
2015-12-25,2.05
2015-12-28,2.09
2015-12-29,2.08
2015-12-30,2.09
2015-12-31,2.09
2016-01-01,1.81
2016-01-04,1.8199999999999998
2016-01-05,1.83
2016-01-06,1.76
2016-01-07,1.79
2016-01-08,1.79
2016-01-11,1.81
2016-01-12,1.83
2016-01-13,1.83
2016-01-14,1.8399999999999999
2016-01-15,1.88
2016-01-18,1.8599999999999999
2016-01-19,1.9
2016-01-20,1.92
2016-01-21,1.9100000000000001
2016-01-22,1.85
2016-01-25,1.85
2016-01-26,1.78
2016-01-27,1.77
2016-01-28,1.76
2016-01-29,1.6800000000000002
2016-02-01,1.6600000000000001
2016-02-02,1.7
2016-02-03,1.6400000000000001
2016-02-04,1.5699999999999998
2016-02-05,1.5699999999999998
2016-02-08,1.5899999999999999
2016-02-09,1.6099999999999999
2016-02-10,1.5899999999999999
2016-02-11,1.56
2016-02-12,1.54
2016-02-15,1.35
2016-02-16,1.37
2016-02-17,1.37
2016-02-18,1.3599999999999999
2016-02-19,1.3599999999999999
2016-02-22,1.31
2016-02-23,1.32
2016-02-24,1.3
2016-02-25,1.29
2016-02-26,1.29
2016-02-29,1.27
2016-03-01,1.27
2016-03-02,1.22
2016-03-03,1.19
2016-03-04,1.12
2016-03-07,1.11
2016-03-08,1.13
2016-03-09,1.11
2016-03-10,1.11
