Date,div_yield
2005-06-06,3.33361
2005-06-07,3.30395
2005-06-08,3.2952500000000002
2005-06-09,3.27605
2005-06-10,3.30413
2005-06-13,3.27454
2005-06-14,3.31793
2005-06-15,3.2703699999999998
2005-06-16,3.27888
2005-06-17,3.25496
2005-06-20,3.27004
2005-06-21,3.27448
2005-06-22,3.21493
2005-06-23,3.23616
2005-06-24,3.29496
2005-06-27,3.337
2005-06-28,3.29189
2005-06-29,3.29571
2005-06-30,3.25467
2005-07-01,3.35682
2005-07-04,3.34124
2005-07-05,3.36362
2005-07-06,3.61637
2005-07-07,3.66989
2005-07-08,3.66989
2005-07-11,3.61451
2005-07-12,3.57461
2005-07-13,2.9447799999999997
2005-07-14,2.94989
2005-07-15,2.93105
2005-07-18,2.97771
2005-07-19,2.96341
2005-07-20,2.96341
2005-07-21,2.96341
2005-07-22,3.16257
2005-07-25,3.15363
2005-07-26,3.1325
2005-07-27,3.10177
2005-07-28,3.06674
2005-07-29,3.01967
2005-08-01,2.98897
2005-08-02,2.94836
2005-08-03,2.99483
2005-08-04,2.82805
2005-08-05,2.81346
2005-08-08,2.76138
2005-08-09,2.7527
2005-08-10,2.72272
2005-08-11,2.69333
2005-08-12,2.69369
2005-08-15,2.69369
2005-08-16,2.67296
2005-08-17,3.22827
2005-08-18,3.22827
2005-08-19,3.29567
2005-08-22,3.25651
2005-08-23,3.24844
2005-08-24,3.24844
2005-08-25,3.25658
2005-08-26,3.22407
2005-08-29,3.21442
2005-08-30,3.18853
2005-08-31,3.1963
2005-09-01,3.25335
2005-09-02,3.2429
2005-09-05,3.28239
2005-09-06,3.25614
2005-09-07,3.18251
2005-09-08,3.21059
2005-09-09,3.26321
2005-09-12,3.33346
2005-09-13,3.33817
2005-09-14,3.2042
2005-09-15,3.15182
2005-09-16,3.03841
2005-09-19,3.2451
2005-09-20,3.24625
2005-09-21,3.27719
2005-09-22,3.2774900000000002
2005-09-23,3.30221
2005-09-26,3.26756
2005-09-27,3.30061
2005-09-28,3.50277
2005-09-29,3.50622
2005-09-30,3.45672
2005-10-03,3.39165
2005-10-04,3.28882
2005-10-05,3.34894
2005-10-06,3.46929
2005-10-07,3.48032
2005-10-10,3.49808
2005-10-11,3.48372
2005-10-12,3.52393
2005-10-13,3.68207
2005-10-14,3.71912
2005-10-17,3.68703
2005-10-18,3.6734
2005-10-19,3.7616300000000003
2005-10-20,3.69659
2005-10-21,3.70671
2005-10-24,3.68589
2005-10-25,3.64049
2005-10-26,3.65736
2005-10-27,3.63671
2005-10-28,3.7336
2005-10-31,3.6352700000000002
2005-11-01,3.6352700000000002
2005-11-02,3.34331
2005-11-03,3.26867
2005-11-04,3.25562
2005-11-07,3.29018
