Date,div_yield
2013-10-01,2.63
2013-10-02,2.63
2013-10-03,2.64
2013-10-04,2.64
2013-10-07,2.66
2013-10-08,2.66
2013-10-09,2.67
2013-10-10,2.65
2013-10-11,2.63
2013-10-14,2.62
2013-10-15,2.62
2013-10-16,2.61
2013-10-17,2.67
2013-10-18,2.66
2013-10-21,2.7
2013-10-22,2.71
2013-10-23,2.73
2013-10-24,2.86
2013-10-25,2.85
2013-10-28,2.87
2013-10-29,2.87
2013-10-30,15.39
2013-10-31,15.49
2013-11-01,15.56
2013-11-04,15.5
2013-11-05,15.77
2013-11-06,15.8
2013-11-07,16.24
2013-11-08,16.58
2013-11-11,16.42
2013-11-12,16.85
2013-11-13,16.64
2013-11-14,16.5
2013-11-15,16.45
2013-11-18,16.04
2013-11-19,16.05
2013-11-20,16.07
2013-11-21,16.22
2013-11-22,16.21
2013-11-25,16.42
2013-11-26,16.41
2013-11-27,14.43
2013-11-28,14.37
2013-11-29,14.37
2013-12-02,14.41
2013-12-03,14.46
2013-12-04,14.74
2013-12-05,15
2013-12-06,14.98
2013-12-09,14.91
2013-12-10,14.86
2013-12-11,14.79
2013-12-12,14.71
2013-12-13,14.73
2013-12-16,14.89
2013-12-17,15.08
2013-12-18,15.3
2013-12-19,15.24
2013-12-20,14.98
2013-12-23,15
2013-12-24,14.9
2013-12-25,14.89
2013-12-26,14.98
2013-12-27,14.99
2013-12-30,14.99
2013-12-31,15.08
2014-01-01,15.66
2014-01-02,15.61
2014-01-03,15.68
2014-01-06,15.72
2014-01-07,15.75
2014-01-08,15.94
2014-01-09,16.11
2014-01-10,16.06
2014-01-13,16.13
2014-01-14,16.14
2014-01-15,16.15
2014-01-16,16.27
2014-01-17,16.65
2014-01-20,16.64
2014-01-21,16.77
2014-01-22,16.69
2014-01-23,17.01
2014-01-24,17.38
2014-01-27,17.52
2014-01-28,17.56
2014-01-29,17.78
2014-01-30,17.64
2014-01-31,17.91
2014-02-03,18.27
2014-02-04,18.24
2014-02-05,17.98
2014-02-06,17.71
2014-02-07,17.75
2014-02-10,17.85
2014-02-11,17.6
2014-02-12,17.22
2014-02-13,16.54
2014-02-14,16.4
2014-02-17,16.42
2014-02-18,16.43
2014-02-19,16.43
2014-02-20,17.21
2014-02-21,17.23
2014-02-24,17.08
2014-02-25,17.44
2014-02-26,17.62
2014-02-27,16.91
2014-02-28,16.47
2014-03-03,16.66
2014-03-04,16.29
2014-03-05,8.51
2014-03-06,3.27
2014-03-07,3.3
2014-03-10,3.29
2014-03-11,3.34
2014-03-12,3.36
2014-03-13,3.3
2014-03-14,3.35
2014-03-17,3.33
2014-03-18,3.34
2014-03-19,3.31
2014-03-20,3.26
2014-03-21,3.25
2014-03-24,3.29
2014-03-25,3.19
2014-03-26,3.17
2014-03-27,3.12
2014-03-28,3.11
2014-03-31,3.07
2014-04-01,3.04
2014-04-02,3
2014-04-03,3
2014-04-04,2.9699999999999998
2014-04-07,2.99
2014-04-08,2.98
2014-04-09,3.01
2014-04-10,2.96
2014-04-11,2.96
2014-04-14,2.95
2014-04-15,3.01
2014-04-16,3
2014-04-17,2.99
2014-04-18,2.99
2014-04-21,3.03
2014-04-22,3.06
2014-04-23,3.03
2014-04-24,3.06
2014-04-25,3.06
2014-04-28,2.75
2014-04-29,2.76
2014-04-30,2.89
2014-05-01,2.86
2014-05-02,2.88
2014-05-05,2.7800000000000002
2014-05-06,2.77
2014-05-07,2.76
2014-05-08,2.73
2014-05-09,2.77
2014-05-12,2.75
2014-05-13,2.76
2014-05-14,2.77
2014-05-15,2.8
2014-05-16,2.7800000000000002
2014-05-19,2.93
2014-05-20,2.96
2014-05-21,2.92
2014-05-22,2.92
2014-05-23,2.91
2014-05-26,2.93
2014-05-27,2.94
2014-05-28,2.92
2014-05-29,2.9
2014-05-30,2.94
2014-06-02,2.89
2014-06-03,2.88
2014-06-04,2.88
2014-06-05,2.84
2014-06-06,2.84
2014-06-09,2.82
2014-06-10,2.77
2014-06-11,2.75
2014-06-12,2.75
2014-06-13,2.74
2014-06-16,2.74
2014-06-17,2.81
2014-06-18,2.79
2014-06-19,2.76
2014-06-20,2.76
2014-06-23,2.76
2014-06-24,2.77
2014-06-25,2.77
2014-06-26,2.79
2014-06-27,2.8
2014-06-30,2.8
2014-07-01,2.77
2014-07-02,2.75
2014-07-03,2.76
2014-07-04,2.74
2014-07-07,2.64
2014-07-08,2.66
2014-07-09,2.67
2014-07-10,2.7
2014-07-11,2.67
2014-07-14,2.69
2014-07-15,2.9
2014-07-16,2.88
2014-07-17,2.87
2014-07-18,2.89
2014-07-21,2.89
2014-07-22,2.84
2014-07-23,2.84
2014-07-24,2.81
2014-07-25,2.8
2014-07-28,2.7800000000000002
2014-07-29,2.8
2014-07-30,2.83
2014-07-31,2.84
2014-08-01,2.69
2014-08-04,2.66
2014-08-05,2.66
2014-08-06,2.67
2014-08-07,2.67
2014-08-08,2.68
2014-08-11,2.64
2014-08-12,2.67
2014-08-13,2.67
2014-08-14,2.68
2014-08-15,2.7
2014-08-18,2.74
2014-08-19,2.7199999999999998
2014-08-20,2.73
2014-08-21,2.69
2014-08-22,2.71
2014-08-25,2.68
2014-08-26,2.67
2014-08-27,2.64
2014-08-28,2.65
2014-08-29,2.61
2014-09-01,2.6
2014-09-02,2.63
2014-09-03,2.61
2014-09-04,2.62
2014-09-05,2.64
2014-09-08,2.65
2014-09-09,2.69
2014-09-10,2.71
2014-09-11,2.73
2014-09-12,2.74
2014-09-15,2.73
2014-09-16,2.73
2014-09-17,2.7199999999999998
2014-09-18,2.7199999999999998
2014-09-19,2.7199999999999998
2014-09-22,2.77
2014-09-23,2.83
2014-09-24,2.85
2014-09-25,2.9
2014-09-26,2.9
2014-09-29,2.89
2014-09-30,2.9
2014-10-01,2.94
2014-10-02,2.9699999999999998
2014-10-03,2.95
2014-10-06,2.92
2014-10-07,2.95
2014-10-08,2.99
2014-10-09,3.01
2014-10-10,3.09
2014-10-13,3.02
2014-10-14,3.06
2014-10-15,3.09
2014-10-16,3.07
2014-10-17,3.04
2014-10-20,3.02
2014-10-21,2.95
2014-10-22,3.02
2014-10-23,2.86
2014-10-24,2.88
2014-10-27,2.9
2014-10-28,2.87
2014-10-29,2.85
2014-10-30,2.83
2014-10-31,2.85
2014-11-03,2.88
2014-11-04,2.94
2014-11-05,2.93
2014-11-06,2.94
2014-11-07,2.96
2014-11-10,2.92
2014-11-11,2.93
2014-11-12,2.92
2014-11-13,2.98
2014-11-14,3.03
2014-11-17,3.03
2014-11-18,3.05
2014-11-19,3.02
2014-11-20,2.98
2014-11-21,2.94
2014-11-24,3
2014-11-25,3.03
2014-11-26,3.55
2014-11-27,3.6
2014-11-28,3.77
2014-12-01,3.9
2014-12-02,3.96
2014-12-03,3.86
2014-12-04,3.9699999999999998
2014-12-05,3.98
2014-12-08,4.08
2014-12-09,4
2014-12-10,4.22
2014-12-11,4.34
2014-12-12,4.37
2014-12-15,4.51
2014-12-16,4.47
2014-12-17,4.25
2014-12-18,4.1
2014-12-19,4.06
2014-12-22,3.96
2014-12-23,3.89
2014-12-24,3.91
2014-12-25,3.91
2014-12-26,3.9699999999999998
2014-12-29,4.01
2014-12-30,4.02
2014-12-31,3.99
2015-01-01,3.33
2015-01-02,3.39
2015-01-05,3.61
2015-01-06,3.59
2015-01-07,3.52
2015-01-08,3.44
2015-01-09,3.48
2015-01-12,3.3
2015-01-13,3.31
2015-01-14,3.36
2015-01-15,3.33
2015-01-16,3.37
2015-01-19,3.2800000000000002
2015-01-20,3.2800000000000002
2015-01-21,3.23
2015-01-22,3.19
2015-01-23,3.19
2015-01-26,3.12
2015-01-27,3.12
2015-01-28,3.15
2015-01-29,3.21
2015-01-30,3.27
2015-02-02,3.1
2015-02-03,2.91
2015-02-04,2.96
2015-02-05,2.93
2015-02-06,2.94
2015-02-09,2.98
2015-02-10,3.06
2015-02-11,3.15
2015-02-12,3.12
2015-02-13,3.05
2015-02-16,3.06
2015-02-17,3.11
2015-02-18,3.09
2015-02-19,3.13
2015-02-20,3.16
2015-02-23,3.16
2015-02-24,3.18
2015-02-25,3.19
2015-02-26,3.2
2015-02-27,3.18
2015-03-02,3.5
2015-03-03,3.46
2015-03-04,3.44
2015-03-05,3.43
2015-03-06,3.4699999999999998
2015-03-09,3.51
2015-03-10,3.61
2015-03-11,3.63
2015-03-12,3.5
2015-03-13,3.54
2015-03-16,3.69
2015-03-17,3.67
2015-03-18,3.57
2015-03-19,3.18
2015-03-20,3.15
2015-03-23,2.9699999999999998
2015-03-24,2.95
2015-03-25,2.93
2015-03-26,2.96
2015-03-27,2.98
2015-03-30,3
2015-03-31,3
2015-04-01,2.92
2015-04-02,2.93
2015-04-03,2.93
2015-04-06,2.82
2015-04-07,2.81
2015-04-08,2.82
2015-04-09,2.85
2015-04-10,2.87
2015-04-13,2.87
2015-04-14,2.87
2015-04-15,2.83
2015-04-16,2.76
2015-04-17,2.86
2015-04-20,2.86
2015-04-21,2.86
2015-04-22,2.86
2015-04-23,2.82
2015-04-24,2.77
2015-04-27,2.61
2015-04-28,2.55
2015-04-29,2.55
2015-04-30,2.55
2015-05-01,2.54
2015-05-04,2.39
2015-05-05,2.34
2015-05-06,2.31
2015-05-07,2.37
2015-05-08,2.38
2015-05-11,2.44
2015-05-12,2.46
2015-05-13,2.38
2015-05-14,2.39
2015-05-15,2.43
2015-05-18,2.48
2015-05-19,2.52
2015-05-20,2.54
2015-05-21,2.54
2015-05-22,2.56
2015-05-25,2.57
2015-05-26,2.62
2015-05-27,2.7
2015-05-28,2.68
2015-05-29,2.66
2015-06-01,2.57
2015-06-02,2.55
2015-06-03,2.46
2015-06-04,2.17
2015-06-05,2.16
2015-06-08,2.15
2015-06-09,2.11
2015-06-10,2.04
2015-06-11,2.06
2015-06-12,2.05
2015-06-15,2.05
2015-06-16,2.29
2015-06-17,2.32
2015-06-18,2.29
2015-06-19,2.34
2015-06-22,2.32
2015-06-23,2.3
2015-06-24,2.32
2015-06-25,2.33
2015-06-26,2.36
2015-06-29,2.36
2015-06-30,2.38
2015-07-01,2.44
2015-07-02,2.41
2015-07-03,2.44
2015-07-06,2.44
2015-07-07,2.4699999999999998
2015-07-08,2.49
2015-07-09,2.51
2015-07-10,2.49
2015-07-13,2.5
2015-07-14,2.46
2015-07-15,2.48
2015-07-16,2.49
2015-07-17,2.54
2015-07-20,2.54
2015-07-21,2.54
2015-07-22,2.55
2015-07-23,2.58
2015-07-24,2.66
2015-07-27,2.66
2015-07-28,2.66
2015-07-29,2.6
2015-07-30,2.61
2015-07-31,2.61
2015-08-03,2.7
2015-08-04,2.7
2015-08-05,2.74
2015-08-06,2.71
2015-08-07,2.7199999999999998
2015-08-10,2.68
2015-08-11,2.75
2015-08-12,2.75
2015-08-13,2.8
2015-08-14,2.82
2015-08-17,2.82
2015-08-18,2.85
2015-08-19,2.92
2015-08-20,2.98
2015-08-21,3.08
2015-08-24,3.32
2015-08-25,3.23
2015-08-26,3.26
2015-08-27,3.09
2015-08-28,2.91
2015-08-31,2.87
2015-09-01,2.88
2015-09-02,2.89
2015-09-03,2.83
2015-09-04,2.85
2015-09-07,2.86
2015-09-08,2.84
2015-09-09,2.89
2015-09-10,2.82
2015-09-11,2.79
2015-09-14,2.81
2015-09-15,2.8
2015-09-16,2.7199999999999998
2015-09-17,2.7
2015-09-18,2.73
2015-09-21,2.79
2015-09-22,3.01
2015-09-23,2.96
2015-09-24,2.98
2015-09-25,2.91
2015-09-28,3.01
2015-09-29,2.94
2015-09-30,2.87
2015-10-01,2.87
2015-10-02,2.81
2015-10-05,2.71
2015-10-06,2.61
2015-10-07,2.56
2015-10-08,2.54
2015-10-09,2.5
2015-10-12,2.54
2015-10-13,2.6
2015-10-14,2.68
2015-10-15,2.67
2015-10-16,2.76
2015-10-19,2.87
2015-10-20,2.89
2015-10-21,2.95
2015-10-22,2.96
2015-10-23,3
2015-10-26,3.02
2015-10-27,3.09
2015-10-28,3.11
2015-10-29,3.26
2015-10-30,3.25
2015-11-02,3.25
2015-11-03,3.24
2015-11-04,3.29
2015-11-05,3.32
2015-11-06,3.3
2015-11-09,3.35
2015-11-10,3.38
2015-11-11,3.2800000000000002
2015-11-12,3.42
2015-11-13,3.57
2015-11-16,3.42
2015-11-17,3.57
2015-11-18,3.57
2015-11-19,3.56
2015-11-20,3.48
2015-11-23,3.54
2015-11-24,3.5300000000000002
2015-11-25,3.56
2015-11-26,3.54
2015-11-27,3.59
2015-11-30,3.6
2015-12-01,3.58
2015-12-02,3.66
2015-12-03,3.6
2015-12-04,3.66
2015-12-07,3.82
2015-12-08,3.76
2015-12-09,3.65
2015-12-10,3.58
2015-12-11,3.64
2015-12-14,3.73
2015-12-15,3.55
2015-12-16,3.36
2015-12-17,3.43
2015-12-18,3.45
2015-12-21,3.4699999999999998
2015-12-22,3.45
2015-12-23,3.29
2015-12-24,3.18
2015-12-25,3.19
2015-12-28,3.24
2015-12-29,3.22
2015-12-30,3.22
2015-12-31,3.27
2016-01-01,3.6
2016-01-04,3.7
2016-01-05,3.69
2016-01-06,3.82
2016-01-07,3.9
2016-01-08,3.91
2016-01-11,3.94
2016-01-12,3.98
2016-01-13,3.92
2016-01-14,3.85
2016-01-15,4.01
2016-01-18,4.09
2016-01-19,4.01
2016-01-20,3.98
2016-01-21,3.95
2016-01-22,3.7
2016-01-25,3.83
2016-01-26,3.81
2016-01-27,3.8
2016-01-28,3.68
2016-01-29,3.65
2016-02-01,3.66
2016-02-02,3.7800000000000002
2016-02-03,3.7199999999999998
2016-02-04,3.57
2016-02-05,3.31
2016-02-08,3.37
2016-02-09,3.4
2016-02-10,3.39
2016-02-11,3.36
2016-02-12,3.32
2016-02-15,3.2800000000000002
2016-02-16,3.29
2016-02-17,3.17
2016-02-18,3.05
2016-02-19,3.1
2016-02-22,3.04
2016-02-23,3.07
2016-02-24,3.06
2016-02-25,2.96
2016-02-26,2.9
2016-02-29,2.9
2016-03-01,3.22
2016-03-02,3.06
2016-03-03,2.9699999999999998
2016-03-04,2.95
2016-03-07,2.89
2016-03-08,2.82
2016-03-09,2.84
2016-03-10,2.9
2016-03-11,2.87
2016-03-14,3.09
2016-03-15,2.99
2016-03-16,2.98
2016-03-17,2.92
2016-03-18,2.96
2016-03-21,2.68
2016-03-22,2.65
2016-03-23,2.69
2016-03-24,2.69
2016-03-25,2.69
2016-03-28,2.73
2016-03-29,2.86
2016-03-30,2.81
2016-03-31,2.7199999999999998
2016-04-01,2.62
2016-04-04,2.7
2016-04-05,2.76
2016-04-06,2.76
2016-04-07,2.76
2016-04-08,2.76
2016-04-11,2.76
2016-04-12,2.76
2016-04-13,2.76
2016-04-14,2.76
2016-04-15,2.76
2016-04-18,2.76
2016-04-19,2.76
2016-04-20,2.76
2016-04-21,2.76
2016-04-22,2.76
2016-04-25,2.76
2016-04-26,2.76
2016-04-27,2.76
2016-04-28,2.76
2016-04-29,2.76
2016-05-02,2.76
2016-05-03,2.76
2016-05-04,2.76
2016-05-05,2.76
2016-05-06,2.76
2016-05-09,2.76
2016-05-10,2.76
2016-05-11,2.76
2016-05-12,2.76
2016-05-13,2.76
2016-05-16,2.76
2016-05-17,2.76
2016-05-18,2.76
2016-05-19,2.76
2016-05-20,2.76
2016-05-23,2.76
2016-05-24,2.76
2016-05-25,2.76
2016-05-26,2.76
2016-05-27,2.76
2016-05-30,2.76
2016-05-31,2.76
2016-06-01,2.76
2016-06-02,2.76
2016-06-03,2.76
2016-06-06,2.16
2016-06-07,2.11
2016-06-08,2.04
2016-06-09,2.06
2016-06-10,2.17
2016-06-13,2.21
2016-06-14,2.25
2016-06-15,2.24
2016-06-16,2.2800000000000002
2016-06-17,2.25
2016-06-20,2.2
2016-06-21,2.06
2016-06-22,2.04
2016-06-23,2
2016-06-24,2.07
2016-06-27,2.14
2016-06-28,2.13
2016-06-29,2.05
2016-06-30,2.06
2016-07-01,2.07
