Date,div_yield
2006-12-21,3.2800000000000002
2006-12-22,3.2800000000000002
2006-12-25,3.2800000000000002
2006-12-26,3.24
2006-12-27,3.19
2006-12-28,3.17
2006-12-29,3.16
2007-01-01,3.16
2007-01-02,3.16
2007-01-03,3.16
2007-01-04,3.16
2007-01-05,3.16
2007-01-08,3.16
2007-01-09,3.16
2007-01-10,3.16
2007-01-11,3.16
2007-01-12,3.16
2007-01-15,3.16
2007-01-16,3.16
2007-01-17,3.16
2007-01-18,3.16
2007-01-19,3.16
2007-01-22,3.16
2007-01-23,3.16
2007-01-24,3.16
2007-01-25,3.16
2007-01-26,3.16
2007-01-29,3.16
2007-01-30,3.16
2007-01-31,3.16
2007-02-01,3.16
2007-02-02,3.16
2007-02-05,3.16
2007-02-06,3.16
2007-02-07,3.16
2007-02-08,3.16
2007-02-09,3.16
2007-02-12,3.16
2007-02-13,3.16
2007-02-14,3.16
2007-02-15,3.16
2007-02-16,3.16
2007-02-19,3.16
2007-02-20,3.16
2007-02-21,3.16
2007-02-22,3.16
2007-02-23,3.16
2007-02-26,3.16
2007-02-27,3.16
2007-02-28,3.16
2007-03-01,3.16
2007-03-02,3.16
2007-03-05,3.16
2007-03-06,3.16
2007-03-07,3.16
2007-03-08,3.16
2007-03-09,3.16
2007-03-12,3.16
2007-03-13,3.16
2007-03-14,3.16
2007-03-15,3.16
2007-03-16,3.16
2007-03-19,3.16
2007-03-20,3.16
2007-03-21,3.16
2007-03-22,3.16
2007-03-23,3.16
2007-03-26,3.16
2007-03-27,3.16
2007-03-28,3.16
2007-03-29,3.16
2007-03-30,3.16
2007-04-02,3.16
2007-04-03,3.16
2007-04-04,3.16
2007-04-05,3.16
2007-04-06,3.16
2007-04-09,3.16
2007-04-10,3.16
2007-04-11,3.16
2007-04-12,3.16
2007-04-13,3.16
2007-04-16,3.16
2007-04-17,3.16
2007-04-18,3.16
2007-04-19,3.16
2007-04-20,3.16
2007-04-23,3.16
2007-04-24,3.16
2007-04-25,3.16
2007-04-26,3.16
2007-04-27,3.16
2007-04-30,3.16
2007-05-01,3.16
2007-05-02,3.16
2007-05-03,3.16
2007-05-04,3.16
2007-05-07,3.16
2007-05-08,3.16
2007-05-09,3.16
2007-05-10,3.16
2007-05-11,3.16
2007-05-14,3.16
2007-05-15,3.16
2007-05-16,3.16
2007-05-17,3.16
2007-05-18,3.16
2007-05-21,3.16
2007-05-22,3.16
2007-05-23,3.16
