Date,div_yield
2005-05-16,5.6809899999999995
2005-05-17,5.66007
2005-05-18,5.6635100000000005
2005-05-19,5.61627
2005-05-20,5.56899
2005-05-23,5.50766
2005-05-24,5.51994
2005-05-25,5.5129
2005-05-26,5.58138
2005-05-27,5.51933
2005-05-30,5.55324
2005-05-31,5.60983
2005-06-01,5.7023
2005-06-02,5.60039
2005-06-03,5.51863
2005-06-06,5.51863
2005-06-07,5.52677
2005-06-08,5.5369
2005-06-09,5.54785
2005-06-10,5.58433
2005-06-13,5.58576
2005-06-14,5.52103
2005-06-15,5.48734
2005-06-16,5.44562
2005-06-17,5.40964
2005-06-20,5.44599
2005-06-21,5.42888
2005-06-22,5.42676
2005-06-23,5.44467
2005-06-24,5.53339
2005-06-27,5.51259
2005-06-28,5.29927
2005-06-29,5.24436
2005-06-30,5.17459
2005-07-01,5.25326
2005-07-04,5.21613
2005-07-05,5.14131
2005-07-06,5.13212
2005-07-07,5.15233
2005-07-08,5.1603
2005-07-11,5.12705
2005-07-12,5.09988
2005-07-13,5.05094
2005-07-14,8.08473
2005-07-15,8.0712
2005-07-18,8.06158
2005-07-19,8.14167
2005-07-20,8.15561
2005-07-21,7.89194
2005-07-22,7.85049
2005-07-25,7.80214
2005-07-26,7.73595
2005-07-27,10.84078
2005-07-28,10.84018
2005-07-29,10.840489999999999
2005-08-01,8.23395
2005-08-02,8.29228
2005-08-03,8.29745
2005-08-04,8.25693
2005-08-05,8.45063
2005-08-08,8.58584
2005-08-09,8.58283
2005-08-10,8.70158
2005-08-11,8.70103
2005-08-12,8.67409
2005-08-15,8.27056
2005-08-16,8.11673
2005-08-17,8.09159
2005-08-18,5.13949
2005-08-19,5.24089
2005-08-22,5.18383
2005-08-23,5.1754
2005-08-24,5.2067499999999995
2005-08-25,5.20897
2005-08-26,5.2738
2005-08-29,5.3733699999999995
2005-08-30,5.3211
2005-08-31,5.31544
2005-09-01,5.27667
2005-09-02,5.25482
2005-09-05,5.27189
2005-09-06,5.29228
2005-09-07,5.28827
2005-09-08,5.26115
2005-09-09,5.25996
2005-09-12,5.30072
2005-09-13,5.28947
2005-09-14,5.23236
2005-09-15,5.25272
2005-09-16,5.21953
2005-09-19,5.23339
2005-09-20,5.26093
2005-09-21,5.22051
2005-09-22,5.25816
2005-09-23,5.25342
2005-09-26,5.28196
2005-09-27,5.25145
2005-09-28,5.22207
2005-09-29,5.24123
2005-09-30,5.21701
2005-10-03,5.2522400000000005
2005-10-04,5.2382
2005-10-05,5.37583
2005-10-06,5.42626
2005-10-07,5.43405
2005-10-10,5.40466
2005-10-11,5.41727
2005-10-12,5.37673
2005-10-13,5.4879
2005-10-14,5.51389
2005-10-17,5.51305
2005-10-18,5.52572
2005-10-19,5.59902
2005-10-20,5.62696
2005-10-21,5.70886
2005-10-24,5.70886
2005-10-25,5.65473
2005-10-26,5.60936
2005-10-27,5.61238
2005-10-28,5.64989
2005-10-31,5.58516
2005-11-01,5.58141
2005-11-02,5.609
2005-11-03,5.59804
2005-11-04,5.58578
2005-11-07,5.76527
2005-11-08,5.7684
2005-11-09,5.83132
2005-11-10,5.86998
2005-11-11,5.9003499999999995
2005-11-14,5.8623899999999995
2005-11-15,5.80141
2005-11-16,5.73991
2005-11-17,5.7616
2005-11-18,5.76612
2005-11-21,5.74084
2005-11-22,5.76378
2005-11-23,5.80545
2005-11-24,5.77828
2005-11-25,5.76799
2005-11-28,6.03833
2005-11-29,6.05554
2005-11-30,6.04887
2005-12-01,6.07459
2005-12-02,6.03399
2005-12-05,6.10341
2005-12-06,6.18445
2005-12-07,6.18092
2005-12-08,6.18664
2005-12-09,6.29512
2005-12-12,6.31383
2005-12-13,6.27755
2005-12-14,6.25342
2005-12-15,6.16277
2005-12-16,6.0509
2005-12-19,5.97325
2005-12-20,5.96718
2005-12-21,5.97934
2005-12-22,6.02036
2005-12-23,6.00851
2005-12-26,6.00851
2005-12-27,6.00851
2005-12-28,5.9342500000000005
2005-12-29,5.90259
2005-12-30,5.87172
2006-01-02,5.87172
2006-01-03,5.87172
2006-01-04,5.81144
2006-01-05,5.8096499999999995
2006-01-06,5.83707
2006-01-09,5.83752
2006-01-10,5.82147
2006-01-11,5.79722
2006-01-12,5.81468
2006-01-13,5.94098
2006-01-16,5.97583
2006-01-17,5.97842
2006-01-18,6.03503
2006-01-19,5.96933
2006-01-20,6.01947
2006-01-23,6.09935
2006-01-24,6.10001
2006-01-25,6.10195
2006-01-26,6.08596
2006-01-27,6.04302
2006-01-30,6.04705
2006-01-31,6.0418
2006-02-01,6.02515
2006-02-02,5.93358
2006-02-03,5.9586500000000004
2006-02-06,5.9586500000000004
2006-02-07,5.91049
2006-02-08,5.97095
2006-02-09,5.96244
2006-02-10,5.9882
2006-02-13,5.9867799999999995
2006-02-14,6.00362
2006-02-15,6.05036
2006-02-16,6.15748
2006-02-17,6.08144
2006-02-20,6.01537
2006-02-21,6.04116
2006-02-22,5.9699100000000005
2006-02-23,5.99664
2006-02-24,6.03498
2006-02-27,6.12017
