Date,div_yield
2014-12-23,5.49
2014-12-24,5.43
2014-12-25,5.62
2014-12-26,5.57
2014-12-29,5.79
2014-12-30,5.8100000000000005
2014-12-31,5.91
2015-01-01,5.86
2015-01-02,5.8
2015-01-05,5.76
2015-01-06,5.75
2015-01-07,5.79
2015-01-08,5.32
2015-01-09,5.51
2015-01-12,5.43
2015-01-13,5.48
2015-01-14,5.39
2015-01-15,5.3
2015-01-16,5.23
2015-01-19,5.31
2015-01-20,5.38
2015-01-21,5.2
2015-01-22,4.99
2015-01-23,5.01
2015-01-26,5.3
2015-01-27,5.13
2015-01-28,5.23
2015-01-29,5.32
2015-01-30,5.27
2015-02-02,5.13
2015-02-03,4.88
2015-02-04,4.97
2015-02-05,4.77
2015-02-06,4.64
2015-02-09,4.57
2015-02-10,4.68
2015-02-11,4.62
2015-02-12,4.51
2015-02-13,4.31
2015-02-16,4.39
2015-02-17,4.46
2015-02-18,4.35
2015-02-19,4.51
2015-02-20,4.47
2015-02-23,4.53
2015-02-24,4.5600000000000005
2015-02-25,4.59
2015-02-26,4.53
2015-02-27,4.5600000000000005
2015-03-02,4.53
2015-03-03,4.45
2015-03-04,4.5600000000000005
2015-03-05,4.49
2015-03-06,4.57
2015-03-09,4.59
2015-03-10,4.83
2015-03-11,4.8100000000000005
2015-03-12,4.75
2015-03-13,4.86
2015-03-16,4.95
2015-03-17,4.91
2015-03-18,4.78
2015-03-19,4.77
2015-03-20,4.68
2015-03-23,4.74
2015-03-24,4.62
2015-03-25,4.63
2015-03-26,4.79
2015-03-27,4.85
2015-03-30,4.75
2015-03-31,4.71
2015-04-01,4.57
2015-04-02,4.48
2015-04-03,4.48
2015-04-06,4.39
2015-04-07,4.42
2015-04-08,4.46
2015-04-09,4.39
2015-04-10,4.35
2015-04-13,4.39
2015-04-14,4.39
2015-04-15,4.27
2015-04-16,4.26
2015-04-17,4.49
2015-04-20,4.44
2015-04-21,4.39
2015-04-22,4.46
2015-04-23,4.32
2015-04-24,4.3
2015-04-27,4.25
2015-04-28,4.23
2015-04-29,4.18
2015-04-30,4.2
2015-05-01,4.2
2015-05-04,4.2
2015-05-05,4.04
2015-05-06,4.04
2015-05-07,4.1
2015-05-08,4.1
2015-05-11,4.14
2015-05-12,4.05
2015-05-13,4.03
2015-05-14,4.11
2015-05-15,4.07
2015-05-18,4.08
2015-05-19,4.16
2015-05-20,4.24
2015-05-21,4.14
2015-05-22,4.12
2015-05-25,4.09
2015-05-26,4.11
2015-05-27,4.13
2015-05-28,4.11
2015-05-29,4.23
2015-06-01,4.37
2015-06-02,4.3
2015-06-03,4.35
2015-06-04,4.43
2015-06-05,4.42
2015-06-08,4.36
2015-06-09,4.27
2015-06-10,4.19
2015-06-11,4.26
2015-06-12,4.29
2015-06-15,4.22
2015-06-16,4.21
2015-06-17,4.21
2015-06-18,4.2
