Date,mom_252
1997-03-17,0.1934477379095163
1997-03-18,0.2184087363494538
1997-03-19,0.20606060606060606
1997-03-20,0.190548780487805
1997-03-21,0.18674698795180733
1997-03-24,0.17018072289156616
1997-03-25,0.1751497005988023
1997-03-26,0.20398773006134974
1997-03-27,0.18939393939393945
1997-03-31,0.19664634146341475
1997-04-01,0.13165680473372787
1997-04-02,0.15718562874251507
1997-04-03,0.16220238095238093
1997-04-04,0.16220238095238093
1997-04-07,0.190548780487805
1997-04-08,0.19664634146341475
1997-04-09,0.18674698795180733
1997-04-10,0.1978527607361964
1997-04-11,0.1070911722141823
1997-04-14,0.08250355618776672
1997-04-15,0.11731044349070086
1997-04-16,0.10863509749303635
1997-04-17,0.0859481582537518
1997-04-18,0.05771812080536898
1997-04-21,0.06342780026990558
1997-04-22,0.08049113233287852
1997-04-23,0.10136986301369855
1997-04-24,0.09141274238227148
1997-04-25,0.09090909090909083
1997-04-28,0.08873239436619729
1997-04-29,0.08263305322128867
1997-04-30,0.0933147632311977
1997-05-01,0.11223021582733805
1997-05-02,0.10586552217453504
1997-05-05,0.16642120765832114
1997-05-06,0.16448326055312945
1997-05-07,0.10623229461756378
1997-05-08,0.10924369747899165
1997-05-09,0.11977715877437323
1997-05-12,0.13988919667590038
1997-05-13,0.12396694214876036
1997-05-14,0.11845730027548207
1997-05-15,0.12465373961218829
1997-05-16,0.10684931506849327
1997-05-19,0.09633649932157384
1997-05-20,0.10413885180240312
1997-05-21,0.1208053691275166
1997-05-22,0.12617449664429525
1997-05-23,0.12685560053981093
1997-05-27,0.1208053691275166
1997-05-28,0.11126187245590224
1997-05-29,0.12191780821917808
1997-05-30,0.1406685236768801
1997-06-02,0.15096952908587258
1997-06-03,0.13915416098226463
1997-06-04,0.15890410958904133
1997-06-05,0.15961800818553895
1997-06-06,0.1949860724233985
1997-06-09,0.1838440111420614
1997-06-10,0.1949860724233985
1997-06-11,0.20845070422535228
1997-06-12,0.20845070422535228
1997-06-13,0.24787535410764883
1997-06-16,0.2535410764872521
1997-06-17,0.22829131652661072
1997-06-18,0.20498614958448758
1997-06-19,0.2590529247910862
1997-06-20,0.27323943661971817
1997-06-23,0.33333333333333326
1997-06-24,0.29729729729729715
1997-06-25,0.27753934191702423
1997-06-26,0.24792243767313016
1997-06-27,0.2701949860724233
1997-06-30,0.30867709815078226
1997-07-01,0.31444759206798856
1997-07-02,0.33570412517780945
1997-07-03,0.40058910162002936
1997-07-07,0.4728915662650601
1997-07-08,0.5014880952380953
1997-07-09,0.4742268041237112
1997-07-10,0.5198170731707319
1997-07-11,0.4776785714285714
1997-07-14,0.5416012558869703
1997-07-15,0.5216000000000001
1997-07-16,0.5076219512195124
1997-07-17,0.4955357142857144
1997-07-18,0.42708333333333326
1997-07-21,0.4287878787878787
1997-07-22,0.4557926829268295
1997-07-23,0.5007704160246533
1997-07-24,0.49848484848484875
1997-07-25,0.5192604006163326
1997-07-28,0.5224806201550387
1997-07-29,0.5230061349693251
1997-07-30,0.5963020030816639
1997-07-31,0.5596465390279823
1997-08-01,0.4850640113798008
1997-08-04,0.509298998569385
1997-08-05,0.5264663805436338
1997-08-06,0.5561877667140824
1997-08-07,0.547925608011445
1997-08-08,0.49356223175965663
1997-08-11,0.45915492957746484
1997-08-12,0.46638655462184886
1997-08-13,0.45352112676056344
1997-08-14,0.41917808219178077
1997-08-15,0.38398914518317495
1997-08-18,0.3543624161073824
1997-08-19,0.41295546558704466
1997-08-20,0.41168658698539184
1997-08-21,0.3811420982735725
1997-08-22,0.33063427800269896
1997-08-25,0.3733333333333335
1997-08-26,0.35013262599469486
1997-08-27,0.3114323258869909
1997-08-28,0.39477303988995893
1997-08-29,0.34545454545454524
1997-09-02,0.3958041958041958
1997-09-03,0.4057771664374141
1997-09-04,0.406993006993007
1997-09-05,0.3782668500687758
1997-09-08,0.4214186369958275
1997-09-09,0.3978201634877385
1997-09-10,0.3651226158038148
1997-09-11,0.33787465940054506
1997-09-12,0.3892709766162312
1997-09-15,0.4002751031636864
1997-09-16,0.40902872777017807
1997-09-17,0.38692098092643046
1997-09-18,0.42452830188679247
1997-09-19,0.4514363885088919
1997-09-22,0.4649243466299864
1997-09-23,0.45690834473324227
1997-09-24,0.4727520435967303
1997-09-25,0.4759284731774416
1997-09-26,0.5174825174825173
1997-09-29,0.5286713286713285
1997-09-30,0.49521203830369354
1997-10-01,0.513550135501355
1997-10-02,0.4892183288409704
1997-10-03,0.48123324396782863
1997-10-06,0.4946091644204851
1997-10-07,0.4946091644204851
1997-10-08,0.4892183288409704
1997-10-09,0.46730245231607626
1997-10-10,0.4733242134062927
1997-10-13,0.520393811533052
1997-10-14,0.5818965517241379
1997-10-15,0.5761494252873565
1997-10-16,0.5945945945945947
1997-10-17,0.49791376912378293
1997-10-20,0.559774964838256
1997-10-21,0.5742574257425743
1997-10-22,0.6096491228070176
1997-10-23,0.49428571428571444
1997-10-24,0.4707602339181287
1997-10-27,0.21220930232558133
1997-10-28,0.3997028231797919
1997-10-29,0.38275340393343416
1997-10-30,0.28083209509658236
1997-10-31,0.2970588235294118
1997-11-03,0.37941176470588256
1997-11-04,0.37941176470588256
1997-11-05,0.37643678160919536
1997-11-06,0.3477011494252875
1997-11-07,0.24893314366998553
1997-11-10,0.2100139082058412
1997-11-11,0.24752475247524752
1997-11-12,0.16736990154711684
1997-11-13,0.2067510548523206
1997-11-14,0.2588401697312588
1997-11-17,0.2967651195499297
1997-11-18,0.26300984528832627
1997-11-19,0.25318246110325315
1997-11-20,0.30000000000000004
