Date,pb
2005-08-01,2.4955
2005-08-02,2.5604
2005-08-03,2.5581
2005-08-04,2.5576
2005-08-05,2.5611
2005-08-08,2.5385999999999997
2005-08-09,2.513
2005-08-10,2.5341
2005-08-11,2.5263
2005-08-12,2.5225
2005-08-15,2.5596
2005-08-16,2.5431
2005-08-17,2.5792
2005-08-18,2.6096
2005-08-19,2.6104000000000003
2005-08-22,2.6023
2005-08-23,2.5770999999999997
2005-08-24,2.5475
2005-08-25,2.537
2005-08-26,2.5272
2005-08-29,2.5225
2005-08-30,2.542
2005-08-31,2.5458
2005-09-01,2.5556
2005-09-02,2.5582000000000003
2005-09-05,2.5823
2005-09-06,2.6195
2005-09-07,2.6007
2005-09-08,2.6026
2005-09-09,2.6076
2005-09-12,2.6090999999999998
2005-09-13,2.6125
2005-09-14,2.623
2005-09-15,2.6115
2005-09-16,2.6141
2005-09-19,2.5968
2005-09-20,2.6035
2005-09-21,2.5769
2005-09-22,2.5642
2005-09-23,2.5596
2005-09-26,2.5747
2005-09-27,2.5934
2005-09-28,2.6168
2005-09-29,2.6349
2005-09-30,2.548
2005-10-03,2.5515
2005-10-04,2.5507
2005-10-05,2.5425
2005-10-06,2.55
2005-10-07,2.5439
2005-10-10,2.5622
2005-10-11,2.5319000000000003
2005-10-12,2.5119
2005-10-13,2.5059
2005-10-14,2.5183
2005-10-17,2.5105
2005-10-18,2.5101
2005-10-19,2.5032
2005-10-20,2.5629999999999997
2005-10-21,2.5795
2005-10-24,2.622
2005-10-25,2.6303
2005-10-26,2.6513
2005-10-27,2.6297
2005-10-28,2.6217
2005-10-31,2.625
2005-11-01,2.6542
2005-11-02,2.6471
2005-11-03,2.6555
2005-11-04,2.6577
2005-11-07,2.6488
2005-11-08,2.6372999999999998
2005-11-09,2.6712
2005-11-10,2.6591
2005-11-11,2.6497
2005-11-14,2.6635999999999997
2005-11-15,2.6703
2005-11-16,2.6555
2005-11-17,2.7014
2005-11-18,2.7036
2005-11-21,2.6847
2005-11-22,2.7029
2005-11-23,2.755
2005-11-24,2.7584
2005-11-25,2.7635
2005-11-28,2.7758000000000003
2005-11-29,2.781
2005-11-30,2.7815
2005-12-01,2.7697000000000003
2005-12-02,2.7761
2005-12-05,2.8152
2005-12-06,2.832
2005-12-07,2.8472
2005-12-08,2.8794
2005-12-09,2.877
2005-12-12,2.9052
2005-12-13,2.8938
2005-12-14,2.9009
2005-12-15,2.94
2005-12-16,2.9375
2005-12-19,2.8947000000000003
2005-12-20,2.8933999999999997
2005-12-21,2.935
2005-12-22,2.9497
2005-12-23,2.9595000000000002
2005-12-26,2.9522
2005-12-27,2.9354
2005-12-28,2.9013
2005-12-29,2.915
2005-12-30,2.8956
2006-01-02,2.8846
2006-01-03,2.8943
2006-01-04,2.906
2006-01-05,2.8205
2006-01-06,2.8313
2006-01-09,2.8537
2006-01-10,2.8477
2006-01-11,2.8657
2006-01-12,2.8853
2006-01-13,2.886
2006-01-16,2.9073
2006-01-17,2.8573
2006-01-18,2.8499
2006-01-19,2.8757
2006-01-20,2.8642
2006-01-23,2.8564
2006-01-24,2.8449999999999998
2006-01-25,2.8589
2006-01-26,2.8578
2006-01-27,2.9194
2006-01-30,2.8739
2006-01-31,2.882
2006-02-01,2.8979
2006-02-02,2.8691
2006-02-03,2.8595
2006-02-06,2.7978
2006-02-07,2.7694
2006-02-08,2.7578
2006-02-09,2.7841
2006-02-10,2.7845
2006-02-13,2.8082000000000003
2006-02-14,2.775
2006-02-15,2.7679
2006-02-16,2.7824
2006-02-17,2.7846
2006-02-20,2.7785
2006-02-21,2.7555
2006-02-22,2.7496
2006-02-23,2.7697000000000003
2006-02-24,2.773
2006-02-27,2.8325
2006-02-28,2.8092
2006-03-01,2.8433
2006-03-02,2.8642
