Date,pb
2005-07-28,2.3456
2005-07-29,2.3475
2005-08-01,2.3414
2005-08-02,2.3514
2005-08-03,2.3746
2005-08-04,2.3778
2005-08-05,2.3884
2005-08-08,2.383
2005-08-09,2.3778
2005-08-10,2.3849
2005-08-11,2.3865
2005-08-12,2.3884
2005-08-15,2.4
2005-08-16,2.4023
2005-08-17,2.3965
2005-08-18,2.3797
2005-08-19,2.4003
2005-08-22,2.4081
2005-08-23,2.4029
2005-08-24,2.3852
2005-08-25,2.3701
2005-08-26,2.3636
2005-08-29,2.3604
2005-08-30,2.373
2005-08-31,2.4013
2005-09-01,2.4071
2005-09-02,2.3994
2005-09-05,2.4226
2005-09-06,2.4339
2005-09-07,2.4278
2005-09-08,2.4265
2005-09-09,2.4281
2005-09-12,2.4078
2005-09-13,2.4146
2005-09-14,2.4168
2005-09-15,2.4336
2005-09-16,2.4245
2005-09-19,2.4232
2005-09-20,2.4384
2005-09-21,2.4307
2005-09-22,2.4213
2005-09-23,2.4377
2005-09-26,2.448
2005-09-27,2.4493
2005-09-28,2.4497
2005-09-29,2.4619
2005-09-30,2.3806
2005-10-03,2.3707
2005-10-04,2.3725
2005-10-05,2.3989
2005-10-06,2.3992
2005-10-07,2.3778
2005-10-10,2.3822
2005-10-11,2.3853
2005-10-12,2.3763
2005-10-13,2.3555
2005-10-14,2.3673
2005-10-17,2.3607
2005-10-18,2.3518
2005-10-19,2.321
2005-10-20,2.3266
2005-10-21,2.3223
2005-10-24,2.3356
2005-10-25,2.3421
2005-10-26,2.3272
2005-10-27,2.2916
2005-10-28,2.2843999999999998
2005-10-31,2.3089
2005-11-01,2.3167
2005-11-02,2.3207
2005-11-03,2.3195
2005-11-04,2.3195
2005-11-07,2.3316
2005-11-08,2.3393
2005-11-09,2.3529999999999998
2005-11-10,2.3452
2005-11-11,2.3694
2005-11-14,2.366
2005-11-15,2.3614
2005-11-16,2.3648
2005-11-17,2.3642
2005-11-18,2.3697
2005-11-21,2.3694
2005-11-22,2.3657
2005-11-23,2.3778
2005-11-24,2.3958
2005-11-25,2.4032999999999998
2005-11-28,2.4011
2005-11-29,2.4076
2005-11-30,2.3865
2005-12-01,2.3967
2005-12-02,2.3970000000000002
2005-12-05,2.4054
2005-12-06,2.4268
2005-12-07,2.4396
2005-12-08,2.4361
2005-12-09,2.4346
2005-12-12,2.4355
2005-12-13,2.4295999999999998
2005-12-14,2.4389
2005-12-15,2.4678
2005-12-16,2.461
2005-12-19,2.4572
2005-12-20,2.4473
2005-12-21,2.51
2005-12-22,2.519
2005-12-23,2.5435
2005-12-26,2.5435
2005-12-27,2.5407
2005-12-28,2.5232
2005-12-29,2.4981
2005-12-30,2.5004999999999997
2006-01-02,2.6691000000000003
2006-01-03,2.7014
2006-01-04,2.7203
2006-01-05,2.7245
2006-01-06,2.7314
2006-01-09,2.7692
2006-01-10,2.7552
2006-01-11,2.7839
2006-01-12,2.7575
2006-01-13,2.7633
2006-01-16,2.7682
2006-01-17,2.7542
2006-01-18,2.7346
2006-01-19,2.7275
2006-01-20,2.7161
2006-01-23,2.7151
2006-01-24,2.7043
2006-01-25,2.7102
2006-01-26,2.7148
2006-01-27,2.7082
2006-01-30,2.7082
2006-01-31,2.7092
2006-02-01,2.7376
2006-02-02,2.7069
2006-02-03,2.7151
2006-02-06,2.7285
2006-02-07,2.867
2006-02-08,2.8816
2006-02-09,2.8754999999999997
2006-02-10,2.8849
2006-02-13,2.8908
2006-02-14,2.9019
