Date,pb
2012-01-23,1.3854
2012-01-24,1.3753
2012-01-25,1.379
2012-01-26,1.3999
2012-01-27,1.3875
2012-01-30,1.3761
2012-01-31,1.3978
2012-02-01,1.4296
2012-02-02,1.44
2012-02-03,1.4635
2012-02-06,1.4541
2012-02-07,1.4615
2012-02-08,1.4614
2012-02-09,1.4691
2012-02-10,1.4647999999999999
2012-02-13,1.4867
2012-02-14,1.4772
2012-02-15,1.5102
2012-02-16,1.4971
2012-02-17,1.5083
2012-02-20,1.5331000000000001
2012-02-21,1.5215999999999998
2012-02-22,1.5069
2012-02-23,1.5046
2012-02-24,1.5178
2012-02-27,1.4975
2012-02-28,1.5108000000000001
2012-02-29,1.5218
2012-03-01,1.529
2012-03-02,1.5263
2012-03-05,1.517
2012-03-06,1.4767000000000001
2012-03-07,1.4828000000000001
2012-03-08,1.4904
2012-03-09,1.5192
2012-03-12,1.5147
2012-03-13,1.5307
2012-03-14,1.5274999999999999
2012-03-15,1.5255999999999998
2012-03-16,1.5287
2012-03-19,1.52
2012-03-20,1.5143
2012-03-21,1.5097
2012-03-22,1.4924
2012-03-23,1.4931
2012-03-26,1.5097
2012-03-27,1.4866
2012-03-28,1.4922
2012-03-29,1.459
2012-03-30,1.4872
2012-04-02,1.5283
2012-04-03,1.5396999999999998
2012-04-04,1.4994
2012-04-05,1.4994
2012-04-06,1.4994
2012-04-09,1.4994
2012-04-10,1.4716
2012-04-11,1.472
2012-04-12,1.4957
2012-04-13,1.4814
2012-04-16,1.4894
2012-04-17,1.5039
2012-04-18,1.5058
2012-04-19,1.5163
2012-04-20,1.5137
2012-04-23,1.4849999999999999
2012-04-24,1.4965
2012-04-25,1.5027
2012-04-26,1.4976
2012-04-27,1.5068000000000001
2012-04-30,1.5131999999999999
2012-05-01,1.522
2012-05-02,1.5177
2012-05-03,1.5324
2012-05-04,1.5324
2012-05-07,1.5103
2012-05-08,1.4983
2012-05-09,1.4704
2012-05-10,1.4823
2012-05-11,1.4827
2012-05-14,1.4504000000000001
2012-05-15,1.4383
2012-05-16,1.4304000000000001
2012-05-17,1.4304000000000001
2012-05-18,1.4304000000000001
2012-05-21,1.4239
2012-05-22,1.4462
2012-05-23,1.4153
2012-05-24,1.4281
2012-05-25,1.4361
2012-05-28,1.4361
2012-05-29,1.4476
2012-05-30,1.4217
2012-05-31,1.4126
2012-06-01,1.3675
2012-06-04,1.3531
2012-06-05,1.3531
2012-06-06,1.3847
2012-06-07,1.4144999999999999
2012-06-08,1.3993
2012-06-11,1.4098
2012-06-12,1.3997
2012-06-13,1.3973
2012-06-14,1.3892
2012-06-15,1.4037
2012-06-18,1.4036
2012-06-19,1.4266
2012-06-20,1.4179
2012-06-21,1.4143
2012-06-22,1.4067
2012-06-25,1.3833
2012-06-26,1.3657
2012-06-27,1.3793
2012-06-28,1.3735
2012-06-29,1.4173
2012-07-02,1.4005
2012-07-03,1.423
2012-07-04,1.4311
2012-07-05,1.4329
2012-07-06,1.4205
2012-07-09,1.4115
2012-07-10,1.4313
2012-07-11,1.4215
2012-07-12,1.411
2012-07-13,1.4231
2012-07-16,1.4425
2012-07-17,1.447
2012-07-18,1.4606
2012-07-19,1.487
2012-07-20,1.4714
2012-07-23,1.4321
2012-07-24,1.4388
2012-07-25,1.4438
2012-07-26,1.4616
2012-07-27,1.4893
2012-07-30,1.4981
2012-07-31,1.4899
2012-08-01,1.4816
2012-08-02,1.4727000000000001
2012-08-03,1.4942
2012-08-06,1.5049000000000001
2012-08-07,1.5161
2012-08-08,1.5149
2012-08-09,1.5265
2012-08-10,1.513
2012-08-13,1.5171999999999999
2012-08-14,1.5337
2012-08-15,1.5402
2012-08-16,1.5368
2012-08-17,1.5339
2012-08-20,1.5321
2012-08-21,1.5419
2012-08-22,1.525
2012-08-23,1.5270000000000001
2012-08-24,1.5147
2012-08-27,1.5239
2012-08-28,1.5141
2012-08-29,1.5239
2012-08-30,1.5159
2012-08-31,1.5232
2012-09-03,1.5394999999999999
2012-09-04,1.5285
2012-09-05,1.5331000000000001
2012-09-06,1.5598999999999998
2012-09-07,1.5574
2012-09-10,1.5554999999999999
2012-09-11,1.5544
2012-09-12,1.5531000000000001
2012-09-13,1.5343
2012-09-14,1.563
2012-09-17,1.5504
2012-09-18,1.5461
2012-09-19,1.5553
2012-09-20,1.5664
2012-09-21,1.5768
2012-09-24,1.5739
2012-09-25,1.5796000000000001
2012-09-26,1.5527
2012-09-27,1.5558
2012-09-28,1.5506
2012-10-01,1.5461
2012-10-02,1.5488
2012-10-03,1.5442
2012-10-04,1.5455999999999999
2012-10-05,1.5573000000000001
2012-10-08,1.5534
2012-10-09,1.5363
2012-10-10,1.5227
2012-10-11,1.5248
2012-10-12,1.5104
2012-10-15,1.5173
2012-10-16,1.5356999999999998
2012-10-17,1.5295999999999998
2012-10-18,1.5348000000000002
2012-10-19,1.5318
2012-10-22,1.5258
2012-10-23,1.5051
2012-10-24,1.5028000000000001
2012-10-25,1.5150000000000001
2012-10-26,1.4910999999999999
2012-10-29,1.5110999999999999
2012-10-30,1.4910999999999999
2012-10-31,1.4771
2012-11-01,1.4905
2012-11-02,1.5015
2012-11-05,1.4953
2012-11-06,1.4819
2012-11-07,1.4858
2012-11-08,1.4773
2012-11-09,1.4981
2012-11-12,1.4981
2012-11-13,1.4896
2012-11-14,1.4827
2012-11-15,1.4668
2012-11-16,1.4622
2012-11-19,1.4734
2012-11-20,1.4807000000000001
2012-11-21,1.4843
2012-11-22,1.5001
2012-11-23,1.5062
2012-11-26,1.4983
2012-11-27,1.5034999999999998
2012-11-28,1.4938
2012-11-29,1.5128
2012-11-30,1.52
2012-12-03,1.5274999999999999
2012-12-04,1.5230000000000001
2012-12-05,1.5278
2012-12-06,1.5399
2012-12-07,1.5412
2012-12-10,1.5441
2012-12-11,1.5497
2012-12-12,1.5476
2012-12-13,1.5390000000000001
2012-12-14,1.5451000000000001
2012-12-17,1.5271
2012-12-18,1.5292
2012-12-19,1.5457999999999998
2012-12-20,1.5457999999999998
2012-12-21,1.5552000000000001
2012-12-24,1.5552000000000001
2012-12-25,1.5552000000000001
2012-12-26,1.5552000000000001
2012-12-27,1.5065
2012-12-28,1.499
2012-12-31,1.499
2013-01-01,1.499
2013-01-02,1.538
2013-01-03,1.5431
2013-01-04,1.5542
2013-01-07,1.5617
2013-01-08,1.569
2013-01-09,1.5804
2013-01-10,1.5905
2013-01-11,1.5864
2013-01-14,1.5798
2013-01-15,1.5897999999999999
2013-01-16,1.5941999999999998
2013-01-17,1.6014
2013-01-18,1.6058
2013-01-21,1.6199
2013-01-22,1.6179000000000001
2013-01-23,1.616
2013-01-24,1.6148
2013-01-25,1.631
2013-01-28,1.6233
2013-01-29,1.6221999999999999
2013-01-30,1.6235
2013-01-31,1.6080999999999999
2013-02-01,1.6373
2013-02-04,1.6291
2013-02-05,1.6421000000000001
2013-02-06,1.6346
2013-02-07,1.6436
2013-02-08,1.6552
2013-02-11,1.6085
2013-02-12,1.6151
2013-02-13,1.6284999999999998
2013-02-14,1.634
2013-02-15,1.6383999999999999
