Date,pb
2016-12-29,2.0303
2016-12-30,2.0371
2017-01-02,2.0832
2017-01-03,2.0725
2017-01-04,2.0849
2017-01-05,2.0968
2017-01-06,2.0895
2017-01-09,2.0695
2017-01-10,2.0755
2017-01-11,2.0596
2017-01-12,2.098
2017-01-13,2.1212
2017-01-16,2.1018
2017-01-17,2.1015
2017-01-18,2.115
2017-01-19,2.0901
2017-01-20,2.1313
2017-01-23,2.1218
2017-01-24,2.1476
2017-01-25,2.1823
2017-01-26,2.1858
2017-01-27,2.1723
2017-01-30,2.157
2017-01-31,2.1891
2017-02-01,2.2001
2017-02-02,2.2265
2017-02-03,2.2228
2017-02-06,2.1897
2017-02-07,2.1859
2017-02-08,2.1922
2017-02-09,2.1854
2017-02-10,2.1864
2017-02-13,2.1997
2017-02-14,2.1939
2017-02-15,2.2019
2017-02-16,2.2264
2017-02-17,2.2092
2017-02-20,2.211
2017-02-21,2.2177
2017-02-22,2.2072
2017-02-23,2.2176
2017-02-24,2.1853
2017-02-27,2.1737
2017-02-28,2.1845
2017-03-01,2.2127
2017-03-02,2.1915
2017-03-03,2.1996
2017-03-06,2.1971
2017-03-07,2.2001
2017-03-08,2.1952
2017-03-09,2.2015000000000002
2017-03-10,2.2169
2017-03-13,2.2371
2017-03-14,2.2258
2017-03-15,2.2308
2017-03-16,2.2691
2017-03-17,2.2615
2017-03-20,2.2591
2017-03-21,2.2522
2017-03-22,2.2381
2017-03-23,2.2598
2017-03-24,2.2587
2017-03-27,2.2605
2017-03-28,2.2671
2017-03-29,2.2474
2017-03-30,2.2438
2017-03-31,2.187
2017-04-03,2.1548
2017-04-04,2.1452
2017-04-05,2.1408
2017-04-06,2.1418
2017-04-07,2.1398
2017-04-10,2.1387
2017-04-11,2.1415
2017-04-12,2.1559
2017-04-13,2.1499
2017-04-14,2.1499
2017-04-17,2.1608
2017-04-18,2.1386
2017-04-19,2.1532
2017-04-20,2.1671
2017-04-21,2.1549
2017-04-24,2.249
2017-04-25,2.284
2017-04-26,2.2856
2017-04-27,2.2714
2017-04-28,2.2893
2017-05-01,2.2956
2017-05-02,2.3116
2017-05-03,2.3102
2017-05-04,2.3163
2017-05-05,2.3273
2017-05-08,2.312
2017-05-09,2.3193
2017-05-10,2.304
2017-05-11,2.2981
2017-05-12,2.3139
2017-05-15,2.3237
2017-05-16,2.3352
2017-05-17,2.3121
2017-05-18,2.2837
2017-05-19,2.3108
2017-05-22,2.3195
2017-05-23,2.3441
2017-05-24,2.3365
2017-05-25,2.3439
2017-05-26,2.3378
2017-05-29,2.3292
2017-05-30,2.3296
2017-05-31,2.3542
2017-06-01,2.3493
2017-06-02,2.3695
2017-06-05,2.3537
2017-06-06,2.3475
2017-06-07,2.35
2017-06-08,2.3464
2017-06-09,2.3609
2017-06-12,2.3747
2017-06-13,2.4039
2017-06-14,2.4115
2017-06-15,2.3622
2017-06-16,2.3958
2017-06-19,2.4119
2017-06-20,2.3848
2017-06-21,2.3829000000000002
2017-06-22,2.4008
2017-06-23,2.4066
2017-06-26,2.4026
2017-06-27,2.3977
2017-06-28,2.4224
2017-06-29,2.4184
2017-06-30,2.3172
2017-07-03,2.3419
2017-07-04,2.3193
2017-07-05,2.3343
2017-07-06,2.3377
2017-07-07,2.3363
2017-07-10,2.3473
2017-07-11,2.3425000000000002
2017-07-12,2.3905
2017-07-13,2.3958
2017-07-14,2.4108
2017-07-17,2.4032999999999998
2017-07-18,2.3647
2017-07-19,2.3662
2017-07-20,2.3636
2017-07-21,2.3405
2017-07-24,2.3255
2017-07-25,2.3342
2017-07-26,2.3449999999999998
2017-07-27,2.3355
2017-07-28,2.3485
2017-07-31,2.3411
2017-08-01,2.3627000000000002
2017-08-02,2.3596
2017-08-03,2.3565
2017-08-04,2.3546
2017-08-07,2.3601
2017-08-08,2.3602
2017-08-09,2.3438
2017-08-10,2.3312
2017-08-11,2.3083
2017-08-14,2.3432
2017-08-15,2.3307
2017-08-16,2.3379
2017-08-17,2.3198
2017-08-18,2.3078
2017-08-21,2.3116
2017-08-22,2.3288
2017-08-23,2.3362
2017-08-24,2.334
2017-08-25,2.336
2017-08-28,2.3382
2017-08-29,2.3294
2017-08-30,2.3358
2017-08-31,2.3528000000000002
2017-09-01,2.3576
2017-09-04,2.3539
2017-09-05,2.3465
2017-09-06,2.3396
2017-09-07,2.3586
2017-09-08,2.3563
2017-09-11,2.3694
2017-09-12,2.3899
2017-09-13,2.3795
2017-09-14,2.3826
