Date,pb
2006-12-21,2.4275
2006-12-22,2.4316
2006-12-25,2.4316
2006-12-26,2.457
2006-12-27,2.5027
2006-12-28,2.5133
2006-12-29,2.5209
2007-01-01,2.4423
2007-01-02,2.4888
2007-01-03,2.43
2007-01-04,2.3964
2007-01-05,2.3049
2007-01-08,2.3379
2007-01-09,2.2953
2007-01-10,2.3004
2007-01-11,2.3305
2007-01-12,2.3557
2007-01-15,2.3514
2007-01-16,2.3258
2007-01-17,2.3417
2007-01-18,2.3247999999999998
2007-01-19,2.3883
2007-01-22,2.3952
2007-01-23,2.4383
2007-01-24,2.4763
2007-01-25,2.4784
2007-01-26,2.4491
2007-01-29,2.3968
2007-01-30,2.4247
2007-01-31,2.4599
2007-02-01,2.488
2007-02-02,2.5108
2007-02-05,2.5174
2007-02-06,2.5311
2007-02-07,2.498
2007-02-08,2.4959
2007-02-09,2.4586
2007-02-12,2.4025
2007-02-13,2.4698
2007-02-14,2.517
2007-02-15,2.5236
2007-02-16,2.5117000000000003
2007-02-19,2.5108
2007-02-20,2.5103
2007-02-21,2.5282999999999998
2007-02-22,2.5634
2007-02-23,2.524
2007-02-26,2.54
2007-02-27,2.3571
2007-02-28,2.3752
2007-03-01,2.3612
2007-03-02,2.3088
2007-03-05,2.2252
2007-03-06,2.3489
2007-03-07,2.3373
2007-03-08,2.3898
2007-03-09,2.4284
2007-03-12,2.4366
2007-03-13,2.3665
2007-03-14,2.373
2007-03-15,2.3902
2007-03-16,2.3590999999999998
2007-03-19,2.4241
2007-03-20,2.454
2007-03-21,2.5174
2007-03-22,2.5342000000000002
2007-03-23,2.5276
2007-03-26,2.5568999999999997
2007-03-27,2.5276
2007-03-28,2.4739
2007-03-29,2.5525
2007-03-30,2.5882
2007-04-02,2.3738
2007-04-03,2.4191
2007-04-04,2.4421
2007-04-05,2.4549
2007-04-06,2.4549
2007-04-09,2.4741
2007-04-10,2.485
2007-04-11,2.4623
2007-04-12,2.4772
2007-04-13,2.5197000000000003
2007-04-16,2.5698
2007-04-17,2.5624000000000002
2007-04-18,2.5408
2007-04-19,2.5423
2007-04-20,2.5836
2007-04-23,2.58
2007-04-24,2.5507999999999997
2007-04-25,2.5938
2007-04-26,2.5659
2007-04-27,2.5442
2007-04-30,2.526
2007-05-01,2.5199
2007-05-02,2.5540000000000003
2007-05-03,2.6045
2007-05-04,2.6154
2007-05-07,2.5955
2007-05-08,2.5972
2007-05-09,2.6597
2007-05-10,2.6137
2007-05-11,2.6437
2007-05-14,2.6209
2007-05-15,2.6428000000000003
2007-05-16,2.7547
2007-05-17,2.7507
2007-05-18,2.7734
2007-05-21,2.8153
2007-05-22,2.806
2007-05-23,2.7933
2007-05-24,2.6842
2007-05-25,2.7574
2007-05-28,2.7818
2007-05-29,2.7732
2007-05-30,2.8274
2007-05-31,2.8259
2007-06-01,2.9145
2007-06-04,2.8802
2007-06-05,2.8617
2007-06-06,2.7527
2007-06-07,2.7483
2007-06-08,2.743
2007-06-11,2.7943
2007-06-12,2.7598000000000003
2007-06-13,2.8234
2007-06-14,2.8779
2007-06-15,2.9551
2007-06-18,2.9741
2007-06-19,2.9683
2007-06-20,2.9278
2007-06-21,2.9332000000000003
2007-06-22,2.91
2007-06-25,2.8717
2007-06-26,2.8365
2007-06-27,2.8536
2007-06-28,2.8788
2007-06-29,2.9087
2007-07-02,2.5705999999999998
2007-07-03,2.5921
2007-07-04,2.5998
2007-07-05,2.6081
2007-07-06,2.6452
2007-07-09,2.6501
2007-07-10,2.6254999999999997
2007-07-11,2.6654
