Date,pb
2005-05-16,2.7937
2005-05-17,2.8061
2005-05-18,2.8021000000000003
2005-05-19,2.8236
2005-05-20,2.8448
2005-05-23,2.8761
2005-05-24,2.8728
2005-05-25,2.8759
2005-05-26,2.8411
2005-05-27,2.8677
2005-05-30,2.8552999999999997
2005-05-31,2.8331
2005-06-01,2.6592000000000002
2005-06-02,2.7029
2005-06-03,2.7376
2005-06-06,2.7376
2005-06-07,2.7348
2005-06-08,2.7377000000000002
2005-06-09,2.7397
2005-06-10,2.7262
2005-06-13,2.7313
2005-06-14,2.7621
2005-06-15,2.7782999999999998
2005-06-16,2.801
2005-06-17,2.8183
2005-06-20,2.8034
2005-06-21,2.8143000000000002
2005-06-22,2.8139
2005-06-23,2.8057
2005-06-24,2.7679
2005-06-27,2.7993
2005-06-28,2.7853
2005-06-29,2.8098
2005-06-30,2.8887
2005-07-01,2.8784
2005-07-04,2.8961
2005-07-05,2.9212
2005-07-06,2.9317
2005-07-07,2.9172000000000002
2005-07-08,2.9133
2005-07-11,2.9422
2005-07-12,2.9577
2005-07-13,2.974
2005-07-14,2.974
2005-07-15,2.9771
2005-07-18,2.985
2005-07-19,2.9548
2005-07-20,2.9619
2005-07-21,2.9545
2005-07-22,2.9657
2005-07-25,2.9816000000000003
2005-07-26,3.0051
2005-07-27,3.0085
2005-07-28,3.0056
2005-07-29,3.0067
2005-08-01,3.0148
2005-08-02,2.9951
2005-08-03,2.9835000000000003
2005-08-04,2.9942
2005-08-05,2.9833
2005-08-08,2.9645
2005-08-09,2.9636
2005-08-10,2.9471
2005-08-11,2.9509
2005-08-12,2.9638
2005-08-15,2.9647
2005-08-16,2.9434
2005-08-17,2.9588
2005-08-18,2.9513
2005-08-19,2.9438
2005-08-22,2.9762
2005-08-23,2.981
2005-08-24,2.9676
2005-08-25,2.963
2005-08-26,2.9259
2005-08-29,2.8717
2005-08-30,2.8999
2005-08-31,2.903
2005-09-01,2.9122
2005-09-02,2.9243
2005-09-05,2.9148
2005-09-06,2.9036
2005-09-07,2.9058
2005-09-08,2.9208
2005-09-09,2.9214
2005-09-12,2.899
2005-09-13,2.9051
2005-09-14,2.9368
2005-09-15,2.9436999999999998
2005-09-16,2.9624
2005-09-19,2.9455999999999998
2005-09-20,2.9302
2005-09-21,2.9529
2005-09-22,2.9318
2005-09-23,2.9344
2005-09-26,2.9185
2005-09-27,2.9355
2005-09-28,2.952
2005-09-29,2.9412000000000003
2005-09-30,3.0776
2005-10-03,3.0806
2005-10-04,3.0889
2005-10-05,3.0685000000000002
2005-10-06,3.0418
2005-10-07,3.0375
2005-10-10,3.054
2005-10-11,3.0469
2005-10-12,3.0735
2005-10-13,3.0164
2005-10-14,3.0022
2005-10-17,3.0026
2005-10-18,2.9957000000000003
2005-10-19,2.9565
2005-10-20,2.9417999999999997
2005-10-21,2.8996
2005-10-24,2.8996
2005-10-25,2.9274
2005-10-26,2.9549
2005-10-27,2.9363
2005-10-28,2.9168
2005-10-31,2.9448
2005-11-01,2.9428
2005-11-02,2.926
2005-11-03,2.9666
2005-11-04,2.9673
2005-11-07,2.96
2005-11-08,2.9584
2005-11-09,2.9327
2005-11-10,2.9139
2005-11-11,2.9049
2005-11-14,2.9237
2005-11-15,2.9545
2005-11-16,2.9861
2005-11-17,2.9749
2005-11-18,2.9705
2005-11-21,2.9815
2005-11-22,2.9721
2005-11-23,2.9508
2005-11-24,2.9568
2005-11-25,2.9619999999999997
2005-11-28,3.3623
2005-11-29,3.3522
2005-11-30,3.3559
2005-12-01,3.3325
2005-12-02,3.341
2005-12-05,3.303
2005-12-06,3.2597
2005-12-07,3.2637
2005-12-08,3.2618
2005-12-09,3.2056
2005-12-12,3.1961
2005-12-13,3.2146
2005-12-14,3.227
2005-12-15,3.2689
2005-12-16,3.3294
2005-12-19,3.3726
2005-12-20,3.3761
2005-12-21,3.3692
2005-12-22,3.3463
2005-12-23,3.3529
2005-12-26,3.3529
2005-12-27,3.3529
2005-12-28,3.3948
2005-12-29,3.413
2005-12-30,3.431
2006-01-02,3.431
2006-01-03,3.431
2006-01-04,3.5126
2006-01-05,3.5137
2006-01-06,3.4972
2006-01-09,3.4969
2006-01-10,3.5059
2006-01-11,3.5145
2006-01-12,3.504
2006-01-13,3.4804
2006-01-16,3.4601
2006-01-17,3.4539
2006-01-18,3.4282
2006-01-19,3.4645
2006-01-20,3.4298
2006-01-23,3.3849
2006-01-24,3.3995
2006-01-25,3.3984
2006-01-26,3.4074
2006-01-27,3.4266
2006-01-30,3.4292
2006-01-31,3.4322
2006-02-01,3.4417
2006-02-02,3.5008
2006-02-03,3.4707
2006-02-06,3.4707
2006-02-07,3.4525
2006-02-08,3.4176
2006-02-09,3.4224
2006-02-10,3.4089
2006-02-13,3.4097
2006-02-14,3.4027
2006-02-15,3.3764
2006-02-16,3.3471
2006-02-17,3.388
2006-02-20,3.427
2006-02-21,3.4124
2006-02-22,3.459
2006-02-23,3.4356999999999998
2006-02-24,3.4165
2006-02-27,3.3682
2006-02-28,3.4127
2006-03-01,3.3995
2006-03-02,3.4076
2006-03-03,3.4082
2006-03-06,3.4304
2006-03-07,3.4643
2006-03-08,3.4589
2006-03-09,3.4678
2006-03-10,3.4846
2006-03-13,3.5068
2006-03-14,3.574
2006-03-15,3.5616
2006-03-16,3.5507
2006-03-17,3.5328
2006-03-20,3.5193
2006-03-21,3.4927
2006-03-22,3.5347
2006-03-23,3.5431
2006-03-24,3.5358
2006-03-27,3.5984
2006-03-28,3.6464
2006-03-29,3.6505
2006-03-30,3.654
2006-03-31,3.6132999999999997
2006-04-03,3.6197
2006-04-04,3.6532999999999998
2006-04-05,3.6831
2006-04-06,3.7015000000000002
2006-04-07,3.7326
2006-04-10,3.7047
2006-04-11,3.6812
2006-04-12,3.6954000000000002
2006-04-13,3.6669
2006-04-14,3.6669
2006-04-17,3.6669
2006-04-18,3.648
2006-04-19,3.6211
2006-04-20,3.5822000000000003
2006-04-21,3.5949999999999998
2006-04-24,3.6131
2006-04-25,3.6131
2006-04-26,3.6591
2006-04-27,3.6706
2006-04-28,3.6954000000000002
2006-05-01,3.6831
2006-05-02,3.6519
2006-05-03,3.6456
2006-05-04,3.5417
2006-05-05,3.4746
2006-05-08,3.5332
2006-05-09,3.5356
2006-05-10,3.5348
2006-05-11,3.5132
2006-05-12,3.4714
2006-05-15,3.4157
2006-05-16,3.4024
2006-05-17,3.4307
2006-05-18,3.4394
2006-05-19,3.4932
2006-05-22,3.4666
2006-05-23,3.3952
2006-05-24,3.4331
2006-05-25,3.3899
2006-05-26,3.4107
2006-05-29,3.4109
2006-05-30,3.3936
2006-05-31,3.4019
2006-06-01,3.4173
2006-06-02,3.4386
2006-06-05,3.4386
2006-06-06,3.3927
2006-06-07,3.472
2006-06-08,3.4592
2006-06-09,3.4205
2006-06-12,3.4042
2006-06-13,3.3935
2006-06-14,3.3516
2006-06-15,3.298
2006-06-16,3.3356
2006-06-19,3.3364
2006-06-20,3.306
2006-06-21,3.2988
2006-06-22,3.3532
2006-06-23,3.3111
2006-06-26,3.3153
2006-06-27,3.3434
2006-06-28,3.2986
2006-06-29,3.2965
2006-06-30,2.8382
2006-07-03,2.8523
2006-07-04,2.8437
2006-07-05,2.8512
2006-07-06,2.8369999999999997
2006-07-07,2.8758
2006-07-10,2.8764
2006-07-11,2.8948
2006-07-12,2.9062
2006-07-13,2.9128
2006-07-14,2.8618
2006-07-17,2.8364000000000003
2006-07-18,2.797
2006-07-19,2.7719
2006-07-20,2.7763
2006-07-21,2.7751
2006-07-24,2.7702999999999998
2006-07-25,2.7879
2006-07-26,2.7849
2006-07-27,2.7874
2006-07-28,2.7838000000000003
2006-07-31,2.8117
2006-08-01,2.8147
2006-08-02,2.8074
2006-08-03,2.8308999999999997
2006-08-04,2.8102
2006-08-07,2.7901
2006-08-08,2.8058
2006-08-09,2.7808
2006-08-10,2.758
2006-08-11,2.7542
2006-08-14,2.7307
2006-08-15,2.7403
2006-08-16,2.7471
2006-08-17,2.7348
2006-08-18,2.7194000000000003
2006-08-21,2.6679
2006-08-22,2.6761
2006-08-23,2.7053000000000003
2006-08-24,2.7148
2006-08-25,2.7398
2006-08-28,2.6877
2006-08-29,2.708
2006-08-30,2.7225
2006-08-31,2.7401
2006-09-01,2.7594
2006-09-04,2.7615
2006-09-05,2.777
2006-09-06,2.7612
2006-09-07,2.7664999999999997
2006-09-08,2.7608
2006-09-11,2.7576
2006-09-12,2.751
2006-09-13,2.7542
2006-09-14,2.7476000000000003
2006-09-15,2.7801
2006-09-18,2.7897
2006-09-19,2.7874
2006-09-20,2.7621
2006-09-21,2.7776
2006-09-22,2.7512
2006-09-25,2.7353
2006-09-26,2.7637
2006-09-27,2.8084
2006-09-28,2.8127
2006-09-29,2.8184
2006-10-02,2.8487999999999998
2006-10-03,2.8438
2006-10-04,2.8323
2006-10-05,2.8323
2006-10-06,2.8259
2006-10-09,2.8209
2006-10-10,2.822
2006-10-11,2.8298
2006-10-12,2.8209
2006-10-13,2.8532
2006-10-16,2.8748
2006-10-17,2.8844
2006-10-18,2.8805
2006-10-19,2.9018
2006-10-20,2.8913
2006-10-23,2.8913
2006-10-24,2.8851
2006-10-25,2.8883
2006-10-26,2.9192
2006-10-27,2.9276999999999997
2006-10-30,2.9695
2006-10-31,2.977
2006-11-01,2.9855
2006-11-02,2.9424
2006-11-03,2.9722
2006-11-06,2.9899
2006-11-07,3.011
2006-11-08,3.0121
2006-11-09,3.0114
2006-11-10,3.0185
2006-11-13,2.9605
2006-11-14,2.9757
2006-11-15,2.9611
2006-11-16,2.9293
2006-11-17,2.9306
2006-11-20,2.9177999999999997
2006-11-21,2.9163
2006-11-22,2.9168
2006-11-23,2.958
2006-11-24,2.9445
2006-11-27,2.9159
2006-11-28,2.9294000000000002
2006-11-29,2.9425
2006-11-30,2.9643
2006-12-01,2.9469
2006-12-04,2.9268
2006-12-05,2.9476
2006-12-06,2.948
2006-12-07,2.9404
2006-12-08,2.9838
2006-12-11,2.9829
2006-12-12,3.0244
2006-12-13,3.0318
2006-12-14,3.0458
2006-12-15,3.0731
2006-12-18,3.0719
2006-12-19,3.0611
2006-12-20,3.0819
2006-12-21,3.0981
2006-12-22,3.0906
2006-12-25,3.0906
2006-12-26,3.0906
2006-12-27,3.0958
2006-12-28,3.1118
2006-12-29,3.113
2007-01-01,3.113
2007-01-02,3.113
2007-01-03,3.0906
2007-01-04,3.0642
2007-01-05,3.0655
2007-01-08,3.0541
2007-01-09,3.0776
2007-01-10,3.0922
2007-01-11,3.0765
2007-01-12,3.0801
2007-01-15,3.1135
2007-01-16,3.0906
2007-01-17,3.0936
2007-01-18,3.1187
2007-01-19,3.1158
2007-01-22,3.1418
2007-01-23,3.1593
2007-01-24,3.1671
2007-01-25,3.1676
2007-01-26,3.1609
2007-01-29,3.1841
2007-01-30,3.1773
2007-01-31,3.1952
2007-02-01,3.1755
2007-02-02,3.1647
