Date,pb
2005-08-03,1.6848999999999998
2005-08-04,1.6839
2005-08-05,1.6751
2005-08-08,1.673
2005-08-09,1.6636
2005-08-10,1.6784
2005-08-11,1.6855
2005-08-12,1.6831
2005-08-15,1.6848
2005-08-16,1.6848
2005-08-17,1.6913
2005-08-18,1.6636
2005-08-19,1.6555
2005-08-22,1.6665
2005-08-23,1.6444999999999999
2005-08-24,1.6364
2005-08-25,1.6353
2005-08-26,1.6417000000000002
2005-08-29,1.6301
2005-08-30,1.6402
2005-08-31,1.6395
2005-09-01,1.6637
2005-09-02,1.6719
2005-09-05,1.6718
2005-09-06,1.6698
2005-09-07,1.6766999999999999
2005-09-08,1.6717
2005-09-09,1.6718
2005-09-12,1.6747999999999998
2005-09-13,1.6655
2005-09-14,1.6625999999999999
2005-09-15,1.6579000000000002
2005-09-16,1.65
2005-09-19,1.65
2005-09-20,1.6658
2005-09-21,1.6608
2005-09-22,1.6531
2005-09-23,1.6481
2005-09-26,1.6609
2005-09-27,1.6547
2005-09-28,1.6635
2005-09-29,1.6783000000000001
2005-09-30,1.6796
2005-10-03,1.6827
2005-10-04,1.6838
2005-10-05,1.6649
2005-10-06,1.6355
2005-10-07,1.6368
2005-10-10,1.6371
2005-10-11,1.6371
2005-10-12,1.6091
2005-10-13,1.6129
2005-10-14,1.6026
2005-10-17,1.6035
2005-10-18,1.6089
2005-10-19,1.5853000000000002
2005-10-20,1.5838
2005-10-21,1.5901999999999998
2005-10-24,1.5768
2005-10-25,1.5775000000000001
2005-10-26,1.5768
2005-10-27,1.5649
2005-10-28,1.5521
2005-10-31,1.5683
2005-11-01,1.5931
2005-11-02,1.5951
2005-11-03,1.6006
2005-11-04,1.5945
2005-11-07,1.5758999999999999
2005-11-08,1.5741
2005-11-09,1.5849
2005-11-10,1.5869
2005-11-11,1.601
2005-11-14,1.5869
2005-11-15,1.5836999999999999
2005-11-16,1.5807
2005-11-17,1.5931
2005-11-18,1.6064
2005-11-21,1.6044
2005-11-22,1.6015000000000001
2005-11-23,1.6278000000000001
2005-11-24,1.6343999999999999
2005-11-25,1.6326
2005-11-28,1.6317
2005-11-29,1.6209
2005-11-30,1.6115
2005-12-01,1.6181
2005-12-02,1.6261
2005-12-05,1.6239
2005-12-06,1.6126
2005-12-07,1.624
2005-12-08,1.6042999999999998
2005-12-09,1.6098
2005-12-12,1.615
2005-12-13,1.6057000000000001
2005-12-14,1.6101999999999999
2005-12-15,1.6179999999999999
2005-12-16,1.6169
2005-12-19,1.6291
2005-12-20,1.6272
2005-12-21,1.6341
2005-12-22,1.6353
2005-12-23,1.6414
2005-12-26,1.6414
2005-12-27,1.6414
2005-12-28,1.6357
2005-12-29,1.635
2005-12-30,1.6217000000000001
2006-01-02,1.5508
2006-01-03,1.5537999999999998
2006-01-04,1.5756999999999999
2006-01-05,1.58
2006-01-06,1.5901999999999998
2006-01-09,1.6127
2006-01-10,1.6153
2006-01-11,1.6189
2006-01-12,1.6255
2006-01-13,1.63
2006-01-16,1.6238000000000001
2006-01-17,1.6105
2006-01-18,1.6052
2006-01-19,1.6228
2006-01-20,1.6108
2006-01-23,1.5947
2006-01-24,1.6080999999999999
2006-01-25,1.613
2006-01-26,1.6115
2006-01-27,1.6337000000000002
2006-01-30,1.6337000000000002
2006-01-31,1.6337000000000002
2006-02-01,1.6289
2006-02-02,1.6246
2006-02-03,1.5998999999999999
2006-02-06,1.6078999999999999
2006-02-07,1.6101
2006-02-08,1.5995
2006-02-09,1.6005
2006-02-10,1.6009
2006-02-13,1.5954000000000002
2006-02-14,1.6049
2006-02-15,1.6056
2006-02-16,1.6088
2006-02-17,1.6061
2006-02-20,1.6172
2006-02-21,1.6141
2006-02-22,1.6107
2006-02-23,1.6296
2006-02-24,1.6324999999999998
2006-02-27,1.6404999999999998
2006-02-28,1.6338
2006-03-01,1.6334
2006-03-02,1.6413
2006-03-03,1.6383
2006-03-06,1.638
2006-03-07,1.6141
2006-03-08,1.6052
2006-03-09,1.6073
2006-03-10,1.6051
2006-03-13,1.6159
2006-03-14,1.6117
2006-03-15,1.6307
2006-03-16,1.6343999999999999
2006-03-17,1.6397
2006-03-20,1.6452
2006-03-21,1.6463
2006-03-22,1.6314
2006-03-23,1.6440000000000001
2006-03-24,1.6476
2006-03-27,1.661
2006-03-28,1.6572
2006-03-29,1.6501000000000001
2006-03-30,1.6555
2006-03-31,1.6453
2006-04-03,1.6662
2006-04-04,1.6696
2006-04-05,1.6696
2006-04-06,1.7092
2006-04-07,1.7128
2006-04-10,1.7141
2006-04-11,1.7097
2006-04-12,1.6959
2006-04-13,1.7046999999999999
2006-04-14,1.7046999999999999
2006-04-17,1.7046999999999999
2006-04-18,1.7181
2006-04-19,1.7311999999999999
2006-04-20,1.7424
2006-04-21,1.7444
2006-04-24,1.7294
2006-04-25,1.7168
2006-04-26,1.7229999999999999
2006-04-27,1.7327
2006-04-28,1.7292
2006-05-01,1.7292
2006-05-02,1.7466
2006-05-03,1.7604
2006-05-04,1.7595
2006-05-05,1.7595
2006-05-08,1.7746
2006-05-09,1.7524
2006-05-10,1.737
2006-05-11,1.7464
2006-05-12,1.73
2006-05-15,1.6947
2006-05-16,1.6779
2006-05-17,1.6903000000000001
2006-05-18,1.6594
2006-05-19,1.6604
2006-05-22,1.6236000000000002
2006-05-23,1.6189
2006-05-24,1.6164
2006-05-25,1.5987
2006-05-26,1.6213
2006-05-29,1.6192
2006-05-30,1.6082999999999998
2006-05-31,1.6082999999999998
2006-06-01,1.6574
2006-06-02,1.671
2006-06-05,1.6798
2006-06-06,1.6823000000000001
2006-06-07,1.6595
2006-06-08,1.619
2006-06-09,1.6291
2006-06-12,1.6284999999999998
2006-06-13,1.5866
2006-06-14,1.5768
2006-06-15,1.5960999999999999
2006-06-16,1.6334
2006-06-19,1.6226
2006-06-20,1.6124
2006-06-21,1.6122
2006-06-22,1.6333
2006-06-23,1.6334
