Date,pb
2005-07-18,2.5824
2005-07-19,2.5681000000000003
2005-07-20,2.5857
2005-07-21,2.6111
2005-07-22,2.6276
2005-07-25,2.6291
2005-07-26,2.6292
2005-07-27,2.6344
2005-07-28,2.6244
2005-07-29,2.6365
2005-08-01,2.6292
2005-08-02,2.6343
2005-08-03,2.6257
2005-08-04,2.6325
2005-08-05,2.6332
2005-08-08,2.6525
2005-08-09,2.6596
2005-08-10,2.6624
2005-08-11,2.6852
2005-08-12,2.6933
2005-08-15,2.6846
2005-08-16,2.6962
2005-08-17,2.7117
2005-08-18,2.707
2005-08-19,2.7189
2005-08-22,2.7429
2005-08-23,2.7327
2005-08-24,2.7081
2005-08-25,2.694
2005-08-26,2.7124
2005-08-29,2.6765
2005-08-30,2.7032
2005-08-31,2.7126
2005-09-01,2.745
2005-09-02,2.7312
2005-09-05,2.7221
2005-09-06,2.7252
2005-09-07,2.7428
2005-09-08,2.7292
2005-09-09,2.7251
2005-09-12,2.727
2005-09-13,2.7417
2005-09-14,2.759
2005-09-15,2.7572
2005-09-16,2.7812
2005-09-19,2.7819000000000003
2005-09-20,2.8016
2005-09-21,2.7823
2005-09-22,2.7899000000000003
2005-09-23,2.7907
2005-09-26,2.8308
2005-09-27,2.8407
2005-09-28,2.8397
2005-09-29,2.8698
2005-09-30,2.8192
2005-10-03,2.8171
2005-10-04,2.818
2005-10-05,2.7535
2005-10-06,2.6955
2005-10-07,2.6879
2005-10-10,2.7072000000000003
2005-10-11,2.6818
2005-10-12,2.7054
2005-10-13,2.6813000000000002
2005-10-14,2.6631
2005-10-17,2.6722
2005-10-18,2.6989
2005-10-19,2.6469
2005-10-20,2.6501
2005-10-21,2.6414999999999997
2005-10-24,2.6336
2005-10-25,2.6501
2005-10-26,2.6843
2005-10-27,2.6795999999999998
2005-10-28,2.6489000000000003
2005-10-31,2.6985
2005-11-01,2.7112
2005-11-02,2.7008
2005-11-03,2.7378
2005-11-04,2.7391
2005-11-07,2.7364
2005-11-08,2.7622
2005-11-09,2.7439999999999998
2005-11-10,2.7560000000000002
2005-11-11,2.7748
2005-11-14,2.7965
2005-11-15,2.7959
2005-11-16,2.8092
2005-11-17,2.8135
2005-11-18,2.8385
2005-11-21,2.8265000000000002
2005-11-22,2.7776
2005-11-23,2.7748
2005-11-24,2.7987
2005-11-25,2.7962
2005-11-28,2.8068
2005-11-29,2.7889
2005-11-30,2.7857
2005-12-01,2.7534
2005-12-02,2.7796
2005-12-05,2.782
2005-12-06,2.7769
2005-12-07,2.7805
2005-12-08,2.7509
2005-12-09,2.7534
2005-12-12,2.7742
2005-12-13,2.759
2005-12-14,2.7802
2005-12-15,2.7848
2005-12-16,2.7917
2005-12-19,2.8026
2005-12-20,2.8135
2005-12-21,2.843
2005-12-22,2.8346
2005-12-23,2.8465
2005-12-26,2.8465
2005-12-27,2.8465
2005-12-28,2.8625
2005-12-29,2.8741
2005-12-30,2.8679
2006-01-02,2.7835
2006-01-03,2.7922000000000002
2006-01-04,2.8195
2006-01-05,2.8163
2006-01-06,2.8015
2006-01-09,2.8256
2006-01-10,2.8192
2006-01-11,2.8296
2006-01-12,2.8289
2006-01-13,2.8277
2006-01-16,2.8266999999999998
2006-01-17,2.8446
2006-01-18,2.7995
2006-01-19,2.8324
