Date,pb
2005-03-09,2.4077
2005-03-10,2.3926
2005-03-11,2.3962
2005-03-14,2.3964
2005-03-15,2.4206
2005-03-16,2.3814
2005-03-17,2.3952
2005-03-18,2.3895
2005-03-21,2.3725
2005-03-22,2.3641
2005-03-23,2.3357
2005-03-24,2.3402
2005-03-25,2.3402
2005-03-28,2.3402
2005-03-29,2.346
2005-03-30,2.3376
2005-03-31,2.4454000000000002
2005-04-01,2.4436999999999998
2005-04-04,2.2571
2005-04-05,2.2775
2005-04-06,2.2847
2005-04-07,2.3168
2005-04-08,2.3032
2005-04-11,2.2868
2005-04-12,2.2684
2005-04-13,2.281
2005-04-14,2.2707
2005-04-15,2.2099
2005-04-18,2.302
2005-04-19,2.3581
2005-04-20,2.3864
2005-04-21,2.436
2005-04-22,2.4698
2005-04-25,2.4767
2005-04-26,2.4616
2005-04-27,2.4313000000000002
2005-04-28,2.4365
2005-04-29,2.4306
2005-05-02,2.4519
2005-05-03,2.4509
2005-05-04,2.4840999999999998
2005-05-05,2.4840999999999998
2005-05-06,2.5474
2005-05-09,2.5643000000000002
2005-05-10,2.5446999999999997
2005-05-11,2.5355
2005-05-12,2.559
2005-05-13,2.5843
2005-05-16,2.5982
2005-05-17,2.5948
2005-05-18,2.6501
2005-05-19,2.6574999999999998
2005-05-20,2.6471
2005-05-23,2.6607
2005-05-24,2.6630000000000003
2005-05-25,2.6248
2005-05-26,2.6439
2005-05-27,2.6528
2005-05-30,2.6553
2005-05-31,2.6486
2005-06-01,2.7123
2005-06-02,2.6922
2005-06-03,2.6843
2005-06-06,2.6567
2005-06-07,2.69
2005-06-08,2.6814
2005-06-09,2.6643
2005-06-10,2.691
2005-06-13,2.7033
2005-06-14,2.7257
2005-06-15,2.7075
2005-06-16,2.7312
2005-06-17,2.7237999999999998
2005-06-20,2.7233
2005-06-21,2.7455
2005-06-22,2.7659000000000002
2005-06-23,2.7711
2005-06-24,2.7711
2005-06-27,2.7039999999999997
2005-06-28,2.7159
2005-06-29,2.742
2005-06-30,2.6745
2005-07-01,2.6837
2005-07-04,2.6895
2005-07-05,2.699
2005-07-06,2.7211
2005-07-07,2.6791
2005-07-08,2.7298999999999998
2005-07-11,2.7668
2005-07-12,2.7508
2005-07-13,2.7834
2005-07-14,2.7885
2005-07-15,2.7899000000000003
2005-07-18,2.7843
2005-07-19,2.8315
2005-07-20,2.7965
2005-07-21,2.6391999999999998
2005-07-22,2.6059
2005-07-25,2.5943
2005-07-26,2.6047000000000002
2005-07-27,2.646
2005-07-28,2.672
2005-07-29,2.6633
2005-08-01,2.6497
2005-08-02,2.6745
2005-08-03,2.674
2005-08-04,2.6532999999999998
2005-08-05,2.6372999999999998
2005-08-08,2.6579
2005-08-09,2.6847
2005-08-10,2.7182
2005-08-11,2.6784
2005-08-12,2.6789
2005-08-15,2.6654999999999998
2005-08-16,2.6507
2005-08-17,2.6295
2005-08-18,2.6234
2005-08-19,2.6521
2005-08-22,2.6577
2005-08-23,2.6473
2005-08-24,2.6361
2005-08-25,2.6161
2005-08-26,2.5938
2005-08-29,2.6045
2005-08-30,2.6159
2005-08-31,2.6404
2005-09-01,2.6314
2005-09-02,2.6271
2005-09-05,2.6444
2005-09-06,2.66
2005-09-07,2.6694
2005-09-08,2.6578
2005-09-09,2.6856999999999998
2005-09-12,2.6917999999999997
2005-09-13,2.7536
2005-09-14,2.7596
2005-09-15,2.7586
2005-09-16,2.7507
2005-09-19,2.7639
2005-09-20,2.7824
2005-09-21,2.7519
2005-09-22,2.7569
2005-09-23,2.7591
2005-09-26,2.787
2005-09-27,2.7706
2005-09-28,2.7725999999999997
2005-09-29,2.7702
2005-09-30,2.7462
2005-10-03,2.7793
2005-10-04,2.7805
2005-10-05,2.7481
2005-10-06,2.7035
2005-10-07,2.6814999999999998
2005-10-10,2.6984
2005-10-11,2.7141
2005-10-12,2.7047
2005-10-13,2.662
2005-10-14,2.6630000000000003
2005-10-17,2.6734999999999998
2005-10-18,2.681
2005-10-19,2.6355
2005-10-20,2.564
2005-10-21,2.5452
2005-10-24,2.5781
2005-10-25,2.5839
2005-10-26,2.5978
2005-10-27,2.5593
2005-10-28,2.5625999999999998
2005-10-31,2.6503
2005-11-01,2.6752000000000002
2005-11-02,2.6799
2005-11-03,2.7138999999999998
2005-11-04,2.7263
2005-11-07,2.7183
2005-11-08,2.7119999999999997
2005-11-09,2.7178
2005-11-10,2.7195
2005-11-11,2.753
2005-11-14,2.7638
2005-11-15,2.7333
2005-11-16,2.7089
2005-11-17,2.7342
2005-11-18,2.7439
2005-11-21,2.7611
2005-11-22,2.7595
2005-11-23,2.7813
2005-11-24,2.7778
2005-11-25,2.7933
2005-11-28,2.7702999999999998
2005-11-29,2.7582
2005-11-30,2.7401
2005-12-01,2.7832
2005-12-02,2.7961
2005-12-05,2.8106999999999998
2005-12-06,2.8106999999999998
2005-12-07,2.8624
2005-12-08,2.8803
2005-12-09,2.8594
2005-12-12,2.8624
2005-12-13,2.8718
2005-12-14,2.886
2005-12-15,2.8667
2005-12-16,2.8996
2005-12-19,2.9015
2005-12-20,2.8907
2005-12-21,2.8949
2005-12-22,2.8982
2005-12-23,2.9271000000000003
2005-12-26,2.9271000000000003
2005-12-27,2.9375
2005-12-28,2.9149000000000003
2005-12-29,2.9233000000000002
2005-12-30,2.9019
2006-01-02,2.911
2006-01-03,2.9324
2006-01-04,2.9767
2006-01-05,2.9922
2006-01-06,2.9922
2006-01-09,3.0155
2006-01-10,2.9825
2006-01-11,2.9746
2006-01-12,2.9694000000000003
2006-01-13,2.9539
2006-01-16,2.9561
2006-01-17,2.9379
2006-01-18,2.9161
2006-01-19,2.9471
2006-01-20,2.918
2006-01-23,2.903
2006-01-24,2.8911
2006-01-25,2.9257999999999997
2006-01-26,2.9050000000000002
2006-01-27,2.9344
2006-01-30,2.9381
2006-01-31,2.9535
2006-02-01,3.0001
2006-02-02,2.9823
