Date,pb
2016-10-25,1.2993000000000001
2016-10-26,1.293
2016-10-27,1.296
2016-10-28,1.2802
2016-10-31,1.2751000000000001
2016-11-01,1.2758
2016-11-02,1.2695
2016-11-03,1.2604
2016-11-04,1.2548
2016-11-07,1.2551999999999999
2016-11-08,1.2614
2016-11-09,1.2618
2016-11-10,1.2438
2016-11-11,1.2389000000000001
2016-11-14,1.2208
2016-11-15,1.2165
2016-11-16,1.2102
2016-11-17,1.2179
2016-11-18,1.1976
2016-11-21,1.8647
2016-11-22,1.8718
2016-11-23,1.8655
2016-11-24,1.876
2016-11-25,1.8951
2016-11-28,1.8794
2016-11-29,1.8867
2016-11-30,1.8911
2016-12-01,1.8907
2016-12-02,1.8877000000000002
2016-12-05,1.9194
2016-12-06,1.9405999999999999
2016-12-07,1.9517
2016-12-08,1.9384000000000001
2016-12-09,1.927
2016-12-12,1.9304999999999999
2016-12-13,1.9554
2016-12-14,1.9398
2016-12-15,1.901
2016-12-16,1.9142000000000001
2016-12-19,1.9186
2016-12-20,1.9212
2016-12-21,1.9344999999999999
2016-12-22,1.9382000000000001
2016-12-23,1.9452
2016-12-26,1.9452
2016-12-27,1.9521
2016-12-28,1.9445999999999999
2016-12-29,1.9627
2016-12-30,1.9756
2017-01-02,1.8660999999999999
2017-01-03,1.8441
2017-01-04,1.8654
2017-01-05,1.8901
2017-01-06,1.889
2017-01-09,1.8735
2017-01-10,1.8780999999999999
2017-01-11,1.8547
2017-01-12,1.8708
2017-01-13,1.8862999999999999
2017-01-16,1.8675000000000002
2017-01-17,1.8780000000000001
2017-01-18,1.8789
2017-01-19,1.8601999999999999
2017-01-20,1.8705
2017-01-23,1.8748
2017-01-24,1.877
2017-01-25,1.8918
2017-01-26,1.8789
2017-01-27,1.8862
2017-01-30,1.8688
2017-01-31,1.8768
2017-02-01,1.8872
2017-02-02,1.8975
2017-02-03,1.9001000000000001
2017-02-06,1.8795
2017-02-07,1.8784
2017-02-08,1.8849
2017-02-09,1.8892
2017-02-10,1.8775
2017-02-13,1.8862999999999999
2017-02-14,1.8834
2017-02-15,1.8856000000000002
2017-02-16,1.905
2017-02-17,1.8988
