Date,pb
2008-05-01,3.8228999999999997
2008-05-02,3.8223000000000003
2008-05-05,3.8035
2008-05-06,3.769
2008-05-07,3.7023
2008-05-08,3.6999
2008-05-09,3.7001
2008-05-12,3.64
2008-05-13,3.7071
2008-05-14,3.7218
2008-05-15,3.7184
2008-05-16,3.7185
2008-05-19,3.6315
2008-05-20,3.6535
2008-05-21,3.6506
2008-05-22,3.6521
2008-05-23,3.6513
2008-05-26,3.6115
2008-05-27,3.594
2008-05-28,3.5868
2008-05-29,3.5883000000000003
2008-05-30,3.5882
2008-06-02,3.6521
2008-06-03,3.6113
2008-06-04,3.6757999999999997
2008-06-05,3.6806
2008-06-06,3.6807
2008-06-09,3.7378
2008-06-10,3.7409
2008-06-11,3.7180999999999997
2008-06-12,3.7168
2008-06-13,3.7169
2008-06-16,3.7683999999999997
2008-06-17,3.7853
2008-06-18,3.7582
2008-06-19,3.7598000000000003
2008-06-20,3.7599
2008-06-23,3.7732
2008-06-24,3.7459
2008-06-25,3.6875999999999998
2008-06-26,3.685
2008-06-27,3.6849
2008-06-30,3.4745
2008-07-01,3.4875
2008-07-02,3.5161
2008-07-03,3.5201000000000002
2008-07-04,3.5201000000000002
2008-07-07,3.4992
2008-07-08,3.4234999999999998
2008-07-09,3.2997
2008-07-10,3.2975
2008-07-11,3.2975
2008-07-14,3.3473
2008-07-15,3.2149
2008-07-16,3.2766
2008-07-17,3.2757
2008-07-18,3.2754
2008-07-21,3.3686
2008-07-22,3.3695
2008-07-23,3.3707
2008-07-24,3.3675
2008-07-25,3.3675
2008-07-28,3.2479
2008-07-29,3.2404
2008-07-30,3.2274
2008-07-31,3.225
2008-08-01,3.225
2008-08-04,3.1172
2008-08-05,3.1352
2008-08-06,3.1242
2008-08-07,3.1236
2008-08-08,3.1236
2008-08-11,2.9806
2008-08-12,3.018
2008-08-13,3.0211
2008-08-14,3.0221
2008-08-15,3.0221
2008-08-18,3.0834
2008-08-19,3.1038
2008-08-20,3.1304
2008-08-21,3.1289
2008-08-22,3.1289
2008-08-25,3.3155
2008-08-26,3.3319
2008-08-27,3.2964
2008-08-28,3.2965
2008-08-29,3.2967
2008-09-01,3.2345
2008-09-02,3.1628
2008-09-03,3.1329
2008-09-04,3.134
2008-09-05,3.134
2008-09-08,3.0523
2008-09-09,2.9583
2008-09-10,3.0012
2008-09-11,3.0022
2008-09-12,3.0021
2008-09-15,2.6872
2008-09-16,2.682
2008-09-17,2.7422
2008-09-18,2.7394
2008-09-19,2.7433
2008-09-22,2.7612
2008-09-23,2.7603999999999997
2008-09-24,2.6365
2008-09-25,2.6372999999999998
2008-09-26,2.6375
2008-09-29,2.5747999999999998
2008-09-30,2.7229
2008-10-01,2.7324
2008-10-02,2.7326
2008-10-03,2.7319
2008-10-06,2.6344
2008-10-07,2.2913
2008-10-08,2.2785
2008-10-09,2.2824999999999998
2008-10-10,2.2892
2008-10-13,2.409
2008-10-14,2.5754
2008-10-15,2.6096
2008-10-16,2.6083
2008-10-17,2.6088
2008-10-20,2.3719
2008-10-21,2.3906
2008-10-22,2.2947
2008-10-23,2.2949
2008-10-24,2.2946
2008-10-27,1.9762
2008-10-28,2.072
2008-10-29,2.0261
2008-10-30,2.0243
2008-10-31,2.0247
2008-11-03,2.1233
2008-11-04,2.1727
2008-11-05,2.1673
2008-11-06,2.1711
2008-11-07,2.1682
2008-11-10,2.0469
2008-11-11,1.9415
2008-11-12,1.9323000000000001
2008-11-13,1.9344000000000001
2008-11-14,1.9344000000000001
2008-11-17,1.8148
2008-11-18,1.7235
2008-11-19,1.6885
2008-11-20,1.6898
2008-11-21,1.6898
2008-11-24,1.5709
2008-11-25,1.5585
2008-11-26,1.4928
2008-11-27,1.4925
2008-11-28,1.4925
2008-12-01,1.6389
2008-12-02,1.5678999999999998
2008-12-03,1.5979999999999999
2008-12-04,1.5974
2008-12-05,1.5969
2008-12-08,1.5971
2008-12-09,1.5974
2008-12-10,1.5969
2008-12-11,1.5969
2008-12-12,1.5972
2008-12-15,1.6723
2008-12-16,1.6705999999999999
2008-12-17,1.6964000000000001
2008-12-18,1.6966999999999999
2008-12-19,1.6965
2008-12-22,1.6368
2008-12-23,1.6372
2008-12-24,1.6076000000000001
2008-12-25,1.6082
2008-12-26,1.6087
2008-12-29,1.6191
2008-12-30,1.6378
2008-12-31,1.6367
2009-01-01,1.6385999999999998
2009-01-02,1.6377000000000002
2009-01-05,1.7850000000000001
2009-01-06,1.8298999999999999
2009-01-07,1.8317
2009-01-08,1.8324
2009-01-09,1.8325
2009-01-12,1.7583
2009-01-13,1.7284000000000002
2009-01-14,1.6895
2009-01-15,1.6903000000000001
2009-01-16,1.6904
2009-01-19,1.5723
2009-01-20,1.5293
2009-01-21,1.5102
2009-01-22,1.5096
2009-01-23,1.5096
2009-01-26,1.6006
2009-01-27,1.6199
2009-01-28,1.6156000000000001
