Date,pb
2006-01-02,2.8123
2006-01-03,2.8478
2006-01-04,2.8837
2006-01-05,2.8929
2006-01-06,2.8929
2006-01-09,2.9243
2006-01-10,2.9646
2006-01-11,2.9938000000000002
2006-01-12,2.9923
2006-01-13,2.9844
2006-01-16,3.0293
2006-01-17,3.0381
2006-01-18,2.9939
2006-01-19,3.0485
2006-01-20,3.0678
2006-01-23,3.0394
2006-01-24,3.0863
2006-01-25,3.0822
2006-01-26,3.0599
2006-01-27,3.031
2006-01-30,3.0299
2006-01-31,3.0419
2006-02-01,3.0569
2006-02-02,3.1005
2006-02-03,3.0868
2006-02-06,3.1279
2006-02-07,3.127
2006-02-08,3.1453
2006-02-09,3.1906
2006-02-10,3.176
2006-02-13,3.1322
2006-02-14,3.1058
2006-02-15,3.1055
2006-02-16,3.1414
2006-02-17,3.153
2006-02-20,3.1781
2006-02-21,3.2069
2006-02-22,3.2497
2006-02-23,3.2718
2006-02-24,3.2899
2006-02-27,3.2606
2006-02-28,3.2767
2006-03-01,3.2126
2006-03-02,3.1491
2006-03-03,3.1187
2006-03-06,3.1187
2006-03-07,3.0476
2006-03-08,3.0391
2006-03-09,3.11
2006-03-10,3.1191
2006-03-13,3.169
2006-03-14,3.117
2006-03-15,3.1192
2006-03-16,3.1683
2006-03-17,3.2077
2006-03-20,3.2217000000000002
2006-03-21,3.2119
2006-03-22,3.1891
2006-03-23,3.1841
2006-03-24,3.1948
2006-03-27,3.1619
2006-03-28,3.124
2006-03-29,3.1374
2006-03-30,3.1648
2006-03-31,3.0464
2006-04-03,3.0549
2006-04-04,3.0694
2006-04-05,3.0785
2006-04-06,3.148
2006-04-07,3.1773
2006-04-10,3.1703
2006-04-11,3.1242
2006-04-12,3.0944
2006-04-13,3.0872
2006-04-14,3.0872
2006-04-17,3.0872
2006-04-18,3.0869
2006-04-19,3.1151
2006-04-20,3.0759
2006-04-21,3.0759
2006-04-24,3.0759
2006-04-25,3.0309
2006-04-26,3.0622
2006-04-27,3.0464
2006-04-28,3.0276
2006-05-01,3.0276
2006-05-02,3.0763
2006-05-03,3.0991
2006-05-04,3.1269
2006-05-05,3.1469
2006-05-08,3.1691
2006-05-09,3.1587
2006-05-10,3.1142
2006-05-11,3.0871
2006-05-12,3.0467
2006-05-15,2.9734
2006-05-16,2.976
2006-05-17,2.9196
2006-05-18,2.8421
2006-05-19,2.8227
2006-05-22,2.6619
2006-05-23,2.7551
2006-05-24,2.6698
2006-05-25,2.6747
2006-05-26,2.7625
2006-05-29,2.7829
2006-05-30,2.7042
2006-05-31,2.737
2006-06-01,2.68
2006-06-02,2.6951
2006-06-05,2.6315
2006-06-06,2.5805
2006-06-07,2.5841
2006-06-08,2.5665
2006-06-09,2.5995
2006-06-12,2.5995
2006-06-13,2.5236
2006-06-14,2.5232
2006-06-15,2.6212999999999997
2006-06-16,2.6341
2006-06-19,2.6634
2006-06-20,2.6299
2006-06-21,2.5836
