Date,mom_63
2010-12-29,-0.011632916846186947
2010-12-30,-0.0064543889845094515
2010-12-31,-0.008966695132365587
2011-01-03,-0.012658227848101333
2011-01-04,-0.030705394190871482
2011-01-05,-0.02948504983388689
2011-01-06,-0.03608461219411041
2011-01-07,-0.04769805060141019
2011-01-10,-0.0626576955424728
2011-01-11,-0.0634582623509371
2011-01-12,-0.0585016835016835
2011-01-13,-0.07080016757436114
2011-01-14,-0.05298570227081589
2011-01-18,-0.08155583437892089
2011-01-19,-0.06912838127951904
2011-01-20,-0.0869749681798897
2011-01-21,-0.11204364246747789
2011-01-24,-0.12947543713572018
2011-01-25,-0.129843363561418
2011-01-26,-0.11674283340257574
2011-01-27,-0.10598503740648368
2011-01-28,-0.12479201331114809
2011-01-31,-0.1437397034596376
2011-02-01,-0.14132231404958673
2011-02-02,-0.15440289505428229
2011-02-03,-0.15977742448330678
2011-02-04,-0.17389605314576007
2011-02-07,-0.14428857715430854
2011-02-08,-0.11446280991735536
2011-02-09,-0.11730205278592376
2011-02-10,-0.14019483269800925
2011-02-11,-0.10740903112669875
2011-02-14,-0.07868705035971224
2011-02-15,-0.0995594713656387
2011-02-16,-0.07139649753030985
2011-02-17,-0.04939380332285581
2011-02-18,-0.06910211267605637
2011-02-22,-0.1101398601398601
2011-02-23,-0.10031069684864635
2011-02-24,-0.09566787003610111
2011-02-25,-0.09799554565701551
2011-02-28,-0.04935424354243545
2011-03-01,-0.07303628847037202
2011-03-02,-0.04594467885607112
2011-03-03,-0.05083976395823886
2011-03-04,-0.08091468777484612
2011-03-07,-0.08131868131868136
2011-03-08,-0.08601216333622941
2011-03-09,-0.07782608695652171
2011-03-10,-0.08862948551664507
2011-03-11,-0.08034557235421169
2011-03-14,-0.06403508771929833
2011-03-15,-0.061919504643962786
2011-03-16,-0.09126810004387886
2011-03-17,-0.06834532374100721
2011-03-18,-0.060136674259681056
2011-03-21,-0.051983584131326976
2011-03-22,-0.04915794264906681
2011-03-23,-0.05063291139240511
2011-03-24,-0.05069537909376398
2011-03-25,-0.06028368794326244
2011-03-28,-0.0617556241729158
2011-03-29,-0.05602117335685941
2011-03-30,-0.043591979075849996
2011-03-31,-0.04244261585101783
2011-04-01,-0.016803102111158985
2011-04-04,-0.009401709401709368
2011-04-05,-0.023116438356164393
2011-04-06,-0.00941377834830992
2011-04-07,-0.0008605851979345269
2011-04-08,0.013066202090592283
2011-04-11,0.03633916554508754
2011-04-12,0.0395634379263301
2011-04-13,0.023245417970496174
2011-04-14,0.04373309287646521
2011-04-15,0.031083481349911235
2011-04-18,0.03779599271402545
2011-04-19,0.06088560885608851
2011-04-20,0.07806691449814118
2011-04-21,0.1016068052930057
2011-04-25,0.11956001912960312
2011-04-26,0.11463761250592142
2011-04-27,0.10724365004703662
2011-04-28,0.07903300790330081
2011-04-29,0.12214828897338403
2011-05-02,0.1293891293891294
2011-05-03,0.12415784408084685
2011-05-04,0.0993818354731335
2011-05-05,0.07663197729422899
2011-05-06,0.0714285714285714
2011-05-09,0.07587822014051504
2011-05-10,0.08679421371908536
2011-05-11,0.0958709065021357
2011-05-12,0.14137931034482754
2011-05-13,0.12229862475442044
2011-05-16,0.10932162030258663
2011-05-17,0.11741682974559686
2011-05-18,0.12185686653771755
2011-05-19,0.08786017949929148
2011-05-20,0.07943262411347507
2011-05-23,0.10461689587426326
2011-05-24,0.10952146028613718
2011-05-25,0.12425149700598803
2011-05-26,0.12543209876543204
2011-05-27,0.11208151382823894
2011-05-31,0.12983151635282453
2011-06-01,0.10221130221130204
2011-06-02,0.10090865614538491
2011-06-03,0.08755980861244028
2011-06-06,0.08325358851674647
2011-06-07,0.07034220532319391
2011-06-08,0.05987741631305976
2011-06-09,0.0716318785578749
2011-06-10,0.04556129638327855
2011-06-13,0.039831302717900696
2011-06-14,0.04054691183404047
2011-06-15,0.06180589087397381
2011-06-16,0.06225868725868744
2011-06-17,0.06737760542898696
2011-06-20,0.057720057720057616
2011-06-21,0.0751555768310197
2011-06-22,0.06190476190476191
2011-06-23,0.055765595463137974
2011-06-24,0.05283018867924527
2011-06-27,0.061589092618711705
2011-06-28,0.07056074766355147
2011-06-29,0.037374658158614515
2011-06-30,0.04070556309362283
2011-07-01,0.022787028921998242
2011-07-05,0.023295944779982758
2011-07-06,0.030674846625766916
2011-07-07,0.021598272138228847
2011-07-08,0.01421188630490966
2011-07-11,-0.002149613069647449
2011-07-12,0.008658008658008587
2011-07-13,0.023184601924759463
2011-07-14,0.02402795980777639
2011-07-15,0.017278617710583255
2011-07-18,0.015503875968992276
2011-07-19,0.04914436156208879
2011-07-20,0.039565217391304364
2011-07-21,0.037931034482758585
2011-07-22,0.03217503217503226
2011-07-25,0.03502776591200352
2011-07-26,0.02252443688907757
2011-07-27,0.024638912489379772
2011-07-28,0.046962516156829004
2011-07-29,0.03600169419737398
2011-08-01,0.05110732538330498
2011-08-02,0.04023972602739723
2011-08-03,0.05190311418685112
2011-08-04,0.03075571177504388
2011-08-05,0.03576158940397356
2011-08-08,-0.03439268611232038
2011-08-09,-0.0141691713181622
2011-08-10,-0.033780857514075446
2011-08-11,0.0038843331894691246
2011-08-12,0.008752735229759168
2011-08-15,0.0180378354597448
2011-08-16,0.0061295971978985175
2011-08-17,-0.0073275862068964415
2011-08-18,-0.0065132435953105805
2011-08-19,0.001752080595707417
2011-08-22,0.010226767452200969
2011-08-23,0.04446420631391734
2011-08-24,0.038171327119396414
2011-08-25,0.0013163668275559814
2011-08-26,-0.0008726003490402423
2011-08-29,0.022368421052631593
