Date,mom_63
2010-12-02,0.11502347417840375
2010-12-03,0.11304347826086958
2010-12-06,0.08878770631758681
2010-12-07,0.07409502262443435
2010-12-08,0.060451977401130064
2010-12-09,0.05352112676056331
2010-12-10,0.031076581576026552
2010-12-13,0.03742432581177768
2010-12-14,0.041759465478841795
2010-12-15,0.03720405862457721
2010-12-16,0.03477285473920366
2010-12-17,0.024834437086092676
2010-12-20,0.02912087912087924
2010-12-21,0.031746031746031855
2010-12-22,0.04955456570155903
2010-12-23,0.044028618602091285
2010-12-27,0.04393190554640314
2010-12-28,0.048527808069792844
2010-12-29,0.07217630853994494
2010-12-30,0.0966292134831459
2010-12-31,0.06460369163952207
2011-01-03,0.07734503565551298
2011-01-04,0.038647342995169254
2011-01-05,0.03920515574650918
2011-01-06,0.03625541125541121
2011-01-07,0.02410283877878938
2011-01-10,0.03286637931034497
2011-01-11,0.02722904431393469
2011-01-12,0.025383395029085154
2011-01-13,0.038135593220339103
2011-01-14,0.04518872939925589
2011-01-18,0.028361344537815025
2011-01-19,0.05616139585605251
2011-01-20,0.024585783003741257
2011-01-21,0.040409482758620774
2011-01-24,0.039572192513369187
2011-01-25,0.030047443331576273
2011-01-26,0.05567451820128477
2011-01-27,0.06270270270270273
2011-01-28,0.03770578863515661
2011-01-31,0.02344971339239188
2011-02-01,0.046670162558993145
2011-02-02,0.012276214833759402
2011-02-03,-0.006069802731411333
2011-02-04,-0.03197245450073771
2011-02-07,-0.016831683168316847
2011-02-08,0.00201207243460777
2011-02-09,0.01127049180327866
2011-02-10,-0.02801400700350165
2011-02-11,-0.015205271160669054
2011-02-14,-0.009226037929267239
2011-02-15,-0.01783893985728857
2011-02-16,0.005189413596263792
2011-02-17,0.01556016597510368
2011-02-18,0.005620848237097631
2011-02-22,-0.029290853031860187
2011-02-23,-0.025192802056555164
2011-02-24,0.014415376401494928
2011-02-25,0.0005230125523012497
2011-02-28,0.028418230563002744
2011-03-01,0.01602564102564097
2011-03-02,0.032345013477088846
2011-03-03,0.021208907741251393
2011-03-04,0.0036842105263157343
2011-03-07,-0.0067708333333332815
2011-03-08,0.002090956612650352
2011-03-09,0.003159557661927437
2011-03-10,0.0021310602024506853
2011-03-11,0.019251336898395754
2011-03-14,0.010764262648008671
2011-03-15,-0.019628647214854134
2011-03-16,-0.034206306787814
2011-03-17,-0.014673913043478204
2011-03-18,-0.003252032520325132
2011-03-21,0.004308023694130192
2011-03-22,0.0032034169781098853
2011-03-23,0.008488063660477385
2011-03-24,0.025994694960212117
2011-03-25,0.015814443858724436
2011-03-28,0.020515518148342737
2011-03-29,0.02548101924076951
2011-03-30,0.019527235354573458
2011-03-31,0.019467213114753967
2011-04-01,0.024987251402345922
2011-04-04,0.024439918533604832
2011-04-05,0.0428940568475451
2011-04-06,0.05167958656330751
2011-04-07,0.05796344647519591
2011-04-08,0.057531380753137906
2011-04-11,0.06103286384976525
2011-04-12,0.05873180873180894
2011-04-13,0.057761732851985714
2011-04-14,0.054081632653061096
2011-04-15,0.06358087487283814
2011-04-18,0.045454545454545414
2011-04-19,0.05782137325761472
2011-04-20,0.09233176838810642
2011-04-21,0.09476954945624039
2011-04-25,0.08179012345679015
2011-04-26,0.09160696008188318
2011-04-27,0.0862068965517242
2011-04-28,0.0844354018311293
2011-04-29,0.10542476970317316
2011-05-02,0.08248472505091664
2011-05-03,0.05010020040080154
2011-05-04,0.053562405255179524
2011-05-05,0.04885496183206106
2011-05-06,0.06808943089430897
2011-05-09,0.06747230614300093
2011-05-10,0.07329317269076285
2011-05-11,0.0699088145896658
2011-05-12,0.10293360782295413
2011-05-13,0.07977354606278952
2011-05-16,0.08949818934299025
2011-05-17,0.10275038920601975
2011-05-18,0.10789881259679923
2011-05-19,0.09346271705822273
2011-05-20,0.09146341463414642
2011-05-23,0.12387506617257804
2011-05-24,0.14345991561181437
2011-05-25,0.14631578947368418
2011-05-26,0.1390486147412442
2011-05-27,0.13868613138686126
2011-05-31,0.17665615141955837
2011-06-01,0.14203655352480427
2011-06-02,0.14434060228452728
2011-06-03,0.14630309386470897
2011-06-06,0.14420555846879912
2011-06-07,0.14501825769431398
2011-06-08,0.15275590551181106
2011-06-09,0.1802232854864434
2011-06-10,0.14637985309548807
2011-06-13,0.1565495207667731
2011-06-14,0.18614718614718617
2011-06-15,0.1881571665744326
2011-06-16,0.1809156094870381
2011-06-17,0.17618270799347457
2011-06-20,0.1603217158176944
2011-06-21,0.16232038318254394
2011-06-22,0.14045239347711713
2011-06-23,0.1256463288521199
2011-06-24,0.11209133367929436
2011-06-27,0.10721649484536089
2011-06-28,0.09330628803245444
2011-06-29,0.09122983870967727
2011-06-30,0.10603015075376909
2011-07-01,0.10298507462686568
2011-07-05,0.08896620278330025
2011-07-06,0.0773042616451931
2011-07-07,0.0884520884520883
2011-07-08,0.08983218163869666
2011-07-11,0.07270029673590517
2011-07-12,0.059488692232054996
2011-07-13,0.07658321060382911
2011-07-14,0.07118478790833715
2011-07-15,0.07066795740561482
2011-07-18,0.04782400765184125
2011-07-19,0.0996580361504642
2011-07-20,0.10151293313811616
2011-07-21,0.09312320916905437
2011-07-22,0.09035004730368978
2011-07-25,0.09415121255349512
2011-07-26,0.07876230661040795
2011-07-27,0.06162464985994376
2011-07-28,0.06894934333958713
2011-07-29,0.06342592592592577
2011-08-01,0.08372530573847592
2011-08-02,0.08778625954198471
2011-08-03,0.08633093525179847
2011-08-04,0.04609412906356125
2011-08-05,0.022359657469076977
2011-08-08,-0.06509433962264144
2011-08-09,-0.04256314312441534
