Date,pc_ratio
2013-06-27,2.4
2013-06-28,2.4
2013-07-01,6.4
2013-07-02,6.4
2013-07-03,6.4
2013-07-04,6.4
2013-07-05,17.8
2013-07-08,17.8
2013-07-09,21.8
2013-07-10,24.3636
2013-07-11,20.6154
2013-07-12,20.6154
2013-07-15,10.9333
2013-07-16,11.7857
2013-07-17,8.4616
2013-07-18,7.5
2013-07-19,7.5
2013-07-22,7.5
2013-07-23,7.0909
2013-07-24,7.2791
2013-07-25,7.5682
2013-07-26,8.25
2013-07-29,8.8537
2013-07-30,7.9574
2013-07-31,7.8776
2013-08-01,9.3265
2013-08-02,8.8846
2013-08-05,8.3393
2013-08-06,8.357099999999999
2013-08-07,7.9322
2013-08-08,7.9322
2013-08-09,7.9322
2013-08-12,7.9322
2013-08-13,7.9322
2013-08-14,7.6291
2013-08-15,7.6291
2013-08-16,7.6291
2013-08-19,7.5968
2013-08-20,10.06
2013-08-21,10.06
2013-08-22,89.1406
2013-08-23,90.4375
2013-08-26,91.5781
2013-08-27,91.6094
2013-08-28,47.3779
2013-08-29,30.4192
2013-08-30,27.3864
2013-09-02,27.3864
2013-09-03,26.2391
2013-09-04,25.1458
2013-09-05,23.2461
2013-09-06,23.125
2013-09-09,20.6407
2013-09-10,24.1853
2013-09-11,20.1474
2013-09-12,19.4613
2013-09-13,3.7401
2013-09-16,3.6536999999999997
2013-09-17,3.6929
2013-09-18,3.4526
2013-09-19,3.4121
2013-09-20,4.0924
2013-09-23,4.7243
2013-09-24,4.1454
2013-09-25,4.1982
2013-09-26,4.0997
2013-09-27,3.9972
2013-09-30,4.0169
2013-10-01,4.7188
2013-10-02,4.0407
2013-10-03,3.9877000000000002
2013-10-04,3.8009
2013-10-07,3.7406
2013-10-08,3.6944
2013-10-09,3.6109
2013-10-10,3.6086
2013-10-11,3.6168
2013-10-14,3.6154
2013-10-15,3.6248
2013-10-16,3.5362999999999998
2013-10-17,3.4989
2013-10-18,3.3151
2013-10-21,3.8430999999999997
2013-10-22,3.5060000000000002
2013-10-23,2.8114
2013-10-24,2.7954
2013-10-25,2.7819000000000003
2013-10-28,2.8929
2013-10-29,3.287
2013-10-30,3.2338
