Date,pc_ratio
2011-08-12,0.596
2011-08-15,0.566
2011-08-16,1.359
2011-08-17,1.359
2011-08-18,1.315
2011-08-19,1.435
2011-08-22,1.46
2011-08-23,1.419
2011-08-24,1.411
2011-08-25,1.419
2011-08-26,1.414
2011-08-29,1.418
2011-08-30,1.418
2011-08-31,1.412
2011-09-01,1.412
2011-09-02,1.698
2011-09-05,1.698
2011-09-06,1.505
2011-09-07,1.502
2011-09-08,1.499
2011-09-09,1.499
2011-09-12,1.509
2011-09-13,1.529
2011-09-14,1.5230000000000001
2011-09-15,1.5110000000000001
2011-09-16,1.526
2011-09-19,0.668
2011-09-20,0.358
2011-09-21,0.35
2011-09-22,0.345
2011-09-23,0.522
2011-09-26,0.489
2011-09-27,0.42
2011-09-28,0.415
2011-09-29,0.458
2011-09-30,0.404
2011-10-03,0.405
2011-10-04,0.405
2011-10-05,0.403
2011-10-06,0.389
2011-10-07,0.389
2011-10-10,0.39
2011-10-11,0.389
2011-10-12,0.389
2011-10-13,0.119
2011-10-14,0.119
2011-10-17,0.122
2011-10-18,0.177
2011-10-19,0.199
2011-10-20,0.206
2011-10-21,0.205
2011-10-24,0.176
2011-10-25,0.074
2011-10-26,0.076
2011-10-27,0.075
2011-10-28,0.076
2011-10-31,0.076
2011-11-01,0.076
2011-11-02,0.077
2011-11-03,0.077
2011-11-04,0.079
2011-11-07,0.08
2011-11-08,0.08
2011-11-09,0.08
2011-11-10,0.081
2011-11-11,0.081
2011-11-14,0.082
2011-11-15,0.081
2011-11-16,0.081
2011-11-17,0.079
2011-11-18,0.083
2011-11-21,0.075
2011-11-22,0.084
2011-11-23,0.084
2011-11-24,0.084
2011-11-25,0.084
2011-11-28,0.084
2011-11-29,0.084
2011-11-30,0.086
2011-12-01,0.041
2011-12-02,0.041
2011-12-05,0.041
2011-12-06,0.041
2011-12-07,0.043
2011-12-08,0.043
2011-12-09,0.043
2011-12-12,0.043
2011-12-13,0.043
2011-12-14,0.047
2011-12-15,0.047
2011-12-16,0.047
2011-12-19,0.046
2011-12-20,0.179
2011-12-21,0.178
2011-12-22,0.178
2011-12-23,0.178
2011-12-26,0.178
2011-12-27,0.176
2011-12-28,0.16
2011-12-29,0.156
2011-12-30,0.156
2012-01-02,0.156
2012-01-03,0.156
2012-01-04,0.129
2012-01-05,0.129
2012-01-06,0.131
2012-01-09,0.131
2012-01-10,0.132
2012-01-11,0.132
2012-01-12,0.135
2012-01-13,0.138
2012-01-16,0.138
2012-01-17,0.139
2012-01-18,0.15
2012-01-19,0.153
2012-01-20,0.153
2012-01-23,0.112
2012-01-24,0.559
2012-01-25,0.59
2012-01-26,0.598
2012-01-27,0.564
2012-01-30,0.564
