Date,pc_ratio
2017-09-15,0.3636
2017-09-18,0.3636
2017-09-19,0.4091
2017-09-20,0.4091
2017-09-21,0.5909
2017-09-22,0.5909
2017-09-25,1.2728
2017-09-26,0.4328
2017-09-27,0.4627
2017-09-28,0.5224
2017-09-29,0.5147
2017-10-02,0.4667
2017-10-03,0.4667
2017-10-04,0.4667
2017-10-05,0.4667
2017-10-06,0.4667
2017-10-09,0.4667
2017-10-10,0.4667
2017-10-11,0.3608
2017-10-12,0.3536
2017-10-13,0.3333
2017-10-16,0.3333
2017-10-17,0.3809
2017-10-18,0.3809
2017-10-19,0.4
2017-10-20,0.4
2017-10-23,0.41
2017-10-24,1.2424
2017-10-25,1.3333
2017-10-26,1.3333
2017-10-27,1.6364
2017-10-30,1.6364
2017-10-31,1.7059
2017-11-01,1.7059
2017-11-02,1.7059
2017-11-03,1.7059
2017-11-06,1.7059
2017-11-07,1.6286
2017-11-08,1.6286
2017-11-09,1.6286
2017-11-10,2.1714
2017-11-13,2.1714
2017-11-14,2.1714
2017-11-15,2.1714
2017-11-16,2.1714
2017-11-17,1.8571
2017-11-20,1.8056
2017-11-21,1.2667
2017-11-22,1.9333
2017-11-23,1.9333
2017-11-24,2.6
2017-11-27,2.6
2017-11-28,1.3929
2017-11-29,1.3929
2017-11-30,1.3929
2017-12-01,1.3929
2017-12-04,1.3929
2017-12-05,1.3929
2017-12-06,1.0714
2017-12-07,1.0714
2017-12-08,1.0714
2017-12-11,1.0714
2017-12-12,1.0714
2017-12-13,1.4483
2017-12-14,1.4
2017-12-15,0.7619
2017-12-18,0.9039
2017-12-19,0.8958
2017-12-20,0.9167
2017-12-21,0.9375
2017-12-22,0.8824
2017-12-25,0.8824
2017-12-26,0.7377
2017-12-27,0.2951
2017-12-28,0.3281
2017-12-29,0.3281
2018-01-01,0.3281
2018-01-02,0.6765
2018-01-03,0.6765
2018-01-04,0.6053
2018-01-05,0.6053
2018-01-08,0.6053
2018-01-09,0.6053
2018-01-10,0.7368
2018-01-11,0.7368
2018-01-12,0.2044
2018-01-15,0.2044
2018-01-16,0.1986
2018-01-17,0.1358
2018-01-18,0.136
2018-01-19,0.136
2018-01-22,0.1383
2018-01-23,0.1104
2018-01-24,0.1102
2018-01-25,0.1066
2018-01-26,0.1066
2018-01-29,0.1443
2018-01-30,0.1484
2018-01-31,0.2449
2018-02-01,0.2449
2018-02-02,0.2469
2018-02-05,0.2571
2018-02-06,1.1275
2018-02-07,1.2444
2018-02-08,1.2121
2018-02-09,1.2141
2018-02-12,1.2141
2018-02-13,1.2141
2018-02-14,1.2223
2018-02-15,1.2223
2018-02-16,1.2182
2018-02-19,1.2182
2018-02-20,1.2572999999999999
2018-02-21,0.3707
2018-02-22,0.3698
2018-02-23,0.3698
2018-02-26,0.3698
2018-02-27,0.3781
2018-02-28,0.3935
2018-03-01,0.3523
2018-03-02,0.3411
2018-03-05,0.3478
2018-03-06,0.3449
2018-03-07,0.3449
2018-03-08,0.3449
2018-03-09,0.3466
2018-03-12,0.3211
2018-03-13,0.3211
2018-03-14,0.3211
2018-03-15,0.3211
2018-03-16,0.2748
2018-03-19,0.1729
2018-03-20,0.1833
2018-03-21,0.1833
2018-03-22,0.1952
2018-03-23,0.2021
2018-03-26,0.2063
2018-03-27,0.2028
2018-03-28,0.2028
2018-03-29,0.2028
2018-03-30,0.2028
2018-04-02,0.2028
2018-04-03,0.2028
2018-04-04,0.2028
2018-04-05,0.2028
2018-04-06,0.2024
2018-04-09,0.2024
2018-04-10,0.2024
2018-04-11,0.2077
2018-04-12,0.2088
2018-04-13,0.2088
2018-04-16,0.2088
2018-04-17,0.2088
2018-04-18,0.2088
2018-04-19,0.2084
2018-04-20,0.1769
2018-04-23,0.1713
2018-04-24,0.1317
2018-04-25,0.1352
2018-04-26,0.1348
2018-04-27,0.1348
2018-04-30,0.1348
2018-05-01,0.1348
2018-05-02,0.1312
2018-05-03,0.1312
2018-05-04,0.131
2018-05-07,0.131
2018-05-08,0.131
2018-05-09,0.108
2018-05-10,0.1037
2018-05-11,0.1037
2018-05-14,0.1037
2018-05-15,0.1037
2018-05-16,0.1054
2018-05-17,0.1054
2018-05-18,0.0952
2018-05-21,0.1122
2018-05-22,0.7586
2018-05-23,0.8046
2018-05-24,0.9195
2018-05-25,0.8989
2018-05-28,0.8989
2018-05-29,0.8989
2018-05-30,0.9
2018-05-31,0.9
2018-06-01,0.9556
2018-06-04,0.7544
2018-06-05,0.7544
2018-06-06,0.7544
2018-06-07,0.7544
2018-06-08,0.7632
2018-06-11,0.7632
2018-06-12,0.7895
2018-06-13,0.7895
2018-06-14,0.7895
2018-06-15,0.7895
2018-06-18,0.7807
2018-06-19,0.8085
2018-06-20,0.266
2018-06-21,0.2872
2018-06-22,0.2872
2018-06-25,0.2872
2018-06-26,0.2872
2018-06-27,0.2872
2018-06-28,0.3404
2018-06-29,0.3053
2018-07-02,0.299
2018-07-03,0.299
2018-07-04,0.299
2018-07-05,0.299
2018-07-06,0.299
2018-07-09,0.299
2018-07-10,0.299
2018-07-11,0.3299
2018-07-12,0.3299
2018-07-13,0.3299
2018-07-16,0.3299
2018-07-17,0.3299
2018-07-18,0.3299
2018-07-19,0.3232
2018-07-20,0.3232
2018-07-23,0.3232
2018-07-24,0.2571
2018-07-25,0.2523
2018-07-26,0.2523
2018-07-27,0.2411
2018-07-30,0.2411
2018-07-31,0.2477
2018-08-01,0.2477
2018-08-02,0.2477
2018-08-03,0.2477
2018-08-06,0.2477
2018-08-07,0.2477
2018-08-08,0.2411
2018-08-09,0.2752
2018-08-10,0.2752
2018-08-13,0.2521
2018-08-14,0.2521
2018-08-15,0.1765
2018-08-16,0.2403
2018-08-17,0.2403
2018-08-20,0.2422
2018-08-21,0.3559
2018-08-22,0.35
2018-08-23,0.35
2018-08-24,0.3231
2018-08-27,0.3231
2018-08-28,0.2687
2018-08-29,0.2647
2018-08-30,0.2647
2018-08-31,0.2754
2018-09-03,0.2754
2018-09-04,0.3
2018-09-05,0.3
2018-09-06,0.3684
2018-09-07,0.3294
2018-09-10,0.3077
2018-09-11,0.2807
2018-09-12,0.2783
2018-09-13,0.2065
2018-09-14,0.2065
2018-09-17,0.2065
2018-09-18,0.2025
2018-09-19,0.2025
2018-09-20,0.2038
2018-09-21,0.2038
2018-09-24,0.25
2018-09-25,0.1496
2018-09-26,0.1484
2018-09-27,0.1484
2018-09-28,0.1484
2018-10-01,0.2101
2018-10-02,0.2101
2018-10-03,0.2231
2018-10-04,0.2231
2018-10-05,0.2308
2018-10-08,0.2308
2018-10-09,0.1852
2018-10-10,0.1852
2018-10-11,0.1852
2018-10-12,0.1824
2018-10-15,0.1824
2018-10-16,0.1882
2018-10-17,0.1882
2018-10-18,0.1882
2018-10-19,0.221
2018-10-22,0.2155
2018-10-23,0.2378
2018-10-24,0.6402
2018-10-25,1.4512
2018-10-26,1.4512
2018-10-29,1.5122
2018-10-30,1.5854
2018-10-31,1.5854
2018-11-01,1.5569
2018-11-02,1.5569
2018-11-05,1.4689
2018-11-06,1.4607
2018-11-07,1.4607
2018-11-08,1.4525000000000001
2018-11-09,1.4581
2018-11-12,1.4581
2018-11-13,1.4341
2018-11-14,1.4341
2018-11-15,1.4341
2018-11-16,1.4184999999999999
2018-11-19,1.4819
2018-11-20,1.7557
2018-11-21,1.7557
2018-11-22,1.7557
2018-11-23,3.5385
2018-11-26,3.7902
2018-11-27,2.9643
2018-11-28,3.0286
2018-11-29,3.0143
2018-11-30,3.0286
2018-12-03,2.9718
2018-12-04,2.9718
2018-12-05,2.9718
2018-12-06,3.229
2018-12-07,3.2061
2018-12-10,3.2061
2018-12-11,3.2061
2018-12-12,3.2061
2018-12-13,3.2061
2018-12-14,3.2061
2018-12-17,3.2061
2018-12-18,3.3810000000000002
2018-12-19,3.3810000000000002
2018-12-20,3.1765
2018-12-21,3.1176
2018-12-24,1.9118
2018-12-25,1.9118
2018-12-26,1.8462
2018-12-27,1.8462
2018-12-28,1.8462
2018-12-31,1.8462
2019-01-01,1.8462
2019-01-02,1.8462
2019-01-03,1.8462
2019-01-04,1.8462
2019-01-07,1.8462
2019-01-08,1.8462
2019-01-09,1.8692
2019-01-10,1.8409
2019-01-11,1.8
2019-01-14,1.8
2019-01-15,1.8
2019-01-16,1.7407
2019-01-17,1.7407
2019-01-18,1.7407
2019-01-21,1.7407
2019-01-22,1.7407
2019-01-23,1.7481
2019-01-24,1.8618000000000001
2019-01-25,1.8468
2019-01-28,1.8319999999999999
2019-01-29,1.8319999999999999
2019-01-30,1.8319999999999999
2019-01-31,1.8032
2019-02-01,1.8032
2019-02-04,1.8032
2019-02-05,0.7064
2019-02-06,0.7064
2019-02-07,0.7064
2019-02-08,0.6953
2019-02-11,0.708
2019-02-12,0.6997
2019-02-13,0.7026
2019-02-14,0.6945
2019-02-15,0.6945
2019-02-18,0.6945
2019-02-19,0.7643
2019-02-20,0.8121
2019-02-21,0.8099
2019-02-22,0.7958
2019-02-25,0.7904
2019-02-26,0.7904
2019-02-27,0.7904
2019-02-28,0.7931
2019-03-01,0.7931
2019-03-04,0.7931
2019-03-05,0.7931
2019-03-06,0.7931
2019-03-07,0.7931
2019-03-08,0.7931
2019-03-11,0.7931
2019-03-12,0.7931
2019-03-13,0.7931
2019-03-14,0.7931
2019-03-15,0.7931
2019-03-18,0.8042
2019-03-19,0.9955
2019-03-20,0.9956
2019-03-21,0.9956
2019-03-22,0.9956
2019-03-25,1.0044
2019-03-26,1.0133
2019-03-27,1.0356
2019-03-28,1.04
2019-03-29,1.04
2019-04-01,1.04
2019-04-02,1.04
2019-04-03,1.013
2019-04-04,1.013
2019-04-05,1.013
2019-04-08,1.013
2019-04-09,1.026
2019-04-10,1.026
2019-04-11,1.026
2019-04-12,1.0303
2019-04-15,1.0303
2019-04-16,1.0303
2019-04-17,1.0393
2019-04-18,1.0393
2019-04-19,1.0393
2019-04-22,1.0349
2019-04-23,0.9868
2019-04-24,0.9956
2019-04-25,1
2019-04-26,1.0044
2019-04-29,1.0044
2019-04-30,1.0044
2019-05-01,1.0044
2019-05-02,1.0044
2019-05-03,1.0044
2019-05-06,1.0044
2019-05-07,1.0044
2019-05-08,1.0307
2019-05-09,1.0044
2019-05-10,1
2019-05-13,1
2019-05-14,0.9693
2019-05-15,0.9286
2019-05-16,0.9286
2019-05-17,0.9286
2019-05-20,0.8354
2019-05-21,0.1111
2019-05-22,0.1111
2019-05-23,0.1111
2019-05-24,0.1111
2019-05-27,0.1111
2019-05-28,0.1111
2019-05-29,0.1111
2019-05-30,0.1111
2019-05-31,0.1111
2019-06-03,0.1333
2019-06-04,0.1333
2019-06-05,0.1333
2019-06-06,0.1333
2019-06-07,0.1333
2019-06-10,0.0323
2019-06-11,0.027
2019-06-12,0.027
2019-06-13,0.0208
2019-06-14,0.0208
2019-06-17,0.0208
2019-06-18,0.0208
2019-06-19,0.0208
2019-06-20,0.0208
2019-06-21,0.0208
2019-06-24,0.0208
2019-06-25,0.0208
2019-06-26,0.0208
2019-06-27,0.0208
2019-06-28,0.0208
2019-07-01,0.0208
2019-07-02,0.0208
2019-07-03,0.0159
2019-07-04,0.0159
2019-07-05,0.0159
2019-07-08,0.0159
2019-07-09,0.0159
2019-07-10,0.0159
2019-07-11,0.0317
2019-07-12,0.0317
2019-07-15,0.0317
2019-07-16,0.0317
2019-07-17,0.0317
2019-07-18,0.0317
2019-07-19,0.0317
2019-07-22,0.0253
2019-07-23,0.0253
2019-07-24,0.0253
2019-07-25,0.0253
2019-07-26,0.0253
2019-07-29,0.0274
2019-07-30,0.0274
2019-07-31,0.0274
2019-08-01,0.0274
2019-08-02,0.0274
2019-08-05,0.0274
2019-08-06,0.0274
2019-08-07,0.0137
2019-08-08,0.1096
2019-08-09,0.1096
2019-08-12,0.1096
2019-08-13,0.1096
2019-08-14,0.1096
2019-08-15,0.1096
2019-08-16,0.1096
2019-08-19,0.1096
2019-08-20,0.1096
2019-08-21,0.1096
2019-08-22,0.1096
2019-08-23,0.1096
2019-08-26,0.1096
2019-08-27,0.1096
2019-08-28,0.1096
2019-08-29,0.1096
2019-08-30,0.1096
2019-09-02,0.1096
2019-09-03,0.1096
2019-09-04,0.1096
2019-09-05,0.1096
2019-09-06,0.1096
2019-09-09,0.1096
2019-09-10,0.1096
2019-09-11,0.1096
2019-09-12,0.1096
2019-09-13,0.1096
2019-09-16,0.1096
2019-09-17,0.1096
2019-09-18,0.1096
2019-09-19,0.1096
2019-09-20,0.1096
2019-09-23,0.1096
2019-09-24,0.1096
2019-09-25,0.1096
2019-09-26,0.1096
2019-09-27,0.1096
2019-09-30,0.1096
2019-10-01,0.1096
2019-10-02,0.1096
2019-10-03,0.1096
2019-10-04,0.1096
2019-10-07,0.1096
2019-10-08,0.1096
2019-10-09,0.1096
2019-10-10,0.1096
2019-10-11,0.1096
2019-10-14,0.1096
2019-10-15,0.1096
2019-10-16,0.1096
2019-10-17,0.1096
2019-10-18,0.1096
2019-10-21,0.1096
2019-10-22,0.1096
2019-10-23,0.1096
2019-10-24,0.1096
2019-10-25,0.1096
2019-10-28,0.1096
2019-10-29,0.1096
2019-10-30,0.1096
2019-10-31,0.1096
2019-11-01,0.1096
2019-11-04,0.1096
2019-11-05,0.1096
2019-11-06,0.1096
2019-11-07,0.1096
2019-11-08,0.1096
2019-11-11,0.1096
2019-11-12,0.1096
2019-11-13,0.1096
2019-11-14,0.1096
2019-11-15,0.1096
2019-11-18,0.1096
2019-11-19,0.1096
2019-11-20,0.1096
2019-11-21,0.1096
2019-11-22,0.1096
2019-11-25,0.1096
2019-11-26,0.1096
2019-11-27,0.1096
2019-11-28,0.1096
2019-11-29,0.1096
2019-12-02,0.1096
2019-12-03,0.1096
2019-12-04,0.1096
2019-12-05,0.1096
2019-12-06,0.1096
2019-12-09,0.1096
2019-12-10,0.1096
2019-12-11,0.1096
2019-12-12,0.1096
2019-12-13,0.1096
2019-12-16,0.1096
2019-12-17,0.1096
2019-12-18,0.1096
2019-12-19,0.1096
2019-12-20,0.1096
2019-12-23,0.1096
2019-12-24,0.1096
2019-12-25,0.1096
2019-12-26,0.1096
2019-12-27,0.1096
2019-12-30,0.1096
2019-12-31,0.1096
2020-01-01,0.1096
2020-01-02,0.1096
2020-01-03,0.1096
2020-01-06,0.1096
2020-01-07,0.1096
2020-01-08,0.1096
2020-01-09,0.1096
2020-01-10,0.1096
2020-01-13,0.1096
2020-01-14,0.1096
2020-01-15,0.1096
2020-01-16,0.1096
2020-01-17,0.1096
2020-01-20,0.1096
2020-01-21,0.1096
2020-01-22,0.1096
2020-01-23,0.1096
2020-01-24,0.1096
2020-01-27,0.1096
2020-01-28,0.1096
2020-01-29,0.1096
2020-01-30,0.1096
2020-01-31,0.1096
2020-02-03,0.1096
2020-02-04,0.1096
2020-02-05,0.1096
2020-02-06,0.1096
2020-02-07,0.1096
2020-02-10,0.1096
2020-02-11,0.1096
2020-02-12,0.1096
2020-02-13,0.1096
2020-02-14,0.1096
2020-02-17,0.1096
2020-02-18,0.1096
2020-02-19,0.1096
2020-02-20,0.1096
2020-02-21,0.1096
2020-02-24,0.1096
2020-02-25,0.1096
