Date,pc_ratio
2011-08-12,2.1946
2011-08-15,2.2228
2011-08-16,2.1393
2011-08-17,2.3209
2011-08-18,2.3191
2011-08-19,2.8849
2011-08-22,2.4454000000000002
2011-08-23,2.6178
2011-08-24,2.6313
2011-08-25,2.6349
2011-08-26,2.6346
2011-08-29,2.6221
2011-08-30,2.6169000000000002
2011-08-31,2.617
2011-09-01,2.6128
2011-09-02,2.6501
2011-09-05,2.6501
2011-09-06,2.6859
2011-09-07,2.6949
2011-09-08,2.7183
2011-09-09,2.6849
2011-09-12,2.7418
2011-09-13,2.7043
2011-09-14,2.7161
2011-09-15,2.7157
2011-09-16,2.6715999999999998
2011-09-19,2.15
2011-09-20,3.0438
2011-09-21,3.0168
2011-09-22,3.0102
2011-09-23,3.2237999999999998
2011-09-26,2.8209
2011-09-27,2.7956
2011-09-28,3.5296
2011-09-29,2.3312
2011-09-30,2.4956
2011-10-03,2.4779999999999998
2011-10-04,2.5164999999999997
2011-10-05,2.4996
2011-10-06,2.4902
2011-10-07,2.8441
2011-10-10,2.8448
2011-10-11,2.8418
2011-10-12,2.8564
2011-10-13,2.8166
2011-10-14,2.8846
2011-10-17,1.9299
2011-10-18,1.9274
2011-10-19,1.9153
2011-10-20,1.9729999999999999
2011-10-21,1.9584000000000001
2011-10-24,1.8798
2011-10-25,1.8744
2011-10-26,1.8460999999999999
2011-10-27,1.2374
2011-10-28,1.2383
2011-10-31,1.3013
2011-11-01,1.3501
2011-11-02,1.3404
2011-11-03,1.3404
2011-11-04,1.3404
2011-11-07,1.3519
2011-11-08,1.2499
2011-11-09,1.2493
2011-11-10,1.2501
2011-11-11,1.258
2011-11-14,1.2579
2011-11-15,1.2594
2011-11-16,1.2594
2011-11-17,1.2591
2011-11-18,1.2644
2011-11-21,1.2793
2011-11-22,1.2616
2011-11-23,1.2604
2011-11-24,1.2604
2011-11-25,1.0409
2011-11-28,1.0366
2011-11-29,1.0328
2011-11-30,1.0491
2011-12-01,0.9963
2011-12-02,1.0206
2011-12-05,1.0198
2011-12-06,1.0204
2011-12-07,1.008
2011-12-08,0.9313
2011-12-09,0.9078
2011-12-12,0.908
2011-12-13,0.9051
2011-12-14,0.8904
2011-12-15,0.8854
2011-12-16,0.8874
2011-12-19,0.5609
2011-12-20,0.5509
2011-12-21,0.5418
2011-12-22,0.5209
2011-12-23,0.5191
2011-12-26,3732.857
2011-12-27,0.5232
2011-12-28,0.5178
2011-12-29,0.5226
2011-12-30,0.5219
2012-01-02,4073.333
2012-01-03,0.5263
2012-01-04,0.5344
2012-01-05,0.5567
2012-01-06,0.3664
2012-01-09,0.2886
2012-01-10,0.2951
2012-01-11,0.3453
2012-01-12,0.3559
2012-01-13,0.3702
2012-01-16,3223.449
2012-01-17,0.3864
2012-01-18,0.3982
2012-01-19,0.3909
2012-01-20,0.3954
2012-01-23,0.6261
2012-01-24,0.5323
2012-01-25,0.5041
2012-01-26,0.6734
2012-01-27,0.6696
2012-01-30,0.6663
2012-01-31,0.6661
2012-02-01,0.7255
2012-02-02,0.7273
2012-02-03,0.7313
2012-02-06,0.7313
2012-02-07,0.7342
2012-02-08,0.7471
2012-02-09,0.7613
2012-02-10,0.8769
2012-02-13,0.9203
2012-02-14,0.9112
2012-02-15,0.9553
2012-02-16,0.9514
2012-02-17,0.9286
2012-02-20,3262.759
2012-02-21,1.0888
2012-02-22,0.9511
2012-02-23,0.9424
2012-02-24,0.9429
2012-02-27,0.9421
2012-02-28,0.942
2012-02-29,0.9471
2012-03-01,0.9605
2012-03-02,0.9596
2012-03-05,0.9988
2012-03-06,0.999
2012-03-07,1.008
2012-03-08,1.0067
2012-03-09,0.9961
2012-03-12,0.9954
2012-03-13,1.0441
2012-03-14,1.0618
2012-03-15,1.0598
2012-03-16,1.0596
2012-03-19,1.2955
2012-03-20,1.7713999999999999
2012-03-21,1.7673
2012-03-22,1.6836
2012-03-23,1.7715999999999998
2012-03-26,1.9013
2012-03-27,1.9029
2012-03-28,1.9036
2012-03-29,1.9513
