Date,short_int_ratio
2016-02-26,0.024093529411764705
2016-02-29,0.03619882352941176
2016-03-01,0.03619882352941176
2016-03-02,0.03516457142857143
2016-03-03,0.03516457142857143
2016-03-04,0.03516457142857143
2016-03-07,0.03516457142857143
2016-03-08,0.034187777777777775
2016-03-09,0.03238842105263158
2016-03-10,0.03238842105263158
2016-03-11,0.03238842105263158
2016-03-14,0.03238842105263158
2016-03-15,0.02290153846153846
2016-03-16,0.02290153846153846
2016-03-17,0.02290153846153846
2016-03-18,0.02290153846153846
2016-03-21,0.02290153846153846
2016-03-22,0.02290153846153846
2016-03-23,0.02290153846153846
2016-03-24,0.02290153846153846
2016-03-25,0.02290153846153846
2016-03-28,0.022329
2016-03-29,0.022329
2016-03-30,0.021265714285714287
2016-03-31,0.029884285714285714
2016-04-01,0.029884285714285714
2016-04-04,0.029884285714285714
2016-04-05,0.029884285714285714
2016-04-06,0.029884285714285714
2016-04-07,0.029884285714285714
2016-04-08,0.027892
2016-04-11,0.027892
2016-04-12,0.027892
2016-04-13,0.027892
2016-04-14,0.027892
2016-04-15,0.05824425531914894
2016-04-18,0.05824425531914894
2016-04-19,0.05824425531914894
2016-04-20,0.0558669387755102
2016-04-21,0.0558669387755102
2016-04-22,0.0558669387755102
2016-04-25,0.0558669387755102
2016-04-26,0.0558669387755102
2016-04-27,0.0558669387755102
2016-04-28,0.0558669387755102
2016-04-29,0.015373469387755101
2016-05-02,0.015373469387755101
2016-05-03,0.015373469387755101
2016-05-04,0.015373469387755101
2016-05-05,0.015066
2016-05-06,0.01448653846153846
2016-05-09,0.01448653846153846
2016-05-10,0.014213207547169811
2016-05-11,0.014213207547169811
2016-05-12,0.014213207547169811
2016-05-13,0.013619245283018869
2016-05-16,0.013619245283018869
2016-05-17,0.013619245283018869
2016-05-18,0.013619245283018869
2016-05-19,0.013619245283018869
2016-05-20,0.013619245283018869
2016-05-23,0.013619245283018869
2016-05-24,0.013619245283018869
2016-05-25,0.013619245283018869
2016-05-26,0.013619245283018869
2016-05-27,0.013124
2016-05-30,0.013124
2016-05-31,0.01094690909090909
2016-06-01,0.01094690909090909
2016-06-02,0.011149629629629629
2016-06-03,0.011149629629629629
2016-06-06,0.011149629629629629
2016-06-07,0.011149629629629629
2016-06-08,0.01094690909090909
2016-06-09,0.01094690909090909
2016-06-10,0.01094690909090909
2016-06-13,0.01094690909090909
2016-06-14,0.01094690909090909
2016-06-15,0.01883781818181818
2016-06-16,0.01883781818181818
2016-06-17,0.01883781818181818
2016-06-20,0.01883781818181818
2016-06-21,0.01883781818181818
2016-06-22,0.01883781818181818
2016-06-23,0.01883781818181818
2016-06-24,0.01883781818181818
2016-06-27,0.01883781818181818
2016-06-28,0.01850142857142857
2016-06-29,0.018176842105263158
2016-06-30,0.021449473684210525
2016-07-01,0.021449473684210525
2016-07-04,0.021449473684210525
2016-07-05,0.021449473684210525
2016-07-06,0.021449473684210525
2016-07-07,0.021449473684210525
2016-07-08,0.021449473684210525
2016-07-11,0.021449473684210525
2016-07-12,0.021449473684210525
2016-07-13,0.021449473684210525
2016-07-14,0.021449473684210525
2016-07-15,0.010268421052631578
2016-07-18,0.010268421052631578
2016-07-19,0.010268421052631578
2016-07-20,0.010091379310344827
2016-07-21,0.010091379310344827
2016-07-22,0.010091379310344827
2016-07-25,0.010091379310344827
2016-07-26,0.010091379310344827
2016-07-27,0.010091379310344827
2016-07-28,0.010091379310344827
2016-07-29,0.006268275862068966
2016-08-01,0.006268275862068966
2016-08-02,0.006268275862068966
2016-08-03,0.006268275862068966
2016-08-04,0.006268275862068966
2016-08-05,0.006162033898305084
2016-08-08,0.005770793650793651
2016-08-09,0.005770793650793651
2016-08-10,0.005770793650793651
2016-08-11,0.005770793650793651
2016-08-12,0.005770793650793651
2016-08-15,0.022403492063492063
2016-08-16,0.022403492063492063
2016-08-17,0.019603055555555554
2016-08-18,0.019603055555555554
2016-08-19,0.019603055555555554
2016-08-22,0.019334520547945204
2016-08-23,0.019334520547945204
2016-08-24,0.019334520547945204
2016-08-25,0.019334520547945204
2016-08-26,0.019334520547945204
2016-08-29,0.019334520547945204
2016-08-30,0.019334520547945204
2016-08-31,0.02232931506849315
2016-09-01,0.022027567567567567
2016-09-02,0.022027567567567567
2016-09-05,0.022027567567567567
2016-09-06,0.022027567567567567
2016-09-07,0.021733866666666664
2016-09-08,0.021733866666666664
2016-09-09,0.021733866666666664
2016-09-12,0.02116935064935065
2016-09-13,0.02116935064935065
2016-09-14,0.02116935064935065
2016-09-15,0.01842909090909091
2016-09-16,0.01842909090909091
2016-09-19,0.01842909090909091
2016-09-20,0.01819282051282051
2016-09-21,0.01819282051282051
2016-09-22,0.01819282051282051
2016-09-23,0.01819282051282051
2016-09-26,0.01819282051282051
2016-09-27,0.01819282051282051
2016-09-28,0.01819282051282051
2016-09-29,0.01819282051282051
2016-09-30,0.010721025641025641
2016-10-03,0.010721025641025641
2016-10-04,0.010721025641025641
2016-10-05,0.010721025641025641
2016-10-06,0.010721025641025641
2016-10-07,0.010721025641025641
2016-10-10,0.010585316455696202
2016-10-11,0.010721025641025641
2016-10-12,0.010721025641025641
2016-10-13,0.010721025641025641
2016-10-14,0.008771794871794872
2016-10-17,0.008771794871794872
2016-10-18,0.008771794871794872
2016-10-19,0.008771794871794872
2016-10-20,0.009002631578947368
2016-10-21,0.009002631578947368
2016-10-24,0.009002631578947368
2016-10-25,0.009002631578947368
2016-10-26,0.009002631578947368
2016-10-27,0.009002631578947368
2016-10-28,0.009372602739726028
