Date,mr_252
2012-12-10,0.14562574730968492
2012-12-11,0.18569414752093483
2012-12-12,0.18809516404913706
2012-12-13,0.1591068015477135
2012-12-14,0.184006061697648
2012-12-17,0.1549553630995415
2012-12-18,0.15723574664421736
2012-12-19,0.20525981568961482
2012-12-20,0.21334921789178884
2012-12-21,0.22064642168257564
2012-12-24,0.22254544107020413
2012-12-26,0.2143454318283482
2012-12-27,0.2402698463084123
2012-12-28,0.2173613185094414
2012-12-31,0.25079726301222416
2013-01-02,0.27319635123928876
2013-01-03,0.2647311458512285
2013-01-04,0.2932539998651904
2013-01-07,0.30068197046324463
2013-01-08,0.3025921456611731
2013-01-09,0.290711082639334
2013-01-10,0.2962947170937622
2013-01-11,0.31696906313843787
2013-01-14,0.2903073070794451
2013-01-15,0.2616457909682428
2013-01-16,0.2597674158221397
2013-01-17,0.2724734380099363
2013-01-18,0.27693709898414376
2013-01-22,0.3117602201518519
2013-01-23,0.34197098639629897
2013-01-24,0.2923426756420211
2013-01-25,0.3437072863000741
2013-01-28,0.33571443578376825
2013-01-29,0.33107773708506194
2013-01-30,0.31746931067044426
2013-01-31,0.2851710798752298
2013-02-01,0.30924780153106335
2013-02-04,0.28205082110145363
2013-02-05,0.32926759863051025
2013-02-06,0.3608043750916716
2013-02-07,0.34660977901180634
2013-02-08,0.3426309837919337
2013-02-11,0.305601837864679
2013-02-12,0.35650800866059784
2013-02-13,0.3294913450645496
2013-02-14,0.32482530649817987
2013-02-15,0.33049675057892003
2013-02-19,0.3454206679088434
2013-02-20,0.32678687086058145
2013-02-21,0.248824525108144
2013-02-22,0.2832351308272294
2013-02-25,0.17775987107171654
2013-02-26,0.22625359138604395
2013-02-27,0.267778009721767
2013-02-28,0.2522327017778152
2013-03-01,0.22904854831741894
2013-03-04,0.195739331947266
2013-03-05,0.1924349403079748
2013-03-06,0.17047376318986274
2013-03-07,0.14397130397249502
2013-03-08,0.16845479192769375
2013-03-11,0.13171631796672756
2013-03-12,0.13865927674406864
2013-03-13,0.1744790271602299
2013-03-14,0.16289351776092498
2013-03-15,0.16260295609288922
2013-03-18,0.11967357426661307
2013-03-19,0.07404675510082726
2013-03-20,0.10258713511519901
2013-03-21,0.08495615770728815
2013-03-22,0.10618086369601931
2013-03-25,0.08237241116554883
2013-03-26,0.032540854733432045
2013-03-27,-0.017167714447456905
2013-03-28,0.0006767291622571392
2013-04-01,-0.03259926085672593
2013-04-02,-0.025462140992166926
2013-04-03,-0.03939391225697819
2013-04-04,-0.03605118174895838
2013-04-05,-0.03731470336110099
2013-04-08,-0.02818958744686606
2013-04-09,0.05049226147639674
2013-04-10,0.08471864431064824
2013-04-11,0.1321585508828771
2013-04-12,0.12116558471571603
2013-04-15,0.08176430607061524
2013-04-16,0.08749530604581301
2013-04-17,0.05718933800525594
2013-04-18,0.07715403999785542
2013-04-19,0.08000536089229104
2013-04-22,0.11935646173037262
2013-04-23,0.09414253957200636
2013-04-24,0.11685182706464992
2013-04-25,0.16172178265495973
2013-04-26,0.16012450696193503
2013-04-29,0.16526776916410424
2013-04-30,0.15921689123258642
2013-05-01,0.16201991465149335
2013-05-02,0.1938035908854041
2013-05-03,0.21874889075570603
2013-05-06,0.22556359875904852
2013-05-07,0.2285753915437756
2013-05-08,0.29369015728191394
2013-05-09,0.2812465979539174
2013-05-10,0.25542539566908307
2013-05-13,0.2980931607092596
2013-05-14,0.3243326281415415
2013-05-15,0.37658280512336884
2013-05-16,0.396603693359699
2013-05-17,0.4620361228875076
2013-05-20,0.3357083894512747
2013-05-21,0.3068613543583709
2013-05-22,0.27190550037184114
2013-05-23,0.2596158823833923
2013-05-24,0.2624257952709814
2013-05-28,0.24720693178988173
2013-05-29,0.22407998103848525
2013-05-30,0.14747493168367298
2013-05-31,0.1316131490861101
2013-06-03,0.1741084602637728
2013-06-04,0.10830558009923141
2013-06-05,0.09324613441031859
2013-06-06,0.11868278773828322
2013-06-07,0.13597838932973105
2013-06-10,0.091227695746676
2013-06-11,0.04047584343360677
2013-06-12,2.518701357523412e-05
2013-06-13,0.03413424067447113
2013-06-14,0.033017289459006616
2013-06-17,0.029874305758549546
2013-06-18,0.03821903946446592
2013-06-19,0.03211295764088429
2013-06-20,-0.042960102531667155
2013-06-21,-0.07084025249991033
2013-06-24,-0.07844978764783661
2013-06-25,-0.041626186383678654
2013-06-26,-0.06467903863705537
2013-06-27,-0.07254898168384849
2013-06-28,-0.03669724770642235
2013-07-01,-0.037730386953585104
2013-07-02,-0.06644301402235997
2013-07-03,-0.06712648866454396
2013-07-05,-0.06023678891134876
2013-07-08,-0.029964995961072827
2013-07-09,-0.05425973512551918
2013-07-10,-0.05778758003193074
2013-07-11,-0.05927109571356959
2013-07-12,-0.06841227548927553
2013-07-15,-0.08718383650465811
2013-07-16,-0.06464370932606678
2013-07-17,-0.05380607530229076
2013-07-18,-0.03202256693420358
2013-07-19,-0.0384694002698176
2013-07-22,-0.03735872379702554
2013-07-23,-0.038973756365061174
2013-07-24,-0.03309483890077025
2013-07-25,-0.028825303084994536
2013-07-26,-0.011044228408195078
2013-07-29,0.0059403796971619904
2013-07-30,-0.009018992045881857
2013-07-31,0.0005317210758575275
2013-08-01,0.020198916471253492
2013-08-02,0.0572364295921135
2013-08-05,0.05226557608751081
2013-08-06,0.04385899018082262
2013-08-07,0.059146870680510055
2013-08-08,0.09317022682110743
2013-08-09,0.10423609330940731
2013-08-12,0.10240217104438809
2013-08-13,0.08387385253340884
2013-08-14,0.07550644567219122
2013-08-15,0.04590121301060668
