Date,debt_gdp
2003-12-31,34.1
2004-12-31,28.2
2005-12-31,12.9
2006-12-31,7.7
2007-12-31,5.9
2008-12-31,6.5
2009-12-31,8.3
2010-12-31,7.9
2011-12-31,8.3
2012-12-31,7.7
2013-12-31,7.9
2014-12-31,13.4
2015-12-31,9.4
2016-12-31,10
2017-12-31,17.4
