Date,debt_gdp
2003-12-31,67.6
2004-12-31,64.2
2005-12-31,65.1
2006-12-31,62.1
2007-12-31,59.1
2008-12-31,62.6
2009-12-31,66.4
2010-12-31,72.3
2011-12-31,72.2
2012-12-31,75.7
2013-12-31,75.7
2014-12-31,84.5
2015-12-31,86.2
2016-12-31,84.6
2017-12-31,78.8
