Date,debt_gdp
2003-12-31,101.8
2004-12-31,102.7
2005-12-31,104.7
2006-12-31,113.4
2007-12-31,105.8
2008-12-31,86.5
2009-12-31,80.9
2010-12-31,81.4
2011-12-31,83.6
2012-12-31,88
2013-12-31,92.2
2014-12-31,93.7
2015-12-31,90.2
2016-12-31,111.2
2017-12-31,103.3
