Date,debt_gdp
2003-12-31,72.7
2004-12-31,71.4
2005-12-31,53.8
2006-12-31,55.1
2007-12-31,50.6
2008-12-31,51.2
2009-12-31,49.3
2010-12-31,61.4
2011-12-31,60.1
2012-12-31,52.1
2013-12-31,54.6
2014-12-31,64.3
2015-12-31,57.3
2016-12-31,59.5
2017-12-31,67.2
