Date,Market,Ticker,"Forward Return (one month, 21-trading day)",fundamental_emerging_ridge_train
2016-01-08,Emerging,EWY,-0.0004620004620004004,0.01993969519670269
2016-01-08,Emerging,EWZ,0.012131715771230622,0.034334813954206324
2016-01-08,Emerging,GREK,-0.2038545957485192,0.002038186901662473
2016-01-08,Emerging,KSA,-0.06467913087417876,0.010809597152424496
2016-01-08,Emerging,MCHI,-0.09832134292565944,0.009477680339691924
2016-01-08,Emerging,THD,0.09038308060654444,0.004801052678562793
2016-01-11,Emerging,ARGT,-0.0012338062924120985,0.006134837613079982
2016-01-11,Emerging,ECH,0.07520690896005755,0.015568842531206738
2016-01-11,Emerging,EPHE,0.049016338779593216,0.003022864581116924
2016-01-11,Emerging,EPOL,0.05134957208689928,0.01901617443850589
2016-01-11,Emerging,EPU,0.06998264893001749,0.0242694815165809
2016-01-11,Emerging,ERUS,0.00297973778307492,0.021135189759340856
2016-01-11,Emerging,EWM,0.0781571369806664,0.005268676400965217
2016-01-11,Emerging,EWW,-0.014255167498218091,-0.0034434086818596384
2016-01-11,Emerging,EWY,-0.006397075622572522,0.019891073490607966
2016-01-11,Emerging,EWZ,0.041933605125218376,0.03430149607483806
2016-01-11,Emerging,GREK,-0.2306667061576282,0.0016153609951849567
2016-01-11,Emerging,KSA,-0.05609382967873522,0.01059487047821498
2016-01-11,Emerging,MCHI,-0.08696815627508703,0.00982884569041915
2016-01-11,Emerging,THD,0.09330950962874728,0.00482311056599692
2016-01-12,Emerging,ARGT,-0.020846106683016445,0.005954472975366929
2016-01-12,Emerging,ECH,0.0688784709700685,0.01564466740757414
2016-01-12,Emerging,EPHE,0.0431606905710491,0.0031484481952767044
2016-01-12,Emerging,EPOL,0.02835051546391765,0.01883591916886261
2016-01-12,Emerging,EPU,0.08814944541739655,0.02432738938258764
2016-01-12,Emerging,ERUS,-0.008875739644970349,0.021094323536648977
2016-01-12,Emerging,EWM,0.06663957740755788,0.005398700047183088
2016-01-12,Emerging,EWW,-0.04650613786591118,-0.0032438645106997958
2016-01-12,Emerging,EWY,-0.02360219981668199,0.019905931824619236
2016-01-12,Emerging,EWZ,-0.00637681159420289,0.034471687770007406
2016-01-12,Emerging,GREK,-0.2446734397677793,0.0010884456950613092
2016-01-12,Emerging,KSA,-0.031397174254316984,0.01100786225348972
2016-01-12,Emerging,MCHI,-0.10592315901814298,0.010017670535935549
2016-01-12,Emerging,THD,0.05931382050785027,0.004375761172285466
2016-01-13,Emerging,ARGT,0.00806952203600253,0.006397258871360247
2016-01-13,Emerging,ECH,0.08664518438954527,0.015614164795891646
2016-01-13,Emerging,EPHE,0.061852223336676726,0.0028596700288121106
2016-01-13,Emerging,EPOL,0.036012861736334216,0.01870338347320981
2016-01-13,Emerging,EPU,0.1532544378698224,0.024267339627297647
2016-01-13,Emerging,ERUS,0.032471437161756045,0.02099427886021233
2016-01-13,Emerging,EWM,0.08258011503697626,0.0055897027820509555
2016-01-13,Emerging,EWW,-0.01781895937277267,-0.003029652993169851
2016-01-13,Emerging,EWY,-0.010799632352941345,0.019674394218010205
2016-01-13,Emerging,EWZ,0.04094955489614227,0.034494968054385525
2016-01-13,Emerging,GREK,-0.20053901934215806,0.0012833226750604883
2016-01-13,Emerging,KSA,-0.02795358649789037,0.01113591920984117
2016-01-13,Emerging,MCHI,-0.06408508317425687,0.010050943669895132
2016-01-13,Emerging,THD,0.0370512574390478,0.00399172218134144
2016-01-14,Emerging,ARGT,0.032837670384138866,0.006261244221265156
2016-01-14,Emerging,ECH,0.08499288762446655,0.015357357091888908
2016-01-14,Emerging,EPHE,0.06303915063039156,0.0029886883414354266
2016-01-14,Emerging,EPOL,0.02759948652118105,0.01854818887188972
2016-01-14,Emerging,EPU,0.14731879787860924,0.024158037223323905
2016-01-14,Emerging,ERUS,0.03280609256004685,0.020924107411894138
2016-01-14,Emerging,EWM,0.07215241183623823,0.0055472417733537305
2016-01-14,Emerging,EWW,-0.009647058823529342,-0.0034382960486641825
2016-01-14,Emerging,EWY,-0.014090909090909045,0.019715750520644493
2016-01-14,Emerging,EWZ,0.022582513028372997,0.03424560975391272
2016-01-14,Emerging,GREK,-0.16219458668617415,0.0020929588815494816
2016-01-14,Emerging,KSA,-0.02795358649789037,0.011452923993535754
2016-01-14,Emerging,MCHI,-0.03903095558546421,0.009920674584681637
2016-01-14,Emerging,THD,0.039170945046586685,0.004252928833488049
2016-01-15,Emerging,ARGT,0.09743589743589752,0.006349765115640273
2016-01-15,Emerging,ECH,0.1295487627365357,0.015363633528724632
2016-01-15,Emerging,EPHE,0.10329595650696556,0.0024913000129224688
2016-01-15,Emerging,EPOL,0.10821643286573136,0.018507792090303163
2016-01-15,Emerging,EPU,0.1762589928057554,0.023970424120664073
2016-01-15,Emerging,ERUS,0.1613924050632911,0.02092286639107919
2016-01-15,Emerging,EWM,0.11828404831320286,0.005223881725385366
2016-01-15,Emerging,EWW,0.06612981942410934,-0.002892044769375322
2016-01-15,Emerging,EWY,0.04152823920265791,0.019503457712740653
2016-01-15,Emerging,EWZ,0.10222489476849073,0.0343675432836435
2016-01-15,Emerging,GREK,-0.0943706573202976,0.0027701011619713934
2016-01-15,Emerging,KSA,0.0032661948829613148,0.011096486925153413
2016-01-15,Emerging,MCHI,0.022541561003099453,0.009925152650199385
2016-01-15,Emerging,THD,0.08975879794385122,0.0044270555051467275
2016-01-19,Emerging,ARGT,0.11867704280155646,0.006482000529656283
2016-01-19,Emerging,ECH,0.1281771968046479,0.01528790260766815
2016-01-19,Emerging,EPHE,0.10411704661449472,0.0028509164163571434
2016-01-19,Emerging,EPOL,0.11796610169491514,0.018653166523409717
2016-01-19,Emerging,EPU,0.1873862947240752,0.024035141303560215
2016-01-19,Emerging,ERUS,0.12546816479400769,0.020735731361723686
2016-01-19,Emerging,EWM,0.10767326732673288,0.0051558018824160124
2016-01-19,Emerging,EWW,0.06546605013385243,-0.002934943595611845
2016-01-19,Emerging,EWY,0.0016147635524799142,0.019287570584838876
2016-01-19,Emerging,EWZ,0.08045977011494232,0.03444762945873231
2016-01-19,Emerging,GREK,-0.07524758730710301,0.0034619608327282163
2016-01-19,Emerging,KSA,0.01041666666666674,0.011225626435355688
2016-01-19,Emerging,MCHI,-0.009093414163681368,0.009489329432764466
2016-01-19,Emerging,THD,0.0701515740380878,0.003849581680599991
2016-01-20,Emerging,ARGT,0.13350958360872436,0.006733354630290233
2016-01-20,Emerging,ECH,0.13973002553812466,0.015002980087071491
2016-01-20,Emerging,EPHE,0.1024054982817868,0.0025975601894965387
2016-01-20,Emerging,EPOL,0.12517006802721098,0.01834174304814792
2016-01-20,Emerging,EPU,0.17600964436407485,0.023646852914229258
2016-01-20,Emerging,ERUS,0.16270096463022488,0.020620381659910064
2016-01-20,Emerging,EWM,0.08693860733415737,0.004702091078716907
2016-01-20,Emerging,EWW,0.07813655410401776,-0.002809642914056741
2016-01-20,Emerging,EWY,0.02857142857142869,0.01911156899060075
2016-01-20,Emerging,EWZ,0.11345319280843168,0.03431432749910127
2016-01-20,Emerging,GREK,-0.06097763875948348,0.005055400349450871
2016-01-20,Emerging,KSA,0.07830626450116007,0.011476504106257782
2016-01-20,Emerging,MCHI,0.026674233825198623,0.009594714426423068
2016-01-20,Emerging,THD,0.09115699259836374,0.0036395793885595894
2016-01-21,Emerging,ARGT,0.14640522875816986,0.006099360250037103
2016-01-21,Emerging,ECH,0.14801312431644176,0.014844277963295488
2016-01-21,Emerging,EPHE,0.13363572923935796,0.003236394503546387
2016-01-21,Emerging,EPOL,0.1534208707671043,0.0183063442091241
2016-01-21,Emerging,EPU,0.19469559975889086,0.023599854518222725
2016-01-21,Emerging,ERUS,0.19808306709265167,0.02053719501856495
2016-01-21,Emerging,EWM,0.10312243221035344,0.004934932722877942
2016-01-21,Emerging,EWW,0.10203070827142137,-0.003328922597110576
2016-01-21,Emerging,EWY,0.036175710594315236,0.019079510823272153
2016-01-21,Emerging,EWZ,0.2176957352005091,0.03446405409636074
2016-01-21,Emerging,GREK,-0.044614222147594584,0.0052768525020364
2016-01-21,Emerging,KSA,0.0866141732283463,0.011523110696981871
2016-01-21,Emerging,MCHI,0.04857384919514285,0.009843547842779105
2016-01-21,Emerging,THD,0.0989945862335655,0.003610902904210492
2016-01-22,Emerging,ARGT,0.08594730238393966,0.005494651600282057
2016-01-22,Emerging,ECH,0.08345021037868161,0.014819233048548501
2016-01-22,Emerging,EPHE,0.09900650907845132,0.003218784375870337
2016-01-22,Emerging,EPOL,0.10228802153432026,0.018466563630521737
2016-01-22,Emerging,EPU,0.15416178194607275,0.023800867577879796
2016-01-22,Emerging,ERUS,0.07109283196239713,0.02046920189912116
2016-01-22,Emerging,EWM,0.03694968553459122,0.005101280602962322
2016-01-22,Emerging,EWW,0.04925516578568012,-0.003421591341077385
2016-01-22,Emerging,EWY,-0.010720802919708115,0.019252322340876364
2016-01-22,Emerging,EWZ,0.13597560975609754,0.034580535579739856
2016-01-22,Emerging,GREK,-0.07508890381999632,0.004858990326416486
2016-01-22,Emerging,KSA,0.0483250961010433,0.01197951677991269
2016-01-22,Emerging,MCHI,-0.01203171998906205,0.009845598261740508
2016-01-22,Emerging,THD,0.061239871867345023,0.0035614607714045104
2016-01-25,Emerging,ARGT,0.12299807815502885,0.006058779214866059
2016-01-25,Emerging,ECH,0.09303977272727272,0.014934346814600683
2016-01-25,Emerging,EPHE,0.09518935516888448,0.0023988335155692223
2016-01-25,Emerging,EPOL,0.10533423362592842,0.01845806936186305
2016-01-25,Emerging,EPU,0.1706886403766923,0.023811530817272136
2016-01-25,Emerging,ERUS,0.13011606597434322,0.020579708700569778
2016-01-25,Emerging,EWM,0.051979208316673235,0.00514888538523229
2016-01-25,Emerging,EWW,0.07153356197942196,-0.0028639504314114193
2016-01-25,Emerging,EWY,0.003931544865864778,0.0191665324128664
2016-01-25,Emerging,EWZ,0.15634771732332695,0.03461385842964886
2016-01-25,Emerging,GREK,-0.08523822180875795,0.004891448238153042
2016-01-25,Emerging,KSA,0.06707657909446607,0.011554680768574821
2016-01-25,Emerging,MCHI,0.010329424902289164,0.009685858565074978
2016-01-25,Emerging,THD,0.09294320137693624,0.003588833661318973
2016-01-26,Emerging,ARGT,0.1195244055068836,0.005448666370770532
2016-01-26,Emerging,ECH,0.08966244725738393,0.015002896717287214
2016-01-26,Emerging,EPHE,0.08653198653198667,0.002996882827178483
2016-01-26,Emerging,EPOL,0.10515740120562622,0.018589854917963625
2016-01-26,Emerging,EPU,0.14449541284403655,0.023672273655950614
2016-01-26,Emerging,ERUS,0.10841232227488162,0.020520838058995287
2016-01-26,Emerging,EWM,0.030066380320187488,0.0052259451396252385
2016-01-26,Emerging,EWW,0.057375089648577626,-0.003219807245022655
2016-01-26,Emerging,EWY,-0.0020618556701029744,0.019367163857153685
2016-01-26,Emerging,EWZ,0.13460356484326996,0.034730948507297764
2016-01-26,Emerging,GREK,-0.10395027006296133,0.00423391874585681
2016-01-26,Emerging,KSA,0.05353200883002196,0.011593885245361812
2016-01-26,Emerging,MCHI,-0.0005546311702718798,0.010194583336300685
2016-01-26,Emerging,THD,0.07040149393090568,0.0036693653194798115
2016-01-27,Emerging,ARGT,0.12406015037593975,0.005458847401776102
2016-01-27,Emerging,ECH,0.08353808353808367,0.014993305566000197
2016-01-27,Emerging,EPHE,0.06606606606606613,0.0025680107396100355
2016-01-27,Emerging,EPOL,0.09017496635262456,0.01855368251241093
2016-01-27,Emerging,EPU,0.14505996573386626,0.023655506869668795
2016-01-27,Emerging,ERUS,0.0458978772231784,0.020403332434403003
2016-01-27,Emerging,EWM,0.02525651144435681,0.005433443630937181
2016-01-27,Emerging,EWW,0.04887398179204605,-0.0030800299193760854
2016-01-27,Emerging,EWY,-0.010154627279021387,0.019320292991220893
2016-01-27,Emerging,EWZ,0.10066707095209226,0.034478744562142324
2016-01-27,Emerging,GREK,-0.08052350666368369,0.004612180361398632
2016-01-27,Emerging,KSA,0.043169398907103806,0.011579901789421473
2016-01-27,Emerging,MCHI,0.016051816389749396,0.010351637947619594
2016-01-27,Emerging,THD,0.06387747478520732,0.003698558566965847
2016-01-28,Emerging,ARGT,0.10419235511713933,0.005300031992563209
2016-01-28,Emerging,ECH,0.0527758738862234,0.014861721908628714
2016-01-28,Emerging,EPHE,0.044204322200392936,0.002729124803949991
2016-01-28,Emerging,EPOL,0.04964075767472242,0.018495307835964682
2016-01-28,Emerging,EPU,0.13518099547511309,0.02362067579360326
2016-01-28,Emerging,ERUS,0.03370165745856357,0.02019434538245634
2016-01-28,Emerging,EWM,0.006535947712418277,0.005568013014262994
2016-01-28,Emerging,EWW,0.04279332236068667,-0.0031707642843891593
2016-01-28,Emerging,EWY,-0.013936486177747457,0.019395652503917792
2016-01-28,Emerging,EWZ,0.10793082886106142,0.03458640908443288
2016-01-28,Emerging,GREK,-0.05975848408190543,0.005112069638736031
2016-01-28,Emerging,KSA,0.005795574288725014,0.011268694391466026
2016-01-28,Emerging,MCHI,0.004744627407200719,0.010450303703325801
2016-01-28,Emerging,THD,0.06048834628190902,0.00361582968528029
2016-01-29,Emerging,ARGT,0.0837349397590359,0.0051045235030950905
2016-01-29,Emerging,ECH,0.044039735099337785,0.014743214363803806
2016-01-29,Emerging,EPHE,0.032625910674691116,0.0029655404045933736
2016-01-29,Emerging,EPOL,0.04434447300771205,0.01847082776079239
2016-01-29,Emerging,EPU,0.13545150501672246,0.02351553228878576
2016-01-29,Emerging,ERUS,0.057034220532319324,0.020092527124270107
2016-01-29,Emerging,EWM,0.0,0.0056943576906547414
2016-01-29,Emerging,EWW,0.03117235147955721,-0.003437223078725368
2016-01-29,Emerging,EWY,0.003165272439520805,0.019457605592472813
2016-01-29,Emerging,EWZ,0.08787541713014457,0.034135450049632955
2016-01-29,Emerging,GREK,-0.06647421152569577,0.005305249561717943
2016-01-29,Emerging,KSA,0.04899894625922019,0.011650546590406615
2016-01-29,Emerging,MCHI,0.010032537960954269,0.01044951304464374
2016-01-29,Emerging,THD,0.05730762299513415,0.0038797505580549143
2016-02-01,Emerging,ARGT,0.09320505111244737,0.005098260820143013
2016-02-01,Emerging,ECH,0.04906157392163313,0.014824053848529105
2016-02-01,Emerging,EPHE,0.053639846743295035,0.0028523645507984446
2016-02-01,Emerging,EPOL,0.04603580562659837,0.01849080495126102
2016-02-01,Emerging,EPU,0.17948717948717952,0.023576210228352712
2016-02-01,Emerging,ERUS,0.09352112676056333,0.020345503765435105
2016-02-01,Emerging,EWM,0.019813084112149548,0.005652217334600857
2016-02-01,Emerging,EWW,0.052703316674239005,-0.003299164456188471
2016-02-01,Emerging,EWY,0.014055769666742268,0.019481574083772674
2016-02-01,Emerging,EWZ,0.1120354963948973,0.033884017389103765
2016-02-01,Emerging,GREK,-0.04444579189910258,0.005251034639734765
2016-02-01,Emerging,KSA,0.04899894625922019,0.011366816868128063
2016-02-01,Emerging,MCHI,0.04411359250068903,0.010544976174147298
2016-02-01,Emerging,THD,0.08377344745947912,0.003958745256380531
2016-02-02,Emerging,ARGT,0.13180693069306915,0.005199550411435524
2016-02-02,Emerging,ECH,0.10481392966882908,0.014816536808931564
2016-02-02,Emerging,EPHE,0.1037549407114624,0.002679641862936911
2016-02-02,Emerging,EPOL,0.10197368421052633,0.018558120355286308
2016-02-02,Emerging,EPU,0.2302820955670697,0.02356858955446304
2016-02-02,Emerging,ERUS,0.16765402843601904,0.02029509659186947
2016-02-02,Emerging,EWM,0.07067551737602518,0.0054618478798858314
2016-02-02,Emerging,EWW,0.0792982456140352,-0.00288591587723727
2016-02-02,Emerging,EWY,0.057862809146057126,0.019331966740264828
2016-02-02,Emerging,EWZ,0.2769869513641756,0.034429232111341544
2016-02-02,Emerging,GREK,0.0229892267402656,0.005006042671631541
2016-02-02,Emerging,KSA,0.07738095238095233,0.011314727358544703
2016-02-02,Emerging,MCHI,0.07314998582364618,0.010315430722976854
2016-02-02,Emerging,THD,0.12791134485349342,0.003936548261868124
2016-02-03,Emerging,ARGT,0.14552238805970166,0.005443617746533533
2016-02-03,Emerging,ECH,0.09932885906040267,0.014720005388970135
2016-02-03,Emerging,EPHE,0.08225806451612905,0.002922566640248562
2016-02-03,Emerging,EPOL,0.06653992395437247,0.018339308549408965
2016-02-03,Emerging,EPU,0.2338169642857142,0.023261646922197236
2016-02-03,Emerging,ERUS,0.12251655629139058,0.02024605216821241
2016-02-03,Emerging,EWM,0.06065200909780132,0.005548134282038524
2016-02-03,Emerging,EWW,0.06628571428571428,-0.003353892445289724
2016-02-03,Emerging,EWY,0.053257142857142885,0.019426360602885825
2016-02-03,Emerging,EWZ,0.267337807606264,0.03369550296267176
2016-02-03,Emerging,GREK,0.027419913692632303,0.0065052085987246195
2016-02-03,Emerging,KSA,0.04789473684210521,0.011083716755891287
2016-02-03,Emerging,MCHI,0.08664058133035213,0.010590405150235072
2016-02-03,Emerging,THD,0.09466811751904247,0.0035987821314705914
2016-02-04,Emerging,ARGT,0.10191846522781778,0.004910012466719332
2016-02-04,Emerging,ECH,0.07337045528987884,0.014400797216920074
2016-02-04,Emerging,EPHE,0.05395112662646784,0.0030221203142903694
2016-02-04,Emerging,EPOL,0.06386975579210996,0.018164157700139898
2016-02-04,Emerging,EPU,0.2228290551611143,0.02294827124214165
2016-02-04,Emerging,ERUS,0.16264722378014596,0.01999291257535292
2016-02-04,Emerging,EWM,0.0426806439535754,0.005731014538925953
2016-02-04,Emerging,EWW,0.06358904729576831,-0.0037023466813036667
2016-02-04,Emerging,EWY,0.03005158107198924,0.019260579943317372
2016-02-04,Emerging,EWZ,0.20772946859903385,0.03327729923555273
2016-02-04,Emerging,GREK,0.11951191321433875,0.0081350462478632
2016-02-04,Emerging,KSA,0.04789473684210521,0.011223959865868343
2016-02-04,Emerging,MCHI,0.08636748518204929,0.010745911216665278
2016-02-04,Emerging,THD,0.10753275109170304,0.003917679571745464
2016-02-05,Emerging,ARGT,0.0958986731001208,0.0047560655246879305
2016-02-05,Emerging,ECH,0.07296849087893875,0.01448546713006719
2016-02-05,Emerging,EPHE,0.04642289348171702,0.002392129674948616
2016-02-05,Emerging,EPOL,0.05037313432835844,0.0181443341243948
2016-02-05,Emerging,EPU,0.1796246648793567,0.022927307771672775
2016-02-05,Emerging,ERUS,0.13178733031674228,0.020075353356793467
2016-02-05,Emerging,EWM,0.040933435348125435,0.00558048687443312
2016-02-05,Emerging,EWW,0.06310904872389789,-0.0028928906145944035
2016-02-05,Emerging,EWY,0.019073569482289,0.019187325101838345
2016-02-05,Emerging,EWZ,0.2424409015942825,0.03358882703060708
2016-02-05,Emerging,GREK,0.1328148981888877,0.008447116951196397
2016-02-05,Emerging,KSA,0.07631578947368411,0.011128651242705411
2016-02-05,Emerging,MCHI,0.07269099201824414,0.010650159667037742
2016-02-05,Emerging,THD,0.09229078923274114,0.0035570816184104063
2016-02-08,Emerging,ARGT,0.11872705018359865,0.00484367829553841
2016-02-08,Emerging,ECH,0.08469489829943333,0.014400190072776537
2016-02-08,Emerging,EPHE,0.06950672645739919,0.0022019378265183617
2016-02-08,Emerging,EPOL,0.05978602894902441,0.01790598303173452
2016-02-08,Emerging,EPU,0.21717990275526744,0.022651203008444552
2016-02-08,Emerging,ERUS,0.18876664736537352,0.019901335408043525
2016-02-08,Emerging,EWM,0.052995391705069166,0.005294744573624778
2016-02-08,Emerging,EWW,0.09907561033420233,-0.002322485632207053
2016-02-08,Emerging,EWY,0.032693187014174674,0.018847006802414898
2016-02-08,Emerging,EWZ,0.286599099099099,0.033050791329531884
2016-02-08,Emerging,GREK,0.17666533270273233,0.010577868277463976
2016-02-08,Emerging,KSA,0.08315677966101688,0.01097480260322594
2016-02-08,Emerging,MCHI,0.0998835177635411,0.010348285191570984
2016-02-08,Emerging,THD,0.10065288356909674,0.0033520746655175074
2016-02-09,Emerging,ARGT,0.1273291925465836,0.004913076463891813
2016-02-09,Emerging,ECH,0.09566968781470298,0.014351581323051605
2016-02-09,Emerging,EPHE,0.08354673495518572,0.0023898681298004914
2016-02-09,Emerging,EPOL,0.07384230287859816,0.017820503404339962
2016-02-09,Emerging,EPU,0.24310915104740904,0.022677855044362094
2016-02-09,Emerging,ERUS,0.2279855247285887,0.019956144309117192
2016-02-09,Emerging,EWM,0.059666795815575435,0.00503610856666079
2016-02-09,Emerging,EWW,0.1114058355437666,-0.0022451334802515172
2016-02-09,Emerging,EWY,0.06124335567367688,0.01875686998672078
2016-02-09,Emerging,EWZ,0.3441780821917808,0.03295892254210641
2016-02-09,Emerging,GREK,0.2525963971449072,0.011146212826908536
2016-02-09,Emerging,KSA,0.09508373851971896,0.010870236958462325
2016-02-09,Emerging,MCHI,0.1072695035460991,0.010155868755570912
2016-02-09,Emerging,THD,0.09935956084171993,0.0032393006234575934
2016-02-10,Emerging,ARGT,0.13341568869672638,0.004850890533202707
2016-02-10,Emerging,ECH,0.101740294511379,0.01415606049141262
2016-02-10,Emerging,EPHE,0.10330578512396693,0.002264775212804432
2016-02-10,Emerging,EPOL,0.09830932999373808,0.01786762621318284
2016-02-10,Emerging,EPU,0.2324324324324325,0.02254131362359728
2016-02-10,Emerging,ERUS,0.23469994058229385,0.019908998902477024
2016-02-10,Emerging,EWM,0.06753147653567337,0.005233413631895269
2016-02-10,Emerging,EWW,0.13039286575078313,-0.0022996126977229813
2016-02-10,Emerging,EWY,0.07886870544952851,0.018745470504484926
2016-02-10,Emerging,EWZ,0.3258803801006147,0.0331444568563676
2016-02-10,Emerging,GREK,0.31041385948026945,0.011270187191996522
2016-02-10,Emerging,KSA,0.09508373851971896,0.010997089805156289
2016-02-10,Emerging,MCHI,0.13657678780773752,0.010147025762073129
2016-02-10,Emerging,THD,0.11621572544034865,0.0031997194232712533
2016-02-11,Emerging,ARGT,0.1465247338760174,0.0052420355993903
2016-02-11,Emerging,ECH,0.10863697705802956,0.013948301244283085
2016-02-11,Emerging,EPHE,0.09802673456397204,0.0017829578292644852
2016-02-11,Emerging,EPOL,0.09273182957393478,0.017646950766848836
2016-02-11,Emerging,EPU,0.22693133047210295,0.02218379484932017
2016-02-11,Emerging,ERUS,0.2465671641791045,0.019850927195445553
2016-02-11,Emerging,EWM,0.04685714285714293,0.0049097604705021025
2016-02-11,Emerging,EWW,0.1527605843030453,-0.0019523317567459678
2016-02-11,Emerging,EWY,0.09223187045294524,0.018719279006548455
2016-02-11,Emerging,EWZ,0.3436406067677946,0.033251325534982105
2016-02-11,Emerging,GREK,0.299277506629261,0.011555088251482503
2016-02-11,Emerging,KSA,0.0842787682333872,0.011052513029753464
2016-02-11,Emerging,MCHI,0.15786332438078188,0.010530785211940317
2016-02-11,Emerging,THD,0.11564501372369618,0.003306028221183463
2016-02-12,Emerging,ARGT,0.11453201970443372,0.004710522270185171
2016-02-12,Emerging,ECH,0.0728171334431631,0.013946058162651973
2016-02-12,Emerging,EPHE,0.08784634760705279,0.0017690446544014003
2016-02-12,Emerging,EPOL,0.08193668528864051,0.01782442276006797
2016-02-12,Emerging,EPU,0.15751667521806054,0.022079358793678436
2016-02-12,Emerging,ERUS,0.17122888759464172,0.019986239835150393
2016-02-12,Emerging,EWM,0.03681214421252377,0.0049925923666286265
