Date,Market,Ticker,"Forward Return (one month, 21-trading day)",sentimental_and_alternative_emerging_rfr_train
2016-01-13,Emerging,EWY,-0.010799632352941345,0.009298444399312043
2016-01-13,Emerging,EWZ,0.04094955489614227,0.012579982186372391
2016-01-13,Emerging,EZA,0.090466037161133,0.009298444399312043
2016-01-13,Emerging,GREK,-0.20053901934215806,0.021734824075558982
2016-01-13,Emerging,MCHI,-0.06408508317425687,0.024943511640643703
2016-01-13,Emerging,THD,0.0370512574390478,0.009305177611971381
2016-01-13,Emerging,TUR,0.03405773597145645,0.009305177611971381
2016-01-14,Emerging,ARGT,0.032837670384138866,0.021734824075558982
2016-01-14,Emerging,ECH,0.08499288762446655,0.009305177611971381
2016-01-14,Emerging,EIDO,0.0924024640657084,0.009319522279258887
2016-01-14,Emerging,EPHE,0.06303915063039156,0.009298444399312043
2016-01-14,Emerging,EPU,0.14731879787860924,0.024849459088771293
2016-01-14,Emerging,EWM,0.07215241183623823,0.01257721671344779
2016-01-14,Emerging,EWT,0.068075117370892,0.009305177611971381
2016-01-14,Emerging,EWW,-0.009647058823529342,0.009754249985553222
2016-01-14,Emerging,EWY,-0.014090909090909045,0.009298444399312043
2016-01-14,Emerging,EWZ,0.022582513028372997,0.01257721671344779
2016-01-14,Emerging,EZA,0.10953957267529346,0.009298444399312043
2016-01-14,Emerging,GREK,-0.16219458668617415,0.021734824075558982
2016-01-14,Emerging,MCHI,-0.03903095558546421,0.025136233958224393
2016-01-14,Emerging,THD,0.039170945046586685,0.009305177611971381
2016-01-14,Emerging,TUR,0.005134788189987249,0.009305177611971381
2016-01-15,Emerging,ARGT,0.09743589743589752,0.021734824075558982
2016-01-15,Emerging,ECH,0.1295487627365357,0.009305177611971381
2016-01-15,Emerging,EIDO,0.14960212201591516,0.009305177611971381
2016-01-15,Emerging,EPHE,0.10329595650696556,0.009298444399312043
2016-01-15,Emerging,EPU,0.1762589928057554,0.025623463761882095
2016-01-15,Emerging,EWM,0.11828404831320286,0.012574755346902059
2016-01-15,Emerging,EWT,0.1272102161100197,0.009305177611971381
2016-01-15,Emerging,EWW,0.06612981942410934,0.011779849113419165
2016-01-15,Emerging,EWY,0.04152823920265791,0.009298444399312043
2016-01-15,Emerging,EWZ,0.10222489476849073,0.012574755346902059
2016-01-15,Emerging,EZA,0.2043215761042263,0.009298444399312043
2016-01-15,Emerging,GREK,-0.0943706573202976,0.021734824075558982
2016-01-15,Emerging,MCHI,0.022541561003099453,0.02488547651804615
2016-01-15,Emerging,THD,0.08975879794385122,0.009305177611971381
2016-01-15,Emerging,TUR,0.06328279499011202,0.009305177611971381
2016-01-19,Emerging,ARGT,0.11867704280155646,0.021734824075558982
2016-01-19,Emerging,ECH,0.1281771968046479,0.009305177611971381
2016-01-19,Emerging,EIDO,0.12237394957983196,0.009305177611971381
2016-01-19,Emerging,EPHE,0.10411704661449472,0.009298444399312043
2016-01-19,Emerging,EPU,0.1873862947240752,0.025623463761882095
2016-01-19,Emerging,EWM,0.10767326732673288,0.012574755346902059
2016-01-19,Emerging,EWT,0.09328891004283668,0.009305177611971381
2016-01-19,Emerging,EWW,0.06546605013385243,0.011779849113419165
2016-01-19,Emerging,EWY,0.0016147635524799142,0.009298444399312043
2016-01-19,Emerging,EWZ,0.08045977011494232,0.012574755346902059
2016-01-19,Emerging,EZA,0.19473189087488246,0.009298444399312043
2016-01-19,Emerging,GREK,-0.07524758730710301,0.021734824075558982
2016-01-19,Emerging,MCHI,-0.009093414163681368,0.02488547651804615
2016-01-19,Emerging,THD,0.0701515740380878,0.009305177611971381
2016-01-19,Emerging,TUR,0.06675479180436228,0.009305177611971381
2016-01-20,Emerging,ARGT,0.13350958360872436,0.021734824075558982
2016-01-20,Emerging,ECH,0.13973002553812466,0.009305177611971381
2016-01-20,Emerging,EIDO,0.1001589825119238,0.009305177611971381
2016-01-20,Emerging,EPHE,0.1024054982817868,0.009298444399312043
2016-01-20,Emerging,EPU,0.17600964436407485,0.025619901275591946
2016-01-20,Emerging,EWM,0.08693860733415737,0.012574755346902059
2016-01-20,Emerging,EWT,0.1082398829839102,0.009305177611971381
2016-01-20,Emerging,EWW,0.07813655410401776,0.011779849113419165
2016-01-20,Emerging,EWY,0.02857142857142869,0.009298444399312043
2016-01-20,Emerging,EWZ,0.11345319280843168,0.012574755346902059
2016-01-20,Emerging,EZA,0.1875998721636305,0.009298444399312043
2016-01-20,Emerging,GREK,-0.06097763875948348,0.021734824075558982
2016-01-20,Emerging,MCHI,0.026674233825198623,0.024883717474014726
2016-01-20,Emerging,THD,0.09115699259836374,0.009305177611971381
2016-01-20,Emerging,TUR,0.07225720914816036,0.009305177611971381
2016-01-21,Emerging,ARGT,0.14640522875816986,0.021734824075558982
2016-01-21,Emerging,ECH,0.14801312431644176,0.009305177611971381
2016-01-21,Emerging,EIDO,0.10131233595800526,0.009305177611971381
2016-01-21,Emerging,EPHE,0.13363572923935796,0.009298444399312043
2016-01-21,Emerging,EPU,0.19469559975889086,0.025619901275591946
2016-01-21,Emerging,EWM,0.10312243221035344,0.012574755346902059
2016-01-21,Emerging,EWT,0.11793136781053648,0.009305177611971381
2016-01-21,Emerging,EWW,0.10203070827142137,0.011779849113419165
2016-01-21,Emerging,EWY,0.036175710594315236,0.009298444399312043
2016-01-21,Emerging,EWZ,0.2176957352005091,0.012574755346902059
2016-01-21,Emerging,EZA,0.1970987070324819,0.009298444399312043
2016-01-21,Emerging,GREK,-0.044614222147594584,0.021734824075558982
2016-01-21,Emerging,MCHI,0.04857384919514285,0.024883717474014726
2016-01-21,Emerging,THD,0.0989945862335655,0.009305177611971381
2016-01-21,Emerging,TUR,0.12971698113207553,0.009305177611971381
2016-01-22,Emerging,ARGT,0.08594730238393966,0.021734824075558982
2016-01-22,Emerging,ECH,0.08345021037868161,0.009305177611971381
2016-01-22,Emerging,EIDO,0.04564102564102557,0.009305177611971381
2016-01-22,Emerging,EPHE,0.09900650907845132,0.009298444399312043
2016-01-22,Emerging,EPU,0.15416178194607275,0.025619901275591946
2016-01-22,Emerging,EWM,0.03694968553459122,0.012574755346902059
2016-01-22,Emerging,EWT,0.07449316360207447,0.009305177611971381
2016-01-22,Emerging,EWW,0.04925516578568012,0.011825191055695043
2016-01-22,Emerging,EWY,-0.010720802919708115,0.009298444399312043
2016-01-22,Emerging,EWZ,0.13597560975609754,0.012574755346902059
2016-01-22,Emerging,EZA,0.11507097553609193,0.009298444399312043
2016-01-22,Emerging,GREK,-0.07508890381999632,0.021734824075558982
2016-01-22,Emerging,MCHI,-0.01203171998906205,0.024883717474014726
2016-01-22,Emerging,THD,0.061239871867345023,0.009305177611971381
2016-01-22,Emerging,TUR,0.08243727598566307,0.009305177611971381
2016-01-25,Emerging,ARGT,0.12299807815502885,0.021734824075558982
2016-01-25,Emerging,ECH,0.09303977272727272,0.009305177611971381
2016-01-25,Emerging,EIDO,0.06642449403217432,0.009305177611971381
2016-01-25,Emerging,EPHE,0.09518935516888448,0.009298444399312043
2016-01-25,Emerging,EPU,0.1706886403766923,0.025619901275591946
2016-01-25,Emerging,EWM,0.051979208316673235,0.012504863415858937
2016-01-25,Emerging,EWT,0.07933491686460803,0.009305177611971381
2016-01-25,Emerging,EWW,0.07153356197942196,0.012574755346902059
2016-01-25,Emerging,EWY,0.003931544865864778,0.009298444399312043
2016-01-25,Emerging,EWZ,0.15634771732332695,0.012574755346902059
2016-01-25,Emerging,EZA,0.13023255813953494,0.009298444399312043
2016-01-25,Emerging,GREK,-0.08523822180875795,0.021734824075558982
2016-01-25,Emerging,MCHI,0.010329424902289164,0.024883717474014726
2016-01-25,Emerging,THD,0.09294320137693624,0.009305177611971381
2016-01-25,Emerging,TUR,0.10739144845873372,0.009305177611971381
2016-01-26,Emerging,ARGT,0.1195244055068836,0.021734824075558982
2016-01-26,Emerging,ECH,0.08966244725738393,0.009305177611971381
2016-01-26,Emerging,EIDO,0.050735667174023336,0.009305177611971381
2016-01-26,Emerging,EPHE,0.08653198653198667,0.009298444399312043
2016-01-26,Emerging,EPU,0.14449541284403655,0.025623463761882095
2016-01-26,Emerging,EWM,0.030066380320187488,0.011779849113419165
2016-01-26,Emerging,EWT,0.08251289263947492,0.009305177611971381
2016-01-26,Emerging,EWW,0.057375089648577626,0.012574755346902059
2016-01-26,Emerging,EWY,-0.0020618556701029744,0.009298444399312043
2016-01-26,Emerging,EWZ,0.13460356484326996,0.012574755346902059
2016-01-26,Emerging,EZA,0.09415971394517264,0.009298444399312043
2016-01-26,Emerging,GREK,-0.10395027006296133,0.021734824075558982
2016-01-26,Emerging,MCHI,-0.0005546311702718798,0.024883717474014726
2016-01-26,Emerging,THD,0.07040149393090568,0.009305177611971381
2016-01-26,Emerging,TUR,0.07623604465709732,0.009305177611971381
2016-01-27,Emerging,ARGT,0.12406015037593975,0.021734824075558982
2016-01-27,Emerging,ECH,0.08353808353808367,0.009305177611971381
2016-01-27,Emerging,EIDO,0.059274399591211065,0.009305177611971381
2016-01-27,Emerging,EPHE,0.06606606606606613,0.009298444399312043
2016-01-27,Emerging,EPU,0.14505996573386626,0.025623463761882095
2016-01-27,Emerging,EWM,0.02525651144435681,0.011779849113419165
2016-01-27,Emerging,EWT,0.0840018876828692,0.009305177611971381
2016-01-27,Emerging,EWW,0.04887398179204605,0.012574755346902059
2016-01-27,Emerging,EWY,-0.010154627279021387,0.009298444399312043
2016-01-27,Emerging,EWZ,0.10066707095209226,0.012574755346902059
2016-01-27,Emerging,EZA,0.05797967722653907,0.009298444399312043
2016-01-27,Emerging,GREK,-0.08052350666368369,0.021734824075558982
2016-01-27,Emerging,MCHI,0.016051816389749396,0.024883717474014726
2016-01-27,Emerging,THD,0.06387747478520732,0.009305177611971381
2016-01-27,Emerging,TUR,0.034438775510204016,0.009305177611971381
2016-01-28,Emerging,ARGT,0.10419235511713933,0.021734824075558982
2016-01-28,Emerging,ECH,0.0527758738862234,0.009305177611971381
2016-01-28,Emerging,EIDO,0.07474747474747477,0.009305177611971381
2016-01-28,Emerging,EPHE,0.044204322200392936,0.009298444399312043
2016-01-28,Emerging,EPU,0.13518099547511309,0.025623463761882095
2016-01-28,Emerging,EWM,0.006535947712418277,0.011782564068342443
2016-01-28,Emerging,EWT,0.07757009345794398,0.009305177611971381
2016-01-28,Emerging,EWW,0.04279332236068667,0.012574755346902059
2016-01-28,Emerging,EWY,-0.013936486177747457,0.009298444399312043
2016-01-28,Emerging,EWZ,0.10793082886106142,0.012574755346902059
2016-01-28,Emerging,EZA,0.03888248847926268,0.009298444399312043
2016-01-28,Emerging,GREK,-0.05975848408190543,0.021734824075558982
2016-01-28,Emerging,MCHI,0.004744627407200719,0.024883717474014726
2016-01-28,Emerging,THD,0.06048834628190902,0.009305177611971381
2016-01-28,Emerging,TUR,0.03499999999999992,0.009305177611971381
2016-01-29,Emerging,ARGT,0.0837349397590359,0.02564715337453047
2016-01-29,Emerging,ECH,0.044039735099337785,0.009305177611971381
2016-01-29,Emerging,EIDO,0.069423929098966,0.009305177611971381
2016-01-29,Emerging,EPHE,0.032625910674691116,0.009298444399312043
2016-01-29,Emerging,EPU,0.13545150501672246,0.025623463761882095
2016-01-29,Emerging,EWM,0.0,0.012602925161618558
2016-01-29,Emerging,EWT,0.07226738934055987,0.009305177611971381
2016-01-29,Emerging,EWW,0.03117235147955721,0.009317849087343287
2016-01-29,Emerging,EWY,0.003165272439520805,0.012938383696735252
2016-01-29,Emerging,EWZ,0.08787541713014457,0.012602925161618558
2016-01-29,Emerging,EZA,0.03441734417344189,0.009305177611971381
2016-01-29,Emerging,GREK,-0.06647421152569577,0.02564715337453047
2016-01-29,Emerging,MCHI,0.010032537960954269,0.025601444545288086
2016-01-29,Emerging,THD,0.05730762299513415,0.009305177611971381
2016-01-29,Emerging,TUR,0.0398660986001218,0.009305177611971381
2016-02-01,Emerging,ARGT,0.09320505111244737,0.02564715337453047
2016-02-01,Emerging,ECH,0.04906157392163313,0.009305177611971381
2016-02-01,Emerging,EIDO,0.07491375061606709,0.009305177611971381
2016-02-01,Emerging,EPHE,0.053639846743295035,0.009298444399312043
2016-02-01,Emerging,EPU,0.17948717948717952,0.025623463761882095
2016-02-01,Emerging,EWM,0.019813084112149548,0.012602925161618558
2016-02-01,Emerging,EWT,0.07317073170731714,0.009305177611971381
2016-02-01,Emerging,EWW,0.052703316674239005,0.009317849087343287
2016-02-01,Emerging,EWY,0.014055769666742268,0.012938383696735252
2016-02-01,Emerging,EWZ,0.1120354963948973,0.012602925161618558
2016-02-01,Emerging,EZA,0.07575338678462806,0.009305177611971381
2016-02-01,Emerging,GREK,-0.04444579189910258,0.02564715337453047
2016-02-01,Emerging,MCHI,0.04411359250068903,0.025601444545288086
2016-02-01,Emerging,THD,0.08377344745947912,0.009305177611971381
2016-02-01,Emerging,TUR,0.062385321100917324,0.009305177611971381
2016-02-02,Emerging,ARGT,0.13180693069306915,0.02564715337453047
2016-02-02,Emerging,ECH,0.10481392966882908,0.009305177611971381
2016-02-02,Emerging,EIDO,0.13631687242798352,0.009305177611971381
2016-02-02,Emerging,EPHE,0.1037549407114624,0.009298444399312043
2016-02-02,Emerging,EPU,0.2302820955670697,0.025623463761882095
2016-02-02,Emerging,EWM,0.07067551737602518,0.013131440007724624
2016-02-02,Emerging,EWT,0.09465020576131676,0.009305177611971381
2016-02-02,Emerging,EWW,0.0792982456140352,0.009317849087343287
2016-02-02,Emerging,EWY,0.057862809146057126,0.01291584163658415
2016-02-02,Emerging,EWZ,0.2769869513641756,0.013131440007724624
2016-02-02,Emerging,EZA,0.15208455666470932,0.009305177611971381
2016-02-02,Emerging,GREK,0.0229892267402656,0.02564715337453047
2016-02-02,Emerging,MCHI,0.07314998582364618,0.02554017398459722
2016-02-02,Emerging,THD,0.12791134485349342,0.009305177611971381
2016-02-02,Emerging,TUR,0.10227272727272728,0.009305177611971381
2016-02-03,Emerging,ARGT,0.14552238805970166,0.02564715337453047
2016-02-03,Emerging,ECH,0.09932885906040267,0.009305177611971381
2016-02-03,Emerging,EIDO,0.11254980079681287,0.009305177611971381
2016-02-03,Emerging,EPHE,0.08225806451612905,0.009298444399312043
2016-02-03,Emerging,EPU,0.2338169642857142,0.025623463761882095
2016-02-03,Emerging,EWM,0.06065200909780132,0.013121277810738598
2016-02-03,Emerging,EWT,0.0889982110912344,0.009305177611971381
2016-02-03,Emerging,EWW,0.06628571428571428,0.009317849087343287
2016-02-03,Emerging,EWY,0.053257142857142885,0.01291584163658415
2016-02-03,Emerging,EWZ,0.267337807606264,0.013121277810738598
2016-02-03,Emerging,EZA,0.1189143816452154,0.009305177611971381
2016-02-03,Emerging,GREK,0.027419913692632303,0.02564715337453047
2016-02-03,Emerging,MCHI,0.08664058133035213,0.025546924631349728
2016-02-03,Emerging,THD,0.09466811751904247,0.009305177611971381
2016-02-03,Emerging,TUR,0.04989542874215713,0.009305177611971381
2016-02-04,Emerging,ARGT,0.10191846522781778,0.02564715337453047
2016-02-04,Emerging,ECH,0.07337045528987884,0.009304002077654671
2016-02-04,Emerging,EIDO,0.08921568627450993,0.009305177611971381
2016-02-04,Emerging,EPHE,0.05395112662646784,0.009298444399312043
2016-02-04,Emerging,EPU,0.2228290551611143,0.02554017398459722
2016-02-04,Emerging,EWM,0.0426806439535754,0.013298731908695948
2016-02-04,Emerging,EWT,0.07297655904467049,0.009305177611971381
2016-02-04,Emerging,EWW,0.06358904729576831,0.009317849087343287
2016-02-04,Emerging,EWY,0.03005158107198924,0.009317132088788595
2016-02-04,Emerging,EWZ,0.20772946859903385,0.013298731908695948
2016-02-04,Emerging,EZA,0.1175013758943313,0.009305177611971381
2016-02-04,Emerging,GREK,0.11951191321433875,0.02564715337453047
2016-02-04,Emerging,MCHI,0.08636748518204929,0.024883717474014726
2016-02-04,Emerging,THD,0.10753275109170304,0.009305177611971381
2016-02-04,Emerging,TUR,0.05076599579453278,0.009305177611971381
2016-02-05,Emerging,ARGT,0.0958986731001208,0.02564715337453047
2016-02-05,Emerging,ECH,0.07296849087893875,0.009304002077654671
2016-02-05,Emerging,EIDO,0.0324118207816968,0.009305177611971381
2016-02-05,Emerging,EPHE,0.04642289348171702,0.009298444399312043
2016-02-05,Emerging,EPU,0.1796246648793567,0.02554017398459722
2016-02-05,Emerging,EWM,0.040933435348125435,0.013306577556907081
2016-02-05,Emerging,EWT,0.07730337078651672,0.009305177611971381
2016-02-05,Emerging,EWW,0.06310904872389789,0.009317849087343287
2016-02-05,Emerging,EWY,0.019073569482289,0.009317132088788595
2016-02-05,Emerging,EWZ,0.2424409015942825,0.013306577556907081
2016-02-05,Emerging,EZA,0.1028555586359856,0.009305177611971381
2016-02-05,Emerging,GREK,0.1328148981888877,0.02564715337453047
2016-02-05,Emerging,MCHI,0.07269099201824414,0.024883717474014726
2016-02-05,Emerging,THD,0.09229078923274114,0.009305177611971381
2016-02-05,Emerging,TUR,0.05805866344118549,0.009305177611971381
2016-02-08,Emerging,ARGT,0.11872705018359865,0.02564715337453047
2016-02-08,Emerging,ECH,0.08469489829943333,0.009304002077654671
2016-02-08,Emerging,EIDO,0.052657004830917835,0.009305177611971381
2016-02-08,Emerging,EPHE,0.06950672645739919,0.009298444399312043
2016-02-08,Emerging,EPU,0.21717990275526744,0.025326368326867806
2016-02-08,Emerging,EWM,0.052995391705069166,0.013306577556907081
2016-02-08,Emerging,EWT,0.09128065395095386,0.009305177611971381
2016-02-08,Emerging,EWW,0.09907561033420233,0.009317849087343287
2016-02-08,Emerging,EWY,0.032693187014174674,0.009317132088788595
2016-02-08,Emerging,EWZ,0.286599099099099,0.013306577556907081
2016-02-08,Emerging,EZA,0.1196509009009008,0.009305177611971381
2016-02-08,Emerging,GREK,0.17666533270273233,0.02564715337453047
2016-02-08,Emerging,MCHI,0.0998835177635411,0.024883717474014726
2016-02-08,Emerging,THD,0.10065288356909674,0.009305177611971381
2016-02-08,Emerging,TUR,0.10841876359117752,0.009305177611971381
2016-02-09,Emerging,ARGT,0.1273291925465836,0.02564715337453047
2016-02-09,Emerging,ECH,0.09566968781470298,0.009300715912484376
2016-02-09,Emerging,EIDO,0.041266794625719694,0.009305177611971381
2016-02-09,Emerging,EPHE,0.08354673495518572,0.009298444399312043
2016-02-09,Emerging,EPU,0.24310915104740904,0.025186540080235173
2016-02-09,Emerging,EWM,0.059666795815575435,0.013306577556907081
2016-02-09,Emerging,EWT,0.10804597701149432,0.009305177611971381
2016-02-09,Emerging,EWW,0.1114058355437666,0.009317849087343287
2016-02-09,Emerging,EWY,0.06124335567367688,0.00930187320985171
2016-02-09,Emerging,EWZ,0.3441780821917808,0.013306577556907081
2016-02-09,Emerging,EZA,0.13599537037037024,0.009305177611971381
2016-02-09,Emerging,GREK,0.2525963971449072,0.02564715337453047
2016-02-09,Emerging,MCHI,0.1072695035460991,0.024883717474014726
2016-02-09,Emerging,THD,0.09935956084171993,0.009305177611971381
2016-02-09,Emerging,TUR,0.12712397734424166,0.009305177611971381
2016-02-10,Emerging,ARGT,0.13341568869672638,0.025651648270516938
2016-02-10,Emerging,ECH,0.101740294511379,0.009298444399312043
2016-02-10,Emerging,EIDO,0.06580829756795438,0.009305177611971381
2016-02-10,Emerging,EPHE,0.10330578512396693,0.009298444399312043
2016-02-10,Emerging,EPU,0.2324324324324325,0.025142956508591698
2016-02-10,Emerging,EWM,0.06753147653567337,0.013306577556907081
2016-02-10,Emerging,EWT,0.12913602941176472,0.009305177611971381
2016-02-10,Emerging,EWW,0.13039286575078313,0.009317849087343287
2016-02-10,Emerging,EWY,0.07886870544952851,0.009298444399312043
2016-02-10,Emerging,EWZ,0.3258803801006147,0.013306577556907081
2016-02-10,Emerging,EZA,0.14723574906903458,0.009305177611971381
2016-02-10,Emerging,GREK,0.31041385948026945,0.025645529543020223
2016-02-10,Emerging,MCHI,0.13657678780773752,0.024883717474014726
