Date,Market,Ticker,"Forward Return (one month, 21-trading day)",technical_emerging_rfr_train
2016-01-07,Emerging,MCHI,-0.0986876640419947,0.010939576194111412
2016-01-07,Emerging,THD,0.10722891566265068,0.010953110041370454
2016-01-07,Emerging,TUR,0.0410737386804656,0.01116991489821148
2016-01-08,Emerging,ARGT,-0.010448678549477508,0.009678031465460455
2016-01-08,Emerging,ECH,0.07158273381294955,0.010946678403104362
2016-01-08,Emerging,EIDO,0.10322922181048176,0.010034946244820944
2016-01-08,Emerging,EPHE,0.019915115899445057,0.010943888160144338
2016-01-08,Emerging,EPOL,0.04924491135915954,0.010983511591543005
2016-01-08,Emerging,EPU,0.03420752565564422,0.01116991489821148
2016-01-08,Emerging,ERUS,-0.03040935672514633,0.010581144793010805
2016-01-08,Emerging,EWM,0.06039441248972888,0.010122053894867691
2016-01-08,Emerging,EWT,0.03325415676959609,0.010939576194111412
2016-01-08,Emerging,EWW,-0.0009636232233196652,0.010939576194111412
2016-01-08,Emerging,EWY,-0.0004620004620004004,0.009848523324803187
2016-01-08,Emerging,EWZ,0.012131715771230622,0.024248712705696583
2016-01-08,Emerging,EZA,0.040024074631357376,0.024474114976393964
2016-01-08,Emerging,GREK,-0.2038545957485192,0.01294584968695924
2016-01-08,Emerging,MCHI,-0.09832134292565944,0.010939576194111412
2016-01-08,Emerging,THD,0.09038308060654444,0.010946678403104362
2016-01-08,Emerging,TUR,0.056164838816882716,0.011169044877519043
2016-01-11,Emerging,ARGT,-0.0012338062924120985,0.009618349177398877
2016-01-11,Emerging,ECH,0.07520690896005755,0.010946678403104362
2016-01-11,Emerging,EIDO,0.10718057022175276,0.010034946244820944
2016-01-11,Emerging,EPHE,0.049016338779593216,0.010939576194111412
2016-01-11,Emerging,EPOL,0.05134957208689928,0.011035518738398385
2016-01-11,Emerging,EPU,0.06998264893001749,0.011169044877519043
2016-01-11,Emerging,ERUS,0.00297973778307492,0.010521462504949224
2016-01-11,Emerging,EWM,0.0781571369806664,0.010124048427009274
2016-01-11,Emerging,EWT,0.029328287606433363,0.010922035013061635
2016-01-11,Emerging,EWW,-0.014255167498218091,0.010416233364239936
2016-01-11,Emerging,EWY,-0.006397075622572522,0.009954272811567045
2016-01-11,Emerging,EWZ,0.041933605125218376,0.027662863017194717
2016-01-11,Emerging,EZA,0.07713668620796055,0.027662863017194717
2016-01-11,Emerging,GREK,-0.2306667061576282,0.011523621701802638
2016-01-11,Emerging,MCHI,-0.08696815627508703,0.010939576194111412
2016-01-11,Emerging,THD,0.09330950962874728,0.010946678403104362
2016-01-11,Emerging,TUR,0.03628636809414832,0.011151680171941495
2016-01-12,Emerging,ARGT,-0.020846106683016445,0.009615357233450831
2016-01-12,Emerging,ECH,0.0688784709700685,0.010945808382411925
2016-01-12,Emerging,EIDO,0.09212557900154406,0.010034946244820944
2016-01-12,Emerging,EPHE,0.0431606905710491,0.010939576194111412
2016-01-12,Emerging,EPOL,0.02835051546391765,0.010958648684450758
2016-01-12,Emerging,EPU,0.08814944541739655,0.01116979201863813
2016-01-12,Emerging,ERUS,-0.008875739644970349,0.010518470561001176
2016-01-12,Emerging,EWM,0.06663957740755788,0.010119809466838846
2016-01-12,Emerging,EWT,0.021327014218009532,0.010939576194111412
2016-01-12,Emerging,EWW,-0.04650613786591118,0.010772151015177724
2016-01-12,Emerging,EWY,-0.02360219981668199,0.010021703991812611
2016-01-12,Emerging,EWZ,-0.00637681159420289,0.027031094146710063
2016-01-12,Emerging,EZA,0.05403764420157864,0.017148603281983362
2016-01-12,Emerging,GREK,-0.2446734397677793,0.011164683284615015
2016-01-12,Emerging,MCHI,-0.10592315901814298,0.010939576194111412
2016-01-12,Emerging,THD,0.05931382050785027,0.010947646685810617
2016-01-12,Emerging,TUR,0.02434274586173313,0.011146544183880192
2016-01-13,Emerging,ARGT,0.00806952203600253,0.00961956238412848
2016-01-13,Emerging,ECH,0.08664518438954527,0.010946678403104362
2016-01-13,Emerging,EIDO,0.10296411856474252,0.010034946244820944
2016-01-13,Emerging,EPHE,0.061852223336676726,0.010939576194111412
2016-01-13,Emerging,EPOL,0.036012861736334216,0.010946678403104362
2016-01-13,Emerging,EPU,0.1532544378698224,0.011495490828182188
2016-01-13,Emerging,ERUS,0.032471437161756045,0.010518470561001176
2016-01-13,Emerging,EWM,0.08258011503697626,0.010123080144303019
2016-01-13,Emerging,EWT,0.04306220095693791,0.010939576194111412
2016-01-13,Emerging,EWW,-0.01781895937277267,0.010783231994250051
2016-01-13,Emerging,EWY,-0.010799632352941345,0.010021703991812611
2016-01-13,Emerging,EWZ,0.04094955489614227,0.021168374815648323
2016-01-13,Emerging,EZA,0.090466037161133,0.017027437596486967
2016-01-13,Emerging,GREK,-0.20053901934215806,0.012262870693675763
2016-01-13,Emerging,MCHI,-0.06408508317425687,0.010937091289665059
2016-01-13,Emerging,THD,0.0370512574390478,0.010947646685810617
2016-01-13,Emerging,TUR,0.03405773597145645,0.011102208650534209
2016-01-14,Emerging,ARGT,0.032837670384138866,0.00965640577734956
2016-01-14,Emerging,ECH,0.08499288762446655,0.010945808382411925
2016-01-14,Emerging,EIDO,0.0924024640657084,0.010034946244820944
2016-01-14,Emerging,EPHE,0.06303915063039156,0.010939576194111412
2016-01-14,Emerging,EPOL,0.02759948652118105,0.010950465655112368
2016-01-14,Emerging,EPU,0.14731879787860924,0.01224489916588874
2016-01-14,Emerging,ERUS,0.03280609256004685,0.010521462504949224
2016-01-14,Emerging,EWM,0.07215241183623823,0.010124048427009274
2016-01-14,Emerging,EWT,0.068075117370892,0.010940269739331621
2016-01-14,Emerging,EWW,-0.009647058823529342,0.010850104771307231
2016-01-14,Emerging,EWY,-0.014090909090909045,0.010020462913548705
2016-01-14,Emerging,EWZ,0.022582513028372997,0.017027301902409094
2016-01-14,Emerging,EZA,0.10953957267529346,0.017001732554878024
2016-01-14,Emerging,GREK,-0.16219458668617415,0.011516997208378375
2016-01-14,Emerging,MCHI,-0.03903095558546421,0.010937091289665059
2016-01-14,Emerging,THD,0.039170945046586685,0.010947646685810617
2016-01-14,Emerging,TUR,0.005134788189987249,0.011162560078012144
2016-01-15,Emerging,ARGT,0.09743589743589752,0.009657735511223463
2016-01-15,Emerging,ECH,0.1295487627365357,0.010922369579357464
2016-01-15,Emerging,EIDO,0.14960212201591516,0.010034946244820944
2016-01-15,Emerging,EPHE,0.10329595650696556,0.010940269739331621
2016-01-15,Emerging,EPOL,0.10821643286573136,0.010943395521586387
2016-01-15,Emerging,EPU,0.1762589928057554,0.011169044877519043
2016-01-15,Emerging,ERUS,0.1613924050632911,0.010520896849430897
2016-01-15,Emerging,EWM,0.11828404831320286,0.010111286391759781
2016-01-15,Emerging,EWT,0.1272102161100197,0.010940269739331621
2016-01-15,Emerging,EWW,0.06612981942410934,0.010847208501030938
2016-01-15,Emerging,EWY,0.04152823920265791,0.010232601121028985
2016-01-15,Emerging,EWZ,0.10222489476849073,0.017201736609579056
2016-01-15,Emerging,EZA,0.2043215761042263,0.017148603281983362
2016-01-15,Emerging,GREK,-0.0943706573202976,0.011843450791103709
2016-01-15,Emerging,MCHI,0.022541561003099453,0.010937091289665059
2016-01-15,Emerging,THD,0.08975879794385122,0.010947646685810617
2016-01-15,Emerging,TUR,0.06328279499011202,0.011147512466586447
2016-01-19,Emerging,ARGT,0.11867704280155646,0.009935299551287797
2016-01-19,Emerging,ECH,0.1281771968046479,0.010946678403104362
2016-01-19,Emerging,EIDO,0.12237394957983196,0.010034946244820944
2016-01-19,Emerging,EPHE,0.10411704661449472,0.010939576194111412
2016-01-19,Emerging,EPOL,0.11796610169491514,0.010939576194111412
2016-01-19,Emerging,EPU,0.1873862947240752,0.01116281268921853
2016-01-19,Emerging,ERUS,0.12546816479400769,0.010739702796803273
2016-01-19,Emerging,EWM,0.10767326732673288,0.010111286391759781
2016-01-19,Emerging,EWT,0.09328891004283668,0.010928443676834374
2016-01-19,Emerging,EWW,0.06546605013385243,0.010938349517064036
2016-01-19,Emerging,EWY,0.0016147635524799142,0.009951911171020459
2016-01-19,Emerging,EWZ,0.08045977011494232,0.013153890308190015
2016-01-19,Emerging,EZA,0.19473189087488246,0.013153440039709408
2016-01-19,Emerging,GREK,-0.07524758730710301,0.012824541238282012
2016-01-19,Emerging,MCHI,-0.009093414163681368,0.010939576194111412
2016-01-19,Emerging,THD,0.0701515740380878,0.010947646685810617
2016-01-19,Emerging,TUR,0.06675479180436228,0.011143744465307213
2016-01-20,Emerging,ARGT,0.13350958360872436,0.010378554229366403
2016-01-20,Emerging,ECH,0.13973002553812466,0.010903517239959843
2016-01-20,Emerging,EIDO,0.1001589825119238,0.010034946244820944
2016-01-20,Emerging,EPHE,0.1024054982817868,0.010940269739331621
2016-01-20,Emerging,EPOL,0.12517006802721098,0.010940269739331621
2016-01-20,Emerging,EPU,0.17600964436407485,0.011169044877519043
2016-01-20,Emerging,ERUS,0.16270096463022488,0.010722293643779844
2016-01-20,Emerging,EWM,0.08693860733415737,0.010054503745651106
2016-01-20,Emerging,EWT,0.1082398829839102,0.010945808382411925
2016-01-20,Emerging,EWW,0.07813655410401776,0.010943888160144338
2016-01-20,Emerging,EWY,0.02857142857142869,0.01023578935756391
2016-01-20,Emerging,EWZ,0.11345319280843168,0.02019273941590876
2016-01-20,Emerging,EZA,0.1875998721636305,0.01264367773409056
2016-01-20,Emerging,GREK,-0.06097763875948348,0.020054857632847062
2016-01-20,Emerging,MCHI,0.026674233825198623,0.010938762791256688
2016-01-20,Emerging,THD,0.09115699259836374,0.01092141763979613
2016-01-20,Emerging,TUR,0.07225720914816036,0.01114856133676735
2016-01-21,Emerging,ARGT,0.14640522875816986,0.010053676438822129
2016-01-21,Emerging,ECH,0.14801312431644176,0.010910520381074198
2016-01-21,Emerging,EIDO,0.10131233595800526,0.010034946244820944
2016-01-21,Emerging,EPHE,0.13363572923935796,0.010939576194111412
2016-01-21,Emerging,EPOL,0.1534208707671043,0.010939576194111412
2016-01-21,Emerging,EPU,0.19469559975889086,0.011169044877519043
2016-01-21,Emerging,ERUS,0.19808306709265167,0.01091217697345043
2016-01-21,Emerging,EWM,0.10312243221035344,0.010054503745651106
2016-01-21,Emerging,EWT,0.11793136781053648,0.010945808382411925
2016-01-21,Emerging,EWW,0.10203070827142137,0.010940269739331621
2016-01-21,Emerging,EWY,0.036175710594315236,0.009965367191886808
2016-01-21,Emerging,EWZ,0.2176957352005091,0.021655401861206264
2016-01-21,Emerging,EZA,0.1970987070324819,0.012378147034798417
2016-01-21,Emerging,GREK,-0.044614222147594584,0.02147886661890849
2016-01-21,Emerging,MCHI,0.04857384919514285,0.010939576194111412
2016-01-21,Emerging,THD,0.0989945862335655,0.010917426335552177
2016-01-21,Emerging,TUR,0.12971698113207553,0.011169044877519043
2016-01-22,Emerging,ARGT,0.08594730238393966,0.00990187383464507
2016-01-22,Emerging,ECH,0.08345021037868161,0.010900719189267633
2016-01-22,Emerging,EIDO,0.04564102564102557,0.010034946244820944
2016-01-22,Emerging,EPHE,0.09900650907845132,0.010939576194111412
2016-01-22,Emerging,EPOL,0.10228802153432026,0.010939576194111412
2016-01-22,Emerging,EPU,0.15416178194607275,0.011165873843673835
2016-01-22,Emerging,ERUS,0.07109283196239713,0.01073101073652671
2016-01-22,Emerging,EWM,0.03694968553459122,0.010037483932581229
2016-01-22,Emerging,EWT,0.07449316360207447,0.010945808382411925
2016-01-22,Emerging,EWW,0.04925516578568012,0.010940269739331621
2016-01-22,Emerging,EWY,-0.010720802919708115,0.010064664783364548
2016-01-22,Emerging,EWZ,0.13597560975609754,0.01730143955243118
2016-01-22,Emerging,EZA,0.11507097553609193,0.011493819326590559
2016-01-22,Emerging,GREK,-0.07508890381999632,0.01730526994081567
2016-01-22,Emerging,MCHI,-0.01203171998906205,0.010938762791256688
2016-01-22,Emerging,THD,0.061239871867345023,0.010933860992958977
2016-01-22,Emerging,TUR,0.08243727598566307,0.011169044877519043
2016-01-25,Emerging,ARGT,0.12299807815502885,0.010053676438822129
2016-01-25,Emerging,ECH,0.09303977272727272,0.010900719189267633
2016-01-25,Emerging,EIDO,0.06642449403217432,0.010034946244820944
2016-01-25,Emerging,EPHE,0.09518935516888448,0.010939576194111412
2016-01-25,Emerging,EPOL,0.10533423362592842,0.010939576194111412
2016-01-25,Emerging,EPU,0.1706886403766923,0.011169044877519043
2016-01-25,Emerging,ERUS,0.13011606597434322,0.010922521926481094
2016-01-25,Emerging,EWM,0.051979208316673235,0.010037483932581229
2016-01-25,Emerging,EWT,0.07933491686460803,0.010945808382411925
2016-01-25,Emerging,EWW,0.07153356197942196,0.010940269739331621
2016-01-25,Emerging,EWY,0.003931544865864778,0.0100067473224473
2016-01-25,Emerging,EWZ,0.15634771732332695,0.045953176907671874
2016-01-25,Emerging,EZA,0.13023255813953494,0.012403913891019608
2016-01-25,Emerging,GREK,-0.08523822180875795,0.04579694959806183
2016-01-25,Emerging,MCHI,0.010329424902289164,0.010938762791256688
2016-01-25,Emerging,THD,0.09294320137693624,0.010924275971479328
2016-01-25,Emerging,TUR,0.10739144845873372,0.011169044877519043
2016-01-26,Emerging,ARGT,0.1195244055068836,0.00969805075186641
2016-01-26,Emerging,ECH,0.08966244725738393,0.010945737403700388
2016-01-26,Emerging,EIDO,0.050735667174023336,0.010034946244820944
2016-01-26,Emerging,EPHE,0.08653198653198667,0.010939576194111412
2016-01-26,Emerging,EPOL,0.10515740120562622,0.010939576194111412
2016-01-26,Emerging,EPU,0.14449541284403655,0.011169044877519043
2016-01-26,Emerging,ERUS,0.10841232227488162,0.010523203217048114
2016-01-26,Emerging,EWM,0.030066380320187488,0.010034946244820944
2016-01-26,Emerging,EWT,0.08251289263947492,0.010945808382411925
2016-01-26,Emerging,EWW,0.057375089648577626,0.010940269739331621
2016-01-26,Emerging,EWY,-0.0020618556701029744,0.010237845450373971
2016-01-26,Emerging,EWZ,0.13460356484326996,0.017210046687309858
2016-01-26,Emerging,EZA,0.09415971394517264,0.011689803061449943
2016-01-26,Emerging,GREK,-0.10395027006296133,0.017210046687309858
2016-01-26,Emerging,MCHI,-0.0005546311702718798,0.010937091289665059
2016-01-26,Emerging,THD,0.07040149393090568,0.010920629756659498
2016-01-26,Emerging,TUR,0.07623604465709732,0.01114481819132795
2016-01-27,Emerging,ARGT,0.12406015037593975,0.009914192210427766
2016-01-27,Emerging,ECH,0.08353808353808367,0.010932892710252723
2016-01-27,Emerging,EIDO,0.059274399591211065,0.010036236644299769
2016-01-27,Emerging,EPHE,0.06606606606606613,0.010939576194111412
2016-01-27,Emerging,EPOL,0.09017496635262456,0.010939576194111412
2016-01-27,Emerging,EPU,0.14505996573386626,0.01116991489821148
2016-01-27,Emerging,ERUS,0.0458978772231784,0.01052902595714674
2016-01-27,Emerging,EWM,0.02525651144435681,0.010037483932581229
2016-01-27,Emerging,EWT,0.0840018876828692,0.010945808382411925
2016-01-27,Emerging,EWW,0.04887398179204605,0.010940269739331621
2016-01-27,Emerging,EWY,-0.010154627279021387,0.010238905640501552
2016-01-27,Emerging,EWZ,0.10066707095209226,0.017171653274069297
2016-01-27,Emerging,EZA,0.05797967722653907,0.012099013564624181
2016-01-27,Emerging,GREK,-0.08052350666368369,0.017188404191964275
2016-01-27,Emerging,MCHI,0.016051816389749396,0.010938402322604401
2016-01-27,Emerging,THD,0.06387747478520732,0.010876048562088516
2016-01-27,Emerging,TUR,0.034438775510204016,0.011117928468687106
2016-01-28,Emerging,ARGT,0.10419235511713933,0.009949786920851623
2016-01-28,Emerging,ECH,0.0527758738862234,0.010920449357089876
2016-01-28,Emerging,EIDO,0.07474747474747477,0.01003397796211469
2016-01-28,Emerging,EPHE,0.044204322200392936,0.010939576194111412
2016-01-28,Emerging,EPOL,0.04964075767472242,0.010939576194111412
2016-01-28,Emerging,EPU,0.13518099547511309,0.011169044877519043
2016-01-28,Emerging,ERUS,0.03370165745856357,0.010515240264295098
2016-01-28,Emerging,EWM,0.006535947712418277,0.010034946244820944
2016-01-28,Emerging,EWT,0.07757009345794398,0.010940269739331621
2016-01-28,Emerging,EWW,0.04279332236068667,0.010940269739331621
2016-01-28,Emerging,EWY,-0.013936486177747457,0.010301388872539717
2016-01-28,Emerging,EWZ,0.10793082886106142,0.017147292249044013
2016-01-28,Emerging,EZA,0.03888248847926268,0.011167429993765127
2016-01-28,Emerging,GREK,-0.05975848408190543,0.017169719010314423
2016-01-28,Emerging,MCHI,0.004744627407200719,0.01095951805093547
2016-01-28,Emerging,THD,0.06048834628190902,0.010908456951436305
2016-01-28,Emerging,TUR,0.03499999999999992,0.011103204581902682
2016-01-29,Emerging,ARGT,0.0837349397590359,0.010427894227146852
2016-01-29,Emerging,ECH,0.044039735099337785,0.01083983147195204
2016-01-29,Emerging,EIDO,0.069423929098966,0.008603185863814991
2016-01-29,Emerging,EPHE,0.032625910674691116,0.010940269739331621
2016-01-29,Emerging,EPOL,0.04434447300771205,0.01104846132106683
2016-01-29,Emerging,EPU,0.13545150501672246,0.01116281268921853
2016-01-29,Emerging,ERUS,0.057034220532319324,0.01052902595714674
2016-01-29,Emerging,EWM,0.0,0.008605024167213683
2016-01-29,Emerging,EWT,0.07226738934055987,0.010940269739331621
2016-01-29,Emerging,EWW,0.03117235147955721,0.010943888160144338
2016-01-29,Emerging,EWY,0.003165272439520805,0.010390667137163887
2016-01-29,Emerging,EWZ,0.08787541713014457,0.01715195789506863
2016-01-29,Emerging,EZA,0.03441734417344189,0.011170883180917735
2016-01-29,Emerging,GREK,-0.06647421152569577,0.017148603281983362
2016-01-29,Emerging,MCHI,0.010032537960954269,0.01093652563414673
2016-01-29,Emerging,THD,0.05730762299513415,0.010896575477703454
2016-01-29,Emerging,TUR,0.0398660986001218,0.010896132097579869
2016-02-01,Emerging,ARGT,0.09320505111244737,0.009980208981516362
2016-02-01,Emerging,ECH,0.04906157392163313,0.010373278134987531
2016-02-01,Emerging,EIDO,0.07491375061606709,0.008180076343167548
2016-02-01,Emerging,EPHE,0.053639846743295035,0.010939576194111412
2016-02-01,Emerging,EPOL,0.04603580562659837,0.0110843733616722
2016-02-01,Emerging,EPU,0.17948717948717952,0.011163506234438741
2016-02-01,Emerging,ERUS,0.09352112676056333,0.010523203217048114
2016-02-01,Emerging,EWM,0.019813084112149548,0.00818191464656624
2016-02-01,Emerging,EWT,0.07317073170731714,0.010943395521586387
2016-02-01,Emerging,EWW,0.052703316674239005,0.010941702523288159
2016-02-01,Emerging,EWY,0.014055769666742268,0.010382855001113533
2016-02-01,Emerging,EWZ,0.1120354963948973,0.01705044134103587
2016-02-01,Emerging,EZA,0.07575338678462806,0.011170069778063013
2016-02-01,Emerging,GREK,-0.04444579189910258,0.017045775695011256
2016-02-01,Emerging,MCHI,0.04411359250068903,0.02088908874339607
2016-02-01,Emerging,THD,0.08377344745947912,0.010920507970200088
2016-02-01,Emerging,TUR,0.062385321100917324,0.011103204581902682
2016-02-02,Emerging,ARGT,0.13180693069306915,0.009977750075479524
2016-02-02,Emerging,ECH,0.10481392966882908,0.01034331033353432
2016-02-02,Emerging,EIDO,0.13631687242798352,0.008785787799039546
2016-02-02,Emerging,EPHE,0.1037549407114624,0.010940269739331621
2016-02-02,Emerging,EPOL,0.10197368421052633,0.010961190514237952
2016-02-02,Emerging,EPU,0.2302820955670697,0.011163506234438741
2016-02-02,Emerging,ERUS,0.16765402843601904,0.010518470561001176
2016-02-02,Emerging,EWM,0.07067551737602518,0.008790797136283444
2016-02-02,Emerging,EWT,0.09465020576131676,0.010905867113054633
2016-02-02,Emerging,EWW,0.0792982456140352,0.01087516272318544
2016-02-02,Emerging,EWY,0.057862809146057126,0.010353092630718192
2016-02-02,Emerging,EWZ,0.2769869513641756,0.017171653274069297
2016-02-02,Emerging,EZA,0.15208455666470932,0.011484317844768896
2016-02-02,Emerging,GREK,0.0229892267402656,0.017172964307008647
2016-02-02,Emerging,MCHI,0.07314998582364618,0.018228701759650388
2016-02-02,Emerging,THD,0.12791134485349342,0.010883088534759248
2016-02-02,Emerging,TUR,0.10227272727272728,0.011170883180917735
2016-02-03,Emerging,ARGT,0.14552238805970166,0.010856696000162447
2016-02-03,Emerging,ECH,0.09932885906040267,0.010810481192768503
2016-02-03,Emerging,EIDO,0.11254980079681287,0.008237186461544258
2016-02-03,Emerging,EPHE,0.08225806451612905,0.010939576194111412
2016-02-03,Emerging,EPOL,0.06653992395437247,0.010945808382411925
2016-02-03,Emerging,EPU,0.2338169642857142,0.011165873843673835
2016-02-03,Emerging,ERUS,0.12251655629139058,0.010865579894716374
2016-02-03,Emerging,EWM,0.06065200909780132,0.008241227516081908
2016-02-03,Emerging,EWT,0.0889982110912344,0.010922369579357464
2016-02-03,Emerging,EWW,0.06628571428571428,0.010932484210534697
2016-02-03,Emerging,EWY,0.053257142857142885,0.010377961301932349
2016-02-03,Emerging,EWZ,0.267337807606264,0.027819590058001244
2016-02-03,Emerging,EZA,0.1189143816452154,0.011170069778063013
2016-02-03,Emerging,GREK,0.027419913692632303,0.03196695798207058
2016-02-03,Emerging,MCHI,0.08664058133035213,0.015515779297743799
2016-02-03,Emerging,THD,0.09466811751904247,0.010901618902155269
2016-02-03,Emerging,TUR,0.04989542874215713,0.010503374595029221
2016-02-04,Emerging,ARGT,0.10191846522781778,0.009997612635576074
2016-02-04,Emerging,ECH,0.07337045528987884,0.010120963824267781
2016-02-04,Emerging,EIDO,0.08921568627450993,0.00878766843340593
2016-02-04,Emerging,EPHE,0.05395112662646784,0.010940269739331621
2016-02-04,Emerging,EPOL,0.06386975579210996,0.010945808382411925
2016-02-04,Emerging,EPU,0.2228290551611143,0.011169044877519043
2016-02-04,Emerging,ERUS,0.16264722378014596,0.010526374250893322
2016-02-04,Emerging,EWM,0.0426806439535754,0.008788538454098367
2016-02-04,Emerging,EWT,0.07297655904467049,0.010935613020971008
2016-02-04,Emerging,EWW,0.06358904729576831,0.010940855474219887
2016-02-04,Emerging,EWY,0.03005158107198924,0.010343698800397167
2016-02-04,Emerging,EWZ,0.20772946859903385,0.014385700967177485
2016-02-04,Emerging,EZA,0.1175013758943313,0.011170883180917735
2016-02-04,Emerging,GREK,0.11951191321433875,0.030546320657154395
2016-02-04,Emerging,MCHI,0.08636748518204929,0.02855857558929235
2016-02-04,Emerging,THD,0.10753275109170304,0.010923105153396506
2016-02-04,Emerging,TUR,0.05076599579453278,0.010869334615207114
2016-02-05,Emerging,ARGT,0.0958986731001208,0.00999496566952607
2016-02-05,Emerging,ECH,0.07296849087893875,0.010330824822262337
2016-02-05,Emerging,EIDO,0.0324118207816968,0.008587169621733916
2016-02-05,Emerging,EPHE,0.04642289348171702,0.010932022689560285
2016-02-05,Emerging,EPOL,0.05037313432835844,0.010946678403104362
2016-02-05,Emerging,EPU,0.1796246648793567,0.011170883180917735
2016-02-05,Emerging,ERUS,0.13178733031674228,0.010539260891979194
2016-02-05,Emerging,EWM,0.040933435348125435,0.008579792675254924
2016-02-05,Emerging,EWT,0.07730337078651672,0.010945808382411925
2016-02-05,Emerging,EWW,0.06310904872389789,0.010939576194111412
2016-02-05,Emerging,EWY,0.019073569482289,0.010342788842105686
