Date,short_int
2017-09-15,149799
2017-09-18,149799
2017-09-19,149799
2017-09-20,149799
2017-09-21,149799
2017-09-22,149799
2017-09-25,149799
2017-09-26,149799
2017-09-27,149799
2017-09-28,149799
2017-09-29,44919
2017-10-02,44919
2017-10-03,44919
2017-10-04,44919
2017-10-05,44919
2017-10-06,44919
2017-10-09,44919
2017-10-10,44919
2017-10-11,44919
2017-10-12,44919
2017-10-13,107179
2017-10-16,107179
2017-10-17,107179
2017-10-18,107179
2017-10-19,107179
2017-10-20,107179
2017-10-23,107179
2017-10-24,107179
2017-10-25,107179
2017-10-26,107179
2017-10-27,107179
2017-10-30,107179
2017-10-31,86997
2017-11-01,86997
2017-11-02,86997
2017-11-03,86997
2017-11-06,86997
2017-11-07,86997
2017-11-08,86997
2017-11-09,86997
2017-11-10,86997
2017-11-13,86997
2017-11-14,86997
2017-11-15,381616
2017-11-16,381616
2017-11-17,381616
2017-11-20,381616
2017-11-21,381616
2017-11-22,381616
2017-11-23,381616
2017-11-24,381616
2017-11-27,381616
2017-11-28,381616
2017-11-29,381616
2017-11-30,193767
2017-12-01,193767
2017-12-04,193767
2017-12-05,193767
2017-12-06,193767
2017-12-07,193767
2017-12-08,193767
2017-12-11,193767
2017-12-12,193767
2017-12-13,193767
2017-12-14,193767
2017-12-15,482964
2017-12-18,482964
2017-12-19,482964
2017-12-20,482964
2017-12-21,482964
2017-12-22,482964
2017-12-25,482964
2017-12-26,482964
2017-12-27,482964
2017-12-28,482964
2017-12-29,254644
2018-01-01,254644
2018-01-02,254644
2018-01-03,254644
2018-01-04,254644
2018-01-05,254644
2018-01-08,254644
2018-01-09,254644
2018-01-10,254644
2018-01-11,254644
2018-01-12,185229
2018-01-15,185229
2018-01-16,185229
2018-01-17,185229
2018-01-18,185229
2018-01-19,185229
2018-01-22,185229
2018-01-23,185229
2018-01-24,185229
2018-01-25,185229
2018-01-26,185229
2018-01-29,185229
2018-01-30,185229
2018-01-31,376453
2018-02-01,376453
2018-02-02,376453
2018-02-05,376453
2018-02-06,376453
2018-02-07,376453
2018-02-08,376453
2018-02-09,376453
2018-02-12,376453
2018-02-13,376453
2018-02-14,376453
2018-02-15,255756
2018-02-16,255756
2018-02-19,255756
2018-02-20,255756
2018-02-21,255756
2018-02-22,255756
2018-02-23,255756
2018-02-26,255756
2018-02-27,255756
2018-02-28,337357
2018-03-01,337357
2018-03-02,337357
2018-03-05,337357
2018-03-06,337357
2018-03-07,337357
2018-03-08,337357
2018-03-09,337357
2018-03-12,337357
2018-03-13,337357
2018-03-14,337357
2018-03-15,112550
2018-03-16,112550
2018-03-19,112550
2018-03-20,112550
2018-03-21,112550
2018-03-22,112550
2018-03-23,112550
2018-03-26,112550
2018-03-27,112550
2018-03-28,112550
2018-03-29,133291
2018-03-30,133291
2018-04-02,133291
2018-04-03,133291
2018-04-04,133291
2018-04-05,133291
2018-04-06,133291
2018-04-09,133291
2018-04-10,133291
2018-04-11,133291
2018-04-12,133291
2018-04-13,85033
2018-04-16,85033
2018-04-17,85033
2018-04-18,85033
2018-04-19,85033
2018-04-20,85033
2018-04-23,85033
2018-04-24,85033
2018-04-25,85033
2018-04-26,85033
2018-04-27,85033
2018-04-30,99662
2018-05-01,99662
2018-05-02,99662
2018-05-03,99662
2018-05-04,99662
2018-05-07,99662
2018-05-08,99662
2018-05-09,99662
2018-05-10,99662
2018-05-11,99662
2018-05-14,99662
2018-05-15,134875
2018-05-16,134875
2018-05-17,134875
2018-05-18,134875
2018-05-21,134875
2018-05-22,134875
2018-05-23,134875
2018-05-24,134875
2018-05-25,134875
2018-05-28,134875
2018-05-29,134875
2018-05-30,134875
2018-05-31,331792
2018-06-01,331792
2018-06-04,331792
2018-06-05,331792
2018-06-06,331792
2018-06-07,331792
2018-06-08,331792
