Date,short_int
2012-09-14,79791
2012-09-17,79791
2012-09-18,79791
2012-09-19,79791
2012-09-20,79791
2012-09-21,79791
2012-09-24,79791
2012-09-25,79791
2012-09-26,79791
2012-09-27,79791
2012-09-28,142511
2012-10-01,142511
2012-10-02,142511
2012-10-03,142511
2012-10-04,142511
2012-10-05,142511
2012-10-08,142511
2012-10-09,142511
2012-10-10,142511
2012-10-11,142511
2012-10-12,142511
2012-10-15,32660
2012-10-16,32660
2012-10-17,32660
2012-10-18,32660
2012-10-19,32660
2012-10-22,32660
2012-10-23,32660
2012-10-24,32660
2012-10-25,32660
2012-10-26,32660
2012-10-29,32660
2012-10-30,32660
2012-10-31,184559
2012-11-01,184559
2012-11-02,184559
2012-11-05,184559
2012-11-06,184559
2012-11-07,184559
2012-11-08,184559
2012-11-09,184559
2012-11-12,184559
2012-11-13,184559
2012-11-14,184559
2012-11-15,152172
2012-11-16,152172
2012-11-19,152172
2012-11-20,152172
2012-11-21,152172
2012-11-22,152172
2012-11-23,152172
2012-11-26,152172
2012-11-27,152172
2012-11-28,152172
2012-11-29,152172
2012-11-30,135644
2012-12-03,135644
2012-12-04,135644
2012-12-05,135644
2012-12-06,135644
2012-12-07,135644
2012-12-10,135644
2012-12-11,135644
2012-12-12,135644
2012-12-13,135644
2012-12-14,201669
2012-12-17,201669
2012-12-18,201669
2012-12-19,201669
2012-12-20,201669
2012-12-21,201669
2012-12-24,201669
2012-12-25,201669
2012-12-26,201669
2012-12-27,201669
2012-12-28,201669
2012-12-31,61474
2013-01-01,61474
2013-01-02,61474
2013-01-03,61474
2013-01-04,61474
2013-01-07,61474
2013-01-08,61474
2013-01-09,61474
2013-01-10,61474
2013-01-11,61474
2013-01-14,61474
2013-01-15,86579
2013-01-16,86579
2013-01-17,86579
2013-01-18,86579
2013-01-21,86579
2013-01-22,86579
2013-01-23,86579
2013-01-24,86579
2013-01-25,86579
2013-01-28,86579
2013-01-29,86579
2013-01-30,86579
2013-01-31,223408
2013-02-01,223408
2013-02-04,223408
2013-02-05,223408
2013-02-06,223408
2013-02-07,223408
2013-02-08,223408
2013-02-11,223408
2013-02-12,223408
2013-02-13,223408
2013-02-14,223408
2013-02-15,340242
2013-02-18,340242
2013-02-19,340242
2013-02-20,340242
2013-02-21,340242
2013-02-22,340242
2013-02-25,340242
2013-02-26,340242
2013-02-27,340242
2013-02-28,225873
2013-03-01,225873
2013-03-04,225873
2013-03-05,225873
2013-03-06,225873
2013-03-07,225873
2013-03-08,225873
2013-03-11,225873
2013-03-12,225873
2013-03-13,225873
2013-03-14,225873
2013-03-15,440458
2013-03-18,440458
2013-03-19,440458
2013-03-20,440458
2013-03-21,440458
2013-03-22,440458
2013-03-25,440458
2013-03-26,440458
2013-03-27,440458
2013-03-28,104218
2013-03-29,104218
2013-04-01,104218
2013-04-02,104218
2013-04-03,104218
2013-04-04,104218
2013-04-05,104218
2013-04-08,104218
2013-04-09,104218
2013-04-10,104218
2013-04-11,104218
2013-04-12,104218
2013-04-15,110495
2013-04-16,110495
2013-04-17,110495
2013-04-18,110495
2013-04-19,110495
2013-04-22,110495
2013-04-23,110495
2013-04-24,110495
2013-04-25,110495
2013-04-26,110495
2013-04-29,110495
2013-04-30,195713
2013-05-01,195713
2013-05-02,195713
2013-05-03,195713
2013-05-06,195713
2013-05-07,195713
2013-05-08,195713
2013-05-09,195713
2013-05-10,195713
2013-05-13,195713
2013-05-14,195713
2013-05-15,182794
2013-05-16,182794
2013-05-17,182794
2013-05-20,182794
2013-05-21,182794
2013-05-22,182794
2013-05-23,182794
2013-05-24,182794
2013-05-27,182794
2013-05-28,182794
2013-05-29,182794
2013-05-30,182794
2013-05-31,227670
2013-06-03,227670
2013-06-04,227670
2013-06-05,227670
2013-06-06,227670
2013-06-07,227670
2013-06-10,227670
2013-06-11,227670
2013-06-12,227670
2013-06-13,227670
2013-06-14,241789
2013-06-17,241789
2013-06-18,241789
2013-06-19,241789
2013-06-20,241789
2013-06-21,241789
2013-06-24,241789
2013-06-25,241789
2013-06-26,241789
2013-06-27,241789
2013-06-28,517028
2013-07-01,517028
2013-07-02,517028
2013-07-03,517028
2013-07-04,517028
2013-07-05,517028
2013-07-08,517028
2013-07-09,517028
2013-07-10,517028
2013-07-11,517028
2013-07-12,517028
2013-07-15,567954
2013-07-16,567954
2013-07-17,567954
2013-07-18,567954
2013-07-19,567954
2013-07-22,567954
2013-07-23,567954
2013-07-24,567954
2013-07-25,567954
2013-07-26,567954
2013-07-29,567954
2013-07-30,567954
2013-07-31,678067
2013-08-01,678067
2013-08-02,678067
2013-08-05,678067
2013-08-06,678067
2013-08-07,678067
2013-08-08,678067
2013-08-09,678067
2013-08-12,678067
2013-08-13,678067
2013-08-14,678067
2013-08-15,392864
2013-08-16,392864
2013-08-19,392864
2013-08-20,392864
2013-08-21,392864
2013-08-22,392864
2013-08-23,392864
2013-08-26,392864
2013-08-27,392864
2013-08-28,392864
2013-08-29,392864
2013-08-30,586240
2013-09-02,586240
2013-09-03,586240
2013-09-04,586240
2013-09-05,586240
2013-09-06,586240
2013-09-09,586240
2013-09-10,586240
2013-09-11,586240
2013-09-12,586240
2013-09-13,480741
2013-09-16,480741
