Date,short_int
2011-08-12,3492427
2011-08-15,4450540
2011-08-16,4450540
2011-08-17,4450540
2011-08-18,4450540
2011-08-19,4450540
2011-08-22,4450540
2011-08-23,4450540
2011-08-24,4450540
2011-08-25,4450540
2011-08-26,4450540
2011-08-29,4450540
2011-08-30,4450540
2011-08-31,3598414
2011-09-01,3598414
2011-09-02,3598414
2011-09-05,3598414
2011-09-06,3598414
2011-09-07,3598414
2011-09-08,3598414
2011-09-09,3598414
2011-09-12,3598414
2011-09-13,3598414
2011-09-14,3598414
2011-09-15,3729270
2011-09-16,3729270
2011-09-19,3729270
2011-09-20,3729270
2011-09-21,3729270
2011-09-22,3729270
2011-09-23,3729270
2011-09-26,3729270
2011-09-27,3729270
2011-09-28,3729270
2011-09-29,3729270
2011-09-30,2789175
2011-10-03,2789175
2011-10-04,2789175
2011-10-05,2789175
2011-10-06,2789175
2011-10-07,2789175
2011-10-10,2789175
2011-10-11,2789175
2011-10-12,2789175
2011-10-13,2789175
2011-10-14,2645676
2011-10-17,2645676
2011-10-18,2645676
2011-10-19,2645676
2011-10-20,2645676
2011-10-21,2645676
2011-10-24,2645676
2011-10-25,2645676
2011-10-26,2645676
2011-10-27,2645676
2011-10-28,2645676
2011-10-31,1889430
2011-11-01,1889430
2011-11-02,1889430
2011-11-03,1889430
2011-11-04,1889430
2011-11-07,1889430
2011-11-08,1889430
2011-11-09,1889430
2011-11-10,1889430
2011-11-11,1889430
2011-11-14,1889430
2011-11-15,2623792
2011-11-16,2623792
2011-11-17,2623792
2011-11-18,2623792
2011-11-21,2623792
2011-11-22,2623792
2011-11-23,2623792
2011-11-24,2623792
2011-11-25,2623792
2011-11-28,2623792
2011-11-29,2623792
2011-11-30,2739727
2011-12-01,2739727
2011-12-02,2739727
2011-12-05,2739727
2011-12-06,2739727
2011-12-07,2739727
2011-12-08,2739727
2011-12-09,2739727
2011-12-12,2739727
2011-12-13,2739727
2011-12-14,2739727
2011-12-15,2482544
2011-12-16,2482544
2011-12-19,2482544
2011-12-20,2482544
2011-12-21,2482544
2011-12-22,2482544
2011-12-23,2482544
2011-12-26,2482544
2011-12-27,2482544
2011-12-28,2482544
2011-12-29,2482544
2011-12-30,2148952
2012-01-02,2148952
2012-01-03,2148952
2012-01-04,2148952
2012-01-05,2148952
2012-01-06,2148952
2012-01-09,2148952
2012-01-10,2148952
2012-01-11,2148952
2012-01-12,2148952
2012-01-13,2128062
2012-01-16,2128062
2012-01-17,2128062
2012-01-18,2128062
2012-01-19,2128062
2012-01-20,2128062
2012-01-23,2128062
2012-01-24,2128062
2012-01-25,2128062
2012-01-26,2128062
2012-01-27,2128062
2012-01-30,2128062
2012-01-31,1524493
2012-02-01,1524493
2012-02-02,1524493
