Date,short_int
2015-08-11,2616112
2015-08-12,2616112
2015-08-13,2616112
2015-08-14,2776296
2015-08-17,2776296
2015-08-18,2776296
2015-08-19,2776296
2015-08-20,2776296
2015-08-21,2776296
2015-08-24,2776296
2015-08-25,2776296
2015-08-26,2776296
2015-08-27,2776296
2015-08-28,2776296
2015-08-31,2496283
2015-09-01,2496283
2015-09-02,2496283
2015-09-03,2496283
2015-09-04,2496283
2015-09-07,2496283
2015-09-08,2496283
2015-09-09,2496283
2015-09-10,2496283
2015-09-11,2496283
2015-09-14,2496283
2015-09-15,3135047
2015-09-16,3135047
2015-09-17,3135047
2015-09-18,3135047
2015-09-21,3135047
2015-09-22,3135047
2015-09-23,3135047
2015-09-24,3135047
2015-09-25,3135047
2015-09-28,3135047
2015-09-29,3135047
2015-09-30,3149850
2015-10-01,3149850
2015-10-02,3149850
2015-10-05,3149850
2015-10-06,3149850
2015-10-07,3149850
2015-10-08,3149850
2015-10-09,3149850
2015-10-12,3149850
2015-10-13,3149850
2015-10-14,3149850
2015-10-15,2888133
2015-10-16,2888133
2015-10-19,2888133
2015-10-20,2888133
2015-10-21,2888133
2015-10-22,2888133
2015-10-23,2888133
2015-10-26,2888133
2015-10-27,2888133
2015-10-28,2888133
2015-10-29,2888133
2015-10-30,2278924
2015-11-02,2278924
2015-11-03,2278924
2015-11-04,2278924
2015-11-05,2278924
2015-11-06,2278924
2015-11-09,2278924
2015-11-10,2278924
2015-11-11,2278924
2015-11-12,2278924
2015-11-13,2624145
2015-11-16,2624145
2015-11-17,2624145
2015-11-18,2624145
2015-11-19,2624145
2015-11-20,2624145
2015-11-23,2624145
2015-11-24,2624145
2015-11-25,2624145
2015-11-26,2624145
2015-11-27,2624145
2015-11-30,2554943
2015-12-01,2554943
2015-12-02,2554943
2015-12-03,2554943
2015-12-04,2554943
2015-12-07,2554943
2015-12-08,2554943
2015-12-09,2554943
2015-12-10,2554943
2015-12-11,2554943
2015-12-14,2554943
2015-12-15,2577170
2015-12-16,2577170
2015-12-17,2577170
2015-12-18,2577170
2015-12-21,2577170
2015-12-22,2577170
2015-12-23,2577170
2015-12-24,2577170
2015-12-25,2577170
2015-12-28,2577170
2015-12-29,2577170
2015-12-30,2577170
2015-12-31,2807922
2016-01-01,2807922
2016-01-04,2807922
2016-01-05,2807922
2016-01-06,2807922
2016-01-07,2807922
2016-01-08,2807922
2016-01-11,2807922
2016-01-12,2807922
2016-01-13,2807922
2016-01-14,2807922
2016-01-15,2903880
2016-01-18,2903880
2016-01-19,2903880
2016-01-20,2903880
2016-01-21,2903880
2016-01-22,2903880
2016-01-25,2903880
2016-01-26,2903880
2016-01-27,2903880
2016-01-28,2903880
2016-01-29,2754933
2016-02-01,2754933
2016-02-02,2754933
2016-02-03,2754933
2016-02-04,2754933
2016-02-05,2754933
2016-02-08,2754933
2016-02-09,2754933
2016-02-10,2754933
2016-02-11,2754933
2016-02-12,2738786
2016-02-15,2738786
2016-02-16,2738786
2016-02-17,2738786
2016-02-18,2738786
2016-02-19,2738786
2016-02-22,2738786
2016-02-23,2738786
2016-02-24,2738786
2016-02-25,2738786
2016-02-26,2738786
2016-02-29,1788570
2016-03-01,1788570
2016-03-02,1788570
2016-03-03,1788570
2016-03-04,1788570
2016-03-07,1788570
2016-03-08,1788570
2016-03-09,1788570
2016-03-10,1788570
2016-03-11,1788570
2016-03-14,1788570
2016-03-15,1517807
2016-03-16,1517807
2016-03-17,1517807
2016-03-18,1517807
2016-03-21,1517807
2016-03-22,1517807
2016-03-23,1517807
2016-03-24,1517807
2016-03-25,1517807
2016-03-28,1517807
2016-03-29,1517807
2016-03-30,1517807
2016-03-31,955350
2016-04-01,955350
2016-04-04,955350
2016-04-05,955350
2016-04-06,955350
2016-04-07,955350
2016-04-08,955350
2016-04-11,955350
2016-04-12,955350
2016-04-13,955350
2016-04-14,955350
2016-04-15,1026361
2016-04-18,1026361
2016-04-19,1026361
2016-04-20,1026361
2016-04-21,1026361
2016-04-22,1026361
2016-04-25,1026361
2016-04-26,1026361
2016-04-27,1026361
2016-04-28,1026361
2016-04-29,927726
2016-05-02,927726
2016-05-03,927726
2016-05-04,927726
2016-05-05,927726
2016-05-06,927726
2016-05-09,927726
2016-05-10,927726
2016-05-11,927726
2016-05-12,927726
2016-05-13,1452676
2016-05-16,1452676
2016-05-17,1452676
2016-05-18,1452676
2016-05-19,1452676
2016-05-20,1452676
2016-05-23,1452676
2016-05-24,1452676
2016-05-25,1452676
2016-05-26,1452676
2016-05-27,1452676
2016-05-30,1452676
2016-05-31,1789401
2016-06-01,1789401
2016-06-02,1789401
2016-06-03,1789401
2016-06-06,1789401
2016-06-07,1789401
2016-06-08,1789401
2016-06-09,1789401
2016-06-10,1789401
2016-06-13,1789401
2016-06-14,1789401
2016-06-15,1505773
2016-06-16,1505773
2016-06-17,1505773
2016-06-20,1505773
2016-06-21,1505773
2016-06-22,1505773
2016-06-23,1505773
2016-06-24,1505773
2016-06-27,1505773
2016-06-28,1505773
2016-06-29,1505773
2016-06-30,1236049
2016-07-01,1236049
2016-07-04,1236049
2016-07-05,1236049
2016-07-06,1236049
2016-07-07,1236049
2016-07-08,1236049
2016-07-11,1236049
2016-07-12,1236049
2016-07-13,1236049
2016-07-14,1236049
2016-07-15,1346614
2016-07-18,1346614
2016-07-19,1346614
2016-07-20,1346614
2016-07-21,1346614
