Date,short_int
2013-12-24,58917
2013-12-25,58917
2013-12-26,58917
2013-12-27,58917
2013-12-30,58917
2013-12-31,41688
2014-01-01,41688
2014-01-02,41688
2014-01-03,41688
2014-01-06,41688
2014-01-07,41688
2014-01-08,41688
2014-01-09,41688
2014-01-10,41688
2014-01-13,41688
2014-01-14,41688
2014-01-15,153604
2014-01-16,153604
2014-01-17,153604
2014-01-20,153604
2014-01-21,153604
2014-01-22,153604
2014-01-23,153604
2014-01-24,153604
2014-01-27,153604
2014-01-28,153604
2014-01-29,153604
2014-01-30,153604
2014-01-31,31941
2014-02-03,31941
2014-02-04,31941
2014-02-05,31941
2014-02-06,31941
2014-02-07,31941
2014-02-10,31941
2014-02-11,31941
2014-02-12,31941
2014-02-13,31941
2014-02-14,15038
2014-02-17,15038
2014-02-18,15038
2014-02-19,15038
2014-02-20,15038
2014-02-21,15038
2014-02-24,15038
2014-02-25,15038
2014-02-26,15038
2014-02-27,15038
2014-02-28,202124
2014-03-03,202124
2014-03-04,202124
2014-03-05,202124
2014-03-06,202124
2014-03-07,202124
2014-03-10,202124
2014-03-11,202124
2014-03-12,202124
2014-03-13,202124
2014-03-14,414218
2014-03-17,414218
2014-03-18,414218
2014-03-19,414218
2014-03-20,414218
2014-03-21,414218
2014-03-24,414218
2014-03-25,414218
2014-03-26,414218
2014-03-27,414218
2014-03-28,414218
2014-03-31,359404
2014-04-01,359404
2014-04-02,359404
2014-04-03,359404
2014-04-04,359404
2014-04-07,359404
2014-04-08,359404
2014-04-09,359404
2014-04-10,359404
2014-04-11,359404
2014-04-14,359404
2014-04-15,244720
2014-04-16,244720
2014-04-17,244720
2014-04-18,244720
2014-04-21,244720
2014-04-22,244720
2014-04-23,244720
2014-04-24,244720
2014-04-25,244720
2014-04-28,244720
2014-04-29,244720
2014-04-30,226245
2014-05-01,226245
2014-05-02,226245
2014-05-05,226245
2014-05-06,226245
2014-05-07,226245
2014-05-08,226245
2014-05-09,226245
2014-05-12,226245
2014-05-13,226245
2014-05-14,226245
2014-05-15,317689
2014-05-16,317689
2014-05-19,317689
2014-05-20,317689
2014-05-21,317689
2014-05-22,317689
2014-05-23,317689
2014-05-26,317689
2014-05-27,317689
2014-05-28,317689
2014-05-29,317689
2014-05-30,191531
2014-06-02,191531
2014-06-03,191531
2014-06-04,191531
2014-06-05,191531
2014-06-06,191531
2014-06-09,191531
2014-06-10,191531
2014-06-11,191531
2014-06-12,191531
2014-06-13,143494
2014-06-16,143494
2014-06-17,143494
2014-06-18,143494
2014-06-19,143494
2014-06-20,143494
2014-06-23,143494
2014-06-24,143494
2014-06-25,143494
2014-06-26,143494
2014-06-27,143494
2014-06-30,135695
2014-07-01,135695
2014-07-02,135695
2014-07-03,135695
2014-07-04,135695
2014-07-07,135695
2014-07-08,135695
2014-07-09,135695
2014-07-10,135695
2014-07-11,135695
2014-07-14,135695
2014-07-15,772943
2014-07-16,772943
2014-07-17,772943
2014-07-18,772943
2014-07-21,772943
2014-07-22,772943
2014-07-23,772943
2014-07-24,772943
2014-07-25,772943
2014-07-28,772943
2014-07-29,772943
2014-07-30,772943
2014-07-31,402542
2014-08-01,402542
