Date,short_int
2018-03-02,45464
2018-03-05,45464
2018-03-06,45464
2018-03-07,45464
2018-03-08,45464
2018-03-09,45464
2018-03-12,45464
2018-03-13,45464
2018-03-14,45464
2018-03-15,86683
2018-03-16,86683
2018-03-19,86683
2018-03-20,86683
2018-03-21,86683
2018-03-22,86683
2018-03-23,86683
2018-03-26,86683
2018-03-27,86683
2018-03-28,86683
2018-03-29,26044
2018-03-30,26044
2018-04-02,26044
2018-04-03,26044
2018-04-04,26044
2018-04-05,26044
2018-04-06,26044
2018-04-09,26044
2018-04-10,26044
2018-04-11,26044
2018-04-12,26044
2018-04-13,8648
2018-04-16,8648
2018-04-17,8648
2018-04-18,8648
2018-04-19,8648
2018-04-20,8648
2018-04-23,8648
2018-04-24,8648
2018-04-25,8648
2018-04-26,8648
2018-04-27,8648
2018-04-30,157320
2018-05-01,157320
2018-05-02,157320
2018-05-03,157320
2018-05-04,157320
2018-05-07,157320
2018-05-08,157320
2018-05-09,157320
2018-05-10,157320
2018-05-11,157320
2018-05-14,157320
2018-05-15,6934
2018-05-16,6934
2018-05-17,6934
2018-05-18,6934
2018-05-21,6934
2018-05-22,6934
2018-05-23,6934
2018-05-24,6934
2018-05-25,6934
2018-05-28,6934
2018-05-29,6934
2018-05-30,6934
2018-05-31,18904
2018-06-01,18904
2018-06-04,18904
2018-06-05,18904
2018-06-06,18904
2018-06-07,18904
2018-06-08,18904
2018-06-11,18904
2018-06-12,18904
2018-06-13,18904
2018-06-14,18904
2018-06-15,15287
2018-06-18,15287
2018-06-19,15287
2018-06-20,15287
2018-06-21,15287
2018-06-22,15287
2018-06-25,15287
2018-06-26,15287
2018-06-27,15287
2018-06-28,15287
2018-06-29,9082
2018-07-02,9082
2018-07-03,9082
2018-07-04,9082
2018-07-05,9082
2018-07-06,9082
2018-07-09,9082
2018-07-10,9082
2018-07-11,9082
2018-07-12,9082
2018-07-13,13212
2018-07-16,13212
2018-07-17,13212
2018-07-18,13212
2018-07-19,13212
2018-07-20,13212
2018-07-23,13212
2018-07-24,13212
2018-07-25,13212
2018-07-26,13212
2018-07-27,13212
2018-07-30,13212
2018-07-31,11628
2018-08-01,11628
2018-08-02,11628
2018-08-03,11628
2018-08-06,11628
2018-08-07,11628
2018-08-08,11628
2018-08-09,11628
2018-08-10,11628
2018-08-13,11628
2018-08-14,11628
2018-08-15,302523
2018-08-16,302523
2018-08-17,302523
2018-08-20,302523
2018-08-21,302523
2018-08-22,302523
2018-08-23,302523
2018-08-24,302523
2018-08-27,302523
2018-08-28,302523
2018-08-29,302523
2018-08-30,302523
2018-08-31,192252
2018-09-03,192252
2018-09-04,192252
2018-09-05,192252
2018-09-06,192252
2018-09-07,192252
2018-09-10,192252
2018-09-11,192252
2018-09-12,192252
2018-09-13,192252
2018-09-14,53227
2018-09-17,53227
2018-09-18,53227
2018-09-19,53227
2018-09-20,53227
2018-09-21,53227
2018-09-24,53227
2018-09-25,53227
2018-09-26,53227
2018-09-27,53227
2018-09-28,253393
2018-10-01,253393
2018-10-02,253393
2018-10-03,253393
2018-10-04,253393
2018-10-05,253393
2018-10-08,253393
2018-10-09,253393
2018-10-10,253393
2018-10-11,253393
2018-10-12,253393
2018-10-15,240585
2018-10-16,240585
2018-10-17,240585
2018-10-18,240585
2018-10-19,240585
2018-10-22,240585
2018-10-23,240585
2018-10-24,240585
2018-10-25,240585
2018-10-26,240585
2018-10-29,240585
2018-10-30,240585
2018-10-31,170077
2018-11-01,170077
2018-11-02,170077
2018-11-05,170077
2018-11-06,170077
2018-11-07,170077
2018-11-08,170077
2018-11-09,170077
2018-11-12,170077
2018-11-13,170077
2018-11-14,170077
2018-11-15,182344
2018-11-16,182344
2018-11-19,182344
2018-11-20,182344
2018-11-21,182344
2018-11-22,182344
2018-11-23,182344
2018-11-26,182344
2018-11-27,182344
2018-11-28,182344
2018-11-29,182344
2018-11-30,205571
2018-12-03,205571
2018-12-04,205571
2018-12-05,205571
2018-12-06,205571
2018-12-07,205571
2018-12-10,205571
2018-12-11,205571
2018-12-12,205571
2018-12-13,205571
2018-12-14,336003
2018-12-17,336003
2018-12-18,336003
2018-12-19,336003
2018-12-20,336003
2018-12-21,336003
2018-12-24,336003
2018-12-25,336003
2018-12-26,336003
