Date,short_int
2016-02-26,40959
2016-02-29,61538
2016-03-01,61538
2016-03-02,61538
2016-03-03,61538
2016-03-04,61538
2016-03-07,61538
2016-03-08,61538
2016-03-09,61538
2016-03-10,61538
2016-03-11,61538
2016-03-14,61538
2016-03-15,44658
2016-03-16,44658
2016-03-17,44658
2016-03-18,44658
2016-03-21,44658
2016-03-22,44658
2016-03-23,44658
2016-03-24,44658
2016-03-25,44658
2016-03-28,44658
2016-03-29,44658
2016-03-30,44658
2016-03-31,62757
2016-04-01,62757
2016-04-04,62757
2016-04-05,62757
2016-04-06,62757
2016-04-07,62757
2016-04-08,62757
2016-04-11,62757
2016-04-12,62757
2016-04-13,62757
2016-04-14,62757
2016-04-15,136874
2016-04-18,136874
2016-04-19,136874
2016-04-20,136874
2016-04-21,136874
2016-04-22,136874
2016-04-25,136874
2016-04-26,136874
2016-04-27,136874
2016-04-28,136874
2016-04-29,37665
2016-05-02,37665
2016-05-03,37665
2016-05-04,37665
2016-05-05,37665
2016-05-06,37665
2016-05-09,37665
2016-05-10,37665
2016-05-11,37665
2016-05-12,37665
2016-05-13,36091
2016-05-16,36091
2016-05-17,36091
2016-05-18,36091
2016-05-19,36091
2016-05-20,36091
2016-05-23,36091
2016-05-24,36091
2016-05-25,36091
2016-05-26,36091
2016-05-27,36091
2016-05-30,36091
2016-05-31,30104
2016-06-01,30104
2016-06-02,30104
2016-06-03,30104
2016-06-06,30104
2016-06-07,30104
2016-06-08,30104
2016-06-09,30104
2016-06-10,30104
2016-06-13,30104
2016-06-14,30104
2016-06-15,51804
2016-06-16,51804
2016-06-17,51804
2016-06-20,51804
2016-06-21,51804
2016-06-22,51804
2016-06-23,51804
2016-06-24,51804
2016-06-27,51804
2016-06-28,51804
2016-06-29,51804
2016-06-30,61131
2016-07-01,61131
2016-07-04,61131
2016-07-05,61131
2016-07-06,61131
2016-07-07,61131
2016-07-08,61131
2016-07-11,61131
2016-07-12,61131
2016-07-13,61131
2016-07-14,61131
2016-07-15,29265
2016-07-18,29265
2016-07-19,29265
2016-07-20,29265
2016-07-21,29265
2016-07-22,29265
2016-07-25,29265
2016-07-26,29265
2016-07-27,29265
2016-07-28,29265
2016-07-29,18178
2016-08-01,18178
2016-08-02,18178
2016-08-03,18178
2016-08-04,18178
2016-08-05,18178
2016-08-08,18178
2016-08-09,18178
2016-08-10,18178
2016-08-11,18178
2016-08-12,18178
2016-08-15,70571
2016-08-16,70571
2016-08-17,70571
2016-08-18,70571
2016-08-19,70571
2016-08-22,70571
2016-08-23,70571
2016-08-24,70571
2016-08-25,70571
2016-08-26,70571
2016-08-29,70571
2016-08-30,70571
2016-08-31,81502
2016-09-01,81502
2016-09-02,81502
2016-09-05,81502
2016-09-06,81502
2016-09-07,81502
2016-09-08,81502
2016-09-09,81502
2016-09-12,81502
2016-09-13,81502
2016-09-14,81502
2016-09-15,70952
2016-09-16,70952
2016-09-19,70952
2016-09-20,70952
2016-09-21,70952
2016-09-22,70952
2016-09-23,70952
2016-09-26,70952
2016-09-27,70952
2016-09-28,70952
2016-09-29,70952
2016-09-30,41812
2016-10-03,41812
2016-10-04,41812
2016-10-05,41812
2016-10-06,41812
2016-10-07,41812
2016-10-10,41812
2016-10-11,41812
2016-10-12,41812
2016-10-13,41812
2016-10-14,34210
2016-10-17,34210
2016-10-18,34210
2016-10-19,34210
2016-10-20,34210
2016-10-21,34210
2016-10-24,34210
2016-10-25,34210
2016-10-26,34210
2016-10-27,34210
2016-10-28,34210
2016-10-31,26401
2016-11-01,26401
2016-11-02,26401
2016-11-03,26401
2016-11-04,26401
2016-11-07,26401
2016-11-08,26401
2016-11-09,26401
2016-11-10,26401
2016-11-11,26401
2016-11-14,26401
2016-11-15,30335
2016-11-16,30335
2016-11-17,30335
2016-11-18,30335
2016-11-21,30335
2016-11-22,30335
2016-11-23,30335
2016-11-24,30335
2016-11-25,30335
2016-11-28,30335
2016-11-29,30335
2016-11-30,24471
2016-12-01,24471
2016-12-02,24471
2016-12-05,24471
2016-12-06,24471
2016-12-07,24471
2016-12-08,24471
2016-12-09,24471
2016-12-12,24471
2016-12-13,24471
2016-12-14,24471
2016-12-15,79972
2016-12-16,79972
2016-12-19,79972
2016-12-20,79972
2016-12-21,79972
2016-12-22,79972
2016-12-23,79972
2016-12-26,79972
2016-12-27,79972
2016-12-28,79972
2016-12-29,79972
2016-12-30,23261
2017-01-02,23261
2017-01-03,23261
2017-01-04,23261
2017-01-05,23261
2017-01-06,23261
2017-01-09,23261
2017-01-10,23261
2017-01-11,23261
2017-01-12,23261
2017-01-13,23675
2017-01-16,23675
2017-01-17,23675
2017-01-18,23675
2017-01-19,23675
2017-01-20,23675
2017-01-23,23675
2017-01-24,23675
2017-01-25,23675
2017-01-26,23675
2017-01-27,23675
2017-01-30,23675
2017-01-31,104223
2017-02-01,104223
2017-02-02,104223
2017-02-03,104223
2017-02-06,104223
2017-02-07,104223
2017-02-08,104223
2017-02-09,104223
2017-02-10,104223
2017-02-13,104223
2017-02-14,104223
2017-02-15,57485
2017-02-16,57485
2017-02-17,57485
2017-02-20,57485
2017-02-21,57485
2017-02-22,57485
2017-02-23,57485
2017-02-24,57485
2017-02-27,57485
2017-02-28,61842
2017-03-01,61842
2017-03-02,61842
2017-03-03,61842
2017-03-06,61842
2017-03-07,61842
2017-03-08,61842
2017-03-09,61842
2017-03-10,61842
2017-03-13,61842
2017-03-14,61842
2017-03-15,23769
2017-03-16,23769
2017-03-17,23769
2017-03-20,23769
2017-03-21,23769
2017-03-22,23769
2017-03-23,23769
2017-03-24,23769
2017-03-27,23769
2017-03-28,23769
2017-03-29,23769
2017-03-30,23769
2017-03-31,60638
2017-04-03,60638
2017-04-04,60638
2017-04-05,60638
2017-04-06,60638
2017-04-07,60638
2017-04-10,60638
2017-04-11,60638
